,dapA_1_98_B_MM3,dapA_1_98_B_MM7,dapA_1_98_B_MM9,dapA_1_98_C,dapB_3_239_B_MM10,dapB_3_239_B_MM6,dapB_3_239_B_MM9,dapB_3_239_C,dapD_1_42_C,dapD_1_42_MM10,dapD_1_42_MM4,dapD_1_42_MM6,dapD_1_42_MM8,dapF_1_79_C,dapF_1_79_MM10,dapF_1_79_MM4,dapF_1_79_MM6,dapF_1_79_MM8,dnaB_1_16_B_MM4,dnaB_1_16_B_MM6,dnaB_1_16_B_MM8,dnaB_1_16_C,dnaE_1_10_B_MM10,dnaE_1_10_B_MM5,dnaE_1_10_B_MM8,dnaE_1_10_C,dnaX_1_33_B_MM3,dnaX_1_33_B_MM6,dnaX_1_33_B_MM9,dnaX_1_33_C,eno_3_219_B_MM10,eno_3_219_B_MM5,eno_3_219_B_MM8,eno_3_219_C,fake_negC_rand_42,fbaA_1_28_B_MM5,fbaA_1_28_B_MM7,fbaA_1_28_B_MM9,fbaA_1_28_C,gapA_1_33_B_MM10,gapA_1_33_B_MM5,gapA_1_33_B_MM8,gapA_1_33_C,holB_3_220_B_MM10,holB_3_220_B_MM5,holB_3_220_B_MM9,holB_3_220_C,ligA_1_82_B_MM5,ligA_1_82_B_MM7,ligA_1_82_B_MM9,ligA_1_82_C,negC_rand_42,parE_1_26_B_MM10,parE_1_26_B_MM5,parE_1_26_B_MM8,parE_1_26_C,pfkA_1_43_B_MM10,pfkA_1_43_B_MM5,pfkA_1_43_B_MM9,pfkA_1_43_C,pgi_3_279_B_MM10,pgi_3_279_B_MM5,pgi_3_279_B_MM8,pgi_3_279_C,purD_1_47_C,purD_1_47_MM10,purD_1_47_MM4,purD_1_47_MM6,purD_1_47_MM8,purF_1_23_C,purF_1_23_MM10,purF_1_23_MM4,purF_1_23_MM6,purF_1_23_MM8,purL_1_25_B_MM3,purL_1_25_B_MM8,purL_1_25_B_MM9,purL_1_25_C,purN_3_238_B_MM10,purN_3_238_B_MM5,purN_3_238_B_MM8,purN_3_238_C,tpiA_1_45_B_MM10,tpiA_1_45_B_MM4,tpiA_1_45_B_MM7,tpiA_1_45_C
eno_3_219_B_MM10,1587.0,476.0,2891.0,81.0,311.0,3122.0,167.0,1627.0,470.0,2143.0,492.0,276.0,926.0,125.0,657.0,277.0,1050.0,1187.0,55.0,50.0,110.0,48.0,128.0,121.0,379.0,81.0,23.0,193.0,874.0,0.0,3526.0,165.0,501.0,25.0,1525.0,47.0,472.0,551.0,12.0,145.0,303.0,314.0,56.0,523.0,100.0,482.0,4.0,237.0,39.0,65.0,23.0,86.0,501.0,1080.0,34.0,896.0,10321.0,1291.0,157.0,513.0,258.0,301.0,967.0,799.0,23.0,1544.0,329.0,59.0,14.0,0.0,5.0,35.0,15.0,204.0,16.0,162.0,1231.0,47.0,830.0,2250.0,0.0,1201.0,135.0,132.0,2024.0,75.0
eno_3_219_B_MM5,419.0,693.0,929.0,641.0,1057.0,1229.0,183.0,799.0,836.0,691.0,392.0,310.0,246.0,368.0,355.0,1172.0,208.0,1139.0,19.0,45.0,63.0,9.0,22.0,58.0,139.0,26.0,32.0,7.0,260.0,14.0,252.0,2442.0,1290.0,32.0,471.0,47.0,348.0,609.0,132.0,80.0,45.0,312.0,73.0,125.0,220.0,257.0,86.0,39.0,29.0,13.0,1.0,41.0,621.0,122.0,105.0,174.0,1595.0,971.0,587.0,451.0,379.0,343.0,10.0,128.0,2.0,278.0,402.0,75.0,67.0,0.0,1.0,12.0,197.0,279.0,277.0,275.0,658.0,4.0,356.0,467.0,0.0,652.0,44.0,912.0,260.0,167.0
eno_3_219_B_MM8,904.0,393.0,1085.0,264.0,912.0,477.0,280.0,895.0,415.0,689.0,704.0,378.0,390.0,368.0,468.0,826.0,671.0,639.0,105.0,6.0,101.0,48.0,29.0,303.0,245.0,146.0,48.0,3.0,153.0,4.0,261.0,724.0,3518.0,176.0,188.0,13.0,590.0,420.0,72.0,670.0,197.0,347.0,85.0,162.0,95.0,733.0,37.0,82.0,11.0,37.0,41.0,129.0,474.0,296.0,544.0,111.0,2547.0,758.0,1886.0,685.0,1055.0,45.0,34.0,301.0,26.0,409.0,153.0,289.0,78.0,167.0,39.0,297.0,137.0,73.0,906.0,131.0,938.0,151.0,704.0,984.0,0.0,1327.0,57.0,260.0,1308.0,152.0
eno_3_219_C,428.0,83.0,334.0,157.0,195.0,156.0,469.0,530.0,507.0,60.0,85.0,61.0,273.0,298.0,98.0,288.0,86.0,210.0,2.0,18.0,6.0,77.0,7.0,41.0,95.0,217.0,16.0,24.0,193.0,0.0,145.0,66.0,659.0,1089.0,655.0,122.0,106.0,227.0,5.0,91.0,145.0,320.0,8.0,90.0,79.0,230.0,26.0,36.0,7.0,5.0,1.0,39.0,474.0,174.0,292.0,78.0,718.0,629.0,348.0,436.0,306.0,45.0,7.0,207.0,31.0,178.0,151.0,51.0,60.0,2.0,18.0,6.0,121.0,2.0,97.0,252.0,249.0,43.0,867.0,97.0,0.0,581.0,24.0,30.0,136.0,40.0
fake_negC_rand_42,8008.0,9954.0,5402.0,2415.0,3946.0,6966.0,4275.0,2757.0,1663.0,14597.0,2054.0,2134.0,5258.0,1497.0,1690.0,6532.0,6952.0,16452.0,534.0,343.0,714.0,43.0,175.0,1016.0,5548.0,1205.0,9.0,44.0,6167.0,3.0,256.0,448.0,347.0,188.0,33420.0,67.0,4106.0,2358.0,180.0,1990.0,1132.0,3507.0,131.0,4073.0,249.0,2881.0,67.0,94.0,375.0,233.0,104.0,1134.0,7408.0,5284.0,1666.0,1184.0,25572.0,2205.0,1912.0,2678.0,3997.0,1442.0,251.0,3136.0,122.0,18073.0,683.0,505.0,342.0,19.0,167.0,490.0,807.0,609.0,266.0,954.0,4944.0,141.0,3480.0,7692.0,0.0,9613.0,402.0,538.0,4273.0,1103.0
fbaA_1_28_B_MM5,86.0,78.0,218.0,46.0,82.0,216.0,49.0,490.0,23.0,91.0,98.0,90.0,132.0,4.0,24.0,144.0,44.0,309.0,1.0,9.0,7.0,1.0,49.0,9.0,22.0,36.0,2.0,2.0,30.0,0.0,146.0,120.0,12.0,0.0,98.0,715.0,170.0,68.0,29.0,153.0,453.0,395.0,38.0,71.0,18.0,162.0,0.0,9.0,14.0,3.0,3.0,59.0,113.0,63.0,73.0,32.0,1143.0,349.0,11.0,109.0,236.0,404.0,7.0,30.0,0.0,186.0,7.0,50.0,42.0,0.0,1.0,14.0,57.0,43.0,1.0,157.0,69.0,0.0,56.0,85.0,0.0,1060.0,60.0,23.0,38.0,34.0
fbaA_1_28_B_MM7,2784.0,1919.0,3522.0,701.0,1385.0,799.0,583.0,815.0,551.0,926.0,988.0,1572.0,2270.0,1203.0,884.0,2965.0,4532.0,5647.0,44.0,152.0,237.0,101.0,27.0,316.0,1444.0,125.0,36.0,12.0,1407.0,6.0,440.0,307.0,610.0,94.0,3593.0,10.0,16646.0,3090.0,391.0,1520.0,442.0,1862.0,211.0,1577.0,353.0,985.0,63.0,14.0,89.0,458.0,16.0,968.0,3785.0,981.0,331.0,1068.0,6120.0,771.0,181.0,3236.0,1735.0,1219.0,1292.0,760.0,32.0,4821.0,213.0,147.0,97.0,7.0,11.0,176.0,647.0,25.0,37.0,110.0,4286.0,210.0,1882.0,2069.0,0.0,2850.0,1466.0,429.0,1168.0,237.0
fbaA_1_28_B_MM9,2538.0,3632.0,4891.0,1019.0,2788.0,4184.0,1781.0,2832.0,910.0,1820.0,179.0,607.0,2915.0,1442.0,2344.0,1299.0,5914.0,8609.0,46.0,96.0,94.0,30.0,286.0,646.0,1123.0,354.0,40.0,493.0,2193.0,24.0,157.0,494.0,337.0,110.0,4173.0,60.0,2447.0,14823.0,113.0,3060.0,1115.0,2323.0,832.0,2328.0,134.0,1499.0,68.0,257.0,686.0,137.0,208.0,2061.0,3430.0,1612.0,383.0,1292.0,10383.0,2269.0,627.0,1434.0,2885.0,2331.0,1597.0,2061.0,92.0,6202.0,681.0,185.0,430.0,65.0,205.0,215.0,464.0,206.0,41.0,2226.0,6296.0,78.0,7074.0,3914.0,0.0,2720.0,894.0,1877.0,2564.0,374.0
fbaA_1_28_C,683.0,170.0,161.0,151.0,202.0,231.0,297.0,220.0,399.0,51.0,31.0,257.0,131.0,36.0,119.0,265.0,76.0,135.0,41.0,29.0,50.0,35.0,28.0,8.0,61.0,21.0,125.0,43.0,148.0,0.0,12.0,132.0,322.0,23.0,1296.0,3.0,68.0,164.0,1311.0,341.0,70.0,29.0,76.0,59.0,26.0,113.0,5.0,4.0,65.0,3.0,3.0,22.0,239.0,84.0,37.0,59.0,798.0,251.0,508.0,642.0,127.0,135.0,18.0,53.0,23.0,83.0,59.0,75.0,23.0,11.0,20.0,122.0,193.0,191.0,25.0,32.0,1588.0,2.0,48.0,186.0,0.0,739.0,69.0,229.0,112.0,185.0
gapA_1_33_B_MM10,4720.0,1114.0,7363.0,1911.0,5874.0,2477.0,1137.0,1776.0,649.0,3801.0,2184.0,379.0,1443.0,478.0,2233.0,4277.0,9152.0,5260.0,65.0,20.0,270.0,39.0,93.0,358.0,2805.0,455.0,13.0,15.0,1244.0,14.0,1049.0,114.0,183.0,108.0,1253.0,250.0,938.0,2093.0,123.0,12405.0,629.0,516.0,275.0,2740.0,113.0,1731.0,12.0,57.0,610.0,283.0,22.0,611.0,2792.0,1631.0,1042.0,1100.0,11206.0,896.0,790.0,759.0,3116.0,1851.0,93.0,242.0,42.0,4941.0,312.0,222.0,190.0,4.0,10.0,123.0,371.0,70.0,178.0,351.0,2779.0,64.0,1964.0,2114.0,0.0,4265.0,2052.0,394.0,1209.0,823.0
gapA_1_33_B_MM5,994.0,1048.0,2665.0,790.0,5142.0,2114.0,912.0,1198.0,337.0,2864.0,4880.0,487.0,1267.0,698.0,940.0,2093.0,899.0,1496.0,32.0,20.0,203.0,66.0,40.0,666.0,731.0,337.0,8.0,17.0,484.0,0.0,43.0,91.0,566.0,71.0,3865.0,8.0,699.0,590.0,141.0,1814.0,7033.0,1383.0,483.0,1487.0,88.0,508.0,7.0,56.0,87.0,18.0,41.0,229.0,1520.0,752.0,451.0,472.0,4813.0,2232.0,905.0,726.0,1553.0,1382.0,116.0,491.0,22.0,2059.0,277.0,134.0,3585.0,34.0,19.0,71.0,249.0,160.0,108.0,628.0,2721.0,12.0,2166.0,1631.0,0.0,2854.0,121.0,530.0,1178.0,365.0
gapA_1_33_B_MM8,4156.0,1473.0,1487.0,1529.0,5842.0,2463.0,2102.0,3907.0,539.0,2437.0,574.0,1704.0,893.0,510.0,1971.0,1391.0,2026.0,3454.0,69.0,63.0,141.0,49.0,37.0,419.0,675.0,392.0,30.0,7.0,738.0,1.0,126.0,396.0,782.0,201.0,2729.0,7.0,849.0,662.0,387.0,798.0,846.0,8576.0,441.0,1116.0,59.0,668.0,32.0,278.0,53.0,328.0,90.0,2130.0,2123.0,1346.0,309.0,743.0,7317.0,844.0,753.0,927.0,2148.0,2422.0,424.0,740.0,53.0,2452.0,173.0,127.0,175.0,10.0,18.0,142.0,416.0,209.0,127.0,1889.0,3250.0,17.0,932.0,2616.0,0.0,3789.0,159.0,1667.0,1572.0,574.0
gapA_1_33_C,245.0,767.0,674.0,27.0,625.0,448.0,1146.0,579.0,57.0,275.0,60.0,474.0,180.0,1368.0,520.0,758.0,559.0,668.0,19.0,15.0,11.0,8.0,15.0,56.0,252.0,188.0,37.0,399.0,327.0,0.0,58.0,18.0,73.0,15.0,841.0,108.0,75.0,395.0,204.0,72.0,220.0,503.0,2385.0,418.0,53.0,387.0,23.0,28.0,60.0,288.0,90.0,43.0,569.0,194.0,84.0,81.0,2753.0,620.0,291.0,715.0,335.0,221.0,21.0,58.0,22.0,434.0,213.0,52.0,30.0,26.0,0.0,8.0,25.0,95.0,107.0,38.0,559.0,8.0,297.0,485.0,0.0,984.0,71.0,109.0,460.0,138.0
holB_3_220_B_MM10,7559.0,4996.0,9810.0,630.0,5908.0,2911.0,1132.0,1640.0,1181.0,2641.0,1958.0,732.0,2213.0,827.0,3014.0,2793.0,5608.0,8834.0,33.0,137.0,93.0,68.0,202.0,460.0,1437.0,541.0,36.0,38.0,8323.0,11.0,905.0,284.0,596.0,149.0,5505.0,202.0,810.0,6035.0,48.0,1634.0,896.0,1452.0,261.0,24332.0,130.0,1837.0,21.0,87.0,612.0,1654.0,332.0,3698.0,6256.0,1599.0,295.0,757.0,16763.0,1361.0,749.0,600.0,2404.0,1863.0,2822.0,1006.0,66.0,4309.0,181.0,79.0,188.0,18.0,24.0,342.0,515.0,220.0,538.0,983.0,3437.0,84.0,746.0,2291.0,0.0,3865.0,854.0,911.0,733.0,1279.0
holB_3_220_B_MM5,399.0,40.0,322.0,183.0,207.0,313.0,576.0,354.0,109.0,118.0,51.0,167.0,120.0,62.0,72.0,162.0,67.0,420.0,79.0,5.0,25.0,5.0,3.0,10.0,62.0,43.0,7.0,0.0,78.0,0.0,152.0,26.0,51.0,19.0,139.0,16.0,236.0,82.0,55.0,91.0,91.0,142.0,71.0,325.0,1259.0,188.0,3.0,2.0,0.0,6.0,6.0,17.0,284.0,101.0,62.0,125.0,737.0,433.0,165.0,150.0,854.0,75.0,12.0,109.0,9.0,131.0,20.0,46.0,16.0,4.0,46.0,40.0,29.0,27.0,54.0,275.0,193.0,3.0,107.0,172.0,0.0,1179.0,17.0,124.0,134.0,216.0
holB_3_220_B_MM9,3226.0,612.0,2147.0,515.0,2746.0,2466.0,1139.0,1660.0,748.0,563.0,552.0,806.0,1475.0,280.0,719.0,1699.0,1231.0,2776.0,51.0,50.0,106.0,7.0,130.0,125.0,728.0,117.0,30.0,7.0,566.0,0.0,335.0,105.0,559.0,52.0,2327.0,75.0,834.0,1126.0,75.0,919.0,524.0,270.0,501.0,3877.0,246.0,8482.0,87.0,30.0,21.0,76.0,25.0,559.0,2870.0,1102.0,552.0,453.0,4182.0,2071.0,1976.0,865.0,955.0,518.0,245.0,709.0,64.0,1235.0,70.0,141.0,240.0,60.0,4.0,89.0,191.0,98.0,108.0,311.0,847.0,217.0,974.0,2333.0,0.0,3153.0,118.0,398.0,1254.0,1114.0
holB_3_220_C,130.0,149.0,201.0,38.0,70.0,111.0,35.0,155.0,69.0,48.0,45.0,60.0,46.0,78.0,69.0,62.0,49.0,176.0,18.0,49.0,0.0,0.0,3.0,21.0,69.0,48.0,13.0,13.0,26.0,0.0,6.0,16.0,63.0,0.0,137.0,8.0,25.0,116.0,20.0,62.0,22.0,100.0,2.0,97.0,88.0,90.0,650.0,1.0,2.0,12.0,0.0,25.0,48.0,92.0,447.0,11.0,518.0,94.0,21.0,172.0,25.0,21.0,9.0,35.0,26.0,87.0,32.0,48.0,24.0,0.0,0.0,2.0,148.0,30.0,27.0,41.0,51.0,45.0,153.0,45.0,0.0,205.0,91.0,175.0,144.0,7.0
ligA_1_82_B_MM5,295.0,278.0,219.0,156.0,260.0,238.0,135.0,64.0,130.0,38.0,204.0,150.0,24.0,89.0,134.0,105.0,298.0,71.0,16.0,29.0,0.0,23.0,45.0,21.0,80.0,35.0,3.0,1.0,57.0,0.0,230.0,10.0,90.0,55.0,142.0,1.0,21.0,314.0,2.0,69.0,42.0,87.0,37.0,295.0,204.0,28.0,9.0,670.0,46.0,8.0,3.0,146.0,157.0,81.0,71.0,23.0,146.0,394.0,35.0,110.0,53.0,20.0,36.0,28.0,18.0,221.0,17.0,80.0,24.0,0.0,0.0,41.0,163.0,234.0,12.0,125.0,395.0,6.0,696.0,323.0,0.0,527.0,51.0,216.0,135.0,26.0
ligA_1_82_B_MM7,417.0,656.0,921.0,101.0,1021.0,866.0,193.0,228.0,238.0,1197.0,128.0,168.0,334.0,56.0,305.0,448.0,559.0,889.0,58.0,19.0,28.0,11.0,173.0,206.0,491.0,199.0,12.0,3.0,341.0,0.0,21.0,15.0,148.0,28.0,2152.0,22.0,130.0,323.0,61.0,73.0,507.0,50.0,92.0,911.0,135.0,211.0,1.0,5.0,2071.0,209.0,117.0,89.0,250.0,815.0,232.0,926.0,2408.0,609.0,44.0,340.0,1085.0,194.0,15.0,249.0,502.0,1170.0,58.0,53.0,88.0,3.0,2.0,122.0,121.0,236.0,85.0,236.0,745.0,6.0,945.0,481.0,0.0,1071.0,23.0,320.0,355.0,81.0
ligA_1_82_B_MM9,718.0,1006.0,3907.0,68.0,1404.0,1612.0,174.0,223.0,460.0,1214.0,1120.0,159.0,761.0,334.0,115.0,781.0,980.0,1138.0,22.0,11.0,128.0,1.0,20.0,48.0,608.0,57.0,4.0,4.0,163.0,0.0,29.0,79.0,236.0,52.0,454.0,3.0,396.0,545.0,31.0,119.0,510.0,1352.0,65.0,1610.0,9.0,199.0,4.0,21.0,55.0,2696.0,5.0,607.0,1157.0,722.0,331.0,63.0,2512.0,613.0,71.0,211.0,156.0,192.0,26.0,211.0,12.0,893.0,62.0,22.0,52.0,1.0,34.0,55.0,259.0,26.0,77.0,184.0,343.0,17.0,2843.0,1378.0,0.0,1819.0,54.0,234.0,220.0,207.0
ligA_1_82_C,137.0,50.0,275.0,67.0,74.0,106.0,48.0,169.0,741.0,42.0,15.0,37.0,78.0,11.0,46.0,50.0,41.0,927.0,0.0,22.0,7.0,1.0,68.0,34.0,28.0,10.0,2.0,0.0,176.0,0.0,19.0,69.0,85.0,1.0,387.0,0.0,191.0,153.0,52.0,42.0,9.0,47.0,39.0,126.0,45.0,219.0,1.0,12.0,14.0,43.0,879.0,43.0,84.0,164.0,121.0,77.0,423.0,101.0,25.0,148.0,266.0,43.0,7.0,6.0,23.0,207.0,53.0,29.0,96.0,0.0,1.0,81.0,4.0,133.0,4.0,20.0,716.0,4.0,109.0,80.0,0.0,506.0,32.0,39.0,106.0,14.0
negC_rand_42,849.0,3127.0,11943.0,488.0,1655.0,2528.0,449.0,492.0,114.0,888.0,369.0,654.0,484.0,101.0,1645.0,475.0,798.0,2286.0,11.0,89.0,166.0,14.0,25.0,75.0,912.0,151.0,3.0,5.0,2503.0,5.0,65.0,130.0,81.0,13.0,2304.0,192.0,291.0,387.0,32.0,1787.0,1221.0,515.0,58.0,612.0,62.0,571.0,5.0,21.0,18.0,25.0,10.0,34794.0,384.0,1235.0,110.0,345.0,4551.0,1219.0,192.0,438.0,1083.0,1229.0,245.0,233.0,7.0,998.0,32.0,49.0,50.0,4.0,64.0,212.0,70.0,70.0,16.0,185.0,285.0,45.0,4239.0,4024.0,0.0,2634.0,258.0,146.0,746.0,1132.0
parE_1_26_B_MM10,22987.0,5638.0,22125.0,4193.0,12459.0,5214.0,6605.0,8198.0,3389.0,25319.0,2623.0,2461.0,6067.0,2226.0,23358.0,8418.0,12751.0,20527.0,203.0,617.0,283.0,202.0,579.0,1870.0,5320.0,1228.0,81.0,59.0,13037.0,0.0,3022.0,419.0,1425.0,876.0,14389.0,152.0,6351.0,11821.0,482.0,4852.0,1485.0,3382.0,311.0,14267.0,499.0,5984.0,82.0,82.0,792.0,705.0,452.0,4485.0,49501.0,10847.0,3386.0,6712.0,33594.0,3118.0,3563.0,2491.0,24139.0,5548.0,711.0,4788.0,403.0,12232.0,624.0,445.0,552.0,20.0,113.0,693.0,907.0,853.0,445.0,3556.0,6208.0,490.0,5835.0,9620.0,0.0,13057.0,8831.0,5325.0,4387.0,3425.0
parE_1_26_B_MM5,7367.0,3101.0,7920.0,1871.0,3836.0,3789.0,3432.0,1917.0,2714.0,4886.0,3057.0,3039.0,4616.0,1524.0,3165.0,5699.0,4931.0,4627.0,140.0,113.0,220.0,126.0,336.0,1855.0,2560.0,1273.0,96.0,74.0,2975.0,2.0,555.0,1332.0,1693.0,280.0,4219.0,601.0,1268.0,1294.0,468.0,1786.0,809.0,4930.0,1103.0,2880.0,582.0,1301.0,184.0,123.0,515.0,65.0,264.0,623.0,2533.0,18808.0,2890.0,1765.0,13463.0,1782.0,1888.0,2096.0,3563.0,3208.0,1965.0,2993.0,301.0,5048.0,160.0,313.0,242.0,68.0,299.0,555.0,1204.0,427.0,240.0,2044.0,3891.0,132.0,3411.0,6671.0,0.0,8791.0,601.0,942.0,2890.0,1036.0
parE_1_26_B_MM8,2047.0,1102.0,2650.0,583.0,1393.0,1807.0,410.0,4258.0,2133.0,763.0,344.0,668.0,1397.0,687.0,1162.0,2537.0,1270.0,4447.0,56.0,64.0,28.0,9.0,321.0,732.0,1937.0,277.0,55.0,1.0,969.0,1.0,166.0,39.0,443.0,28.0,3184.0,10.0,397.0,1152.0,43.0,913.0,92.0,1183.0,27.0,954.0,77.0,1046.0,83.0,28.0,54.0,88.0,132.0,394.0,871.0,1381.0,7237.0,191.0,7459.0,362.0,323.0,245.0,1977.0,2233.0,69.0,233.0,93.0,876.0,44.0,75.0,48.0,26.0,18.0,116.0,489.0,199.0,243.0,1084.0,1433.0,19.0,1033.0,2224.0,0.0,2747.0,1034.0,570.0,1241.0,338.0
parE_1_26_C,2114.0,1539.0,2320.0,2275.0,1610.0,824.0,637.0,1441.0,1998.0,1180.0,355.0,738.0,2379.0,1534.0,1296.0,2166.0,2494.0,2129.0,40.0,31.0,174.0,42.0,233.0,1304.0,1487.0,443.0,13.0,120.0,362.0,1.0,66.0,338.0,601.0,141.0,1922.0,62.0,690.0,1069.0,160.0,1703.0,263.0,1286.0,194.0,3870.0,107.0,1047.0,29.0,18.0,237.0,183.0,409.0,978.0,3916.0,2198.0,944.0,6924.0,4313.0,762.0,1326.0,846.0,1787.0,602.0,458.0,962.0,102.0,1094.0,176.0,145.0,154.0,4.0,12.0,384.0,373.0,350.0,604.0,918.0,1371.0,159.0,1002.0,1886.0,0.0,3065.0,687.0,708.0,1543.0,811.0
pfkA_1_43_B_MM10,27036.0,20948.0,60692.0,6516.0,21278.0,13150.0,10901.0,11636.0,6777.0,23472.0,11122.0,6096.0,24692.0,6091.0,20736.0,21494.0,38021.0,53499.0,240.0,990.0,2113.0,252.0,615.0,3249.0,11245.0,3887.0,338.0,226.0,25433.0,22.0,8460.0,2192.0,4187.0,935.0,26012.0,985.0,19783.0,10893.0,1530.0,7464.0,7637.0,13213.0,2261.0,22214.0,579.0,5755.0,297.0,3033.0,629.0,2124.0,640.0,5384.0,32141.0,11110.0,7004.0,5495.0,198171.0,10551.0,9217.0,5695.0,22598.0,5808.0,4258.0,13162.0,289.0,31325.0,1704.0,696.0,893.0,353.0,197.0,899.0,2188.0,1128.0,2025.0,6364.0,12764.0,540.0,44819.0,18736.0,0.0,42058.0,8380.0,6697.0,10203.0,6070.0
pfkA_1_43_B_MM5,6731.0,2578.0,3884.0,877.0,3998.0,6108.0,1388.0,4064.0,2120.0,1977.0,2345.0,2364.0,2045.0,3354.0,5147.0,3276.0,2755.0,5150.0,97.0,350.0,1196.0,128.0,228.0,1032.0,1870.0,540.0,45.0,45.0,2466.0,19.0,877.0,644.0,1586.0,584.0,2630.0,528.0,2664.0,2655.0,1019.0,1849.0,470.0,1416.0,707.0,4288.0,495.0,1646.0,350.0,56.0,137.0,64.0,49.0,1272.0,2431.0,1534.0,656.0,1279.0,10081.0,20024.0,1415.0,2007.0,2842.0,694.0,286.0,1479.0,82.0,4139.0,373.0,396.0,818.0,176.0,185.0,287.0,1086.0,891.0,350.0,2660.0,3157.0,590.0,3373.0,4218.0,0.0,6932.0,191.0,853.0,1594.0,942.0
pfkA_1_43_B_MM9,2403.0,214.0,4160.0,368.0,1317.0,485.0,1113.0,689.0,633.0,2850.0,374.0,145.0,1671.0,755.0,364.0,3276.0,1335.0,1539.0,36.0,64.0,44.0,40.0,163.0,624.0,803.0,187.0,52.0,64.0,1020.0,5.0,58.0,426.0,547.0,37.0,1402.0,67.0,128.0,474.0,696.0,1334.0,197.0,280.0,441.0,685.0,36.0,322.0,127.0,687.0,84.0,343.0,13.0,955.0,1036.0,847.0,68.0,470.0,5019.0,508.0,7470.0,362.0,701.0,2759.0,41.0,212.0,68.0,1507.0,223.0,63.0,104.0,74.0,28.0,158.0,489.0,184.0,40.0,121.0,811.0,91.0,2851.0,881.0,0.0,1050.0,150.0,1674.0,584.0,106.0
pfkA_1_43_C,3913.0,1239.0,2336.0,650.0,1721.0,2857.0,1935.0,2423.0,1426.0,1869.0,1383.0,741.0,2142.0,1684.0,885.0,1138.0,1761.0,1480.0,204.0,113.0,804.0,158.0,221.0,474.0,1113.0,395.0,64.0,88.0,310.0,0.0,330.0,396.0,1228.0,510.0,2494.0,291.0,1465.0,1789.0,866.0,2923.0,2056.0,656.0,429.0,2054.0,254.0,1275.0,53.0,87.0,159.0,208.0,81.0,1540.0,1390.0,1075.0,744.0,2020.0,6557.0,2524.0,1198.0,11170.0,1217.0,685.0,439.0,587.0,60.0,867.0,157.0,236.0,231.0,53.0,156.0,542.0,353.0,179.0,537.0,599.0,2209.0,185.0,1704.0,1325.0,0.0,4446.0,279.0,339.0,779.0,541.0
pgi_3_279_B_MM10,10594.0,3285.0,18170.0,2036.0,6635.0,7602.0,4682.0,3218.0,2936.0,12960.0,494.0,1422.0,2476.0,1504.0,5155.0,4841.0,3168.0,18306.0,93.0,113.0,295.0,62.0,684.0,981.0,3043.0,1256.0,31.0,15.0,4721.0,3.0,1096.0,596.0,1263.0,704.0,8868.0,403.0,4351.0,15023.0,145.0,4590.0,1254.0,993.0,338.0,5563.0,242.0,2312.0,170.0,138.0,627.0,309.0,522.0,1343.0,26085.0,4835.0,3858.0,1233.0,21947.0,6123.0,1752.0,2195.0,34788.0,1959.0,367.0,1391.0,109.0,17757.0,200.0,251.0,537.0,51.0,339.0,509.0,337.0,170.0,184.0,1484.0,6897.0,620.0,2773.0,7726.0,0.0,13532.0,1572.0,598.0,4028.0,859.0
pgi_3_279_B_MM5,3563.0,2144.0,16269.0,300.0,5299.0,5850.0,554.0,1749.0,1073.0,9189.0,362.0,1924.0,1538.0,2233.0,3183.0,1283.0,3606.0,12020.0,49.0,77.0,1602.0,50.0,1391.0,529.0,1787.0,259.0,7.0,15.0,2082.0,0.0,879.0,543.0,607.0,144.0,3902.0,96.0,2792.0,1561.0,104.0,1829.0,290.0,1149.0,944.0,1852.0,183.0,1207.0,86.0,26.0,298.0,113.0,62.0,295.0,8251.0,4477.0,1059.0,403.0,14340.0,2566.0,2152.0,1097.0,5112.0,15875.0,458.0,1537.0,71.0,5602.0,388.0,216.0,466.0,17.0,71.0,338.0,771.0,1011.0,141.0,1125.0,3820.0,279.0,2877.0,5989.0,0.0,7865.0,420.0,1330.0,2561.0,6692.0
pgi_3_279_B_MM8,597.0,1655.0,3029.0,244.0,745.0,301.0,82.0,287.0,99.0,2565.0,65.0,2449.0,109.0,54.0,2733.0,382.0,887.0,597.0,5.0,79.0,554.0,43.0,78.0,142.0,992.0,714.0,6.0,4.0,2068.0,0.0,209.0,28.0,46.0,9.0,865.0,23.0,955.0,4267.0,9.0,91.0,76.0,295.0,318.0,2211.0,17.0,85.0,4.0,5.0,397.0,51.0,9.0,520.0,1372.0,225.0,113.0,389.0,4540.0,771.0,61.0,1239.0,2447.0,43.0,3998.0,44.0,13.0,2458.0,35.0,49.0,82.0,1.0,141.0,47.0,73.0,85.0,10.0,487.0,163.0,19.0,395.0,175.0,0.0,3680.0,78.0,439.0,153.0,641.0
