,dapA_1_98_B_MM3,dapA_1_98_B_MM7,dapA_1_98_B_MM9,dapA_1_98_C,dapB_3_239_B_MM10,dapB_3_239_B_MM6,dapB_3_239_B_MM9,dapB_3_239_C,dapD_1_42_C,dapD_1_42_MM10,dapD_1_42_MM4,dapD_1_42_MM6,dapD_1_42_MM8,dapF_1_79_C,dapF_1_79_MM10,dapF_1_79_MM4,dapF_1_79_MM6,dapF_1_79_MM8,dnaB_1_16_B_MM4,dnaB_1_16_B_MM6,dnaB_1_16_B_MM8,dnaB_1_16_C,dnaE_1_10_B_MM10,dnaE_1_10_B_MM5,dnaE_1_10_B_MM8,dnaE_1_10_C,dnaX_1_33_B_MM3,dnaX_1_33_B_MM6,dnaX_1_33_B_MM9,dnaX_1_33_C,eno_3_219_B_MM10,eno_3_219_B_MM5,eno_3_219_B_MM8,eno_3_219_C,fake_negC_rand_42,fbaA_1_28_B_MM5,fbaA_1_28_B_MM7,fbaA_1_28_B_MM9,fbaA_1_28_C,gapA_1_33_B_MM10,gapA_1_33_B_MM5,gapA_1_33_B_MM8,gapA_1_33_C,holB_3_220_B_MM10,holB_3_220_B_MM5,holB_3_220_B_MM9,holB_3_220_C,ligA_1_82_B_MM5,ligA_1_82_B_MM7,ligA_1_82_B_MM9,ligA_1_82_C,negC_rand_42,parE_1_26_B_MM10,parE_1_26_B_MM5,parE_1_26_B_MM8,parE_1_26_C,pfkA_1_43_B_MM10,pfkA_1_43_B_MM5,pfkA_1_43_B_MM9,pfkA_1_43_C,pgi_3_279_B_MM10,pgi_3_279_B_MM5,pgi_3_279_B_MM8,pgi_3_279_C,purD_1_47_C,purD_1_47_MM10,purD_1_47_MM4,purD_1_47_MM6,purD_1_47_MM8,purF_1_23_C,purF_1_23_MM10,purF_1_23_MM4,purF_1_23_MM6,purF_1_23_MM8,purL_1_25_B_MM3,purL_1_25_B_MM8,purL_1_25_B_MM9,purL_1_25_C,purN_3_238_B_MM10,purN_3_238_B_MM5,purN_3_238_B_MM8,purN_3_238_C,tpiA_1_45_B_MM10,tpiA_1_45_B_MM4,tpiA_1_45_B_MM7,tpiA_1_45_C
dnaX_1_33_C,268.0,12.0,255.0,7.0,59.0,257.0,122.0,77.0,466.0,14.0,88.0,15.0,33.0,11.0,53.0,99.0,56.0,247.0,196.0,37.0,40.0,94.0,67.0,111.0,267.0,12.0,130.0,5.0,14.0,471.0,16.0,552.0,60.0,6.0,329.0,12.0,28.0,63.0,39.0,168.0,100.0,17.0,6.0,60.0,29.0,68.0,52.0,1.0,1.0,2.0,3.0,63.0,25.0,110.0,8.0,83.0,81.0,287.0,17.0,79.0,21.0,375.0,0.0,23.0,34.0,367.0,41.0,187.0,81.0,0.0,19.0,138.0,244.0,24.0,6.0,53.0,215.0,28.0,36.0,56.0,0.0,293.0,7.0,306.0,35.0,66.0
eno_3_219_B_MM10,1869.0,438.0,1720.0,162.0,283.0,2249.0,116.0,1740.0,813.0,540.0,393.0,401.0,626.0,75.0,294.0,214.0,708.0,607.0,319.0,237.0,190.0,150.0,80.0,311.0,659.0,306.0,110.0,282.0,405.0,16.0,3106.0,195.0,366.0,133.0,577.0,244.0,404.0,669.0,53.0,50.0,240.0,498.0,93.0,355.0,300.0,445.0,41.0,135.0,32.0,87.0,41.0,31.0,259.0,1188.0,56.0,340.0,5295.0,1398.0,119.0,564.0,143.0,223.0,189.0,653.0,134.0,910.0,1287.0,206.0,236.0,8.0,15.0,53.0,71.0,254.0,33.0,325.0,690.0,53.0,619.0,1972.0,0.0,1966.0,120.0,491.0,1768.0,104.0
eno_3_219_B_MM5,1176.0,520.0,2088.0,570.0,2164.0,1009.0,295.0,1533.0,1622.0,555.0,118.0,903.0,459.0,280.0,755.0,1014.0,436.0,1104.0,207.0,303.0,335.0,295.0,27.0,447.0,536.0,87.0,678.0,34.0,549.0,19.0,325.0,3806.0,1954.0,136.0,1722.0,316.0,660.0,1406.0,440.0,337.0,94.0,625.0,340.0,117.0,290.0,352.0,475.0,284.0,33.0,23.0,28.0,58.0,807.0,319.0,357.0,315.0,3265.0,1790.0,1155.0,726.0,608.0,188.0,22.0,145.0,137.0,615.0,1283.0,655.0,269.0,12.0,7.0,71.0,355.0,414.0,536.0,381.0,738.0,50.0,286.0,931.0,0.0,1523.0,427.0,911.0,1035.0,533.0
eno_3_219_B_MM8,2004.0,580.0,3045.0,683.0,2478.0,1340.0,733.0,2972.0,1470.0,1079.0,1159.0,909.0,1397.0,418.0,920.0,931.0,1138.0,1038.0,739.0,221.0,396.0,644.0,186.0,695.0,653.0,576.0,316.0,43.0,291.0,56.0,191.0,265.0,7368.0,664.0,329.0,25.0,1607.0,837.0,173.0,505.0,208.0,301.0,251.0,668.0,96.0,947.0,180.0,207.0,30.0,105.0,90.0,518.0,994.0,944.0,326.0,358.0,3611.0,2113.0,1985.0,957.0,1175.0,86.0,45.0,375.0,332.0,609.0,360.0,813.0,651.0,180.0,211.0,1044.0,1189.0,194.0,523.0,138.0,1017.0,332.0,983.0,1409.0,0.0,1466.0,153.0,1054.0,2260.0,1032.0
eno_3_219_C,784.0,233.0,1768.0,480.0,1927.0,498.0,400.0,1897.0,1603.0,91.0,270.0,161.0,816.0,589.0,586.0,848.0,142.0,363.0,44.0,134.0,82.0,187.0,127.0,320.0,594.0,112.0,147.0,118.0,440.0,54.0,304.0,64.0,315.0,2909.0,948.0,160.0,701.0,287.0,135.0,186.0,402.0,356.0,11.0,128.0,578.0,657.0,41.0,95.0,31.0,5.0,8.0,94.0,764.0,482.0,502.0,454.0,2973.0,1096.0,620.0,507.0,1038.0,83.0,13.0,415.0,213.0,720.0,216.0,180.0,334.0,8.0,15.0,47.0,587.0,51.0,181.0,676.0,982.0,47.0,985.0,566.0,0.0,1677.0,47.0,318.0,613.0,127.0
fake_negC_rand_42,8014.0,6911.0,2289.0,3229.0,2868.0,6125.0,4120.0,3978.0,2897.0,3197.0,1997.0,3208.0,5769.0,1761.0,630.0,3463.0,3914.0,4059.0,2003.0,647.0,1158.0,1099.0,540.0,1488.0,6203.0,1561.0,258.0,214.0,1855.0,48.0,161.0,736.0,665.0,715.0,23203.0,295.0,2431.0,1401.0,517.0,1495.0,878.0,3488.0,179.0,1520.0,450.0,2313.0,729.0,105.0,391.0,153.0,651.0,376.0,2880.0,5981.0,2442.0,1480.0,13429.0,2664.0,1923.0,3855.0,2004.0,1321.0,145.0,2383.0,386.0,7760.0,2903.0,1703.0,1518.0,47.0,556.0,1756.0,2352.0,1648.0,228.0,967.0,4210.0,299.0,3399.0,6275.0,0.0,8611.0,339.0,3338.0,8212.0,1695.0
fbaA_1_28_B_MM5,180.0,169.0,269.0,189.0,459.0,691.0,78.0,1063.0,127.0,80.0,253.0,137.0,272.0,48.0,79.0,638.0,105.0,378.0,13.0,29.0,34.0,61.0,112.0,58.0,354.0,105.0,6.0,18.0,33.0,9.0,140.0,138.0,121.0,239.0,232.0,1564.0,370.0,493.0,49.0,123.0,971.0,334.0,34.0,105.0,72.0,497.0,9.0,10.0,24.0,3.0,16.0,130.0,470.0,74.0,285.0,205.0,2277.0,583.0,25.0,633.0,889.0,1134.0,7.0,63.0,19.0,161.0,51.0,301.0,102.0,7.0,9.0,150.0,322.0,218.0,13.0,210.0,252.0,11.0,164.0,388.0,0.0,1910.0,550.0,189.0,129.0,151.0
fbaA_1_28_B_MM7,3065.0,1011.0,2499.0,751.0,891.0,770.0,714.0,1078.0,603.0,260.0,1365.0,1738.0,3453.0,1307.0,570.0,2476.0,1680.0,3194.0,321.0,1029.0,187.0,575.0,50.0,699.0,1297.0,208.0,559.0,42.0,666.0,62.0,189.0,585.0,1681.0,174.0,3844.0,17.0,10999.0,1776.0,985.0,907.0,561.0,1260.0,130.0,1038.0,530.0,485.0,235.0,23.0,265.0,298.0,38.0,503.0,3028.0,1477.0,277.0,2281.0,2674.0,1437.0,288.0,2030.0,1009.0,479.0,411.0,808.0,185.0,2999.0,387.0,910.0,1347.0,14.0,16.0,419.0,895.0,67.0,50.0,118.0,3477.0,542.0,823.0,1366.0,0.0,2633.0,1168.0,1303.0,2308.0,360.0
fbaA_1_28_B_MM9,2394.0,2678.0,4351.0,1409.0,2833.0,4635.0,2341.0,2843.0,2046.0,663.0,231.0,1098.0,5409.0,2154.0,1233.0,1124.0,3088.0,3380.0,359.0,429.0,285.0,560.0,504.0,1237.0,2119.0,540.0,339.0,661.0,1183.0,58.0,79.0,849.0,607.0,145.0,4518.0,210.0,1399.0,11390.0,424.0,2453.0,717.0,2209.0,1003.0,1509.0,248.0,1532.0,330.0,611.0,748.0,112.0,471.0,1473.0,2829.0,2925.0,606.0,1362.0,5083.0,2526.0,438.0,2851.0,1852.0,2238.0,1410.0,1537.0,561.0,3133.0,3505.0,1371.0,2194.0,342.0,552.0,693.0,2291.0,651.0,68.0,1932.0,5897.0,263.0,4085.0,2280.0,0.0,2775.0,1107.0,4673.0,4872.0,965.0
fbaA_1_28_C,906.0,638.0,610.0,290.0,1773.0,548.0,636.0,349.0,1444.0,105.0,321.0,331.0,592.0,180.0,365.0,919.0,212.0,236.0,309.0,290.0,126.0,365.0,354.0,377.0,509.0,257.0,304.0,372.0,403.0,3.0,18.0,241.0,323.0,61.0,1321.0,112.0,549.0,607.0,3686.0,290.0,117.0,129.0,161.0,269.0,118.0,363.0,15.0,9.0,409.0,8.0,19.0,23.0,1140.0,581.0,102.0,246.0,1921.0,670.0,537.0,871.0,327.0,194.0,50.0,108.0,314.0,337.0,460.0,1053.0,557.0,16.0,146.0,271.0,585.0,655.0,209.0,242.0,1776.0,19.0,233.0,710.0,0.0,3161.0,229.0,748.0,409.0,712.0
gapA_1_33_B_MM10,3308.0,527.0,3250.0,2160.0,3368.0,1711.0,645.0,1574.0,1461.0,1402.0,933.0,379.0,853.0,423.0,623.0,2837.0,3004.0,1276.0,1014.0,61.0,260.0,220.0,70.0,436.0,2419.0,620.0,110.0,18.0,489.0,76.0,220.0,137.0,262.0,201.0,1316.0,386.0,446.0,1264.0,123.0,7219.0,658.0,508.0,314.0,997.0,238.0,1533.0,92.0,71.0,328.0,110.0,94.0,142.0,1604.0,1544.0,782.0,1339.0,5031.0,1767.0,985.0,1094.0,1460.0,1105.0,46.0,115.0,156.0,1599.0,941.0,557.0,749.0,24.0,12.0,461.0,980.0,170.0,597.0,190.0,2447.0,142.0,569.0,1739.0,0.0,3044.0,1641.0,1055.0,1181.0,939.0
gapA_1_33_B_MM5,852.0,595.0,2138.0,904.0,4414.0,2712.0,688.0,1117.0,506.0,1629.0,2832.0,1015.0,1038.0,515.0,861.0,1902.0,794.0,1179.0,169.0,306.0,238.0,438.0,121.0,923.0,944.0,674.0,130.0,36.0,272.0,83.0,33.0,133.0,637.0,68.0,4876.0,36.0,916.0,549.0,895.0,1369.0,6030.0,1060.0,264.0,742.0,230.0,590.0,32.0,142.0,238.0,41.0,125.0,83.0,1899.0,930.0,694.0,625.0,3652.0,2614.0,695.0,1443.0,1846.0,1090.0,188.0,455.0,107.0,2083.0,1179.0,800.0,1242.0,321.0,19.0,309.0,435.0,314.0,324.0,740.0,2473.0,62.0,1112.0,1550.0,0.0,3005.0,337.0,1637.0,1334.0,749.0
gapA_1_33_B_MM8,3116.0,945.0,918.0,1641.0,4067.0,1242.0,1281.0,4146.0,1011.0,899.0,560.0,938.0,1454.0,821.0,1854.0,1126.0,1074.0,1968.0,454.0,377.0,410.0,405.0,176.0,752.0,819.0,893.0,245.0,41.0,363.0,66.0,193.0,535.0,613.0,313.0,3071.0,30.0,854.0,587.0,528.0,645.0,1184.0,7258.0,372.0,695.0,188.0,828.0,158.0,207.0,64.0,283.0,316.0,1216.0,2873.0,1991.0,254.0,946.0,3545.0,830.0,942.0,871.0,2132.0,1640.0,260.0,730.0,297.0,2243.0,592.0,649.0,676.0,50.0,86.0,385.0,1333.0,564.0,405.0,1718.0,2719.0,49.0,499.0,2612.0,0.0,4091.0,214.0,1159.0,2995.0,2442.0
gapA_1_33_C,542.0,1238.0,981.0,83.0,977.0,354.0,1341.0,849.0,148.0,417.0,80.0,1832.0,301.0,563.0,937.0,492.0,593.0,1097.0,166.0,136.0,45.0,83.0,239.0,89.0,331.0,327.0,194.0,302.0,210.0,12.0,31.0,18.0,82.0,43.0,1330.0,134.0,65.0,305.0,180.0,59.0,96.0,361.0,2835.0,292.0,164.0,454.0,175.0,34.0,86.0,154.0,58.0,30.0,971.0,390.0,196.0,106.0,2328.0,711.0,803.0,960.0,489.0,321.0,24.0,84.0,78.0,413.0,741.0,167.0,230.0,185.0,76.0,53.0,143.0,119.0,40.0,44.0,829.0,58.0,577.0,403.0,0.0,1287.0,260.0,489.0,987.0,234.0
holB_3_220_B_MM10,5302.0,2265.0,3256.0,1338.0,4584.0,2162.0,985.0,1763.0,2086.0,444.0,1899.0,774.0,2273.0,1340.0,674.0,1486.0,1647.0,2251.0,199.0,328.0,162.0,668.0,634.0,615.0,1279.0,958.0,428.0,235.0,1954.0,70.0,398.0,563.0,919.0,551.0,2175.0,307.0,499.0,4160.0,112.0,451.0,464.0,495.0,90.0,10501.0,320.0,1931.0,206.0,70.0,414.0,695.0,977.0,855.0,1927.0,1534.0,452.0,439.0,6078.0,1605.0,1223.0,603.0,767.0,1019.0,1046.0,1275.0,190.0,1596.0,1151.0,860.0,854.0,105.0,31.0,910.0,1713.0,583.0,818.0,1285.0,2940.0,141.0,333.0,1525.0,0.0,3210.0,311.0,1394.0,664.0,1475.0
holB_3_220_B_MM5,979.0,140.0,644.0,594.0,518.0,643.0,767.0,1322.0,342.0,332.0,223.0,367.0,316.0,203.0,253.0,607.0,282.0,906.0,518.0,59.0,140.0,93.0,71.0,311.0,385.0,188.0,140.0,74.0,161.0,33.0,224.0,53.0,70.0,113.0,454.0,46.0,623.0,377.0,97.0,480.0,138.0,269.0,147.0,622.0,2773.0,592.0,107.0,45.0,12.0,36.0,58.0,104.0,578.0,285.0,277.0,382.0,1945.0,867.0,234.0,689.0,1176.0,290.0,43.0,127.0,169.0,546.0,223.0,400.0,321.0,38.0,94.0,150.0,246.0,251.0,461.0,797.0,365.0,241.0,146.0,628.0,0.0,2268.0,75.0,375.0,367.0,635.0
holB_3_220_B_MM9,4310.0,984.0,2164.0,1304.0,3214.0,2937.0,1625.0,3353.0,1887.0,472.0,895.0,920.0,1597.0,781.0,933.0,1724.0,1065.0,2859.0,614.0,322.0,180.0,289.0,514.0,721.0,1656.0,404.0,282.0,108.0,648.0,47.0,181.0,492.0,726.0,387.0,2682.0,320.0,891.0,977.0,297.0,1474.0,650.0,406.0,577.0,1606.0,478.0,9412.0,718.0,79.0,96.0,161.0,172.0,732.0,2122.0,1813.0,303.0,917.0,6668.0,2369.0,2380.0,1375.0,777.0,449.0,391.0,836.0,273.0,2447.0,689.0,1090.0,1104.0,207.0,61.0,462.0,1056.0,367.0,436.0,395.0,1468.0,1454.0,1565.0,2030.0,0.0,4480.0,172.0,547.0,1724.0,1761.0
holB_3_220_C,1060.0,507.0,605.0,259.0,483.0,969.0,534.0,1364.0,562.0,580.0,169.0,258.0,246.0,170.0,268.0,349.0,153.0,883.0,156.0,459.0,22.0,35.0,102.0,254.0,315.0,201.0,106.0,56.0,264.0,2.0,121.0,69.0,238.0,24.0,1194.0,484.0,77.0,1109.0,24.0,505.0,49.0,899.0,35.0,651.0,366.0,352.0,2924.0,97.0,16.0,5.0,5.0,32.0,340.0,1008.0,140.0,339.0,3051.0,678.0,168.0,734.0,211.0,352.0,21.0,367.0,215.0,506.0,399.0,338.0,343.0,10.0,4.0,173.0,849.0,220.0,176.0,561.0,697.0,343.0,532.0,187.0,0.0,1219.0,462.0,823.0,1016.0,122.0
ligA_1_82_B_MM5,1142.0,988.0,610.0,456.0,341.0,884.0,457.0,586.0,563.0,74.0,561.0,528.0,150.0,296.0,219.0,242.0,348.0,148.0,207.0,110.0,15.0,42.0,271.0,63.0,174.0,74.0,19.0,47.0,79.0,42.0,284.0,13.0,327.0,144.0,328.0,19.0,66.0,184.0,19.0,125.0,190.0,134.0,22.0,352.0,285.0,69.0,131.0,1479.0,169.0,22.0,5.0,397.0,185.0,257.0,207.0,236.0,335.0,545.0,167.0,227.0,148.0,40.0,113.0,103.0,109.0,528.0,181.0,225.0,95.0,6.0,63.0,669.0,431.0,623.0,18.0,342.0,1151.0,10.0,870.0,753.0,0.0,847.0,193.0,803.0,346.0,131.0
ligA_1_82_B_MM7,782.0,1121.0,1388.0,208.0,1324.0,2089.0,724.0,1016.0,721.0,1035.0,530.0,656.0,760.0,92.0,382.0,849.0,688.0,893.0,213.0,95.0,89.0,87.0,547.0,261.0,873.0,515.0,40.0,43.0,366.0,51.0,28.0,30.0,509.0,109.0,2784.0,136.0,165.0,477.0,375.0,89.0,636.0,94.0,27.0,1205.0,353.0,657.0,15.0,7.0,3110.0,194.0,211.0,40.0,779.0,431.0,496.0,803.0,2984.0,1468.0,128.0,593.0,1105.0,316.0,18.0,872.0,394.0,1057.0,224.0,506.0,677.0,23.0,13.0,559.0,236.0,516.0,150.0,219.0,1534.0,43.0,980.0,1342.0,0.0,1772.0,31.0,907.0,995.0,221.0
ligA_1_82_B_MM9,573.0,591.0,2543.0,98.0,901.0,1199.0,141.0,448.0,432.0,339.0,425.0,228.0,1002.0,471.0,45.0,1204.0,243.0,443.0,187.0,70.0,82.0,25.0,25.0,101.0,1133.0,132.0,57.0,34.0,72.0,2.0,14.0,311.0,447.0,190.0,333.0,14.0,67.0,500.0,140.0,88.0,236.0,375.0,234.0,640.0,67.0,211.0,22.0,57.0,43.0,2125.0,9.0,166.0,670.0,842.0,227.0,58.0,2544.0,740.0,56.0,278.0,98.0,100.0,24.0,212.0,85.0,506.0,279.0,87.0,517.0,12.0,72.0,240.0,952.0,56.0,288.0,297.0,355.0,15.0,1361.0,922.0,0.0,1643.0,75.0,824.0,312.0,530.0
ligA_1_82_C,381.0,275.0,1086.0,564.0,730.0,322.0,164.0,421.0,1111.0,161.0,64.0,374.0,470.0,64.0,326.0,227.0,164.0,2200.0,85.0,259.0,52.0,18.0,671.0,314.0,164.0,97.0,53.0,8.0,840.0,19.0,19.0,86.0,198.0,12.0,1186.0,61.0,801.0,552.0,64.0,76.0,123.0,110.0,105.0,744.0,387.0,693.0,16.0,11.0,48.0,101.0,2370.0,146.0,111.0,607.0,585.0,330.0,1073.0,418.0,89.0,463.0,313.0,159.0,34.0,83.0,82.0,874.0,190.0,290.0,170.0,2.0,6.0,56.0,161.0,311.0,8.0,53.0,2470.0,70.0,419.0,399.0,0.0,1570.0,225.0,249.0,363.0,80.0
negC_rand_42,523.0,1568.0,3957.0,781.0,1374.0,1950.0,370.0,853.0,108.0,153.0,841.0,725.0,631.0,77.0,437.0,283.0,155.0,580.0,62.0,304.0,130.0,116.0,17.0,68.0,959.0,139.0,29.0,15.0,823.0,9.0,43.0,384.0,63.0,16.0,1138.0,539.0,164.0,193.0,36.0,1027.0,866.0,484.0,37.0,158.0,268.0,810.0,29.0,163.0,8.0,8.0,18.0,11696.0,140.0,1231.0,85.0,568.0,1791.0,759.0,187.0,788.0,311.0,808.0,23.0,114.0,174.0,260.0,298.0,280.0,510.0,5.0,146.0,643.0,228.0,107.0,18.0,146.0,284.0,118.0,1413.0,1692.0,0.0,1649.0,172.0,467.0,833.0,570.0
parE_1_26_B_MM10,15154.0,2984.0,9418.0,3461.0,9963.0,4441.0,5577.0,10572.0,6428.0,6116.0,2722.0,2374.0,5405.0,1902.0,7849.0,4777.0,4875.0,6347.0,1759.0,1620.0,467.0,1407.0,1931.0,3567.0,6975.0,2520.0,718.0,452.0,4392.0,199.0,1479.0,866.0,2239.0,2233.0,11420.0,554.0,3789.0,6010.0,1189.0,2630.0,1203.0,2624.0,430.0,4223.0,1290.0,6347.0,939.0,130.0,1073.0,602.0,1067.0,1628.0,33082.0,12534.0,4845.0,7854.0,17146.0,3861.0,3868.0,4238.0,6618.0,4332.0,354.0,4659.0,1937.0,6657.0,3064.0,2920.0,2444.0,57.0,198.0,2648.0,2735.0,2027.0,1486.0,2417.0,4186.0,1054.0,4445.0,7347.0,0.0,12069.0,2716.0,6564.0,10817.0,6092.0
parE_1_26_B_MM5,9999.0,3426.0,8162.0,3493.0,5382.0,5413.0,5381.0,3930.0,6269.0,3450.0,3920.0,3815.0,7856.0,1827.0,2799.0,4540.0,3987.0,4219.0,809.0,809.0,653.0,1424.0,538.0,2957.0,4047.0,2990.0,1091.0,841.0,2668.0,79.0,457.0,1584.0,2212.0,321.0,5814.0,434.0,1904.0,1550.0,1129.0,2021.0,854.0,3112.0,1381.0,2787.0,921.0,1534.0,2026.0,266.0,669.0,101.0,1155.0,1195.0,3529.0,24951.0,3253.0,2885.0,12099.0,3109.0,2785.0,3146.0,3920.0,3524.0,1580.0,3161.0,1122.0,5097.0,846.0,1613.0,2034.0,304.0,511.0,1855.0,2398.0,888.0,573.0,2137.0,6002.0,410.0,4473.0,7207.0,0.0,9942.0,957.0,2975.0,7745.0,2669.0
parE_1_26_B_MM8,3534.0,2836.0,2062.0,858.0,1591.0,2375.0,655.0,5626.0,3017.0,499.0,620.0,1271.0,1925.0,806.0,710.0,2920.0,1053.0,3815.0,352.0,563.0,58.0,59.0,1043.0,1158.0,2681.0,808.0,252.0,43.0,1239.0,16.0,493.0,110.0,962.0,70.0,2132.0,56.0,722.0,1775.0,467.0,877.0,117.0,1287.0,37.0,966.0,113.0,1383.0,345.0,38.0,199.0,91.0,602.0,326.0,1090.0,1833.0,9749.0,309.0,6639.0,508.0,813.0,663.0,2616.0,1174.0,44.0,501.0,544.0,1148.0,303.0,561.0,719.0,33.0,24.0,511.0,1187.0,672.0,552.0,1123.0,1353.0,43.0,718.0,2487.0,0.0,3955.0,744.0,1373.0,6364.0,877.0
parE_1_26_C,3181.0,2774.0,2413.0,2733.0,1672.0,1518.0,1125.0,3942.0,2735.0,895.0,631.0,1610.0,2518.0,1005.0,1438.0,2262.0,3721.0,1990.0,512.0,284.0,581.0,440.0,488.0,1689.0,2650.0,607.0,101.0,849.0,272.0,151.0,64.0,382.0,1308.0,373.0,2545.0,280.0,1358.0,1663.0,817.0,1563.0,291.0,917.0,259.0,2672.0,474.0,981.0,364.0,90.0,575.0,265.0,718.0,592.0,3377.0,3101.0,1793.0,8117.0,4147.0,1405.0,1347.0,857.0,1622.0,667.0,142.0,961.0,273.0,1225.0,935.0,459.0,635.0,14.0,35.0,1150.0,1115.0,1358.0,687.0,733.0,2699.0,212.0,1091.0,1149.0,0.0,4557.0,832.0,2474.0,2815.0,2034.0
pfkA_1_43_B_MM10,22013.0,13367.0,24365.0,6176.0,16413.0,11186.0,10246.0,15841.0,9942.0,7174.0,13224.0,7015.0,20556.0,5839.0,9382.0,15002.0,14958.0,18380.0,1988.0,3963.0,2764.0,2067.0,1843.0,4524.0,10127.0,6062.0,1488.0,1323.0,8986.0,161.0,4638.0,4551.0,7153.0,1598.0,19235.0,1271.0,8427.0,6113.0,3391.0,3857.0,6541.0,7471.0,1947.0,8277.0,1355.0,5463.0,2457.0,1479.0,944.0,1571.0,2032.0,2108.0,14792.0,12784.0,5451.0,6062.0,98996.0,7922.0,9329.0,6297.0,10811.0,4551.0,2193.0,9115.0,1779.0,15698.0,6655.0,4605.0,5429.0,858.0,448.0,2324.0,6931.0,4156.0,3593.0,5944.0,11980.0,1352.0,26517.0,10725.0,0.0,29159.0,3885.0,13303.0,11455.0,9818.0
pfkA_1_43_B_MM5,5099.0,3105.0,5023.0,1015.0,5423.0,8407.0,1752.0,4289.0,2987.0,2292.0,4540.0,2278.0,3735.0,2863.0,5283.0,4703.0,2594.0,4281.0,1039.0,1690.0,1220.0,1418.0,896.0,2230.0,3228.0,702.0,299.0,211.0,1619.0,206.0,702.0,750.0,2399.0,876.0,3661.0,829.0,4674.0,4563.0,2192.0,1131.0,640.0,2171.0,950.0,4235.0,791.0,1743.0,1229.0,103.0,184.0,98.0,153.0,1425.0,2320.0,2636.0,807.0,1814.0,11322.0,24601.0,1344.0,2392.0,2847.0,823.0,196.0,1904.0,603.0,4718.0,1516.0,1818.0,3229.0,593.0,754.0,825.0,2636.0,2495.0,991.0,4404.0,5129.0,985.0,4626.0,4164.0,0.0,8603.0,172.0,2711.0,4376.0,1871.0
pfkA_1_43_B_MM9,3198.0,187.0,3921.0,529.0,1242.0,408.0,1153.0,563.0,1252.0,1774.0,400.0,224.0,1745.0,954.0,178.0,2631.0,1579.0,1086.0,496.0,331.0,96.0,375.0,255.0,1359.0,1507.0,638.0,166.0,418.0,735.0,116.0,64.0,1130.0,1271.0,48.0,1993.0,78.0,170.0,351.0,871.0,772.0,340.0,229.0,925.0,722.0,160.0,408.0,110.0,130.0,132.0,307.0,26.0,692.0,1058.0,1204.0,129.0,1753.0,5013.0,790.0,9070.0,477.0,1076.0,2965.0,22.0,203.0,530.0,1445.0,461.0,420.0,583.0,140.0,184.0,365.0,592.0,1411.0,113.0,262.0,1241.0,329.0,2385.0,1056.0,0.0,1336.0,337.0,912.0,1877.0,291.0
pfkA_1_43_C,6979.0,1526.0,3290.0,652.0,2064.0,3143.0,2186.0,2490.0,1410.0,1393.0,1968.0,1953.0,1877.0,1571.0,1282.0,1188.0,1976.0,1797.0,870.0,430.0,974.0,795.0,604.0,1058.0,1458.0,516.0,225.0,494.0,671.0,96.0,452.0,621.0,2692.0,821.0,3411.0,342.0,1758.0,2239.0,1194.0,1077.0,1073.0,998.0,375.0,2097.0,450.0,1539.0,330.0,251.0,318.0,168.0,252.0,1434.0,1660.0,2003.0,1546.0,1363.0,6033.0,2433.0,2249.0,13513.0,2842.0,729.0,762.0,800.0,379.0,893.0,642.0,1239.0,1218.0,180.0,381.0,2063.0,1129.0,668.0,1732.0,632.0,2860.0,595.0,1362.0,1145.0,0.0,5901.0,1544.0,996.0,1634.0,744.0
pgi_3_279_B_MM10,7840.0,1929.0,5827.0,1990.0,5533.0,4755.0,3384.0,3475.0,3118.0,2561.0,579.0,1833.0,1637.0,1926.0,2548.0,2970.0,959.0,4763.0,867.0,707.0,815.0,1051.0,1167.0,1246.0,2214.0,1667.0,345.0,85.0,1418.0,26.0,707.0,670.0,2361.0,1108.0,5139.0,1061.0,3404.0,7693.0,285.0,3402.0,2023.0,635.0,291.0,2183.0,467.0,1887.0,977.0,488.0,561.0,183.0,1298.0,593.0,8896.0,3165.0,3223.0,909.0,11564.0,5932.0,1576.0,3444.0,16384.0,1301.0,282.0,1374.0,959.0,4950.0,863.0,453.0,2537.0,106.0,300.0,1978.0,758.0,455.0,307.0,1583.0,3819.0,634.0,1215.0,3795.0,0.0,7464.0,958.0,716.0,5254.0,1371.0
pgi_3_279_B_MM5,2324.0,1351.0,6814.0,242.0,3556.0,5357.0,366.0,2563.0,1155.0,2552.0,506.0,1762.0,1938.0,3039.0,1546.0,812.0,1209.0,4661.0,805.0,566.0,2566.0,271.0,1767.0,1132.0,2018.0,461.0,217.0,111.0,1003.0,15.0,512.0,1071.0,964.0,176.0,3161.0,205.0,1192.0,853.0,168.0,1004.0,182.0,936.0,1521.0,760.0,513.0,1495.0,437.0,36.0,273.0,86.0,403.0,108.0,3692.0,2530.0,964.0,484.0,6877.0,2866.0,2160.0,1165.0,3142.0,11717.0,277.0,815.0,328.0,2598.0,1570.0,1032.0,1629.0,40.0,77.0,954.0,1721.0,2166.0,228.0,1651.0,3466.0,539.0,1501.0,4266.0,0.0,5895.0,396.0,2957.0,3277.0,2650.0
