,dapA_1_98_B_MM3,dapA_1_98_B_MM7,dapA_1_98_B_MM9,dapA_1_98_C,dapB_3_239_B_MM10,dapB_3_239_B_MM6,dapB_3_239_B_MM9,dapB_3_239_C,dapD_1_42_C,dapD_1_42_MM10,dapD_1_42_MM4,dapD_1_42_MM6,dapD_1_42_MM8,dapF_1_79_C,dapF_1_79_MM10,dapF_1_79_MM4,dapF_1_79_MM6,dapF_1_79_MM8,dnaB_1_16_B_MM4,dnaB_1_16_B_MM6,dnaB_1_16_B_MM8,dnaB_1_16_C,dnaE_1_10_B_MM10,dnaE_1_10_B_MM5,dnaE_1_10_B_MM8,dnaE_1_10_C,dnaX_1_33_B_MM3,dnaX_1_33_B_MM6,dnaX_1_33_B_MM9,dnaX_1_33_C,eno_3_219_B_MM10,eno_3_219_B_MM5,eno_3_219_B_MM8,eno_3_219_C,fake_negC_rand_42,fbaA_1_28_B_MM5,fbaA_1_28_B_MM7,fbaA_1_28_B_MM9,fbaA_1_28_C,gapA_1_33_B_MM10,gapA_1_33_B_MM5,gapA_1_33_B_MM8,gapA_1_33_C,holB_3_220_B_MM10,holB_3_220_B_MM5,holB_3_220_B_MM9,holB_3_220_C,ligA_1_82_B_MM5,ligA_1_82_B_MM7,ligA_1_82_B_MM9,ligA_1_82_C,negC_rand_42,parE_1_26_B_MM10,parE_1_26_B_MM5,parE_1_26_B_MM8,parE_1_26_C,pfkA_1_43_B_MM10,pfkA_1_43_B_MM5,pfkA_1_43_B_MM9,pfkA_1_43_C,pgi_3_279_B_MM10,pgi_3_279_B_MM5,pgi_3_279_B_MM8,pgi_3_279_C,purD_1_47_C,purD_1_47_MM10,purD_1_47_MM4,purD_1_47_MM6,purD_1_47_MM8,purF_1_23_C,purF_1_23_MM10,purF_1_23_MM4,purF_1_23_MM6,purF_1_23_MM8,purL_1_25_B_MM3,purL_1_25_B_MM8,purL_1_25_B_MM9,purL_1_25_C,purN_3_238_B_MM10,purN_3_238_B_MM5,purN_3_238_B_MM8,purN_3_238_C,tpiA_1_45_B_MM10,tpiA_1_45_B_MM4,tpiA_1_45_B_MM7,tpiA_1_45_C
eno_3_219_B_MM10,481.0,718.0,1209.0,194.0,869.0,704.0,529.0,928.0,167.0,1273.0,172.0,230.0,462.0,79.0,609.0,744.0,711.0,2342.0,22.0,11.0,191.0,18.0,23.0,125.0,512.0,94.0,0.0,22.0,305.0,0.0,2579.0,48.0,97.0,28.0,447.0,3.0,234.0,1383.0,6.0,180.0,41.0,310.0,17.0,717.0,51.0,492.0,4.0,12.0,302.0,69.0,107.0,257.0,969.0,384.0,79.0,167.0,3064.0,365.0,364.0,366.0,202.0,187.0,107.0,710.0,54.0,741.0,64.0,162.0,35.0,1.0,19.0,33.0,24.0,130.0,110.0,125.0,756.0,134.0,988.0,919.0,0.0,1259.0,52.0,283.0,263.0,169.0
eno_3_219_B_MM5,167.0,268.0,607.0,47.0,740.0,230.0,362.0,833.0,138.0,331.0,196.0,193.0,324.0,186.0,128.0,295.0,207.0,415.0,20.0,2.0,10.0,46.0,87.0,32.0,153.0,43.0,80.0,4.0,146.0,2.0,14.0,1409.0,399.0,44.0,200.0,3.0,212.0,582.0,49.0,189.0,200.0,141.0,18.0,202.0,44.0,132.0,10.0,130.0,12.0,31.0,23.0,38.0,286.0,184.0,57.0,93.0,1836.0,1060.0,490.0,338.0,1410.0,108.0,9.0,204.0,33.0,233.0,98.0,39.0,54.0,2.0,2.0,30.0,181.0,108.0,17.0,169.0,177.0,77.0,283.0,513.0,0.0,579.0,40.0,75.0,136.0,219.0
eno_3_219_B_MM8,486.0,390.0,559.0,187.0,539.0,410.0,468.0,556.0,363.0,90.0,391.0,371.0,256.0,86.0,419.0,301.0,111.0,648.0,22.0,4.0,5.0,46.0,32.0,106.0,128.0,90.0,37.0,11.0,131.0,1.0,215.0,256.0,2374.0,34.0,179.0,105.0,130.0,209.0,38.0,173.0,139.0,91.0,75.0,98.0,51.0,107.0,65.0,23.0,28.0,56.0,28.0,95.0,648.0,269.0,124.0,152.0,1668.0,1411.0,415.0,699.0,919.0,122.0,12.0,391.0,35.0,239.0,35.0,95.0,88.0,11.0,10.0,165.0,77.0,40.0,23.0,24.0,168.0,155.0,772.0,145.0,0.0,1288.0,27.0,171.0,190.0,519.0
eno_3_219_C,326.0,129.0,284.0,24.0,701.0,404.0,121.0,84.0,232.0,39.0,108.0,277.0,76.0,92.0,79.0,261.0,108.0,385.0,3.0,9.0,17.0,47.0,9.0,39.0,70.0,21.0,4.0,6.0,322.0,0.0,28.0,151.0,89.0,785.0,130.0,7.0,74.0,166.0,15.0,16.0,44.0,164.0,7.0,125.0,20.0,70.0,1.0,4.0,20.0,82.0,1.0,72.0,96.0,111.0,83.0,55.0,462.0,507.0,228.0,865.0,276.0,49.0,27.0,93.0,3.0,85.0,87.0,19.0,23.0,0.0,156.0,58.0,86.0,3.0,61.0,51.0,103.0,52.0,102.0,256.0,0.0,487.0,14.0,29.0,875.0,36.0
fake_negC_rand_42,6849.0,4513.0,8295.0,855.0,6938.0,3184.0,2052.0,3063.0,1955.0,5169.0,2438.0,2229.0,3119.0,1377.0,4387.0,3364.0,2760.0,8007.0,92.0,143.0,224.0,87.0,105.0,1063.0,3464.0,645.0,66.0,30.0,7940.0,12.0,405.0,132.0,296.0,64.0,17631.0,227.0,1515.0,2321.0,511.0,2711.0,1328.0,3025.0,390.0,4262.0,130.0,1185.0,156.0,195.0,518.0,417.0,148.0,3022.0,7039.0,1715.0,839.0,2046.0,16585.0,2319.0,498.0,1146.0,2434.0,1672.0,967.0,1983.0,86.0,7711.0,410.0,255.0,312.0,117.0,14.0,326.0,586.0,375.0,226.0,1866.0,2721.0,82.0,3135.0,2975.0,0.0,7827.0,333.0,331.0,2243.0,616.0
fbaA_1_28_B_MM5,230.0,77.0,117.0,127.0,168.0,134.0,53.0,234.0,35.0,38.0,114.0,66.0,140.0,14.0,28.0,652.0,74.0,218.0,0.0,0.0,3.0,2.0,4.0,21.0,62.0,11.0,0.0,1.0,117.0,0.0,55.0,14.0,66.0,0.0,96.0,469.0,47.0,182.0,17.0,68.0,18.0,78.0,5.0,118.0,4.0,54.0,1.0,32.0,0.0,1.0,1.0,53.0,41.0,68.0,6.0,119.0,640.0,288.0,166.0,120.0,37.0,45.0,33.0,149.0,0.0,91.0,25.0,16.0,103.0,1.0,6.0,71.0,7.0,24.0,5.0,17.0,526.0,2.0,64.0,54.0,0.0,77.0,14.0,39.0,112.0,28.0
fbaA_1_28_B_MM7,1914.0,2259.0,1505.0,706.0,2414.0,1383.0,410.0,1996.0,399.0,2605.0,525.0,451.0,1721.0,779.0,600.0,1306.0,3043.0,4268.0,25.0,69.0,111.0,82.0,30.0,193.0,1028.0,246.0,16.0,19.0,1679.0,9.0,204.0,293.0,328.0,193.0,2374.0,8.0,9006.0,2446.0,26.0,834.0,466.0,865.0,429.0,559.0,58.0,489.0,25.0,34.0,109.0,112.0,9.0,789.0,1338.0,1219.0,335.0,719.0,7276.0,1010.0,404.0,1004.0,1455.0,791.0,167.0,546.0,21.0,2074.0,205.0,133.0,84.0,18.0,20.0,91.0,243.0,55.0,163.0,896.0,2267.0,60.0,1234.0,2952.0,0.0,2301.0,599.0,170.0,580.0,261.0
fbaA_1_28_B_MM9,5547.0,1967.0,1884.0,804.0,2150.0,2510.0,545.0,2718.0,1077.0,2938.0,522.0,828.0,987.0,1202.0,2738.0,2772.0,3903.0,6673.0,39.0,180.0,122.0,73.0,163.0,214.0,1171.0,196.0,26.0,28.0,3013.0,2.0,600.0,112.0,682.0,29.0,2044.0,82.0,1170.0,14676.0,42.0,797.0,518.0,991.0,394.0,1685.0,133.0,938.0,26.0,99.0,116.0,277.0,141.0,650.0,1847.0,1231.0,1022.0,754.0,13446.0,1411.0,796.0,1254.0,1768.0,771.0,225.0,1467.0,98.0,2127.0,317.0,214.0,87.0,19.0,143.0,222.0,436.0,198.0,71.0,1842.0,1621.0,97.0,1823.0,6438.0,0.0,4233.0,426.0,402.0,1456.0,1137.0
fbaA_1_28_C,211.0,58.0,95.0,201.0,78.0,76.0,129.0,83.0,86.0,46.0,33.0,131.0,111.0,39.0,64.0,337.0,54.0,229.0,4.0,45.0,25.0,2.0,54.0,6.0,165.0,104.0,56.0,16.0,39.0,0.0,23.0,23.0,79.0,55.0,275.0,1.0,23.0,548.0,741.0,324.0,15.0,60.0,36.0,80.0,58.0,30.0,11.0,18.0,5.0,3.0,1.0,20.0,53.0,61.0,48.0,43.0,453.0,677.0,726.0,313.0,318.0,79.0,22.0,38.0,30.0,119.0,61.0,20.0,89.0,2.0,0.0,69.0,73.0,21.0,7.0,72.0,113.0,32.0,151.0,62.0,0.0,415.0,35.0,126.0,548.0,44.0
gapA_1_33_B_MM10,2880.0,1642.0,2900.0,348.0,3554.0,1723.0,754.0,1231.0,1710.0,2702.0,933.0,629.0,836.0,387.0,2812.0,1108.0,5535.0,6717.0,15.0,73.0,348.0,4.0,129.0,115.0,1123.0,247.0,45.0,19.0,1089.0,10.0,318.0,74.0,369.0,140.0,1880.0,125.0,949.0,2709.0,36.0,9468.0,637.0,694.0,154.0,1500.0,24.0,928.0,12.0,11.0,78.0,892.0,97.0,549.0,1251.0,787.0,280.0,863.0,7502.0,1431.0,986.0,521.0,998.0,396.0,520.0,839.0,28.0,4524.0,136.0,162.0,162.0,10.0,11.0,259.0,152.0,133.0,33.0,1217.0,782.0,113.0,3592.0,1880.0,0.0,4759.0,499.0,276.0,555.0,254.0
gapA_1_33_B_MM5,2418.0,1101.0,1509.0,188.0,2157.0,1682.0,467.0,1792.0,442.0,707.0,531.0,243.0,1446.0,448.0,885.0,932.0,812.0,1502.0,27.0,34.0,77.0,15.0,156.0,349.0,658.0,137.0,18.0,33.0,627.0,0.0,46.0,153.0,1350.0,72.0,1334.0,17.0,204.0,1151.0,76.0,1309.0,5046.0,899.0,100.0,452.0,79.0,355.0,6.0,150.0,490.0,258.0,44.0,584.0,1464.0,655.0,112.0,140.0,4959.0,1171.0,427.0,397.0,949.0,1376.0,145.0,415.0,22.0,1680.0,96.0,117.0,281.0,5.0,48.0,96.0,269.0,222.0,120.0,1441.0,2035.0,55.0,1008.0,941.0,0.0,3997.0,240.0,1049.0,742.0,308.0
gapA_1_33_B_MM8,2384.0,1275.0,3603.0,953.0,2668.0,1397.0,1358.0,2936.0,1237.0,2247.0,889.0,775.0,1626.0,250.0,1791.0,2264.0,1063.0,2450.0,26.0,127.0,122.0,11.0,76.0,599.0,1158.0,110.0,34.0,131.0,1523.0,7.0,59.0,1110.0,847.0,45.0,2393.0,11.0,855.0,2002.0,127.0,545.0,457.0,7615.0,178.0,782.0,50.0,438.0,10.0,61.0,161.0,106.0,19.0,540.0,1654.0,581.0,597.0,666.0,8459.0,558.0,274.0,485.0,2097.0,872.0,895.0,717.0,109.0,1198.0,146.0,110.0,121.0,29.0,108.0,209.0,354.0,147.0,98.0,1027.0,1994.0,84.0,1154.0,2652.0,0.0,2627.0,63.0,268.0,1162.0,424.0
gapA_1_33_C,877.0,278.0,661.0,47.0,335.0,106.0,298.0,729.0,242.0,127.0,269.0,184.0,300.0,241.0,334.0,648.0,189.0,632.0,30.0,61.0,16.0,9.0,124.0,66.0,305.0,194.0,5.0,14.0,311.0,1.0,12.0,49.0,56.0,108.0,104.0,5.0,178.0,88.0,11.0,210.0,45.0,112.0,1636.0,357.0,26.0,49.0,11.0,1.0,7.0,14.0,1.0,270.0,571.0,103.0,42.0,47.0,1421.0,1126.0,26.0,56.0,226.0,59.0,249.0,290.0,55.0,362.0,65.0,62.0,9.0,70.0,5.0,66.0,50.0,51.0,114.0,422.0,283.0,2.0,1064.0,356.0,0.0,1134.0,78.0,68.0,314.0,150.0
holB_3_220_B_MM10,4029.0,3440.0,6002.0,445.0,5309.0,1161.0,1342.0,1677.0,672.0,5152.0,589.0,1065.0,1103.0,394.0,2918.0,4301.0,3104.0,7448.0,51.0,161.0,231.0,94.0,58.0,328.0,923.0,381.0,35.0,18.0,5543.0,3.0,283.0,49.0,451.0,101.0,3045.0,37.0,1372.0,1750.0,73.0,1558.0,547.0,2440.0,154.0,17147.0,210.0,1034.0,114.0,80.0,170.0,574.0,84.0,3797.0,8289.0,1508.0,424.0,681.0,15451.0,1003.0,1636.0,731.0,3876.0,1581.0,431.0,1820.0,19.0,5223.0,274.0,132.0,131.0,26.0,245.0,158.0,269.0,195.0,85.0,728.0,2451.0,49.0,1381.0,3583.0,0.0,5717.0,626.0,540.0,1063.0,1160.0
holB_3_220_B_MM5,241.0,79.0,160.0,68.0,175.0,198.0,160.0,329.0,65.0,126.0,29.0,103.0,24.0,47.0,90.0,171.0,196.0,201.0,1.0,0.0,6.0,0.0,5.0,14.0,56.0,10.0,5.0,2.0,47.0,6.0,14.0,47.0,53.0,4.0,120.0,41.0,47.0,91.0,28.0,51.0,10.0,73.0,38.0,199.0,671.0,154.0,9.0,14.0,0.0,0.0,3.0,104.0,574.0,52.0,93.0,98.0,677.0,275.0,29.0,93.0,211.0,103.0,4.0,46.0,31.0,161.0,32.0,52.0,17.0,40.0,0.0,10.0,89.0,15.0,6.0,76.0,138.0,1.0,67.0,189.0,0.0,873.0,62.0,174.0,34.0,22.0
holB_3_220_B_MM9,1622.0,883.0,1886.0,479.0,1917.0,1266.0,588.0,1291.0,330.0,1026.0,326.0,917.0,812.0,239.0,898.0,632.0,1014.0,1449.0,34.0,8.0,83.0,42.0,42.0,97.0,234.0,116.0,44.0,25.0,344.0,4.0,233.0,99.0,148.0,33.0,1409.0,71.0,905.0,1020.0,33.0,219.0,390.0,547.0,344.0,2445.0,717.0,5351.0,4.0,7.0,32.0,71.0,57.0,490.0,2352.0,679.0,282.0,300.0,3167.0,927.0,625.0,711.0,1554.0,587.0,96.0,420.0,12.0,708.0,47.0,124.0,102.0,51.0,6.0,85.0,131.0,155.0,97.0,276.0,1460.0,64.0,553.0,1063.0,0.0,2868.0,249.0,705.0,533.0,465.0
holB_3_220_C,104.0,61.0,66.0,14.0,19.0,25.0,12.0,34.0,151.0,18.0,31.0,112.0,36.0,72.0,87.0,71.0,24.0,103.0,19.0,16.0,6.0,3.0,18.0,40.0,29.0,10.0,3.0,0.0,13.0,0.0,8.0,97.0,76.0,1.0,85.0,0.0,11.0,50.0,9.0,104.0,108.0,10.0,10.0,34.0,7.0,71.0,331.0,0.0,0.0,86.0,2.0,41.0,254.0,38.0,20.0,15.0,138.0,52.0,91.0,167.0,124.0,26.0,19.0,16.0,1.0,68.0,1.0,28.0,18.0,20.0,0.0,3.0,27.0,20.0,0.0,15.0,34.0,1.0,15.0,55.0,0.0,203.0,133.0,50.0,71.0,47.0
ligA_1_82_B_MM5,116.0,260.0,218.0,34.0,194.0,64.0,116.0,210.0,52.0,47.0,68.0,112.0,57.0,88.0,86.0,183.0,37.0,154.0,11.0,1.0,28.0,2.0,18.0,24.0,61.0,10.0,0.0,7.0,266.0,3.0,31.0,98.0,24.0,3.0,180.0,1.0,189.0,125.0,2.0,96.0,17.0,167.0,8.0,126.0,4.0,33.0,15.0,524.0,4.0,1.0,4.0,50.0,83.0,22.0,10.0,18.0,441.0,122.0,71.0,67.0,339.0,81.0,26.0,88.0,12.0,195.0,56.0,95.0,37.0,0.0,9.0,42.0,22.0,64.0,19.0,15.0,36.0,1.0,206.0,196.0,0.0,259.0,10.0,90.0,36.0,18.0
ligA_1_82_B_MM7,666.0,641.0,474.0,218.0,516.0,349.0,93.0,208.0,145.0,212.0,72.0,96.0,100.0,59.0,170.0,215.0,394.0,695.0,17.0,99.0,10.0,31.0,14.0,158.0,198.0,49.0,9.0,2.0,152.0,0.0,187.0,38.0,211.0,3.0,775.0,3.0,377.0,193.0,21.0,172.0,209.0,54.0,81.0,587.0,20.0,219.0,1.0,45.0,1476.0,86.0,45.0,382.0,297.0,466.0,61.0,62.0,1484.0,239.0,93.0,211.0,895.0,159.0,7.0,174.0,58.0,513.0,21.0,29.0,122.0,5.0,0.0,104.0,119.0,18.0,72.0,266.0,799.0,27.0,867.0,233.0,0.0,947.0,21.0,125.0,149.0,36.0
ligA_1_82_B_MM9,689.0,571.0,1267.0,88.0,871.0,418.0,527.0,490.0,111.0,1106.0,73.0,288.0,359.0,373.0,349.0,601.0,547.0,873.0,14.0,33.0,45.0,12.0,18.0,256.0,253.0,36.0,0.0,3.0,372.0,0.0,182.0,117.0,122.0,33.0,709.0,21.0,241.0,155.0,20.0,597.0,507.0,1134.0,21.0,427.0,26.0,134.0,7.0,19.0,163.0,2126.0,15.0,241.0,314.0,327.0,173.0,139.0,947.0,784.0,70.0,253.0,177.0,317.0,34.0,58.0,2.0,816.0,20.0,27.0,20.0,8.0,3.0,16.0,28.0,58.0,10.0,116.0,279.0,24.0,496.0,226.0,0.0,686.0,23.0,149.0,326.0,46.0
ligA_1_82_C,114.0,29.0,273.0,78.0,206.0,169.0,44.0,41.0,373.0,48.0,67.0,25.0,40.0,44.0,420.0,21.0,75.0,170.0,0.0,0.0,77.0,4.0,4.0,9.0,133.0,34.0,9.0,6.0,41.0,0.0,42.0,79.0,51.0,11.0,74.0,5.0,105.0,83.0,4.0,80.0,41.0,163.0,53.0,85.0,17.0,138.0,2.0,3.0,67.0,4.0,699.0,24.0,229.0,260.0,22.0,420.0,208.0,139.0,276.0,615.0,199.0,36.0,6.0,11.0,31.0,227.0,13.0,1.0,143.0,0.0,10.0,96.0,51.0,97.0,7.0,10.0,165.0,21.0,35.0,126.0,0.0,158.0,37.0,66.0,135.0,34.0
negC_rand_42,1559.0,705.0,1767.0,408.0,2587.0,855.0,749.0,790.0,391.0,1269.0,916.0,394.0,693.0,239.0,3069.0,527.0,1289.0,3841.0,21.0,54.0,192.0,33.0,32.0,189.0,625.0,219.0,20.0,5.0,1597.0,1.0,175.0,40.0,233.0,21.0,980.0,44.0,579.0,1202.0,39.0,402.0,199.0,1209.0,130.0,503.0,32.0,143.0,53.0,7.0,99.0,16.0,10.0,38170.0,2107.0,252.0,387.0,198.0,4192.0,657.0,322.0,177.0,1622.0,460.0,38.0,612.0,30.0,2193.0,45.0,49.0,52.0,27.0,12.0,59.0,65.0,36.0,39.0,212.0,487.0,28.0,2433.0,1721.0,0.0,1284.0,81.0,1157.0,700.0,217.0
parE_1_26_B_MM10,7717.0,8099.0,10315.0,1083.0,8808.0,9559.0,5688.0,4184.0,1867.0,12970.0,1954.0,5607.0,6186.0,1896.0,4128.0,9223.0,10764.0,15950.0,114.0,204.0,499.0,105.0,471.0,1619.0,5674.0,1285.0,44.0,77.0,6714.0,5.0,1617.0,1074.0,987.0,179.0,9757.0,71.0,3527.0,6987.0,296.0,2430.0,2743.0,2821.0,540.0,13779.0,191.0,2410.0,98.0,39.0,290.0,344.0,220.0,2479.0,30649.0,5957.0,993.0,1245.0,27351.0,3865.0,1180.0,2014.0,7873.0,1762.0,239.0,1661.0,97.0,8805.0,660.0,438.0,376.0,86.0,164.0,956.0,516.0,409.0,437.0,935.0,5147.0,417.0,8331.0,6958.0,0.0,8401.0,733.0,2428.0,2565.0,1176.0
parE_1_26_B_MM5,4577.0,2624.0,2612.0,405.0,3054.0,2175.0,1080.0,2771.0,2259.0,2081.0,1832.0,1560.0,3419.0,723.0,2497.0,3278.0,2933.0,3347.0,158.0,106.0,386.0,58.0,225.0,1269.0,2384.0,554.0,96.0,113.0,1648.0,3.0,394.0,264.0,1484.0,338.0,4118.0,105.0,1780.0,2003.0,172.0,2112.0,344.0,989.0,344.0,2466.0,259.0,1148.0,106.0,71.0,444.0,39.0,152.0,782.0,3167.0,11927.0,1251.0,2550.0,11118.0,1724.0,1746.0,1049.0,2037.0,2339.0,286.0,3246.0,134.0,2628.0,336.0,319.0,298.0,14.0,194.0,281.0,739.0,481.0,208.0,926.0,1882.0,398.0,1608.0,3552.0,0.0,4741.0,324.0,656.0,1644.0,1022.0
parE_1_26_B_MM8,2263.0,379.0,1632.0,465.0,2062.0,882.0,457.0,977.0,875.0,416.0,492.0,304.0,1368.0,325.0,1099.0,814.0,1010.0,2679.0,43.0,85.0,41.0,16.0,76.0,447.0,1191.0,232.0,9.0,34.0,1068.0,7.0,86.0,207.0,129.0,69.0,712.0,22.0,908.0,623.0,36.0,323.0,145.0,663.0,89.0,272.0,107.0,448.0,43.0,3.0,201.0,21.0,133.0,257.0,647.0,1320.0,4753.0,481.0,3071.0,1474.0,264.0,1041.0,1047.0,596.0,137.0,607.0,35.0,484.0,182.0,342.0,84.0,24.0,51.0,25.0,136.0,122.0,98.0,901.0,1715.0,95.0,907.0,1315.0,0.0,1046.0,106.0,342.0,581.0,151.0
parE_1_26_C,1469.0,1035.0,1708.0,263.0,1682.0,1057.0,311.0,961.0,466.0,1556.0,421.0,1319.0,1413.0,725.0,4611.0,1784.0,2126.0,2146.0,74.0,23.0,62.0,268.0,103.0,313.0,787.0,240.0,32.0,14.0,1191.0,1.0,336.0,119.0,205.0,154.0,1292.0,39.0,376.0,670.0,138.0,371.0,792.0,905.0,124.0,769.0,105.0,409.0,39.0,9.0,88.0,99.0,188.0,432.0,3996.0,2066.0,423.0,5668.0,4501.0,896.0,731.0,395.0,975.0,649.0,324.0,376.0,125.0,961.0,157.0,68.0,190.0,14.0,26.0,263.0,429.0,223.0,258.0,356.0,966.0,121.0,439.0,1222.0,0.0,3345.0,104.0,628.0,1436.0,277.0
pfkA_1_43_B_MM10,19912.0,13880.0,41161.0,4514.0,16553.0,13002.0,6665.0,11562.0,4996.0,14933.0,4271.0,7074.0,14691.0,4275.0,18272.0,14557.0,26202.0,42628.0,195.0,802.0,3312.0,214.0,1184.0,2999.0,7495.0,2414.0,267.0,204.0,13551.0,15.0,3827.0,901.0,2087.0,509.0,19245.0,406.0,14738.0,13760.0,516.0,7694.0,7596.0,8918.0,1113.0,14121.0,432.0,4990.0,314.0,459.0,1771.0,1948.0,211.0,6622.0,26301.0,7259.0,3341.0,3936.0,179015.0,6886.0,5087.0,4841.0,23446.0,7068.0,4034.0,7098.0,280.0,22518.0,1719.0,639.0,748.0,91.0,181.0,671.0,1489.0,815.0,697.0,4722.0,15630.0,282.0,20829.0,18085.0,0.0,31383.0,4780.0,2639.0,9680.0,3195.0
pfkA_1_43_B_MM5,3250.0,2790.0,3319.0,748.0,5116.0,1991.0,2465.0,3261.0,2284.0,2223.0,2393.0,919.0,2247.0,2105.0,2058.0,1194.0,2543.0,2726.0,88.0,173.0,1286.0,45.0,280.0,573.0,1543.0,775.0,17.0,36.0,2019.0,42.0,257.0,876.0,1837.0,378.0,1971.0,297.0,2089.0,1551.0,895.0,746.0,673.0,945.0,394.0,1167.0,523.0,1223.0,107.0,260.0,73.0,246.0,267.0,731.0,2695.0,1898.0,611.0,662.0,6064.0,12884.0,1601.0,1022.0,3141.0,527.0,497.0,1331.0,104.0,2624.0,344.0,347.0,516.0,102.0,37.0,551.0,650.0,576.0,594.0,576.0,8150.0,297.0,1260.0,3409.0,0.0,7114.0,251.0,373.0,1340.0,752.0
pfkA_1_43_B_MM9,1449.0,510.0,1276.0,624.0,1050.0,985.0,769.0,1333.0,278.0,1345.0,691.0,655.0,1669.0,544.0,989.0,1316.0,2648.0,1395.0,6.0,24.0,214.0,91.0,163.0,276.0,828.0,271.0,2.0,1.0,967.0,2.0,140.0,62.0,838.0,172.0,781.0,68.0,189.0,973.0,129.0,469.0,420.0,290.0,128.0,907.0,82.0,970.0,50.0,56.0,23.0,259.0,40.0,147.0,1861.0,368.0,356.0,673.0,2285.0,1151.0,4410.0,332.0,1045.0,562.0,125.0,1160.0,63.0,1876.0,78.0,84.0,262.0,4.0,55.0,181.0,151.0,140.0,88.0,351.0,1002.0,9.0,581.0,1040.0,0.0,2317.0,52.0,305.0,535.0,179.0
pfkA_1_43_C,1731.0,1033.0,1481.0,399.0,2422.0,1571.0,6346.0,1669.0,552.0,717.0,966.0,633.0,1243.0,1078.0,739.0,955.0,994.0,1960.0,51.0,169.0,297.0,165.0,149.0,176.0,894.0,144.0,52.0,46.0,530.0,1.0,308.0,281.0,726.0,416.0,1252.0,329.0,679.0,1412.0,492.0,457.0,639.0,427.0,228.0,697.0,210.0,643.0,43.0,59.0,218.0,90.0,101.0,303.0,1900.0,760.0,84.0,454.0,4760.0,2775.0,458.0,7206.0,1697.0,1224.0,82.0,599.0,23.0,855.0,216.0,297.0,236.0,121.0,119.0,402.0,942.0,191.0,165.0,231.0,1905.0,105.0,1183.0,1189.0,0.0,3561.0,109.0,263.0,595.0,523.0
pgi_3_279_B_MM10,5542.0,6152.0,10397.0,888.0,5136.0,4386.0,2063.0,3735.0,2863.0,7344.0,767.0,1158.0,2833.0,1207.0,3114.0,2525.0,3920.0,10595.0,54.0,111.0,543.0,75.0,477.0,771.0,2236.0,1180.0,26.0,23.0,3805.0,9.0,838.0,243.0,759.0,62.0,2637.0,48.0,3987.0,2907.0,86.0,2404.0,533.0,1587.0,310.0,6355.0,139.0,1642.0,142.0,41.0,220.0,415.0,105.0,2689.0,7520.0,3206.0,1095.0,1856.0,14212.0,3435.0,5327.0,1188.0,25920.0,1083.0,315.0,1429.0,185.0,8290.0,1059.0,233.0,271.0,194.0,49.0,143.0,1016.0,522.0,354.0,952.0,2002.0,637.0,3529.0,7463.0,0.0,6905.0,278.0,824.0,2833.0,930.0
pgi_3_279_B_MM5,4372.0,7288.0,4753.0,1053.0,4804.0,3296.0,1693.0,2665.0,755.0,6144.0,587.0,633.0,1589.0,677.0,2834.0,1892.0,5306.0,6980.0,44.0,68.0,115.0,72.0,359.0,283.0,1507.0,166.0,14.0,13.0,2447.0,1.0,509.0,237.0,484.0,358.0,2289.0,61.0,2233.0,3049.0,142.0,1485.0,1416.0,1233.0,431.0,1772.0,157.0,766.0,90.0,52.0,119.0,297.0,34.0,1372.0,7278.0,2345.0,311.0,1166.0,11443.0,1993.0,989.0,1274.0,3674.0,12268.0,309.0,596.0,142.0,3063.0,239.0,111.0,270.0,80.0,49.0,359.0,416.0,243.0,42.0,993.0,1630.0,35.0,2064.0,3312.0,0.0,3082.0,1123.0,567.0,2320.0,695.0
pgi_3_279_B_MM8,936.0,230.0,1465.0,291.0,1517.0,552.0,220.0,139.0,431.0,1072.0,239.0,241.0,328.0,282.0,625.0,419.0,3202.0,1525.0,12.0,88.0,416.0,2.0,323.0,89.0,203.0,74.0,3.0,10.0,720.0,6.0,167.0,21.0,31.0,122.0,516.0,38.0,1290.0,319.0,29.0,334.0,267.0,163.0,63.0,1255.0,26.0,394.0,8.0,7.0,353.0,254.0,37.0,652.0,630.0,557.0,108.0,65.0,3938.0,486.0,60.0,367.0,796.0,215.0,2658.0,294.0,4.0,2161.0,135.0,95.0,41.0,1.0,6.0,64.0,79.0,45.0,196.0,171.0,815.0,7.0,256.0,131.0,0.0,709.0,75.0,131.0,543.0,263.0
pgi_3_279_C,5942.0,3122.0,4173.0,248.0,2040.0,2682.0,1177.0,3122.0,1201.0,3249.0,1267.0,1295.0,1643.0,1084.0,646.0,1807.0,1808.0,4634.0,35.0,234.0,346.0,20.0,267.0,489.0,1405.0,272.0,26.0,20.0,767.0,3.0,79.0,822.0,680.0,315.0,1433.0,173.0,2211.0,3059.0,88.0,944.0,572.0,860.0,344.0,2534.0,215.0,584.0,42.0,115.0,44.0,99.0,56.0,525.0,1784.0,2069.0,600.0,2190.0,9609.0,1288.0,899.0,1002.0,2436.0,551.0,730.0,10663.0,80.0,8888.0,432.0,311.0,64.0,8.0,18.0,388.0,664.0,240.0,99.0,1570.0,3562.0,139.0,765.0,3649.0,0.0,4655.0,294.0,713.0,1569.0,263.0
