,dapA_1_98_B_MM3,dapA_1_98_B_MM7,dapA_1_98_B_MM9,dapA_1_98_C,dapB_3_239_B_MM10,dapB_3_239_B_MM6,dapB_3_239_B_MM9,dapB_3_239_C,dapD_1_42_C,dapD_1_42_MM10,dapD_1_42_MM4,dapD_1_42_MM6,dapD_1_42_MM8,dapF_1_79_C,dapF_1_79_MM10,dapF_1_79_MM4,dapF_1_79_MM6,dapF_1_79_MM8,dnaB_1_16_B_MM4,dnaB_1_16_B_MM6,dnaB_1_16_B_MM8,dnaB_1_16_C,dnaE_1_10_B_MM10,dnaE_1_10_B_MM5,dnaE_1_10_B_MM8,dnaE_1_10_C,dnaX_1_33_B_MM3,dnaX_1_33_B_MM6,dnaX_1_33_B_MM9,dnaX_1_33_C,eno_3_219_B_MM10,eno_3_219_B_MM5,eno_3_219_B_MM8,eno_3_219_C,fake_negC_rand_42,fbaA_1_28_B_MM5,fbaA_1_28_B_MM7,fbaA_1_28_B_MM9,fbaA_1_28_C,gapA_1_33_B_MM10,gapA_1_33_B_MM5,gapA_1_33_B_MM8,gapA_1_33_C,holB_3_220_B_MM10,holB_3_220_B_MM5,holB_3_220_B_MM9,holB_3_220_C,ligA_1_82_B_MM5,ligA_1_82_B_MM7,ligA_1_82_B_MM9,ligA_1_82_C,negC_rand_42,parE_1_26_B_MM10,parE_1_26_B_MM5,parE_1_26_B_MM8,parE_1_26_C,pfkA_1_43_B_MM10,pfkA_1_43_B_MM5,pfkA_1_43_B_MM9,pfkA_1_43_C,pgi_3_279_B_MM10,pgi_3_279_B_MM5,pgi_3_279_B_MM8,pgi_3_279_C,purD_1_47_C,purD_1_47_MM10,purD_1_47_MM4,purD_1_47_MM6,purD_1_47_MM8,purF_1_23_C,purF_1_23_MM10,purF_1_23_MM4,purF_1_23_MM6,purF_1_23_MM8,purL_1_25_B_MM3,purL_1_25_B_MM8,purL_1_25_B_MM9,purL_1_25_C,purN_3_238_B_MM10,purN_3_238_B_MM5,purN_3_238_B_MM8,purN_3_238_C,tpiA_1_45_B_MM10,tpiA_1_45_B_MM4,tpiA_1_45_B_MM7,tpiA_1_45_C
eno_3_219_B_MM5,132.0,224.0,96.0,62.0,304.0,74.0,4.0,445.0,222.0,169.0,349.0,135.0,9.0,3.0,247.0,40.0,192.0,500.0,18.0,1.0,4.0,20.0,0.0,2.0,101.0,123.0,1.0,1.0,67.0,0.0,4.0,788.0,81.0,20.0,83.0,32.0,149.0,156.0,93.0,134.0,646.0,308.0,95.0,158.0,88.0,196.0,0.0,0.0,1.0,0.0,1.0,81.0,359.0,157.0,108.0,145.0,575.0,127.0,166.0,78.0,663.0,227.0,1.0,110.0,11.0,93.0,80.0,68.0,5.0,0.0,0.0,1.0,121.0,145.0,27.0,310.0,1008.0,1.0,125.0,77.0,0.0,168.0,3.0,87.0,8.0,25.0
eno_3_219_B_MM8,127.0,187.0,488.0,118.0,155.0,150.0,50.0,182.0,160.0,118.0,59.0,33.0,240.0,91.0,139.0,124.0,69.0,114.0,26.0,36.0,2.0,19.0,0.0,23.0,118.0,90.0,52.0,0.0,317.0,66.0,126.0,3.0,1066.0,1.0,317.0,58.0,163.0,30.0,3.0,228.0,504.0,400.0,60.0,81.0,7.0,112.0,0.0,1.0,66.0,23.0,36.0,12.0,391.0,171.0,91.0,316.0,1251.0,249.0,121.0,509.0,1108.0,9.0,1.0,415.0,2.0,34.0,101.0,28.0,39.0,1.0,0.0,259.0,220.0,208.0,2.0,31.0,224.0,1.0,220.0,843.0,0.0,378.0,149.0,313.0,1374.0,14.0
eno_3_219_C,44.0,38.0,117.0,127.0,14.0,92.0,10.0,109.0,95.0,8.0,3.0,52.0,111.0,16.0,61.0,9.0,3.0,64.0,0.0,44.0,1.0,16.0,0.0,57.0,70.0,16.0,0.0,0.0,11.0,0.0,21.0,78.0,118.0,466.0,223.0,17.0,278.0,64.0,1.0,16.0,318.0,8.0,0.0,533.0,69.0,3.0,0.0,0.0,0.0,4.0,0.0,78.0,86.0,128.0,5.0,90.0,481.0,533.0,32.0,415.0,250.0,179.0,0.0,16.0,2.0,96.0,1.0,16.0,1.0,0.0,9.0,0.0,53.0,14.0,0.0,85.0,140.0,31.0,11.0,84.0,0.0,635.0,2.0,18.0,82.0,1.0
fake_negC_rand_42,3671.0,11049.0,8201.0,48.0,2558.0,3157.0,2509.0,2464.0,771.0,24892.0,231.0,3116.0,2025.0,835.0,4077.0,5902.0,1155.0,13670.0,68.0,267.0,553.0,51.0,363.0,718.0,5355.0,1371.0,82.0,0.0,8798.0,77.0,207.0,141.0,672.0,41.0,16023.0,10.0,263.0,1632.0,270.0,1409.0,867.0,1122.0,213.0,4227.0,185.0,1688.0,70.0,19.0,144.0,1666.0,54.0,722.0,4438.0,2035.0,500.0,913.0,13035.0,1282.0,490.0,1180.0,5349.0,2040.0,839.0,1261.0,60.0,25720.0,129.0,217.0,84.0,0.0,5.0,9.0,252.0,78.0,962.0,3117.0,4151.0,19.0,4090.0,3716.0,0.0,12186.0,483.0,110.0,779.0,229.0
fbaA_1_28_B_MM5,228.0,6.0,40.0,0.0,39.0,5.0,19.0,105.0,4.0,64.0,103.0,68.0,15.0,71.0,6.0,40.0,104.0,989.0,32.0,0.0,134.0,0.0,0.0,15.0,0.0,0.0,19.0,0.0,16.0,0.0,0.0,2.0,540.0,0.0,347.0,309.0,433.0,34.0,10.0,57.0,37.0,5.0,23.0,43.0,0.0,13.0,0.0,0.0,0.0,0.0,5.0,80.0,1.0,2.0,0.0,4.0,624.0,621.0,2.0,473.0,8.0,7.0,1.0,41.0,42.0,53.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,15.0,0.0,0.0,108.0,0.0,33.0,113.0,0.0,7.0,0.0,134.0,187.0,0.0
fbaA_1_28_B_MM7,2813.0,2116.0,933.0,164.0,2678.0,1269.0,1495.0,1278.0,279.0,5661.0,12.0,481.0,1014.0,333.0,1065.0,3002.0,1008.0,7546.0,114.0,140.0,49.0,3.0,1.0,275.0,1127.0,355.0,31.0,3.0,2057.0,0.0,233.0,3.0,160.0,1.0,1241.0,1.0,8117.0,2712.0,40.0,42.0,684.0,315.0,104.0,587.0,29.0,1070.0,0.0,64.0,31.0,9.0,48.0,1795.0,1095.0,589.0,15.0,113.0,21694.0,1136.0,490.0,397.0,2771.0,453.0,86.0,1546.0,0.0,3566.0,59.0,245.0,56.0,1.0,0.0,37.0,93.0,103.0,0.0,19.0,1062.0,12.0,8863.0,1932.0,0.0,2133.0,243.0,183.0,888.0,43.0
fbaA_1_28_B_MM9,1837.0,4144.0,1934.0,245.0,495.0,1942.0,1008.0,2433.0,384.0,282.0,133.0,51.0,200.0,571.0,3631.0,2697.0,2866.0,6396.0,56.0,30.0,127.0,94.0,98.0,138.0,1129.0,875.0,25.0,60.0,3331.0,2.0,22.0,71.0,427.0,346.0,876.0,22.0,5630.0,13930.0,105.0,1900.0,321.0,783.0,55.0,3443.0,172.0,593.0,3.0,191.0,6.0,5.0,188.0,1559.0,2404.0,924.0,66.0,478.0,16965.0,3439.0,614.0,551.0,3541.0,862.0,24.0,1565.0,38.0,4695.0,138.0,137.0,52.0,0.0,15.0,383.0,214.0,30.0,7.0,322.0,1089.0,52.0,774.0,1072.0,0.0,1791.0,809.0,219.0,365.0,282.0
fbaA_1_28_C,494.0,119.0,104.0,21.0,250.0,177.0,6.0,32.0,229.0,137.0,1.0,256.0,106.0,84.0,5.0,89.0,105.0,10.0,87.0,0.0,1.0,1.0,0.0,37.0,46.0,0.0,5.0,1.0,7.0,0.0,28.0,39.0,53.0,5.0,8.0,0.0,100.0,201.0,859.0,126.0,26.0,5.0,0.0,7.0,0.0,89.0,25.0,41.0,1.0,0.0,76.0,5.0,242.0,131.0,63.0,12.0,446.0,572.0,185.0,929.0,10.0,67.0,33.0,52.0,0.0,29.0,1.0,163.0,5.0,0.0,0.0,81.0,46.0,36.0,46.0,40.0,124.0,0.0,78.0,3.0,0.0,201.0,3.0,36.0,66.0,518.0
gapA_1_33_B_MM10,2877.0,4676.0,5576.0,21.0,9910.0,3124.0,471.0,751.0,413.0,10321.0,95.0,256.0,596.0,487.0,3346.0,2111.0,2569.0,15766.0,42.0,100.0,370.0,65.0,89.0,584.0,1155.0,866.0,75.0,34.0,1907.0,0.0,361.0,120.0,264.0,23.0,2514.0,91.0,759.0,972.0,2.0,5759.0,1091.0,54.0,311.0,1054.0,86.0,711.0,47.0,46.0,669.0,8.0,2.0,2586.0,1714.0,778.0,144.0,462.0,5195.0,443.0,298.0,361.0,1168.0,356.0,15.0,173.0,1.0,2256.0,13.0,11.0,91.0,0.0,135.0,82.0,41.0,12.0,24.0,364.0,1808.0,3.0,1057.0,1127.0,0.0,4108.0,217.0,279.0,1039.0,774.0
gapA_1_33_B_MM5,1745.0,971.0,1055.0,493.0,458.0,3954.0,2499.0,2510.0,264.0,350.0,29.0,112.0,1656.0,1118.0,311.0,1260.0,897.0,5936.0,19.0,3.0,11.0,79.0,1.0,148.0,246.0,110.0,1.0,27.0,1300.0,0.0,50.0,29.0,434.0,280.0,1103.0,8.0,194.0,521.0,413.0,1763.0,3568.0,1848.0,16.0,1282.0,112.0,679.0,1.0,63.0,346.0,8.0,1.0,310.0,552.0,499.0,17.0,29.0,5025.0,1053.0,792.0,953.0,394.0,246.0,7.0,89.0,0.0,1714.0,79.0,73.0,250.0,9.0,0.0,220.0,93.0,42.0,63.0,363.0,1123.0,1.0,1260.0,367.0,0.0,1653.0,152.0,79.0,59.0,230.0
gapA_1_33_B_MM8,836.0,673.0,1029.0,41.0,1793.0,1926.0,1060.0,2398.0,274.0,901.0,534.0,32.0,1009.0,456.0,213.0,1447.0,959.0,1704.0,3.0,84.0,60.0,3.0,60.0,360.0,877.0,579.0,19.0,0.0,579.0,0.0,352.0,215.0,199.0,183.0,955.0,395.0,666.0,817.0,23.0,1672.0,774.0,3921.0,105.0,633.0,1.0,816.0,1.0,143.0,9.0,178.0,124.0,465.0,312.0,312.0,224.0,1154.0,5178.0,630.0,48.0,583.0,1438.0,604.0,764.0,1453.0,2.0,471.0,17.0,8.0,442.0,0.0,30.0,217.0,61.0,161.0,0.0,631.0,7867.0,60.0,235.0,738.0,0.0,2124.0,137.0,265.0,647.0,318.0
gapA_1_33_C,171.0,451.0,49.0,43.0,288.0,546.0,93.0,715.0,68.0,286.0,833.0,190.0,772.0,479.0,68.0,304.0,830.0,845.0,0.0,33.0,14.0,1.0,0.0,72.0,68.0,308.0,3.0,0.0,98.0,0.0,114.0,0.0,117.0,22.0,116.0,1.0,350.0,503.0,1.0,619.0,216.0,837.0,826.0,15.0,14.0,88.0,1.0,0.0,0.0,2.0,0.0,40.0,158.0,159.0,79.0,6.0,896.0,386.0,260.0,184.0,218.0,442.0,134.0,471.0,0.0,42.0,3.0,28.0,32.0,0.0,0.0,84.0,31.0,47.0,12.0,5.0,1088.0,0.0,17.0,117.0,0.0,357.0,33.0,7.0,37.0,190.0
holB_3_220_B_MM10,1618.0,5994.0,7845.0,532.0,8277.0,1769.0,1301.0,1993.0,467.0,5460.0,274.0,709.0,749.0,833.0,20737.0,3437.0,6934.0,7732.0,82.0,94.0,355.0,341.0,79.0,120.0,1981.0,605.0,8.0,2.0,6407.0,0.0,19.0,36.0,195.0,46.0,4539.0,5.0,313.0,621.0,51.0,2226.0,1724.0,2571.0,17.0,17822.0,109.0,1955.0,27.0,5.0,122.0,258.0,47.0,2116.0,7567.0,773.0,206.0,1543.0,27467.0,1160.0,2495.0,1082.0,2550.0,1568.0,53.0,1988.0,1.0,7238.0,83.0,31.0,31.0,0.0,2.0,6.0,61.0,196.0,212.0,642.0,1676.0,162.0,811.0,2482.0,0.0,6904.0,1285.0,418.0,1448.0,580.0
holB_3_220_B_MM5,96.0,42.0,44.0,13.0,90.0,64.0,363.0,6.0,16.0,123.0,137.0,9.0,34.0,162.0,187.0,77.0,7.0,281.0,1.0,0.0,12.0,17.0,24.0,1.0,27.0,225.0,0.0,0.0,19.0,54.0,7.0,2.0,46.0,4.0,72.0,0.0,29.0,4.0,1.0,71.0,26.0,25.0,2.0,340.0,514.0,400.0,0.0,32.0,0.0,0.0,1.0,0.0,136.0,431.0,0.0,27.0,419.0,411.0,96.0,526.0,373.0,2.0,0.0,16.0,40.0,36.0,1.0,10.0,89.0,0.0,1.0,1.0,52.0,11.0,29.0,20.0,115.0,19.0,58.0,178.0,0.0,547.0,14.0,740.0,5.0,6.0
holB_3_220_B_MM9,764.0,762.0,2052.0,168.0,1250.0,1165.0,472.0,702.0,497.0,680.0,322.0,806.0,444.0,185.0,958.0,1025.0,1714.0,2069.0,2.0,3.0,3.0,87.0,3.0,46.0,266.0,56.0,1.0,79.0,389.0,38.0,1000.0,108.0,32.0,2.0,1228.0,12.0,750.0,2186.0,2.0,407.0,697.0,813.0,50.0,2388.0,124.0,5184.0,8.0,0.0,27.0,114.0,0.0,770.0,3495.0,417.0,301.0,248.0,2732.0,1004.0,213.0,957.0,1390.0,879.0,85.0,811.0,52.0,848.0,23.0,7.0,29.0,0.0,1.0,201.0,107.0,2.0,5.0,118.0,425.0,1.0,116.0,1015.0,0.0,2000.0,132.0,1061.0,953.0,409.0
holB_3_220_C,43.0,1.0,38.0,2.0,27.0,60.0,29.0,40.0,22.0,2.0,55.0,1.0,125.0,109.0,84.0,42.0,105.0,67.0,0.0,1.0,0.0,0.0,23.0,1.0,76.0,12.0,22.0,5.0,95.0,0.0,0.0,57.0,71.0,0.0,43.0,0.0,1.0,21.0,0.0,2.0,37.0,0.0,0.0,147.0,17.0,34.0,191.0,0.0,0.0,0.0,11.0,71.0,251.0,4.0,1.0,109.0,125.0,30.0,49.0,43.0,112.0,34.0,15.0,41.0,11.0,79.0,0.0,53.0,3.0,0.0,0.0,35.0,11.0,37.0,1.0,26.0,109.0,32.0,2.0,58.0,0.0,39.0,122.0,187.0,110.0,53.0
ligA_1_82_B_MM5,118.0,526.0,63.0,185.0,40.0,0.0,18.0,24.0,105.0,106.0,1.0,2.0,107.0,68.0,38.0,4.0,145.0,159.0,0.0,155.0,41.0,18.0,0.0,73.0,189.0,2.0,0.0,0.0,93.0,0.0,380.0,0.0,40.0,0.0,138.0,0.0,4.0,5.0,0.0,15.0,1.0,0.0,56.0,20.0,6.0,18.0,0.0,264.0,0.0,0.0,23.0,6.0,78.0,189.0,80.0,10.0,305.0,124.0,31.0,48.0,161.0,43.0,2.0,3.0,0.0,316.0,1.0,8.0,14.0,0.0,1.0,2.0,14.0,19.0,22.0,1.0,190.0,1.0,130.0,30.0,0.0,97.0,3.0,75.0,157.0,1.0
ligA_1_82_B_MM7,341.0,247.0,1341.0,149.0,495.0,249.0,370.0,96.0,193.0,12.0,104.0,11.0,417.0,75.0,949.0,41.0,25.0,175.0,1.0,3.0,279.0,24.0,2.0,365.0,97.0,155.0,40.0,0.0,339.0,5.0,36.0,0.0,2.0,23.0,117.0,0.0,475.0,46.0,0.0,46.0,47.0,8.0,2.0,588.0,18.0,291.0,0.0,0.0,690.0,4.0,1.0,456.0,483.0,248.0,2.0,81.0,344.0,142.0,74.0,290.0,125.0,50.0,5.0,59.0,4.0,184.0,31.0,42.0,5.0,5.0,35.0,40.0,0.0,10.0,1.0,41.0,847.0,3.0,37.0,130.0,0.0,230.0,1.0,58.0,242.0,58.0
ligA_1_82_B_MM9,1204.0,94.0,1672.0,280.0,1348.0,835.0,610.0,323.0,54.0,516.0,32.0,234.0,452.0,82.0,67.0,19.0,1481.0,437.0,0.0,1.0,60.0,0.0,61.0,509.0,456.0,3.0,28.0,0.0,348.0,2.0,210.0,6.0,9.0,1.0,5626.0,12.0,156.0,307.0,1.0,201.0,148.0,357.0,86.0,1330.0,0.0,84.0,2.0,0.0,144.0,2853.0,1.0,18.0,228.0,281.0,62.0,168.0,5718.0,53.0,208.0,173.0,871.0,577.0,140.0,462.0,0.0,888.0,0.0,2.0,12.0,1.0,1.0,35.0,15.0,7.0,0.0,125.0,289.0,1.0,386.0,799.0,0.0,584.0,52.0,395.0,268.0,182.0
ligA_1_82_C,137.0,82.0,79.0,50.0,279.0,27.0,151.0,80.0,58.0,47.0,3.0,190.0,58.0,225.0,83.0,192.0,78.0,41.0,0.0,0.0,298.0,0.0,0.0,70.0,5.0,1.0,0.0,0.0,4.0,0.0,22.0,5.0,140.0,0.0,317.0,1.0,101.0,294.0,14.0,2.0,98.0,57.0,0.0,50.0,0.0,69.0,1.0,0.0,0.0,27.0,378.0,63.0,143.0,116.0,202.0,184.0,864.0,30.0,61.0,137.0,84.0,0.0,83.0,50.0,0.0,146.0,34.0,0.0,83.0,0.0,0.0,1.0,3.0,0.0,1.0,3.0,119.0,0.0,87.0,6.0,0.0,58.0,129.0,3.0,40.0,1.0
negC_rand_42,138.0,861.0,3008.0,18.0,1152.0,149.0,863.0,480.0,191.0,123.0,12.0,153.0,533.0,947.0,1291.0,785.0,3545.0,10738.0,20.0,17.0,377.0,4.0,9.0,238.0,237.0,732.0,7.0,1.0,124.0,0.0,12.0,97.0,50.0,3.0,1320.0,2.0,1807.0,73.0,4.0,50.0,747.0,26.0,155.0,3580.0,30.0,130.0,87.0,1.0,3.0,42.0,68.0,52722.0,732.0,252.0,17.0,219.0,7299.0,674.0,574.0,331.0,2486.0,31.0,15.0,471.0,5.0,2286.0,7.0,10.0,17.0,0.0,195.0,5.0,153.0,31.0,2.0,24.0,1438.0,3.0,142.0,472.0,0.0,2836.0,171.0,297.0,352.0,163.0
parE_1_26_B_MM10,9688.0,7526.0,9539.0,1580.0,6205.0,2686.0,3237.0,4814.0,1309.0,10920.0,1843.0,1264.0,7089.0,1390.0,9075.0,10770.0,8426.0,26696.0,47.0,282.0,1543.0,247.0,60.0,812.0,3946.0,941.0,186.0,33.0,17476.0,17.0,1382.0,245.0,1022.0,231.0,9026.0,37.0,1998.0,10045.0,296.0,3201.0,297.0,3246.0,165.0,21521.0,236.0,3961.0,98.0,141.0,621.0,809.0,249.0,3610.0,21635.0,3702.0,1200.0,797.0,27464.0,3500.0,1853.0,2469.0,19495.0,2614.0,2002.0,1668.0,114.0,9990.0,243.0,229.0,167.0,109.0,4.0,194.0,433.0,128.0,204.0,1152.0,10008.0,336.0,4315.0,3246.0,0.0,4609.0,782.0,860.0,2730.0,2026.0
parE_1_26_B_MM5,4422.0,2421.0,5169.0,772.0,2033.0,1543.0,2769.0,793.0,1309.0,971.0,1092.0,430.0,2524.0,601.0,1599.0,1742.0,3165.0,2989.0,121.0,157.0,201.0,69.0,71.0,1078.0,1226.0,732.0,183.0,85.0,1512.0,10.0,645.0,465.0,1097.0,170.0,923.0,41.0,1273.0,789.0,3.0,311.0,1060.0,758.0,18.0,617.0,398.0,860.0,104.0,43.0,9.0,21.0,514.0,325.0,2761.0,6413.0,369.0,1399.0,4647.0,966.0,61.0,1351.0,3520.0,312.0,850.0,1529.0,7.0,732.0,87.0,74.0,39.0,84.0,148.0,169.0,192.0,124.0,120.0,1516.0,3205.0,73.0,1382.0,4503.0,0.0,2169.0,570.0,501.0,527.0,211.0
parE_1_26_B_MM8,1093.0,865.0,1333.0,5.0,163.0,514.0,996.0,408.0,402.0,28.0,356.0,252.0,306.0,777.0,10670.0,1267.0,2027.0,653.0,1.0,28.0,99.0,54.0,893.0,883.0,1300.0,560.0,81.0,129.0,315.0,45.0,70.0,3.0,181.0,405.0,350.0,2.0,304.0,378.0,159.0,971.0,460.0,390.0,3.0,499.0,5.0,52.0,131.0,44.0,6.0,2.0,11.0,22.0,959.0,1330.0,3482.0,368.0,3569.0,532.0,86.0,423.0,252.0,358.0,4.0,1021.0,11.0,1132.0,54.0,81.0,163.0,1.0,8.0,2.0,47.0,1.0,69.0,1711.0,478.0,4.0,71.0,2939.0,0.0,435.0,8.0,559.0,104.0,97.0
parE_1_26_C,580.0,587.0,643.0,85.0,1306.0,1212.0,553.0,663.0,271.0,1186.0,26.0,205.0,1610.0,1587.0,790.0,573.0,556.0,1042.0,103.0,102.0,59.0,1.0,12.0,203.0,1069.0,146.0,90.0,2.0,1604.0,0.0,113.0,299.0,794.0,2.0,372.0,41.0,268.0,247.0,175.0,93.0,418.0,618.0,22.0,731.0,112.0,492.0,77.0,18.0,2.0,135.0,151.0,333.0,1406.0,1174.0,228.0,3286.0,3734.0,889.0,476.0,1127.0,1145.0,1095.0,25.0,330.0,89.0,1304.0,19.0,4.0,55.0,0.0,82.0,18.0,335.0,112.0,58.0,566.0,1557.0,1.0,180.0,1240.0,0.0,1940.0,55.0,583.0,721.0,260.0
pfkA_1_43_B_MM10,12714.0,19482.0,51845.0,3906.0,13183.0,7187.0,10229.0,5714.0,1777.0,18119.0,1780.0,3993.0,10040.0,6239.0,36617.0,15830.0,21131.0,53893.0,307.0,791.0,3703.0,229.0,260.0,3969.0,9647.0,1789.0,106.0,140.0,34712.0,42.0,3933.0,464.0,1381.0,196.0,10411.0,344.0,12645.0,18095.0,444.0,10574.0,3607.0,8055.0,1891.0,20874.0,354.0,4182.0,327.0,105.0,584.0,2307.0,711.0,13816.0,26241.0,2833.0,3061.0,3706.0,173780.0,3387.0,6527.0,4795.0,16970.0,10211.0,3364.0,8742.0,131.0,20471.0,619.0,225.0,295.0,6.0,496.0,395.0,412.0,242.0,315.0,4031.0,6880.0,654.0,32323.0,11229.0,0.0,20473.0,4178.0,3559.0,6059.0,1345.0
pfkA_1_43_B_MM5,1798.0,1319.0,2380.0,1074.0,2473.0,1662.0,2196.0,6051.0,857.0,543.0,841.0,822.0,1821.0,776.0,1087.0,2136.0,1448.0,3419.0,54.0,265.0,767.0,70.0,865.0,859.0,1346.0,489.0,37.0,36.0,1697.0,2.0,203.0,603.0,1880.0,239.0,1594.0,721.0,110.0,3735.0,496.0,608.0,567.0,354.0,236.0,2928.0,323.0,1543.0,129.0,81.0,154.0,227.0,66.0,1785.0,3516.0,492.0,17.0,689.0,6777.0,11333.0,1099.0,1205.0,1852.0,1662.0,345.0,1673.0,131.0,2457.0,261.0,162.0,156.0,52.0,130.0,102.0,345.0,627.0,181.0,750.0,2716.0,139.0,3328.0,940.0,0.0,5633.0,119.0,936.0,919.0,561.0
pfkA_1_43_B_MM9,1561.0,87.0,2058.0,532.0,1671.0,885.0,1429.0,994.0,197.0,653.0,553.0,47.0,1599.0,402.0,4478.0,2533.0,590.0,730.0,0.0,29.0,192.0,14.0,31.0,190.0,678.0,47.0,62.0,19.0,284.0,1.0,100.0,22.0,383.0,146.0,98.0,400.0,1057.0,141.0,112.0,694.0,87.0,389.0,7.0,326.0,63.0,304.0,100.0,2.0,4.0,9.0,1.0,248.0,349.0,141.0,209.0,33.0,2676.0,150.0,3170.0,736.0,2288.0,162.0,7.0,98.0,1.0,1226.0,17.0,100.0,159.0,1.0,276.0,212.0,109.0,2.0,63.0,424.0,714.0,71.0,292.0,1004.0,0.0,2784.0,196.0,247.0,1289.0,458.0
pfkA_1_43_C,2038.0,825.0,1123.0,175.0,1480.0,2275.0,1399.0,3055.0,275.0,322.0,669.0,363.0,1259.0,724.0,979.0,1661.0,832.0,2921.0,21.0,25.0,69.0,46.0,346.0,177.0,359.0,352.0,86.0,34.0,1017.0,0.0,419.0,114.0,490.0,608.0,993.0,117.0,628.0,547.0,155.0,101.0,885.0,1123.0,7.0,565.0,132.0,2294.0,24.0,7.0,318.0,470.0,138.0,906.0,823.0,436.0,106.0,948.0,1633.0,1990.0,1226.0,5006.0,1568.0,658.0,578.0,174.0,40.0,1060.0,417.0,125.0,93.0,0.0,175.0,6.0,527.0,36.0,285.0,726.0,2518.0,86.0,584.0,878.0,0.0,5079.0,825.0,1042.0,428.0,106.0
pgi_3_279_B_MM10,8813.0,2528.0,6876.0,2610.0,2223.0,4554.0,1764.0,3752.0,2257.0,14909.0,2562.0,1611.0,3410.0,698.0,11800.0,1805.0,6541.0,17724.0,5.0,63.0,317.0,16.0,413.0,864.0,2092.0,966.0,29.0,3.0,4156.0,27.0,134.0,437.0,141.0,223.0,11847.0,50.0,4752.0,6277.0,117.0,2593.0,877.0,1249.0,333.0,11758.0,573.0,3240.0,142.0,92.0,762.0,55.0,55.0,7252.0,5002.0,3022.0,477.0,1865.0,20178.0,2775.0,959.0,595.0,19405.0,490.0,1089.0,786.0,54.0,18972.0,272.0,469.0,56.0,4.0,26.0,156.0,303.0,84.0,341.0,2738.0,1706.0,108.0,14301.0,4677.0,0.0,8055.0,50.0,1356.0,504.0,907.0
pgi_3_279_B_MM5,1778.0,1487.0,9567.0,1899.0,2163.0,2420.0,894.0,1550.0,886.0,11849.0,776.0,400.0,1682.0,146.0,2575.0,2122.0,5447.0,5466.0,112.0,105.0,579.0,43.0,507.0,651.0,2602.0,532.0,9.0,20.0,271.0,0.0,1128.0,197.0,852.0,172.0,2457.0,7.0,473.0,1014.0,306.0,676.0,585.0,1915.0,291.0,6818.0,254.0,619.0,4.0,22.0,85.0,7.0,128.0,156.0,3786.0,1281.0,1194.0,1154.0,8601.0,2265.0,2347.0,1573.0,4308.0,8154.0,20.0,620.0,4.0,8215.0,5.0,89.0,83.0,46.0,47.0,293.0,175.0,91.0,183.0,129.0,1279.0,87.0,3909.0,5669.0,0.0,9689.0,566.0,1012.0,2182.0,281.0
pgi_3_279_B_MM8,1633.0,119.0,2644.0,52.0,978.0,581.0,77.0,461.0,337.0,500.0,5.0,25.0,541.0,10.0,99.0,366.0,73.0,1960.0,1.0,24.0,145.0,0.0,3.0,277.0,197.0,40.0,18.0,2.0,29.0,0.0,46.0,159.0,58.0,7.0,2173.0,191.0,686.0,44.0,3.0,18.0,432.0,534.0,5.0,2326.0,6.0,33.0,22.0,1.0,5.0,3.0,1.0,22.0,1830.0,1237.0,26.0,98.0,1986.0,1277.0,6.0,23.0,53.0,6.0,1590.0,8.0,1.0,1705.0,38.0,36.0,2.0,0.0,0.0,0.0,426.0,3.0,0.0,3.0,829.0,0.0,35.0,768.0,0.0,1891.0,591.0,19.0,370.0,11.0
pgi_3_279_C,2928.0,1717.0,2302.0,458.0,4121.0,3620.0,4106.0,3881.0,735.0,2377.0,702.0,283.0,2659.0,1865.0,1752.0,2077.0,3918.0,10193.0,1.0,80.0,363.0,1.0,143.0,1372.0,413.0,472.0,29.0,30.0,258.0,0.0,848.0,261.0,635.0,18.0,258.0,0.0,548.0,5543.0,358.0,446.0,1436.0,306.0,241.0,2320.0,39.0,527.0,9.0,172.0,6.0,87.0,3.0,180.0,241.0,594.0,398.0,631.0,9179.0,1134.0,505.0,1923.0,3381.0,599.0,798.0,5803.0,53.0,1757.0,8.0,76.0,49.0,7.0,26.0,8.0,421.0,81.0,105.0,177.0,482.0,130.0,1816.0,1405.0,0.0,3042.0,202.0,252.0,1416.0,654.0
purD_1_47_C,2.0,0.0,80.0,2.0,11.0,37.0,28.0,31.0,93.0,3.0,1.0,1.0,3.0,3.0,102.0,105.0,10.0,95.0,0.0,71.0,1.0,5.0,416.0,50.0,91.0,5.0,0.0,0.0,17.0,0.0,46.0,116.0,83.0,52.0,202.0,0.0,24.0,1.0,3.0,65.0,3.0,15.0,0.0,9.0,3.0,38.0,1.0,0.0,2.0,1.0,0.0,65.0,4.0,102.0,25.0,19.0,136.0,70.0,1.0,308.0,201.0,66.0,0.0,19.0,223.0,113.0,22.0,1.0,43.0,0.0,0.0,2.0,11.0,28.0,24.0,1.0,15.0,21.0,35.0,54.0,0.0,18.0,1.0,106.0,63.0,17.0
