,dapA_1_98_B_MM3,dapA_1_98_B_MM7,dapA_1_98_B_MM9,dapA_1_98_C,dapB_3_239_B_MM10,dapB_3_239_B_MM6,dapB_3_239_B_MM9,dapB_3_239_C,dapD_1_42_C,dapD_1_42_MM10,dapD_1_42_MM4,dapD_1_42_MM6,dapD_1_42_MM8,dapF_1_79_C,dapF_1_79_MM10,dapF_1_79_MM4,dapF_1_79_MM6,dapF_1_79_MM8,dnaB_1_16_B_MM4,dnaB_1_16_B_MM6,dnaB_1_16_B_MM8,dnaB_1_16_C,dnaE_1_10_B_MM10,dnaE_1_10_B_MM5,dnaE_1_10_B_MM8,dnaE_1_10_C,dnaX_1_33_B_MM3,dnaX_1_33_B_MM6,dnaX_1_33_B_MM9,dnaX_1_33_C,eno_3_219_B_MM10,eno_3_219_B_MM5,eno_3_219_B_MM8,eno_3_219_C,fake_negC_rand_42,fbaA_1_28_B_MM5,fbaA_1_28_B_MM7,fbaA_1_28_B_MM9,fbaA_1_28_C,gapA_1_33_B_MM10,gapA_1_33_B_MM5,gapA_1_33_B_MM8,gapA_1_33_C,holB_3_220_B_MM10,holB_3_220_B_MM5,holB_3_220_B_MM9,holB_3_220_C,ligA_1_82_B_MM5,ligA_1_82_B_MM7,ligA_1_82_B_MM9,ligA_1_82_C,negC_rand_42,parE_1_26_B_MM10,parE_1_26_B_MM5,parE_1_26_B_MM8,parE_1_26_C,pfkA_1_43_B_MM10,pfkA_1_43_B_MM5,pfkA_1_43_B_MM9,pfkA_1_43_C,pgi_3_279_B_MM10,pgi_3_279_B_MM5,pgi_3_279_B_MM8,pgi_3_279_C,purD_1_47_C,purD_1_47_MM10,purD_1_47_MM4,purD_1_47_MM6,purD_1_47_MM8,purF_1_23_C,purF_1_23_MM10,purF_1_23_MM4,purF_1_23_MM6,purF_1_23_MM8,purL_1_25_B_MM3,purL_1_25_B_MM8,purL_1_25_B_MM9,purL_1_25_C,purN_3_238_B_MM10,purN_3_238_B_MM5,purN_3_238_B_MM8,purN_3_238_C,tpiA_1_45_B_MM10,tpiA_1_45_B_MM4,tpiA_1_45_B_MM7,tpiA_1_45_C
eno_3_219_C,15.0,13.0,44.0,17.0,45.0,19.0,9.0,32.0,22.0,7.0,4.0,13.0,19.0,10.0,25.0,23.0,4.0,23.0,4.0,15.0,5.0,12.0,5.0,5.0,15.0,9.0,9.0,1.0,21.0,0.0,13.0,5.0,18.0,96.0,28.0,10.0,4.0,10.0,1.0,7.0,9.0,8.0,1.0,9.0,10.0,7.0,2.0,0.0,2.0,0.0,0.0,12.0,9.0,8.0,11.0,8.0,51.0,39.0,10.0,38.0,18.0,10.0,0.0,23.0,8.0,19.0,8.0,15.0,19.0,3.0,1.0,4.0,15.0,3.0,4.0,19.0,27.0,6.0,15.0,15.0,0.0,46.0,3.0,9.0,15.0,5.0
fake_negC_rand_42,138.0,113.0,70.0,35.0,48.0,69.0,30.0,111.0,68.0,33.0,25.0,78.0,81.0,43.0,24.0,87.0,62.0,67.0,29.0,25.0,22.0,32.0,24.0,48.0,97.0,39.0,14.0,4.0,40.0,5.0,8.0,23.0,33.0,8.0,496.0,9.0,18.0,35.0,24.0,28.0,25.0,46.0,6.0,22.0,12.0,19.0,18.0,7.0,7.0,10.0,10.0,8.0,60.0,63.0,28.0,47.0,211.0,73.0,37.0,60.0,46.0,33.0,11.0,29.0,19.0,86.0,53.0,59.0,37.0,8.0,11.0,28.0,55.0,35.0,20.0,46.0,66.0,3.0,43.0,72.0,0.0,146.0,8.0,91.0,148.0,39.0
fbaA_1_28_B_MM5,15.0,7.0,16.0,3.0,17.0,15.0,18.0,20.0,1.0,4.0,6.0,5.0,4.0,3.0,10.0,8.0,4.0,21.0,4.0,2.0,7.0,13.0,2.0,3.0,11.0,4.0,4.0,4.0,0.0,1.0,2.0,9.0,2.0,7.0,18.0,77.0,8.0,17.0,2.0,11.0,8.0,16.0,2.0,12.0,5.0,8.0,0.0,0.0,1.0,0.0,9.0,8.0,8.0,7.0,3.0,5.0,47.0,10.0,4.0,17.0,3.0,12.0,3.0,7.0,1.0,4.0,5.0,16.0,6.0,1.0,3.0,3.0,4.0,4.0,2.0,7.0,6.0,0.0,13.0,10.0,0.0,20.0,2.0,1.0,11.0,7.0
fbaA_1_28_B_MM7,41.0,33.0,34.0,4.0,53.0,7.0,26.0,35.0,12.0,10.0,11.0,36.0,49.0,26.0,21.0,65.0,23.0,69.0,9.0,29.0,7.0,17.0,3.0,24.0,34.0,18.0,8.0,4.0,26.0,2.0,20.0,13.0,41.0,11.0,35.0,1.0,258.0,34.0,13.0,10.0,8.0,26.0,8.0,17.0,11.0,24.0,10.0,2.0,3.0,7.0,1.0,12.0,39.0,33.0,12.0,26.0,75.0,52.0,8.0,35.0,37.0,11.0,3.0,27.0,2.0,36.0,31.0,32.0,20.0,2.0,2.0,20.0,22.0,11.0,7.0,10.0,40.0,16.0,46.0,36.0,0.0,43.0,24.0,36.0,50.0,20.0
fbaA_1_28_B_MM9,86.0,45.0,69.0,28.0,42.0,63.0,16.0,66.0,45.0,18.0,9.0,8.0,53.0,59.0,28.0,43.0,41.0,49.0,17.0,14.0,14.0,32.0,18.0,18.0,65.0,30.0,15.0,13.0,34.0,3.0,8.0,15.0,29.0,12.0,60.0,7.0,31.0,370.0,15.0,29.0,11.0,27.0,16.0,58.0,8.0,28.0,13.0,10.0,6.0,0.0,8.0,19.0,39.0,48.0,25.0,33.0,131.0,86.0,23.0,53.0,35.0,31.0,6.0,41.0,30.0,51.0,94.0,32.0,55.0,4.0,3.0,38.0,61.0,21.0,2.0,32.0,89.0,14.0,45.0,48.0,0.0,69.0,10.0,65.0,66.0,28.0
fbaA_1_28_C,37.0,20.0,35.0,15.0,21.0,17.0,14.0,19.0,40.0,5.0,8.0,15.0,23.0,14.0,20.0,49.0,15.0,15.0,17.0,9.0,3.0,6.0,1.0,8.0,21.0,8.0,5.0,8.0,8.0,2.0,1.0,3.0,19.0,4.0,20.0,0.0,9.0,28.0,120.0,4.0,7.0,3.0,7.0,13.0,6.0,17.0,3.0,8.0,10.0,0.0,1.0,0.0,25.0,21.0,11.0,8.0,77.0,36.0,13.0,31.0,8.0,1.0,10.0,8.0,7.0,20.0,12.0,34.0,31.0,0.0,6.0,9.0,19.0,13.0,6.0,6.0,23.0,4.0,10.0,15.0,0.0,69.0,18.0,19.0,18.0,15.0
gapA_1_33_B_MM10,28.0,15.0,39.0,10.0,43.0,34.0,15.0,26.0,43.0,14.0,11.0,7.0,3.0,18.0,14.0,27.0,29.0,33.0,25.0,22.0,8.0,6.0,3.0,9.0,53.0,19.0,11.0,0.0,6.0,3.0,5.0,7.0,19.0,12.0,38.0,12.0,6.0,31.0,2.0,181.0,12.0,19.0,6.0,12.0,3.0,34.0,6.0,1.0,5.0,2.0,3.0,5.0,22.0,24.0,7.0,18.0,66.0,36.0,19.0,23.0,13.0,9.0,0.0,18.0,9.0,26.0,18.0,12.0,18.0,0.0,1.0,5.0,15.0,17.0,10.0,16.0,50.0,7.0,15.0,8.0,0.0,73.0,18.0,31.0,31.0,33.0
gapA_1_33_B_MM5,57.0,16.0,35.0,19.0,54.0,47.0,16.0,21.0,17.0,10.0,29.0,12.0,26.0,15.0,9.0,34.0,19.0,30.0,13.0,10.0,7.0,30.0,8.0,16.0,47.0,26.0,8.0,12.0,18.0,3.0,2.0,2.0,24.0,5.0,77.0,2.0,18.0,10.0,20.0,8.0,206.0,17.0,4.0,18.0,4.0,9.0,1.0,1.0,9.0,0.0,0.0,9.0,24.0,40.0,13.0,9.0,95.0,49.0,24.0,13.0,20.0,36.0,3.0,9.0,8.0,50.0,26.0,27.0,50.0,1.0,1.0,13.0,36.0,8.0,9.0,22.0,62.0,4.0,24.0,12.0,0.0,93.0,10.0,37.0,27.0,17.0
gapA_1_33_B_MM8,68.0,39.0,37.0,27.0,58.0,34.0,23.0,71.0,40.0,16.0,13.0,24.0,45.0,28.0,46.0,28.0,27.0,38.0,8.0,20.0,13.0,12.0,12.0,10.0,45.0,23.0,17.0,14.0,18.0,0.0,8.0,13.0,22.0,10.0,33.0,2.0,12.0,25.0,22.0,10.0,10.0,221.0,6.0,12.0,5.0,20.0,5.0,0.0,4.0,5.0,4.0,18.0,35.0,37.0,13.0,15.0,88.0,33.0,38.0,30.0,55.0,23.0,6.0,17.0,10.0,32.0,31.0,30.0,36.0,6.0,2.0,11.0,33.0,11.0,13.0,21.0,58.0,7.0,16.0,31.0,0.0,68.0,4.0,27.0,74.0,34.0
gapA_1_33_C,4.0,13.0,17.0,5.0,21.0,3.0,11.0,9.0,9.0,3.0,23.0,18.0,19.0,22.0,19.0,7.0,10.0,38.0,3.0,15.0,0.0,4.0,7.0,1.0,10.0,5.0,10.0,5.0,6.0,2.0,2.0,2.0,9.0,5.0,19.0,3.0,7.0,24.0,8.0,1.0,2.0,10.0,78.0,14.0,2.0,7.0,2.0,0.0,1.0,1.0,0.0,2.0,13.0,13.0,6.0,2.0,32.0,38.0,8.0,9.0,14.0,10.0,1.0,8.0,6.0,20.0,23.0,12.0,16.0,1.0,4.0,8.0,5.0,5.0,0.0,7.0,17.0,0.0,15.0,8.0,0.0,18.0,13.0,8.0,6.0,14.0
holB_3_220_B_MM10,64.0,46.0,69.0,17.0,62.0,33.0,19.0,60.0,35.0,10.0,23.0,19.0,20.0,19.0,36.0,57.0,17.0,34.0,17.0,30.0,14.0,31.0,8.0,14.0,53.0,32.0,9.0,17.0,38.0,1.0,2.0,14.0,27.0,7.0,42.0,9.0,14.0,60.0,1.0,13.0,23.0,26.0,1.0,239.0,7.0,23.0,12.0,2.0,7.0,8.0,10.0,19.0,37.0,29.0,14.0,20.0,133.0,54.0,26.0,29.0,14.0,21.0,12.0,24.0,10.0,55.0,38.0,36.0,30.0,1.0,2.0,25.0,27.0,9.0,13.0,27.0,46.0,3.0,8.0,29.0,0.0,75.0,9.0,38.0,33.0,49.0
holB_3_220_B_MM5,24.0,8.0,15.0,15.0,16.0,16.0,20.0,23.0,10.0,4.0,3.0,4.0,9.0,15.0,10.0,13.0,13.0,19.0,9.0,5.0,9.0,19.0,4.0,8.0,25.0,8.0,12.0,0.0,7.0,0.0,4.0,3.0,11.0,6.0,8.0,3.0,7.0,4.0,11.0,11.0,4.0,1.0,11.0,12.0,84.0,11.0,1.0,2.0,0.0,0.0,7.0,3.0,13.0,20.0,5.0,5.0,62.0,24.0,2.0,13.0,12.0,4.0,0.0,15.0,0.0,8.0,10.0,27.0,11.0,0.0,8.0,4.0,6.0,3.0,2.0,20.0,16.0,1.0,2.0,5.0,0.0,50.0,8.0,8.0,11.0,13.0
holB_3_220_B_MM9,72.0,35.0,73.0,16.0,50.0,72.0,27.0,93.0,27.0,20.0,42.0,24.0,45.0,24.0,35.0,52.0,32.0,61.0,15.0,23.0,14.0,17.0,19.0,19.0,67.0,15.0,8.0,6.0,8.0,2.0,10.0,23.0,22.0,5.0,66.0,6.0,19.0,56.0,17.0,21.0,27.0,22.0,11.0,33.0,19.0,287.0,16.0,6.0,0.0,3.0,11.0,28.0,51.0,55.0,7.0,21.0,158.0,66.0,51.0,55.0,42.0,18.0,4.0,26.0,17.0,54.0,42.0,42.0,51.0,7.0,0.0,28.0,29.0,7.0,2.0,16.0,49.0,18.0,22.0,29.0,0.0,151.0,10.0,23.0,28.0,56.0
holB_3_220_C,19.0,7.0,32.0,4.0,30.0,24.0,10.0,33.0,18.0,8.0,20.0,15.0,14.0,9.0,9.0,19.0,1.0,22.0,22.0,15.0,5.0,2.0,1.0,18.0,18.0,5.0,7.0,2.0,14.0,1.0,4.0,5.0,6.0,2.0,21.0,3.0,4.0,30.0,2.0,6.0,1.0,7.0,0.0,19.0,7.0,14.0,96.0,1.0,1.0,1.0,0.0,4.0,14.0,18.0,10.0,10.0,76.0,19.0,13.0,25.0,16.0,10.0,1.0,8.0,11.0,22.0,7.0,9.0,11.0,1.0,0.0,8.0,26.0,6.0,4.0,6.0,14.0,4.0,14.0,6.0,0.0,45.0,8.0,20.0,23.0,10.0
ligA_1_82_B_MM5,23.0,3.0,8.0,7.0,7.0,5.0,2.0,7.0,13.0,2.0,2.0,11.0,8.0,8.0,1.0,6.0,3.0,8.0,6.0,2.0,1.0,7.0,1.0,8.0,15.0,7.0,3.0,1.0,2.0,0.0,10.0,1.0,9.0,2.0,13.0,3.0,5.0,1.0,0.0,2.0,2.0,1.0,0.0,6.0,6.0,1.0,3.0,37.0,1.0,0.0,0.0,4.0,5.0,7.0,4.0,8.0,20.0,15.0,4.0,2.0,11.0,1.0,1.0,1.0,0.0,6.0,6.0,12.0,4.0,1.0,4.0,8.0,1.0,6.0,4.0,1.0,11.0,2.0,27.0,3.0,0.0,21.0,1.0,17.0,6.0,7.0
ligA_1_82_B_MM7,14.0,11.0,19.0,5.0,13.0,23.0,7.0,16.0,27.0,5.0,19.0,8.0,31.0,6.0,11.0,16.0,11.0,27.0,7.0,10.0,1.0,11.0,3.0,6.0,19.0,8.0,8.0,1.0,12.0,2.0,6.0,0.0,10.0,0.0,17.0,0.0,10.0,7.0,4.0,3.0,6.0,4.0,0.0,17.0,4.0,13.0,2.0,0.0,81.0,1.0,5.0,8.0,8.0,19.0,9.0,8.0,42.0,15.0,4.0,7.0,17.0,5.0,1.0,11.0,14.0,11.0,10.0,11.0,17.0,0.0,0.0,12.0,20.0,4.0,2.0,7.0,26.0,3.0,15.0,18.0,0.0,27.0,1.0,14.0,20.0,14.0
ligA_1_82_B_MM9,24.0,5.0,25.0,1.0,20.0,10.0,14.0,10.0,4.0,3.0,4.0,12.0,21.0,16.0,3.0,15.0,13.0,6.0,11.0,4.0,4.0,8.0,1.0,1.0,28.0,3.0,1.0,4.0,1.0,0.0,1.0,4.0,8.0,0.0,13.0,1.0,4.0,3.0,1.0,5.0,3.0,12.0,4.0,8.0,0.0,4.0,0.0,2.0,4.0,70.0,1.0,3.0,4.0,19.0,2.0,6.0,38.0,20.0,2.0,13.0,3.0,6.0,0.0,7.0,4.0,10.0,4.0,7.0,10.0,1.0,1.0,9.0,19.0,4.0,3.0,7.0,6.0,0.0,12.0,16.0,0.0,27.0,3.0,16.0,7.0,6.0
ligA_1_82_C,12.0,10.0,12.0,16.0,7.0,9.0,4.0,10.0,31.0,2.0,2.0,7.0,8.0,5.0,17.0,5.0,4.0,18.0,0.0,2.0,10.0,0.0,5.0,3.0,9.0,3.0,11.0,7.0,2.0,0.0,0.0,6.0,4.0,0.0,9.0,1.0,15.0,10.0,0.0,4.0,6.0,9.0,0.0,7.0,5.0,4.0,4.0,1.0,4.0,1.0,54.0,4.0,5.0,14.0,17.0,8.0,25.0,9.0,11.0,16.0,4.0,6.0,5.0,4.0,1.0,18.0,11.0,9.0,14.0,0.0,1.0,3.0,6.0,2.0,0.0,0.0,46.0,1.0,2.0,10.0,0.0,17.0,1.0,13.0,10.0,0.0
negC_rand_42,20.0,26.0,38.0,17.0,33.0,16.0,5.0,36.0,9.0,7.0,10.0,7.0,21.0,11.0,7.0,13.0,6.0,14.0,2.0,16.0,15.0,5.0,1.0,3.0,25.0,16.0,6.0,1.0,8.0,0.0,1.0,9.0,13.0,1.0,8.0,12.0,7.0,5.0,2.0,9.0,22.0,8.0,5.0,1.0,1.0,16.0,8.0,0.0,0.0,0.0,1.0,306.0,8.0,12.0,8.0,5.0,37.0,12.0,9.0,18.0,18.0,14.0,0.0,1.0,8.0,4.0,16.0,15.0,7.0,0.0,11.0,7.0,8.0,7.0,0.0,7.0,12.0,2.0,13.0,23.0,0.0,20.0,3.0,18.0,23.0,18.0
parE_1_26_B_MM10,222.0,80.0,126.0,30.0,168.0,103.0,90.0,189.0,74.0,42.0,48.0,61.0,133.0,45.0,94.0,138.0,91.0,95.0,48.0,55.0,47.0,66.0,56.0,97.0,208.0,64.0,49.0,11.0,53.0,3.0,24.0,50.0,62.0,31.0,173.0,22.0,66.0,122.0,37.0,28.0,26.0,62.0,10.0,101.0,28.0,96.0,24.0,2.0,14.0,4.0,26.0,42.0,700.0,169.0,61.0,70.0,328.0,89.0,71.0,81.0,113.0,62.0,6.0,60.0,52.0,142.0,130.0,78.0,80.0,8.0,1.0,52.0,87.0,46.0,36.0,36.0,123.0,27.0,79.0,96.0,0.0,153.0,20.0,147.0,164.0,115.0
parE_1_26_B_MM5,143.0,92.0,127.0,47.0,79.0,66.0,87.0,82.0,82.0,30.0,67.0,48.0,104.0,46.0,40.0,85.0,84.0,63.0,34.0,28.0,29.0,44.0,20.0,92.0,90.0,60.0,41.0,33.0,42.0,3.0,21.0,30.0,72.0,24.0,74.0,9.0,57.0,55.0,40.0,42.0,30.0,34.0,14.0,51.0,15.0,77.0,24.0,5.0,9.0,2.0,28.0,10.0,73.0,526.0,34.0,60.0,197.0,73.0,58.0,82.0,63.0,41.0,26.0,77.0,27.0,87.0,60.0,58.0,61.0,8.0,9.0,51.0,51.0,23.0,16.0,67.0,114.0,9.0,53.0,99.0,0.0,124.0,21.0,65.0,125.0,44.0
parE_1_26_B_MM8,57.0,23.0,53.0,3.0,24.0,26.0,27.0,65.0,46.0,3.0,11.0,25.0,28.0,26.0,55.0,19.0,35.0,37.0,11.0,42.0,8.0,9.0,43.0,27.0,62.0,29.0,11.0,9.0,24.0,3.0,6.0,4.0,12.0,12.0,36.0,1.0,8.0,31.0,5.0,26.0,8.0,30.0,0.0,15.0,1.0,26.0,16.0,6.0,3.0,1.0,16.0,5.0,15.0,50.0,224.0,11.0,128.0,43.0,17.0,17.0,19.0,30.0,0.0,17.0,11.0,39.0,28.0,36.0,20.0,0.0,2.0,14.0,19.0,22.0,8.0,25.0,31.0,3.0,32.0,62.0,0.0,60.0,7.0,31.0,45.0,6.0
parE_1_26_C,43.0,23.0,43.0,26.0,51.0,55.0,2.0,47.0,48.0,26.0,19.0,29.0,37.0,27.0,30.0,34.0,48.0,23.0,34.0,24.0,13.0,19.0,13.0,27.0,85.0,20.0,2.0,17.0,21.0,0.0,7.0,13.0,33.0,8.0,40.0,6.0,23.0,24.0,4.0,20.0,12.0,17.0,9.0,28.0,14.0,17.0,14.0,2.0,7.0,3.0,6.0,9.0,49.0,60.0,25.0,221.0,91.0,32.0,29.0,25.0,25.0,12.0,4.0,26.0,18.0,20.0,42.0,27.0,36.0,2.0,4.0,20.0,17.0,23.0,17.0,19.0,67.0,4.0,21.0,28.0,0.0,80.0,9.0,69.0,82.0,32.0
pfkA_1_43_B_MM10,347.0,243.0,330.0,150.0,256.0,167.0,160.0,331.0,133.0,81.0,169.0,111.0,302.0,354.0,152.0,237.0,190.0,258.0,94.0,124.0,124.0,75.0,36.0,119.0,271.0,137.0,107.0,36.0,123.0,8.0,56.0,76.0,135.0,43.0,291.0,50.0,161.0,117.0,65.0,89.0,138.0,107.0,34.0,101.0,34.0,140.0,71.0,18.0,25.0,27.0,35.0,64.0,228.0,188.0,90.0,139.0,2278.0,194.0,174.0,135.0,243.0,128.0,21.0,145.0,78.0,200.0,215.0,150.0,123.0,19.0,12.0,72.0,176.0,63.0,33.0,123.0,286.0,48.0,316.0,196.0,0.0,388.0,83.0,194.0,279.0,125.0
pfkA_1_43_B_MM5,86.0,62.0,112.0,24.0,114.0,111.0,54.0,116.0,71.0,34.0,79.0,43.0,89.0,58.0,85.0,55.0,62.0,106.0,30.0,77.0,39.0,47.0,36.0,36.0,114.0,32.0,35.0,14.0,72.0,4.0,22.0,36.0,85.0,17.0,68.0,12.0,62.0,75.0,50.0,30.0,23.0,41.0,15.0,73.0,19.0,59.0,23.0,4.0,23.0,10.0,13.0,21.0,83.0,64.0,18.0,52.0,261.0,748.0,37.0,61.0,118.0,35.0,11.0,65.0,39.0,119.0,58.0,78.0,111.0,16.0,14.0,37.0,86.0,40.0,36.0,87.0,131.0,35.0,77.0,76.0,0.0,184.0,3.0,65.0,92.0,60.0
pfkA_1_43_B_MM9,74.0,11.0,94.0,36.0,32.0,17.0,20.0,38.0,19.0,20.0,19.0,19.0,43.0,16.0,28.0,35.0,28.0,25.0,17.0,6.0,9.0,30.0,7.0,31.0,62.0,12.0,15.0,6.0,23.0,0.0,1.0,21.0,16.0,8.0,31.0,12.0,4.0,15.0,16.0,23.0,8.0,5.0,14.0,25.0,5.0,18.0,4.0,2.0,2.0,3.0,5.0,17.0,28.0,31.0,7.0,36.0,73.0,19.0,247.0,26.0,56.0,45.0,2.0,20.0,18.0,43.0,23.0,29.0,20.0,3.0,7.0,16.0,23.0,13.0,9.0,11.0,25.0,1.0,23.0,19.0,0.0,75.0,11.0,27.0,50.0,19.0
pfkA_1_43_C,108.0,59.0,62.0,24.0,57.0,56.0,50.0,84.0,42.0,14.0,64.0,37.0,57.0,30.0,30.0,43.0,26.0,61.0,22.0,13.0,30.0,15.0,18.0,27.0,56.0,11.0,8.0,18.0,13.0,6.0,7.0,14.0,46.0,21.0,97.0,21.0,49.0,35.0,34.0,22.0,18.0,20.0,13.0,48.0,8.0,47.0,7.0,2.0,10.0,6.0,4.0,44.0,48.0,45.0,24.0,44.0,118.0,87.0,41.0,397.0,53.0,55.0,16.0,11.0,26.0,34.0,51.0,65.0,42.0,5.0,11.0,30.0,37.0,18.0,17.0,27.0,90.0,13.0,30.0,20.0,0.0,145.0,28.0,34.0,40.0,30.0
pgi_3_279_B_MM10,146.0,35.0,83.0,22.0,74.0,105.0,52.0,91.0,77.0,43.0,30.0,37.0,39.0,52.0,47.0,52.0,19.0,80.0,38.0,17.0,13.0,48.0,29.0,29.0,61.0,43.0,14.0,6.0,34.0,11.0,13.0,16.0,41.0,16.0,123.0,8.0,68.0,85.0,7.0,47.0,24.0,15.0,3.0,46.0,22.0,32.0,22.0,5.0,14.0,2.0,15.0,15.0,97.0,73.0,44.0,24.0,213.0,150.0,52.0,63.0,416.0,12.0,5.0,21.0,31.0,81.0,84.0,33.0,47.0,7.0,4.0,45.0,56.0,22.0,12.0,48.0,59.0,31.0,62.0,87.0,0.0,90.0,13.0,25.0,81.0,37.0
pgi_3_279_B_MM5,41.0,36.0,71.0,18.0,47.0,75.0,16.0,60.0,22.0,36.0,23.0,23.0,41.0,29.0,26.0,37.0,26.0,43.0,28.0,20.0,39.0,28.0,23.0,19.0,73.0,5.0,7.0,9.0,19.0,2.0,9.0,31.0,35.0,4.0,56.0,5.0,20.0,33.0,4.0,24.0,14.0,19.0,24.0,12.0,11.0,28.0,9.0,1.0,4.0,2.0,7.0,3.0,79.0,26.0,22.0,11.0,157.0,103.0,46.0,28.0,43.0,281.0,5.0,17.0,5.0,47.0,33.0,34.0,40.0,5.0,1.0,21.0,36.0,38.0,8.0,21.0,37.0,13.0,24.0,39.0,0.0,79.0,7.0,60.0,61.0,39.0
pgi_3_279_B_MM8,17.0,15.0,18.0,3.0,13.0,10.0,1.0,12.0,13.0,13.0,7.0,18.0,6.0,4.0,4.0,11.0,10.0,15.0,1.0,7.0,8.0,15.0,11.0,4.0,14.0,22.0,1.0,3.0,12.0,3.0,11.0,9.0,3.0,2.0,22.0,1.0,4.0,15.0,1.0,1.0,17.0,5.0,5.0,10.0,2.0,11.0,0.0,0.0,4.0,0.0,2.0,2.0,8.0,13.0,1.0,0.0,27.0,13.0,5.0,15.0,10.0,2.0,52.0,0.0,4.0,13.0,10.0,11.0,8.0,0.0,1.0,3.0,15.0,6.0,2.0,12.0,24.0,0.0,12.0,3.0,0.0,18.0,2.0,18.0,6.0,23.0
pgi_3_279_C,103.0,84.0,83.0,15.0,71.0,70.0,46.0,52.0,24.0,42.0,21.0,58.0,29.0,46.0,31.0,72.0,47.0,61.0,27.0,33.0,16.0,12.0,10.0,60.0,60.0,24.0,22.0,19.0,16.0,1.0,9.0,32.0,63.0,20.0,128.0,5.0,30.0,67.0,21.0,16.0,28.0,24.0,11.0,41.0,15.0,39.0,23.0,2.0,9.0,2.0,4.0,13.0,26.0,98.0,19.0,30.0,145.0,62.0,29.0,46.0,39.0,19.0,15.0,319.0,27.0,60.0,42.0,71.0,27.0,7.0,0.0,25.0,54.0,23.0,23.0,17.0,33.0,4.0,38.0,55.0,0.0,103.0,2.0,56.0,80.0,24.0
purD_1_47_C,37.0,13.0,42.0,8.0,19.0,14.0,11.0,36.0,26.0,7.0,20.0,17.0,9.0,14.0,18.0,28.0,20.0,42.0,17.0,25.0,8.0,32.0,15.0,37.0,58.0,11.0,20.0,9.0,25.0,6.0,6.0,4.0,28.0,2.0,41.0,3.0,5.0,6.0,16.0,12.0,15.0,24.0,7.0,8.0,8.0,28.0,8.0,1.0,8.0,0.0,7.0,12.0,16.0,29.0,22.0,19.0,71.0,40.0,5.0,33.0,23.0,14.0,3.0,11.0,193.0,59.0,32.0,42.0,37.0,4.0,4.0,16.0,15.0,17.0,22.0,7.0,20.0,4.0,16.0,33.0,0.0,39.0,5.0,21.0,46.0,13.0
purD_1_47_MM10,110.0,59.0,145.0,24.0,114.0,78.0,44.0,92.0,53.0,53.0,68.0,83.0,55.0,49.0,39.0,82.0,67.0,62.0,42.0,35.0,34.0,31.0,27.0,60.0,107.0,22.0,54.0,19.0,51.0,8.0,23.0,45.0,57.0,26.0,79.0,10.0,44.0,49.0,12.0,43.0,38.0,38.0,27.0,37.0,18.0,70.0,26.0,1.0,5.0,3.0,9.0,24.0,78.0,83.0,23.0,22.0,275.0,99.0,32.0,51.0,39.0,78.0,6.0,42.0,37.0,644.0,57.0,76.0,64.0,7.0,2.0,19.0,45.0,33.0,9.0,81.0,78.0,16.0,99.0,79.0,0.0,127.0,38.0,115.0,129.0,42.0
purD_1_47_MM4,72.0,62.0,53.0,11.0,39.0,29.0,16.0,54.0,53.0,25.0,9.0,31.0,30.0,51.0,33.0,31.0,41.0,51.0,20.0,29.0,17.0,22.0,43.0,40.0,46.0,13.0,26.0,9.0,23.0,8.0,7.0,21.0,41.0,9.0,37.0,13.0,12.0,28.0,16.0,27.0,9.0,31.0,11.0,25.0,9.0,24.0,6.0,0.0,7.0,5.0,9.0,10.0,64.0,39.0,13.0,20.0,99.0,46.0,28.0,27.0,50.0,28.0,2.0,33.0,26.0,62.0,416.0,38.0,77.0,5.0,1.0,12.0,35.0,32.0,6.0,39.0,61.0,6.0,27.0,38.0,0.0,60.0,27.0,41.0,88.0,43.0
purD_1_47_MM6,99.0,46.0,141.0,30.0,65.0,53.0,39.0,89.0,63.0,18.0,33.0,40.0,56.0,28.0,56.0,52.0,33.0,67.0,25.0,48.0,30.0,28.0,32.0,38.0,56.0,47.0,15.0,32.0,19.0,3.0,10.0,14.0,47.0,16.0,92.0,12.0,19.0,30.0,21.0,19.0,16.0,31.0,15.0,30.0,22.0,32.0,8.0,4.0,8.0,1.0,3.0,23.0,89.0,62.0,11.0,24.0,141.0,99.0,49.0,48.0,50.0,44.0,6.0,26.0,39.0,68.0,48.0,480.0,53.0,6.0,6.0,16.0,38.0,14.0,12.0,27.0,53.0,12.0,51.0,51.0,0.0,101.0,29.0,68.0,69.0,80.0
purD_1_47_MM8,87.0,65.0,83.0,18.0,47.0,50.0,39.0,58.0,36.0,7.0,20.0,27.0,63.0,26.0,30.0,40.0,16.0,54.0,32.0,33.0,4.0,32.0,15.0,44.0,67.0,34.0,25.0,10.0,27.0,3.0,13.0,22.0,22.0,7.0,53.0,3.0,30.0,32.0,14.0,17.0,15.0,19.0,7.0,31.0,20.0,48.0,7.0,3.0,1.0,1.0,8.0,36.0,73.0,78.0,18.0,43.0,155.0,47.0,25.0,25.0,54.0,22.0,0.0,38.0,19.0,72.0,44.0,50.0,431.0,5.0,7.0,30.0,46.0,23.0,8.0,16.0,77.0,15.0,37.0,38.0,0.0,96.0,34.0,47.0,108.0,52.0
