,dapA_1_98_B_MM3,dapA_1_98_B_MM7,dapA_1_98_B_MM9,dapA_1_98_C,dapB_3_239_B_MM10,dapB_3_239_B_MM6,dapB_3_239_B_MM9,dapB_3_239_C,dapD_1_42_C,dapD_1_42_MM10,dapD_1_42_MM4,dapD_1_42_MM6,dapD_1_42_MM8,dapF_1_79_C,dapF_1_79_MM10,dapF_1_79_MM4,dapF_1_79_MM6,dapF_1_79_MM8,dnaB_1_16_B_MM4,dnaB_1_16_B_MM6,dnaB_1_16_B_MM8,dnaB_1_16_C,dnaE_1_10_B_MM10,dnaE_1_10_B_MM5,dnaE_1_10_B_MM8,dnaE_1_10_C,dnaX_1_33_B_MM3,dnaX_1_33_B_MM6,dnaX_1_33_B_MM9,dnaX_1_33_C,eno_3_219_B_MM10,eno_3_219_B_MM5,eno_3_219_B_MM8,eno_3_219_C,fake_negC_rand_42,fbaA_1_28_B_MM5,fbaA_1_28_B_MM7,fbaA_1_28_B_MM9,fbaA_1_28_C,gapA_1_33_B_MM10,gapA_1_33_B_MM5,gapA_1_33_B_MM8,gapA_1_33_C,holB_3_220_B_MM10,holB_3_220_B_MM5,holB_3_220_B_MM9,holB_3_220_C,ligA_1_82_B_MM5,ligA_1_82_B_MM7,ligA_1_82_B_MM9,ligA_1_82_C,negC_rand_42,parE_1_26_B_MM10,parE_1_26_B_MM5,parE_1_26_B_MM8,parE_1_26_C,pfkA_1_43_B_MM10,pfkA_1_43_B_MM5,pfkA_1_43_B_MM9,pfkA_1_43_C,pgi_3_279_B_MM10,pgi_3_279_B_MM5,pgi_3_279_B_MM8,pgi_3_279_C,purD_1_47_C,purD_1_47_MM10,purD_1_47_MM4,purD_1_47_MM6,purD_1_47_MM8,purF_1_23_C,purF_1_23_MM10,purF_1_23_MM4,purF_1_23_MM6,purF_1_23_MM8,purL_1_25_B_MM3,purL_1_25_B_MM8,purL_1_25_B_MM9,purL_1_25_C,purN_3_238_B_MM10,purN_3_238_B_MM5,purN_3_238_B_MM8,purN_3_238_C,tpiA_1_45_B_MM10,tpiA_1_45_B_MM4,tpiA_1_45_B_MM7,tpiA_1_45_C
dnaX_1_33_C,259.0,3.0,94.0,1.0,55.0,12.0,5.0,127.0,219.0,1.0,173.0,64.0,57.0,42.0,3.0,56.0,10.0,86.0,54.0,16.0,27.0,34.0,8.0,44.0,161.0,2.0,38.0,0.0,53.0,218.0,0.0,390.0,47.0,0.0,71.0,0.0,46.0,1.0,1.0,169.0,90.0,2.0,2.0,14.0,0.0,40.0,62.0,0.0,0.0,0.0,0.0,0.0,5.0,60.0,2.0,80.0,85.0,178.0,13.0,4.0,26.0,185.0,0.0,2.0,2.0,164.0,2.0,130.0,4.0,2.0,2.0,39.0,301.0,4.0,1.0,1.0,36.0,1.0,156.0,47.0,0.0,385.0,0.0,415.0,57.0,534.0
eno_3_219_B_MM10,2893.0,393.0,2130.0,114.0,234.0,3627.0,27.0,2000.0,801.0,1136.0,693.0,486.0,379.0,90.0,462.0,117.0,559.0,490.0,149.0,442.0,138.0,85.0,185.0,406.0,661.0,46.0,66.0,231.0,415.0,0.0,2099.0,154.0,685.0,5.0,383.0,1538.0,440.0,563.0,5.0,178.0,452.0,333.0,68.0,802.0,292.0,319.0,80.0,128.0,8.0,194.0,14.0,15.0,336.0,741.0,14.0,154.0,7876.0,1379.0,33.0,465.0,202.0,207.0,273.0,389.0,77.0,1038.0,795.0,106.0,41.0,2.0,2.0,131.0,19.0,139.0,4.0,140.0,403.0,8.0,973.0,1944.0,0.0,1489.0,106.0,188.0,2921.0,28.0
eno_3_219_B_MM5,1138.0,389.0,2046.0,759.0,2096.0,618.0,213.0,3911.0,765.0,345.0,128.0,444.0,599.0,503.0,354.0,672.0,284.0,718.0,5.0,52.0,229.0,87.0,5.0,128.0,579.0,21.0,427.0,3.0,393.0,4.0,266.0,2703.0,1839.0,172.0,1239.0,222.0,531.0,1100.0,233.0,196.0,33.0,608.0,57.0,20.0,321.0,283.0,102.0,9.0,4.0,5.0,85.0,34.0,1210.0,149.0,147.0,216.0,2954.0,1525.0,993.0,679.0,901.0,567.0,2.0,36.0,20.0,604.0,766.0,321.0,142.0,3.0,0.0,7.0,656.0,146.0,644.0,197.0,749.0,56.0,372.0,871.0,0.0,1339.0,259.0,1572.0,362.0,265.0
eno_3_219_B_MM8,1129.0,603.0,2888.0,591.0,1996.0,1062.0,441.0,1777.0,1755.0,1099.0,1107.0,1597.0,1261.0,556.0,847.0,597.0,824.0,412.0,515.0,77.0,261.0,574.0,75.0,521.0,556.0,453.0,60.0,0.0,343.0,91.0,76.0,227.0,5201.0,924.0,106.0,1.0,1558.0,873.0,49.0,719.0,552.0,837.0,321.0,515.0,173.0,712.0,158.0,40.0,11.0,63.0,238.0,226.0,867.0,750.0,188.0,457.0,3865.0,2230.0,1383.0,980.0,1343.0,16.0,5.0,350.0,163.0,695.0,284.0,507.0,362.0,127.0,67.0,443.0,526.0,84.0,634.0,62.0,1146.0,102.0,1137.0,1603.0,0.0,1463.0,57.0,568.0,2309.0,725.0
eno_3_219_C,878.0,239.0,1624.0,1598.0,633.0,351.0,106.0,1015.0,1468.0,64.0,581.0,171.0,515.0,453.0,188.0,765.0,40.0,209.0,2.0,31.0,47.0,108.0,28.0,105.0,393.0,56.0,18.0,63.0,214.0,10.0,383.0,155.0,277.0,1694.0,761.0,801.0,41.0,157.0,75.0,155.0,81.0,719.0,5.0,223.0,216.0,562.0,83.0,165.0,23.0,2.0,0.0,68.0,733.0,222.0,524.0,371.0,1277.0,1622.0,431.0,1089.0,1021.0,23.0,3.0,542.0,35.0,321.0,88.0,122.0,228.0,0.0,1.0,45.0,356.0,22.0,218.0,585.0,828.0,49.0,642.0,126.0,0.0,1293.0,61.0,348.0,215.0,249.0
fake_negC_rand_42,10243.0,12288.0,3771.0,3348.0,4133.0,7753.0,5038.0,4076.0,3938.0,5726.0,1507.0,4298.0,7920.0,1464.0,512.0,4712.0,4964.0,7687.0,906.0,407.0,778.0,577.0,195.0,1305.0,4150.0,1801.0,91.0,101.0,2987.0,20.0,259.0,514.0,437.0,1529.0,19830.0,569.0,4305.0,1919.0,253.0,1723.0,799.0,6968.0,44.0,2588.0,367.0,2015.0,592.0,115.0,500.0,248.0,866.0,360.0,5620.0,8163.0,2943.0,1330.0,19013.0,2713.0,2000.0,4460.0,2766.0,1340.0,53.0,2971.0,171.0,10110.0,2219.0,1015.0,762.0,5.0,871.0,1006.0,1396.0,1475.0,160.0,1370.0,5631.0,436.0,3447.0,7988.0,0.0,11855.0,192.0,1526.0,7998.0,1397.0
fbaA_1_28_B_MM5,68.0,264.0,403.0,301.0,281.0,469.0,54.0,645.0,41.0,176.0,180.0,97.0,152.0,2.0,96.0,110.0,27.0,266.0,2.0,23.0,3.0,47.0,95.0,4.0,202.0,2.0,1.0,4.0,10.0,1.0,52.0,218.0,57.0,23.0,147.0,813.0,256.0,247.0,312.0,149.0,515.0,601.0,1.0,45.0,50.0,246.0,0.0,2.0,1.0,1.0,58.0,385.0,91.0,61.0,71.0,173.0,2055.0,547.0,8.0,184.0,1021.0,1164.0,3.0,126.0,1.0,262.0,44.0,130.0,65.0,1.0,0.0,29.0,124.0,151.0,0.0,300.0,109.0,0.0,80.0,312.0,0.0,1288.0,219.0,229.0,43.0,207.0
fbaA_1_28_B_MM7,3976.0,1293.0,2192.0,1320.0,841.0,818.0,429.0,716.0,428.0,369.0,837.0,1139.0,3075.0,1259.0,1339.0,2329.0,2723.0,3272.0,140.0,669.0,127.0,381.0,5.0,512.0,1722.0,107.0,271.0,5.0,1221.0,57.0,311.0,384.0,2140.0,130.0,4348.0,1.0,9874.0,1989.0,647.0,2186.0,309.0,1449.0,91.0,1170.0,527.0,666.0,79.0,5.0,476.0,725.0,5.0,594.0,4165.0,1320.0,156.0,1609.0,3077.0,1363.0,219.0,3084.0,1836.0,897.0,932.0,916.0,92.0,3586.0,209.0,463.0,445.0,1.0,2.0,128.0,1090.0,12.0,16.0,30.0,3651.0,494.0,971.0,1262.0,0.0,2966.0,3193.0,1149.0,1569.0,516.0
fbaA_1_28_B_MM9,2972.0,2049.0,4881.0,1718.0,3912.0,5437.0,2521.0,4723.0,2184.0,769.0,41.0,1412.0,7121.0,1046.0,1972.0,825.0,3216.0,3870.0,233.0,109.0,311.0,277.0,321.0,976.0,1692.0,482.0,185.0,110.0,1225.0,106.0,42.0,727.0,278.0,207.0,10902.0,31.0,1253.0,8553.0,226.0,3339.0,1398.0,3215.0,603.0,1523.0,107.0,1192.0,140.0,598.0,736.0,77.0,353.0,2307.0,3458.0,1917.0,438.0,1959.0,6758.0,3061.0,580.0,2322.0,2424.0,2089.0,1966.0,2084.0,187.0,5064.0,1898.0,563.0,1199.0,108.0,157.0,190.0,1052.0,362.0,15.0,2066.0,5889.0,211.0,5694.0,2646.0,0.0,2596.0,1152.0,3998.0,5686.0,377.0
fbaA_1_28_C,530.0,768.0,333.0,771.0,711.0,487.0,595.0,342.0,1048.0,39.0,240.0,305.0,496.0,19.0,50.0,721.0,46.0,249.0,167.0,281.0,93.0,174.0,161.0,368.0,273.0,94.0,216.0,119.0,176.0,0.0,10.0,797.0,593.0,89.0,1214.0,60.0,460.0,934.0,1971.0,267.0,232.0,103.0,86.0,73.0,143.0,200.0,2.0,0.0,125.0,5.0,1.0,7.0,672.0,353.0,83.0,161.0,1305.0,880.0,398.0,854.0,302.0,388.0,60.0,33.0,124.0,177.0,138.0,578.0,114.0,13.0,209.0,254.0,219.0,743.0,53.0,177.0,1134.0,1.0,237.0,322.0,0.0,2460.0,12.0,311.0,395.0,296.0
gapA_1_33_B_MM10,4901.0,636.0,6149.0,1888.0,5405.0,2105.0,656.0,2923.0,848.0,1699.0,1686.0,532.0,1469.0,467.0,605.0,3839.0,4844.0,2351.0,235.0,20.0,113.0,224.0,52.0,438.0,3670.0,972.0,34.0,2.0,632.0,143.0,276.0,45.0,135.0,290.0,863.0,376.0,568.0,2280.0,102.0,7592.0,1008.0,380.0,58.0,1581.0,65.0,1355.0,5.0,342.0,403.0,152.0,209.0,328.0,2067.0,2322.0,1024.0,1498.0,7210.0,1458.0,876.0,1288.0,3040.0,2089.0,10.0,69.0,122.0,2671.0,603.0,410.0,341.0,45.0,8.0,242.0,286.0,148.0,479.0,81.0,2529.0,109.0,1311.0,1334.0,0.0,3495.0,2876.0,1443.0,1672.0,1938.0
gapA_1_33_B_MM5,845.0,740.0,1463.0,1200.0,3503.0,2096.0,1206.0,1238.0,356.0,1979.0,4318.0,1548.0,1140.0,877.0,656.0,1854.0,656.0,1212.0,120.0,58.0,144.0,161.0,104.0,681.0,1268.0,596.0,104.0,10.0,429.0,37.0,4.0,132.0,956.0,6.0,6201.0,5.0,1068.0,410.0,366.0,1802.0,4686.0,743.0,229.0,936.0,57.0,609.0,2.0,2.0,144.0,32.0,14.0,116.0,1445.0,1241.0,374.0,453.0,4871.0,3296.0,793.0,2348.0,2859.0,1445.0,172.0,598.0,9.0,1562.0,844.0,432.0,555.0,380.0,0.0,284.0,403.0,278.0,207.0,1404.0,2067.0,6.0,1488.0,1592.0,0.0,3375.0,130.0,1249.0,1434.0,227.0
gapA_1_33_B_MM8,3698.0,1256.0,1183.0,1505.0,5009.0,2382.0,1667.0,7209.0,630.0,1589.0,576.0,995.0,1643.0,890.0,3411.0,1330.0,1531.0,2381.0,313.0,246.0,348.0,190.0,194.0,411.0,712.0,623.0,134.0,3.0,817.0,0.0,30.0,365.0,945.0,568.0,3453.0,49.0,815.0,573.0,987.0,608.0,581.0,6506.0,434.0,579.0,20.0,1028.0,110.0,449.0,72.0,136.0,191.0,2137.0,2667.0,2099.0,299.0,762.0,6081.0,1107.0,1096.0,1418.0,2353.0,2159.0,302.0,1332.0,102.0,2968.0,508.0,261.0,424.0,99.0,38.0,299.0,1007.0,235.0,351.0,2254.0,2272.0,7.0,693.0,2339.0,0.0,4382.0,171.0,1521.0,2299.0,3040.0
gapA_1_33_C,300.0,812.0,624.0,9.0,854.0,318.0,1601.0,366.0,61.0,385.0,31.0,1186.0,349.0,861.0,944.0,364.0,542.0,1000.0,47.0,31.0,3.0,54.0,90.0,58.0,202.0,403.0,14.0,241.0,189.0,12.0,59.0,3.0,12.0,2.0,1708.0,7.0,19.0,488.0,186.0,10.0,171.0,656.0,1866.0,498.0,132.0,442.0,106.0,196.0,119.0,463.0,25.0,12.0,890.0,341.0,500.0,37.0,2216.0,1176.0,377.0,1039.0,598.0,285.0,10.0,49.0,2.0,503.0,610.0,182.0,249.0,145.0,116.0,29.0,171.0,60.0,59.0,13.0,822.0,112.0,444.0,364.0,0.0,1536.0,301.0,275.0,846.0,566.0
holB_3_220_B_MM10,6221.0,3752.0,5657.0,1282.0,4808.0,2266.0,1673.0,1385.0,2308.0,842.0,2255.0,1275.0,2083.0,1238.0,1421.0,1677.0,2569.0,4085.0,175.0,136.0,23.0,284.0,336.0,563.0,939.0,863.0,150.0,145.0,3518.0,44.0,610.0,265.0,561.0,432.0,4055.0,209.0,649.0,4061.0,38.0,1757.0,654.0,473.0,48.0,11857.0,341.0,1406.0,380.0,162.0,1120.0,1356.0,645.0,1521.0,3515.0,1409.0,273.0,506.0,9894.0,1314.0,774.0,736.0,1153.0,1405.0,2296.0,812.0,115.0,2094.0,693.0,375.0,373.0,67.0,25.0,647.0,1200.0,286.0,813.0,1325.0,3349.0,283.0,227.0,1492.0,0.0,3791.0,753.0,2657.0,1320.0,3040.0
holB_3_220_B_MM5,626.0,55.0,461.0,257.0,361.0,643.0,945.0,1087.0,294.0,323.0,570.0,681.0,51.0,74.0,118.0,490.0,178.0,986.0,225.0,58.0,4.0,43.0,5.0,64.0,310.0,68.0,131.0,22.0,219.0,1.0,289.0,22.0,121.0,86.0,209.0,16.0,540.0,126.0,127.0,490.0,101.0,440.0,77.0,573.0,1701.0,436.0,37.0,1.0,2.0,1.0,98.0,12.0,514.0,55.0,167.0,353.0,1375.0,579.0,189.0,196.0,1298.0,272.0,16.0,88.0,50.0,160.0,201.0,141.0,175.0,1.0,123.0,41.0,615.0,28.0,187.0,823.0,345.0,74.0,139.0,430.0,0.0,2302.0,46.0,343.0,195.0,400.0
holB_3_220_B_MM9,3890.0,724.0,2308.0,890.0,3999.0,3683.0,1344.0,5075.0,1436.0,490.0,294.0,1117.0,1617.0,648.0,733.0,1904.0,999.0,3422.0,112.0,355.0,176.0,68.0,392.0,813.0,1312.0,232.0,203.0,173.0,579.0,46.0,238.0,295.0,824.0,144.0,1948.0,150.0,835.0,889.0,164.0,1080.0,649.0,214.0,500.0,2389.0,511.0,7126.0,626.0,77.0,86.0,194.0,134.0,1135.0,2858.0,1720.0,591.0,639.0,6493.0,3142.0,2432.0,1251.0,612.0,577.0,341.0,816.0,228.0,2131.0,310.0,596.0,668.0,73.0,6.0,340.0,752.0,218.0,256.0,463.0,1265.0,1013.0,937.0,2613.0,0.0,3937.0,177.0,359.0,1357.0,1809.0
holB_3_220_C,611.0,287.0,306.0,93.0,229.0,484.0,387.0,735.0,309.0,112.0,103.0,156.0,202.0,92.0,244.0,255.0,44.0,744.0,58.0,226.0,2.0,5.0,39.0,280.0,479.0,71.0,51.0,108.0,136.0,0.0,57.0,5.0,128.0,75.0,1108.0,37.0,122.0,1237.0,2.0,371.0,52.0,559.0,1.0,296.0,269.0,640.0,1653.0,13.0,3.0,1.0,0.0,12.0,184.0,644.0,90.0,332.0,1568.0,678.0,268.0,561.0,350.0,109.0,5.0,241.0,133.0,298.0,7.0,90.0,147.0,0.0,0.0,78.0,188.0,166.0,130.0,333.0,311.0,170.0,296.0,71.0,0.0,1991.0,188.0,560.0,604.0,140.0
ligA_1_82_B_MM5,1209.0,861.0,701.0,299.0,575.0,854.0,606.0,357.0,334.0,41.0,976.0,644.0,31.0,372.0,344.0,178.0,597.0,33.0,211.0,5.0,5.0,70.0,207.0,93.0,182.0,102.0,9.0,11.0,30.0,36.0,428.0,5.0,233.0,113.0,305.0,1.0,9.0,290.0,0.0,38.0,252.0,105.0,53.0,322.0,351.0,83.0,33.0,963.0,90.0,113.0,3.0,199.0,219.0,376.0,355.0,119.0,499.0,1041.0,229.0,141.0,225.0,18.0,72.0,66.0,23.0,508.0,72.0,130.0,35.0,1.0,3.0,175.0,67.0,375.0,4.0,315.0,877.0,3.0,986.0,1107.0,0.0,924.0,336.0,965.0,283.0,91.0
ligA_1_82_B_MM7,652.0,1604.0,1615.0,275.0,1512.0,1820.0,207.0,1028.0,668.0,1004.0,983.0,618.0,1309.0,61.0,411.0,499.0,918.0,929.0,12.0,6.0,94.0,31.0,285.0,196.0,1405.0,344.0,32.0,20.0,670.0,60.0,12.0,3.0,244.0,48.0,5534.0,197.0,263.0,652.0,128.0,39.0,851.0,65.0,13.0,1426.0,332.0,666.0,2.0,0.0,2149.0,234.0,176.0,9.0,559.0,711.0,198.0,960.0,4378.0,1405.0,216.0,774.0,1020.0,102.0,3.0,557.0,359.0,1691.0,86.0,335.0,153.0,3.0,3.0,182.0,322.0,400.0,114.0,166.0,1619.0,22.0,955.0,785.0,0.0,2260.0,6.0,1496.0,1337.0,67.0
ligA_1_82_B_MM9,868.0,637.0,3320.0,95.0,1468.0,1154.0,143.0,525.0,445.0,786.0,826.0,159.0,1275.0,561.0,60.0,934.0,554.0,747.0,237.0,29.0,158.0,3.0,4.0,22.0,1528.0,60.0,36.0,1.0,91.0,1.0,8.0,756.0,376.0,104.0,112.0,3.0,393.0,389.0,80.0,136.0,360.0,735.0,106.0,1472.0,5.0,318.0,0.0,104.0,2.0,1617.0,0.0,408.0,1313.0,1064.0,284.0,13.0,2783.0,1187.0,10.0,478.0,35.0,65.0,3.0,150.0,23.0,608.0,141.0,4.0,160.0,24.0,70.0,229.0,683.0,47.0,317.0,489.0,215.0,2.0,1149.0,1404.0,0.0,2701.0,160.0,920.0,460.0,305.0
ligA_1_82_C,364.0,144.0,925.0,219.0,493.0,412.0,97.0,332.0,1295.0,164.0,26.0,155.0,629.0,11.0,353.0,291.0,59.0,2083.0,4.0,308.0,15.0,2.0,294.0,87.0,131.0,84.0,20.0,4.0,545.0,0.0,1.0,2.0,150.0,1.0,1381.0,57.0,704.0,699.0,203.0,10.0,140.0,49.0,168.0,639.0,379.0,725.0,2.0,1.0,66.0,83.0,1846.0,93.0,31.0,920.0,605.0,202.0,900.0,349.0,19.0,375.0,401.0,73.0,8.0,47.0,217.0,1667.0,184.0,99.0,12.0,1.0,0.0,104.0,54.0,258.0,1.0,55.0,2970.0,23.0,226.0,207.0,0.0,1547.0,206.0,1134.0,774.0,126.0
negC_rand_42,628.0,3452.0,7557.0,978.0,1846.0,3053.0,435.0,1490.0,30.0,129.0,917.0,983.0,661.0,23.0,723.0,216.0,243.0,586.0,30.0,86.0,33.0,175.0,5.0,58.0,498.0,391.0,10.0,0.0,1363.0,0.0,19.0,294.0,151.0,4.0,1753.0,259.0,245.0,145.0,16.0,2191.0,1220.0,575.0,9.0,273.0,127.0,630.0,7.0,68.0,7.0,4.0,4.0,18948.0,43.0,1573.0,26.0,555.0,2817.0,842.0,189.0,762.0,627.0,711.0,156.0,61.0,242.0,343.0,72.0,223.0,158.0,2.0,112.0,492.0,200.0,46.0,8.0,83.0,178.0,110.0,2474.0,2723.0,0.0,2348.0,90.0,190.0,729.0,630.0
parE_1_26_B_MM10,20948.0,4775.0,13054.0,2489.0,11712.0,6726.0,7027.0,11968.0,5921.0,13525.0,3283.0,2209.0,5990.0,2356.0,16168.0,6344.0,6999.0,9397.0,815.0,1203.0,174.0,691.0,1137.0,4132.0,6144.0,2133.0,579.0,291.0,7336.0,175.0,2181.0,692.0,1705.0,891.0,15310.0,254.0,4179.0,9056.0,606.0,4157.0,1504.0,4151.0,116.0,7579.0,1369.0,5971.0,548.0,43.0,612.0,327.0,1303.0,2650.0,30882.0,11235.0,5655.0,8760.0,25876.0,4734.0,5189.0,4796.0,11102.0,5571.0,481.0,4764.0,966.0,9736.0,1291.0,1353.0,1261.0,13.0,141.0,1998.0,1209.0,1389.0,764.0,3345.0,4869.0,1270.0,4268.0,8244.0,0.0,14805.0,4327.0,8864.0,12782.0,9225.0
parE_1_26_B_MM5,13156.0,3955.0,9463.0,3290.0,6417.0,8681.0,6253.0,4792.0,6584.0,5726.0,3703.0,3686.0,9559.0,2259.0,3595.0,6328.0,5966.0,4410.0,534.0,511.0,318.0,831.0,513.0,3972.0,2821.0,1984.0,696.0,495.0,2111.0,38.0,403.0,2456.0,2727.0,518.0,5285.0,486.0,1696.0,1864.0,819.0,1662.0,1180.0,4110.0,1257.0,2899.0,672.0,1523.0,1397.0,93.0,332.0,88.0,1516.0,716.0,2889.0,18753.0,4188.0,3767.0,13535.0,2693.0,2355.0,2677.0,7686.0,3682.0,2507.0,3162.0,435.0,5158.0,158.0,872.0,1206.0,65.0,527.0,1362.0,1781.0,535.0,629.0,2645.0,5711.0,268.0,6181.0,7738.0,0.0,14299.0,791.0,1853.0,7333.0,2338.0
parE_1_26_B_MM8,3418.0,1471.0,2342.0,716.0,1524.0,2768.0,541.0,5629.0,4305.0,704.0,646.0,1443.0,2495.0,629.0,905.0,3342.0,925.0,5426.0,229.0,416.0,19.0,9.0,568.0,898.0,2170.0,926.0,142.0,0.0,1296.0,3.0,294.0,12.0,904.0,58.0,2647.0,11.0,7367.0,1413.0,222.0,1209.0,76.0,587.0,5.0,916.0,21.0,1085.0,102.0,157.0,102.0,281.0,279.0,392.0,1542.0,2191.0,6692.0,219.0,9471.0,379.0,454.0,422.0,3707.0,1473.0,12.0,276.0,193.0,1066.0,65.0,247.0,299.0,56.0,19.0,842.0,564.0,259.0,356.0,2438.0,1439.0,13.0,663.0,3252.0,0.0,5267.0,687.0,742.0,1898.0,699.0
parE_1_26_C,2967.0,2247.0,2042.0,2495.0,2313.0,1100.0,961.0,3260.0,3091.0,998.0,818.0,2433.0,2473.0,1458.0,1782.0,3434.0,3733.0,2737.0,100.0,181.0,169.0,416.0,604.0,671.0,2556.0,449.0,70.0,588.0,354.0,93.0,62.0,355.0,952.0,160.0,2874.0,169.0,1523.0,1709.0,409.0,2683.0,528.0,516.0,617.0,4182.0,230.0,1156.0,87.0,68.0,591.0,250.0,795.0,970.0,4965.0,2925.0,2740.0,5784.0,6395.0,1414.0,1295.0,902.0,1483.0,404.0,276.0,864.0,146.0,1203.0,587.0,259.0,764.0,5.0,8.0,826.0,623.0,954.0,747.0,740.0,2608.0,231.0,874.0,1064.0,0.0,5313.0,1215.0,2121.0,3362.0,1600.0
pfkA_1_43_B_MM10,30312.0,17026.0,41451.0,5367.0,20224.0,15029.0,13690.0,14793.0,12528.0,13750.0,16066.0,8223.0,27322.0,6125.0,14048.0,18679.0,22031.0,30961.0,957.0,2454.0,2277.0,978.0,1349.0,3682.0,9878.0,4451.0,916.0,947.0,13720.0,35.0,6313.0,3818.0,9212.0,817.0,28237.0,2477.0,13527.0,7362.0,2891.0,5028.0,7974.0,11817.0,2456.0,11599.0,1099.0,6299.0,1060.0,1558.0,1439.0,2006.0,2402.0,3174.0,22222.0,15415.0,6995.0,7310.0,118357.0,13836.0,8448.0,8517.0,15528.0,5084.0,2755.0,11275.0,480.0,20285.0,3567.0,2318.0,2934.0,765.0,398.0,1775.0,4680.0,3056.0,3251.0,5902.0,13355.0,558.0,36208.0,14869.0,0.0,40913.0,6175.0,14531.0,16050.0,10276.0
pfkA_1_43_B_MM5,4591.0,3769.0,5371.0,1087.0,6221.0,8149.0,1879.0,4976.0,3546.0,2582.0,2679.0,2586.0,4280.0,6004.0,6005.0,5232.0,3353.0,5347.0,866.0,781.0,2013.0,812.0,207.0,2284.0,3071.0,561.0,244.0,237.0,2127.0,377.0,698.0,991.0,3366.0,1468.0,2699.0,1211.0,4443.0,4903.0,2096.0,913.0,437.0,2915.0,1128.0,5050.0,946.0,2412.0,1457.0,175.0,243.0,143.0,30.0,1585.0,2774.0,2147.0,318.0,3476.0,12021.0,20774.0,2242.0,2649.0,2340.0,923.0,386.0,1414.0,435.0,5483.0,587.0,1170.0,2558.0,659.0,530.0,1927.0,2121.0,1833.0,635.0,6016.0,5830.0,817.0,5355.0,5416.0,0.0,10056.0,46.0,2921.0,3493.0,1438.0
pfkA_1_43_B_MM9,3821.0,121.0,5241.0,415.0,1165.0,432.0,833.0,540.0,1533.0,2188.0,428.0,97.0,2182.0,1468.0,104.0,3305.0,2170.0,1314.0,267.0,181.0,13.0,149.0,147.0,1192.0,1312.0,335.0,109.0,383.0,931.0,1.0,13.0,2438.0,1067.0,210.0,1424.0,66.0,33.0,472.0,1214.0,1246.0,228.0,415.0,1029.0,614.0,296.0,537.0,334.0,518.0,133.0,532.0,5.0,518.0,4095.0,1382.0,41.0,779.0,6145.0,620.0,7055.0,506.0,1267.0,3146.0,6.0,199.0,361.0,1838.0,126.0,174.0,385.0,4.0,220.0,88.0,334.0,565.0,61.0,177.0,1441.0,367.0,2796.0,1232.0,0.0,1052.0,441.0,967.0,1569.0,172.0
pfkA_1_43_C,5704.0,1902.0,3286.0,639.0,2987.0,4719.0,2733.0,3112.0,1621.0,2698.0,3003.0,1961.0,3533.0,2097.0,1187.0,1370.0,1824.0,3112.0,401.0,461.0,2025.0,343.0,395.0,978.0,1309.0,411.0,182.0,432.0,147.0,6.0,665.0,2046.0,3652.0,518.0,4946.0,374.0,2708.0,2911.0,1658.0,1345.0,2156.0,1903.0,576.0,2940.0,437.0,1521.0,324.0,183.0,514.0,631.0,256.0,2226.0,3231.0,1896.0,1607.0,2070.0,6297.0,3593.0,1722.0,11447.0,1611.0,1543.0,900.0,505.0,174.0,788.0,402.0,733.0,658.0,321.0,287.0,1363.0,653.0,624.0,1429.0,728.0,2660.0,1196.0,1917.0,1643.0,0.0,6044.0,1108.0,457.0,2004.0,671.0
pgi_3_279_B_MM10,10847.0,2139.0,8837.0,1874.0,8785.0,6109.0,6397.0,3369.0,4441.0,5308.0,294.0,2083.0,1284.0,1746.0,2890.0,5018.0,1117.0,10644.0,793.0,373.0,220.0,480.0,1262.0,1470.0,2207.0,1570.0,325.0,12.0,2672.0,65.0,1366.0,833.0,1890.0,668.0,5677.0,1279.0,3467.0,11585.0,343.0,5054.0,1452.0,1515.0,548.0,3379.0,546.0,1727.0,833.0,491.0,522.0,298.0,1433.0,352.0,17941.0,4012.0,5717.0,4362.0,16105.0,7725.0,2268.0,3740.0,18733.0,1646.0,314.0,2038.0,289.0,7729.0,327.0,321.0,1650.0,103.0,805.0,2660.0,471.0,295.0,413.0,2433.0,6178.0,586.0,2057.0,5864.0,0.0,12097.0,1620.0,284.0,4483.0,1726.0
pgi_3_279_B_MM5,2996.0,2205.0,11508.0,48.0,4406.0,7150.0,555.0,2622.0,1538.0,4441.0,213.0,2509.0,3078.0,3267.0,2887.0,514.0,1801.0,6678.0,457.0,502.0,2661.0,111.0,1719.0,778.0,1697.0,146.0,25.0,4.0,1129.0,0.0,1043.0,1642.0,763.0,167.0,3245.0,82.0,1353.0,497.0,119.0,2229.0,156.0,1455.0,2041.0,995.0,278.0,1614.0,317.0,127.0,384.0,65.0,369.0,31.0,6320.0,3065.0,1227.0,266.0,10968.0,2556.0,2474.0,1509.0,5142.0,10061.0,334.0,1219.0,426.0,4127.0,669.0,431.0,745.0,5.0,61.0,605.0,1092.0,1603.0,554.0,1416.0,4756.0,549.0,2194.0,6086.0,0.0,7503.0,151.0,3838.0,3973.0,2165.0
