,dapA_1_98_B_MM3,dapA_1_98_B_MM7,dapA_1_98_B_MM9,dapA_1_98_C,dapB_3_239_B_MM10,dapB_3_239_B_MM6,dapB_3_239_B_MM9,dapB_3_239_C,dapD_1_42_C,dapD_1_42_MM10,dapD_1_42_MM4,dapD_1_42_MM6,dapD_1_42_MM8,dapF_1_79_C,dapF_1_79_MM10,dapF_1_79_MM4,dapF_1_79_MM6,dapF_1_79_MM8,dnaB_1_16_B_MM4,dnaB_1_16_B_MM6,dnaB_1_16_B_MM8,dnaB_1_16_C,dnaE_1_10_B_MM10,dnaE_1_10_B_MM5,dnaE_1_10_B_MM8,dnaE_1_10_C,dnaX_1_33_B_MM3,dnaX_1_33_B_MM6,dnaX_1_33_B_MM9,dnaX_1_33_C,eno_3_219_B_MM10,eno_3_219_B_MM5,eno_3_219_B_MM8,eno_3_219_C,fake_negC_rand_42,fbaA_1_28_B_MM5,fbaA_1_28_B_MM7,fbaA_1_28_B_MM9,fbaA_1_28_C,gapA_1_33_B_MM10,gapA_1_33_B_MM5,gapA_1_33_B_MM8,gapA_1_33_C,holB_3_220_B_MM10,holB_3_220_B_MM5,holB_3_220_B_MM9,holB_3_220_C,ligA_1_82_B_MM5,ligA_1_82_B_MM7,ligA_1_82_B_MM9,ligA_1_82_C,negC_rand_42,parE_1_26_B_MM10,parE_1_26_B_MM5,parE_1_26_B_MM8,parE_1_26_C,pfkA_1_43_B_MM10,pfkA_1_43_B_MM5,pfkA_1_43_B_MM9,pfkA_1_43_C,pgi_3_279_B_MM10,pgi_3_279_B_MM5,pgi_3_279_B_MM8,pgi_3_279_C,purD_1_47_C,purD_1_47_MM10,purD_1_47_MM4,purD_1_47_MM6,purD_1_47_MM8,purF_1_23_C,purF_1_23_MM10,purF_1_23_MM4,purF_1_23_MM6,purF_1_23_MM8,purL_1_25_B_MM3,purL_1_25_B_MM8,purL_1_25_B_MM9,purL_1_25_C,purN_3_238_B_MM10,purN_3_238_B_MM5,purN_3_238_B_MM8,purN_3_238_C,tpiA_1_45_B_MM10,tpiA_1_45_B_MM4,tpiA_1_45_B_MM7,tpiA_1_45_C
eno_3_219_C,2.0,12.0,14.0,4.0,7.0,7.0,1.0,4.0,8.0,2.0,4.0,14.0,0.0,4.0,13.0,7.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,1.0,0.0,4.0,0.0,3.0,3.0,17.0,29.0,13.0,6.0,2.0,4.0,0.0,2.0,1.0,5.0,0.0,6.0,2.0,5.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,9.0,5.0,1.0,19.0,85.0,3.0,22.0,7.0,5.0,2.0,7.0,0.0,3.0,8.0,6.0,4.0,0.0,1.0,1.0,1.0,0.0,5.0,11.0,15.0,1.0,12.0,4.0,0.0,26.0,0.0,2.0,7.0,1.0
fake_negC_rand_42,208.0,195.0,158.0,26.0,134.0,117.0,78.0,97.0,70.0,218.0,39.0,97.0,128.0,17.0,63.0,107.0,92.0,162.0,8.0,8.0,19.0,9.0,5.0,41.0,114.0,28.0,3.0,1.0,111.0,0.0,2.0,9.0,18.0,5.0,661.0,1.0,31.0,44.0,12.0,88.0,31.0,56.0,17.0,71.0,9.0,33.0,4.0,1.0,15.0,19.0,3.0,31.0,140.0,66.0,32.0,41.0,461.0,63.0,28.0,41.0,100.0,44.0,4.0,43.0,1.0,294.0,20.0,16.0,8.0,2.0,4.0,18.0,28.0,19.0,13.0,42.0,100.0,3.0,74.0,122.0,0.0,247.0,9.0,12.0,80.0,27.0
fbaA_1_28_B_MM5,7.0,10.0,9.0,0.0,11.0,6.0,1.0,8.0,1.0,1.0,3.0,4.0,0.0,3.0,5.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,4.0,0.0,9.0,2.0,0.0,0.0,2.0,0.0,0.0,5.0,5.0,0.0,6.0,16.0,2.0,11.0,1.0,1.0,5.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,5.0,0.0,2.0,21.0,11.0,1.0,9.0,13.0,3.0,0.0,7.0,0.0,2.0,0.0,3.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,7.0,0.0,13.0,2.0,0.0,9.0,1.0,3.0,3.0,1.0
fbaA_1_28_B_MM7,58.0,49.0,32.0,8.0,72.0,31.0,22.0,44.0,18.0,74.0,23.0,34.0,50.0,16.0,18.0,60.0,54.0,96.0,4.0,5.0,4.0,3.0,1.0,10.0,21.0,4.0,7.0,0.0,36.0,1.0,12.0,1.0,9.0,1.0,53.0,1.0,355.0,55.0,0.0,40.0,16.0,24.0,6.0,8.0,7.0,27.0,0.0,2.0,2.0,17.0,0.0,47.0,46.0,24.0,7.0,30.0,158.0,35.0,12.0,37.0,53.0,6.0,16.0,27.0,1.0,152.0,11.0,10.0,7.0,1.0,1.0,6.0,18.0,4.0,1.0,11.0,64.0,6.0,93.0,57.0,0.0,54.0,20.0,8.0,56.0,3.0
fbaA_1_28_B_MM9,93.0,99.0,97.0,15.0,60.0,74.0,42.0,83.0,29.0,28.0,5.0,16.0,51.0,36.0,58.0,57.0,80.0,99.0,1.0,4.0,9.0,5.0,5.0,9.0,21.0,9.0,0.0,2.0,56.0,0.0,9.0,6.0,8.0,9.0,75.0,3.0,50.0,382.0,3.0,23.0,15.0,37.0,22.0,50.0,2.0,21.0,1.0,10.0,9.0,4.0,6.0,32.0,62.0,24.0,5.0,29.0,263.0,63.0,27.0,51.0,63.0,36.0,16.0,31.0,9.0,77.0,22.0,12.0,20.0,0.0,1.0,11.0,17.0,12.0,5.0,60.0,82.0,4.0,89.0,79.0,0.0,85.0,25.0,22.0,67.0,23.0
fbaA_1_28_C,5.0,24.0,4.0,13.0,12.0,5.0,8.0,1.0,9.0,6.0,2.0,5.0,4.0,1.0,1.0,7.0,1.0,3.0,1.0,3.0,5.0,0.0,0.0,10.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,18.0,1.0,2.0,5.0,43.0,2.0,4.0,0.0,1.0,2.0,0.0,1.0,4.0,2.0,8.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,17.0,22.0,14.0,10.0,9.0,3.0,0.0,2.0,0.0,5.0,4.0,11.0,7.0,0.0,0.0,4.0,3.0,27.0,3.0,18.0,15.0,0.0,15.0,3.0,0.0,18.0,2.0,8.0,15.0,0.0
gapA_1_33_B_MM10,92.0,47.0,109.0,43.0,122.0,60.0,21.0,50.0,28.0,56.0,27.0,8.0,15.0,18.0,33.0,91.0,122.0,97.0,4.0,1.0,5.0,2.0,8.0,7.0,34.0,9.0,0.0,1.0,21.0,0.0,10.0,2.0,10.0,2.0,65.0,8.0,13.0,38.0,0.0,221.0,21.0,11.0,6.0,22.0,2.0,13.0,3.0,0.0,11.0,8.0,0.0,13.0,55.0,24.0,7.0,15.0,157.0,28.0,16.0,15.0,42.0,16.0,1.0,10.0,3.0,42.0,10.0,3.0,7.0,0.0,1.0,9.0,0.0,3.0,8.0,25.0,82.0,1.0,62.0,43.0,0.0,137.0,25.0,33.0,28.0,16.0
gapA_1_33_B_MM5,24.0,20.0,46.0,25.0,94.0,65.0,32.0,39.0,14.0,51.0,55.0,8.0,22.0,7.0,17.0,55.0,18.0,40.0,1.0,1.0,1.0,1.0,8.0,6.0,25.0,11.0,1.0,1.0,6.0,0.0,4.0,0.0,16.0,3.0,59.0,1.0,14.0,18.0,2.0,29.0,172.0,44.0,10.0,24.0,3.0,13.0,0.0,3.0,5.0,2.0,2.0,10.0,39.0,22.0,12.0,5.0,114.0,43.0,16.0,8.0,30.0,29.0,2.0,16.0,1.0,36.0,4.0,4.0,12.0,1.0,1.0,16.0,5.0,7.0,2.0,23.0,59.0,2.0,27.0,43.0,0.0,90.0,13.0,11.0,20.0,16.0
gapA_1_33_B_MM8,55.0,34.0,50.0,26.0,91.0,60.0,41.0,67.0,24.0,36.0,17.0,20.0,55.0,17.0,48.0,45.0,27.0,61.0,1.0,4.0,5.0,2.0,3.0,12.0,17.0,14.0,2.0,2.0,17.0,0.0,0.0,17.0,13.0,8.0,56.0,0.0,14.0,21.0,6.0,16.0,32.0,208.0,12.0,23.0,0.0,23.0,0.0,6.0,0.0,11.0,9.0,17.0,59.0,30.0,17.0,21.0,165.0,29.0,12.0,19.0,32.0,26.0,31.0,17.0,3.0,46.0,4.0,5.0,16.0,1.0,6.0,4.0,18.0,5.0,0.0,50.0,111.0,1.0,18.0,63.0,0.0,92.0,2.0,16.0,60.0,26.0
gapA_1_33_C,18.0,8.0,16.0,1.0,21.0,13.0,22.0,28.0,8.0,6.0,10.0,17.0,11.0,13.0,0.0,16.0,15.0,30.0,2.0,1.0,0.0,1.0,2.0,0.0,5.0,1.0,1.0,0.0,17.0,0.0,0.0,1.0,3.0,4.0,25.0,2.0,2.0,11.0,0.0,5.0,0.0,12.0,67.0,9.0,0.0,5.0,1.0,0.0,2.0,0.0,0.0,8.0,17.0,7.0,4.0,0.0,47.0,11.0,1.0,20.0,16.0,15.0,4.0,8.0,0.0,4.0,12.0,5.0,7.0,3.0,0.0,3.0,1.0,3.0,4.0,1.0,39.0,1.0,19.0,13.0,0.0,16.0,6.0,3.0,24.0,10.0
holB_3_220_B_MM10,86.0,113.0,153.0,21.0,142.0,63.0,27.0,62.0,20.0,71.0,27.0,18.0,43.0,21.0,123.0,58.0,72.0,116.0,2.0,0.0,4.0,4.0,3.0,10.0,47.0,8.0,0.0,3.0,108.0,0.0,11.0,2.0,20.0,1.0,62.0,5.0,24.0,67.0,1.0,33.0,21.0,25.0,3.0,403.0,4.0,36.0,1.0,2.0,5.0,15.0,8.0,48.0,128.0,46.0,9.0,17.0,310.0,44.0,45.0,22.0,61.0,40.0,20.0,40.0,2.0,115.0,10.0,12.0,6.0,1.0,0.0,12.0,15.0,6.0,6.0,33.0,79.0,4.0,25.0,52.0,0.0,135.0,13.0,14.0,29.0,33.0
holB_3_220_B_MM5,17.0,4.0,3.0,10.0,5.0,9.0,7.0,7.0,1.0,9.0,2.0,3.0,0.0,2.0,1.0,4.0,2.0,14.0,10.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,2.0,2.0,10.0,1.0,0.0,2.0,6.0,0.0,8.0,32.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,8.0,0.0,6.0,15.0,17.0,3.0,10.0,8.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,3.0,10.0,1.0,4.0,11.0,15.0,0.0,5.0,9.0,0.0,41.0,1.0,1.0,4.0,1.0
holB_3_220_B_MM9,33.0,18.0,51.0,4.0,75.0,41.0,17.0,51.0,24.0,10.0,17.0,23.0,23.0,6.0,25.0,33.0,25.0,65.0,0.0,0.0,2.0,0.0,3.0,8.0,15.0,1.0,3.0,1.0,9.0,0.0,9.0,7.0,9.0,2.0,59.0,0.0,10.0,34.0,4.0,18.0,11.0,19.0,13.0,43.0,14.0,151.0,1.0,1.0,0.0,1.0,1.0,14.0,80.0,32.0,8.0,14.0,66.0,40.0,21.0,23.0,46.0,15.0,5.0,18.0,6.0,26.0,0.0,7.0,8.0,2.0,0.0,2.0,7.0,3.0,0.0,6.0,30.0,4.0,10.0,42.0,0.0,78.0,1.0,12.0,16.0,27.0
holB_3_220_C,4.0,6.0,2.0,1.0,1.0,8.0,7.0,0.0,13.0,3.0,0.0,5.0,1.0,6.0,4.0,4.0,3.0,8.0,3.0,0.0,1.0,0.0,0.0,4.0,4.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,6.0,0.0,4.0,1.0,5.0,0.0,7.0,1.0,2.0,18.0,0.0,0.0,0.0,0.0,2.0,4.0,5.0,0.0,3.0,26.0,6.0,6.0,5.0,9.0,3.0,0.0,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,13.0,4.0,0.0
ligA_1_82_B_MM5,5.0,9.0,5.0,5.0,9.0,3.0,9.0,2.0,3.0,2.0,4.0,1.0,1.0,9.0,1.0,2.0,5.0,3.0,3.0,0.0,1.0,0.0,0.0,2.0,5.0,0.0,1.0,1.0,0.0,1.0,3.0,1.0,1.0,0.0,4.0,1.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,9.0,10.0,2.0,0.0,22.0,2.0,0.0,1.0,0.0,1.0,10.0,0.0,7.0,32.0,11.0,3.0,4.0,9.0,8.0,0.0,1.0,0.0,11.0,8.0,2.0,4.0,0.0,0.0,3.0,5.0,9.0,0.0,1.0,16.0,0.0,17.0,3.0,0.0,10.0,2.0,12.0,5.0,1.0
ligA_1_82_B_MM7,22.0,13.0,39.0,7.0,22.0,22.0,20.0,45.0,12.0,14.0,6.0,11.0,10.0,0.0,5.0,8.0,17.0,28.0,0.0,2.0,0.0,0.0,2.0,9.0,11.0,9.0,0.0,0.0,13.0,0.0,2.0,1.0,3.0,3.0,39.0,0.0,13.0,5.0,3.0,0.0,13.0,5.0,0.0,29.0,1.0,12.0,1.0,0.0,60.0,9.0,1.0,6.0,10.0,14.0,2.0,9.0,59.0,29.0,1.0,5.0,35.0,7.0,4.0,12.0,6.0,18.0,0.0,6.0,6.0,0.0,1.0,4.0,5.0,8.0,2.0,6.0,29.0,1.0,17.0,13.0,0.0,36.0,0.0,13.0,18.0,3.0
ligA_1_82_B_MM9,27.0,7.0,52.0,5.0,22.0,16.0,8.0,18.0,12.0,9.0,8.0,6.0,45.0,7.0,5.0,17.0,27.0,17.0,1.0,0.0,4.0,0.0,0.0,5.0,19.0,4.0,0.0,0.0,7.0,0.0,8.0,9.0,1.0,0.0,25.0,0.0,3.0,14.0,1.0,6.0,6.0,14.0,2.0,22.0,0.0,8.0,0.0,1.0,2.0,79.0,2.0,8.0,7.0,9.0,6.0,0.0,61.0,17.0,0.0,7.0,11.0,12.0,0.0,9.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,2.0,2.0,10.0,13.0,0.0,28.0,13.0,0.0,42.0,3.0,11.0,8.0,9.0
ligA_1_82_C,7.0,3.0,8.0,2.0,13.0,6.0,2.0,5.0,13.0,5.0,2.0,7.0,4.0,1.0,9.0,7.0,1.0,20.0,0.0,1.0,0.0,1.0,8.0,3.0,7.0,2.0,0.0,0.0,6.0,0.0,0.0,3.0,6.0,0.0,12.0,0.0,8.0,9.0,1.0,0.0,4.0,4.0,0.0,12.0,1.0,4.0,0.0,0.0,2.0,0.0,19.0,2.0,13.0,3.0,9.0,3.0,21.0,3.0,5.0,22.0,7.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,4.0,3.0,0.0,9.0,20.0,1.0,14.0,4.0,0.0,17.0,0.0,4.0,4.0,5.0
negC_rand_42,36.0,38.0,118.0,17.0,53.0,33.0,28.0,14.0,9.0,18.0,23.0,17.0,17.0,8.0,38.0,14.0,36.0,54.0,1.0,1.0,4.0,0.0,1.0,2.0,11.0,3.0,0.0,0.0,30.0,0.0,1.0,0.0,4.0,1.0,39.0,1.0,8.0,7.0,0.0,20.0,15.0,9.0,8.0,22.0,0.0,12.0,1.0,2.0,3.0,0.0,0.0,817.0,16.0,15.0,4.0,12.0,103.0,50.0,11.0,5.0,32.0,20.0,6.0,7.0,1.0,27.0,2.0,4.0,1.0,0.0,2.0,1.0,3.0,1.0,0.0,5.0,11.0,0.0,49.0,34.0,0.0,45.0,5.0,9.0,15.0,13.0
parE_1_26_B_MM10,315.0,146.0,268.0,41.0,297.0,174.0,132.0,168.0,82.0,227.0,56.0,86.0,206.0,33.0,231.0,186.0,201.0,326.0,9.0,19.0,15.0,8.0,10.0,56.0,111.0,42.0,13.0,5.0,204.0,0.0,47.0,22.0,22.0,11.0,356.0,2.0,102.0,220.0,27.0,89.0,47.0,62.0,17.0,288.0,5.0,89.0,15.0,3.0,19.0,16.0,24.0,58.0,977.0,199.0,70.0,81.0,627.0,74.0,70.0,62.0,325.0,99.0,10.0,38.0,6.0,260.0,39.0,22.0,24.0,0.0,5.0,27.0,49.0,26.0,25.0,39.0,147.0,27.0,181.0,155.0,0.0,224.0,42.0,94.0,144.0,71.0
parE_1_26_B_MM5,226.0,108.0,111.0,60.0,86.0,100.0,73.0,66.0,77.0,52.0,66.0,49.0,112.0,28.0,62.0,97.0,112.0,99.0,2.0,15.0,8.0,2.0,15.0,68.0,55.0,33.0,4.0,11.0,51.0,0.0,4.0,23.0,27.0,12.0,92.0,2.0,31.0,52.0,4.0,25.0,21.0,26.0,11.0,61.0,17.0,43.0,2.0,3.0,8.0,0.0,19.0,17.0,70.0,414.0,50.0,49.0,225.0,43.0,46.0,43.0,96.0,65.0,26.0,60.0,13.0,70.0,10.0,16.0,17.0,7.0,3.0,23.0,22.0,4.0,25.0,67.0,104.0,4.0,89.0,95.0,0.0,133.0,18.0,39.0,82.0,22.0
parE_1_26_B_MM8,57.0,26.0,35.0,16.0,36.0,47.0,9.0,46.0,51.0,5.0,12.0,17.0,43.0,19.0,90.0,62.0,30.0,82.0,1.0,5.0,2.0,0.0,8.0,16.0,40.0,11.0,2.0,1.0,26.0,0.0,2.0,1.0,18.0,2.0,33.0,0.0,12.0,41.0,9.0,52.0,1.0,17.0,2.0,15.0,0.0,20.0,4.0,1.0,1.0,1.0,10.0,10.0,21.0,35.0,180.0,9.0,145.0,23.0,11.0,9.0,38.0,30.0,1.0,2.0,4.0,56.0,3.0,4.0,5.0,0.0,1.0,11.0,8.0,3.0,11.0,44.0,44.0,0.0,23.0,78.0,0.0,69.0,5.0,21.0,17.0,9.0
parE_1_26_C,48.0,54.0,41.0,35.0,39.0,32.0,12.0,27.0,29.0,27.0,19.0,24.0,43.0,17.0,36.0,33.0,53.0,32.0,2.0,1.0,2.0,0.0,7.0,15.0,45.0,7.0,0.0,4.0,32.0,2.0,7.0,3.0,13.0,9.0,46.0,2.0,15.0,31.0,3.0,32.0,12.0,14.0,1.0,40.0,6.0,15.0,0.0,0.0,2.0,8.0,8.0,18.0,94.0,60.0,20.0,174.0,163.0,28.0,25.0,29.0,44.0,42.0,4.0,20.0,8.0,43.0,13.0,2.0,13.0,1.0,0.0,14.0,20.0,12.0,16.0,21.0,41.0,2.0,11.0,39.0,0.0,67.0,9.0,25.0,36.0,24.0
pfkA_1_43_B_MM10,501.0,436.0,1066.0,123.0,458.0,281.0,251.0,374.0,193.0,314.0,213.0,157.0,496.0,141.0,478.0,350.0,516.0,804.0,14.0,13.0,65.0,11.0,46.0,64.0,255.0,79.0,13.0,10.0,329.0,3.0,146.0,43.0,80.0,19.0,460.0,14.0,247.0,275.0,21.0,168.0,192.0,257.0,49.0,286.0,25.0,118.0,14.0,14.0,28.0,66.0,23.0,121.0,562.0,277.0,99.0,99.0,4135.0,205.0,189.0,160.0,455.0,168.0,78.0,194.0,20.0,436.0,55.0,28.0,24.0,0.0,9.0,25.0,61.0,35.0,35.0,176.0,348.0,24.0,726.0,349.0,0.0,689.0,101.0,168.0,238.0,111.0
pfkA_1_43_B_MM5,76.0,71.0,80.0,24.0,94.0,104.0,51.0,146.0,31.0,65.0,71.0,27.0,78.0,63.0,72.0,64.0,80.0,84.0,8.0,10.0,16.0,11.0,12.0,18.0,70.0,16.0,1.0,4.0,53.0,3.0,9.0,18.0,55.0,13.0,53.0,17.0,48.0,65.0,27.0,40.0,20.0,33.0,16.0,83.0,6.0,38.0,4.0,11.0,11.0,8.0,5.0,19.0,59.0,37.0,11.0,34.0,252.0,497.0,43.0,43.0,93.0,53.0,11.0,55.0,2.0,105.0,13.0,15.0,21.0,0.0,7.0,11.0,36.0,24.0,23.0,53.0,148.0,22.0,109.0,103.0,0.0,187.0,5.0,40.0,79.0,29.0
pfkA_1_43_B_MM9,49.0,7.0,63.0,32.0,33.0,22.0,19.0,24.0,11.0,22.0,14.0,13.0,42.0,11.0,13.0,52.0,48.0,38.0,2.0,0.0,1.0,2.0,3.0,6.0,26.0,5.0,2.0,1.0,11.0,0.0,9.0,6.0,15.0,0.0,18.0,7.0,15.0,11.0,10.0,13.0,8.0,16.0,7.0,12.0,4.0,14.0,6.0,1.0,4.0,9.0,0.0,14.0,29.0,26.0,4.0,22.0,111.0,19.0,190.0,9.0,21.0,73.0,0.0,10.0,3.0,22.0,6.0,2.0,7.0,0.0,2.0,11.0,7.0,12.0,0.0,6.0,30.0,0.0,45.0,19.0,0.0,54.0,3.0,9.0,33.0,10.0
pfkA_1_43_C,65.0,47.0,54.0,5.0,81.0,72.0,54.0,71.0,19.0,23.0,33.0,36.0,56.0,26.0,29.0,33.0,25.0,36.0,1.0,5.0,21.0,1.0,9.0,13.0,37.0,11.0,3.0,2.0,15.0,0.0,2.0,3.0,40.0,19.0,54.0,20.0,39.0,49.0,34.0,16.0,41.0,25.0,13.0,19.0,5.0,33.0,6.0,9.0,9.0,9.0,4.0,40.0,44.0,21.0,4.0,26.0,101.0,78.0,24.0,323.0,44.0,28.0,18.0,13.0,2.0,21.0,19.0,10.0,8.0,0.0,4.0,11.0,13.0,29.0,8.0,11.0,66.0,15.0,35.0,44.0,0.0,122.0,17.0,18.0,52.0,8.0
pgi_3_279_B_MM10,236.0,86.0,254.0,25.0,154.0,156.0,80.0,104.0,74.0,169.0,42.0,50.0,50.0,50.0,111.0,70.0,64.0,281.0,3.0,2.0,5.0,17.0,10.0,21.0,74.0,14.0,1.0,1.0,91.0,0.0,19.0,8.0,47.0,5.0,131.0,6.0,93.0,199.0,7.0,58.0,16.0,37.0,7.0,119.0,6.0,38.0,2.0,9.0,17.0,2.0,12.0,68.0,256.0,101.0,96.0,45.0,438.0,120.0,32.0,91.0,612.0,32.0,12.0,23.0,4.0,235.0,22.0,14.0,15.0,7.0,0.0,23.0,18.0,15.0,4.0,54.0,106.0,8.0,112.0,136.0,0.0,230.0,13.0,29.0,58.0,49.0
pgi_3_279_B_MM5,80.0,50.0,219.0,34.0,98.0,145.0,20.0,68.0,35.0,135.0,21.0,45.0,40.0,30.0,76.0,36.0,86.0,152.0,2.0,2.0,15.0,6.0,18.0,14.0,54.0,8.0,0.0,2.0,30.0,0.0,11.0,21.0,25.0,5.0,93.0,0.0,24.0,29.0,2.0,30.0,14.0,32.0,25.0,47.0,9.0,25.0,3.0,4.0,2.0,0.0,6.0,5.0,142.0,68.0,14.0,23.0,205.0,68.0,41.0,37.0,121.0,408.0,9.0,14.0,2.0,92.0,10.0,6.0,7.0,3.0,3.0,5.0,13.0,12.0,9.0,21.0,68.0,6.0,55.0,107.0,0.0,198.0,18.0,32.0,76.0,28.0
pgi_3_279_B_MM8,45.0,20.0,42.0,6.0,35.0,20.0,2.0,8.0,16.0,31.0,10.0,32.0,9.0,2.0,18.0,14.0,18.0,21.0,0.0,1.0,15.0,1.0,2.0,4.0,20.0,7.0,0.0,0.0,27.0,0.0,13.0,2.0,2.0,0.0,21.0,2.0,20.0,36.0,0.0,3.0,11.0,3.0,6.0,43.0,0.0,2.0,0.0,1.0,3.0,0.0,2.0,7.0,30.0,17.0,8.0,3.0,64.0,25.0,0.0,25.0,21.0,1.0,83.0,2.0,0.0,43.0,4.0,2.0,2.0,0.0,0.0,1.0,2.0,2.0,9.0,12.0,11.0,0.0,14.0,6.0,0.0,33.0,1.0,12.0,13.0,14.0
pgi_3_279_C,114.0,67.0,94.0,18.0,73.0,63.0,60.0,68.0,17.0,60.0,37.0,48.0,44.0,55.0,34.0,71.0,57.0,123.0,3.0,6.0,5.0,1.0,13.0,16.0,26.0,7.0,13.0,0.0,12.0,0.0,10.0,12.0,42.0,6.0,81.0,2.0,47.0,78.0,3.0,19.0,29.0,34.0,4.0,56.0,2.0,34.0,0.0,6.0,4.0,5.0,6.0,11.0,24.0,80.0,24.0,23.0,215.0,51.0,26.0,25.0,76.0,12.0,30.0,263.0,2.0,107.0,21.0,7.0,8.0,0.0,1.0,7.0,29.0,7.0,9.0,18.0,56.0,2.0,66.0,61.0,0.0,112.0,21.0,31.0,59.0,14.0
purD_1_47_C,5.0,6.0,11.0,6.0,1.0,4.0,3.0,8.0,5.0,1.0,2.0,2.0,1.0,8.0,3.0,4.0,0.0,4.0,0.0,2.0,0.0,0.0,3.0,2.0,7.0,1.0,1.0,0.0,5.0,0.0,5.0,2.0,0.0,1.0,14.0,0.0,8.0,3.0,4.0,4.0,6.0,1.0,0.0,11.0,0.0,4.0,0.0,0.0,0.0,1.0,3.0,5.0,5.0,7.0,4.0,1.0,14.0,12.0,2.0,2.0,15.0,5.0,1.0,9.0,30.0,22.0,17.0,13.0,3.0,0.0,0.0,2.0,4.0,1.0,3.0,2.0,22.0,0.0,4.0,3.0,0.0,12.0,0.0,3.0,8.0,2.0
purD_1_47_MM10,210.0,117.0,363.0,26.0,225.0,110.0,78.0,55.0,66.0,203.0,63.0,109.0,73.0,41.0,184.0,54.0,186.0,235.0,2.0,4.0,15.0,9.0,14.0,27.0,64.0,6.0,9.0,9.0,159.0,1.0,22.0,14.0,12.0,9.0,188.0,1.0,98.0,111.0,3.0,61.0,46.0,43.0,13.0,143.0,8.0,65.0,1.0,3.0,3.0,3.0,13.0,82.0,219.0,74.0,14.0,14.0,525.0,87.0,23.0,59.0,172.0,102.0,17.0,69.0,12.0,910.0,11.0,11.0,16.0,1.0,1.0,4.0,21.0,7.0,9.0,79.0,70.0,6.0,218.0,169.0,0.0,199.0,64.0,124.0,106.0,56.0
purD_1_47_MM4,12.0,23.0,4.0,2.0,5.0,15.0,8.0,8.0,13.0,15.0,1.0,5.0,3.0,7.0,7.0,14.0,5.0,18.0,2.0,2.0,6.0,0.0,3.0,4.0,6.0,3.0,1.0,0.0,4.0,0.0,1.0,0.0,6.0,0.0,15.0,1.0,1.0,5.0,6.0,10.0,10.0,13.0,1.0,11.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,7.0,17.0,4.0,0.0,0.0,11.0,11.0,6.0,9.0,12.0,6.0,0.0,5.0,1.0,11.0,102.0,10.0,22.0,3.0,0.0,1.0,8.0,6.0,2.0,3.0,8.0,5.0,4.0,12.0,0.0,18.0,11.0,11.0,19.0,9.0
purD_1_47_MM6,15.0,10.0,25.0,12.0,28.0,23.0,7.0,28.0,11.0,2.0,9.0,1.0,14.0,10.0,11.0,6.0,14.0,19.0,3.0,2.0,6.0,1.0,4.0,3.0,8.0,4.0,6.0,5.0,4.0,0.0,5.0,6.0,6.0,4.0,38.0,1.0,10.0,14.0,4.0,6.0,3.0,9.0,1.0,14.0,2.0,10.0,0.0,0.0,1.0,0.0,0.0,2.0,11.0,7.0,2.0,11.0,32.0,12.0,9.0,5.0,24.0,17.0,2.0,13.0,7.0,24.0,5.0,88.0,18.0,0.0,4.0,5.0,5.0,3.0,3.0,2.0,23.0,2.0,7.0,7.0,0.0,16.0,15.0,12.0,11.0,27.0
purD_1_47_MM8,12.0,12.0,18.0,2.0,11.0,15.0,4.0,14.0,6.0,7.0,4.0,9.0,19.0,5.0,6.0,4.0,5.0,14.0,1.0,9.0,1.0,0.0,2.0,4.0,3.0,2.0,2.0,0.0,6.0,0.0,2.0,8.0,3.0,5.0,15.0,0.0,3.0,5.0,0.0,3.0,4.0,6.0,1.0,7.0,0.0,1.0,1.0,1.0,0.0,2.0,3.0,4.0,23.0,21.0,3.0,7.0,37.0,8.0,7.0,10.0,24.0,10.0,0.0,10.0,4.0,11.0,13.0,2.0,64.0,1.0,2.0,3.0,9.0,8.0,2.0,6.0,19.0,0.0,13.0,8.0,0.0,31.0,2.0,17.0,24.0,7.0
