,dapA_1_98_B_MM3,dapA_1_98_B_MM7,dapA_1_98_B_MM9,dapA_1_98_C,dapB_3_239_B_MM10,dapB_3_239_B_MM6,dapB_3_239_B_MM9,dapB_3_239_C,dapD_1_42_C,dapD_1_42_MM10,dapD_1_42_MM4,dapD_1_42_MM6,dapD_1_42_MM8,dapF_1_79_C,dapF_1_79_MM10,dapF_1_79_MM4,dapF_1_79_MM6,dapF_1_79_MM8,dnaB_1_16_B_MM4,dnaB_1_16_B_MM6,dnaB_1_16_B_MM8,dnaB_1_16_C,dnaE_1_10_B_MM10,dnaE_1_10_B_MM5,dnaE_1_10_B_MM8,dnaE_1_10_C,dnaX_1_33_B_MM3,dnaX_1_33_B_MM6,dnaX_1_33_B_MM9,dnaX_1_33_C,eno_3_219_B_MM10,eno_3_219_B_MM5,eno_3_219_B_MM8,eno_3_219_C,fake_negC_rand_42,fbaA_1_28_B_MM5,fbaA_1_28_B_MM7,fbaA_1_28_B_MM9,fbaA_1_28_C,gapA_1_33_B_MM10,gapA_1_33_B_MM5,gapA_1_33_B_MM8,gapA_1_33_C,holB_3_220_B_MM10,holB_3_220_B_MM5,holB_3_220_B_MM9,holB_3_220_C,ligA_1_82_B_MM5,ligA_1_82_B_MM7,ligA_1_82_B_MM9,ligA_1_82_C,negC_rand_42,parE_1_26_B_MM10,parE_1_26_B_MM5,parE_1_26_B_MM8,parE_1_26_C,pfkA_1_43_B_MM10,pfkA_1_43_B_MM5,pfkA_1_43_B_MM9,pfkA_1_43_C,pgi_3_279_B_MM10,pgi_3_279_B_MM5,pgi_3_279_B_MM8,pgi_3_279_C,purD_1_47_C,purD_1_47_MM10,purD_1_47_MM4,purD_1_47_MM6,purD_1_47_MM8,purF_1_23_C,purF_1_23_MM10,purF_1_23_MM4,purF_1_23_MM6,purF_1_23_MM8,purL_1_25_B_MM3,purL_1_25_B_MM8,purL_1_25_B_MM9,purL_1_25_C,purN_3_238_B_MM10,purN_3_238_B_MM5,purN_3_238_B_MM8,purN_3_238_C,tpiA_1_45_B_MM10,tpiA_1_45_B_MM4,tpiA_1_45_B_MM7,tpiA_1_45_C
eno_3_219_B_MM5,74.0,65.0,523.0,94.0,324.0,86.0,89.0,313.0,32.0,250.0,211.0,155.0,53.0,45.0,29.0,101.0,108.0,189.0,10.0,2.0,52.0,1.0,46.0,29.0,58.0,37.0,70.0,1.0,121.0,2.0,70.0,729.0,786.0,2.0,86.0,1.0,82.0,501.0,2.0,311.0,74.0,296.0,27.0,248.0,50.0,3.0,0.0,1.0,3.0,2.0,36.0,10.0,340.0,249.0,115.0,163.0,1009.0,780.0,199.0,509.0,553.0,1.0,2.0,41.0,0.0,157.0,103.0,22.0,1.0,0.0,27.0,1.0,145.0,17.0,6.0,143.0,176.0,377.0,710.0,461.0,0.0,769.0,4.0,6.0,118.0,6.0
eno_3_219_B_MM8,455.0,80.0,299.0,115.0,261.0,188.0,450.0,450.0,234.0,43.0,122.0,130.0,203.0,54.0,305.0,347.0,14.0,69.0,27.0,2.0,7.0,22.0,96.0,68.0,96.0,50.0,41.0,0.0,152.0,1.0,32.0,150.0,1204.0,129.0,117.0,37.0,20.0,136.0,4.0,77.0,151.0,19.0,31.0,83.0,113.0,29.0,34.0,3.0,34.0,0.0,50.0,74.0,448.0,275.0,19.0,142.0,624.0,1060.0,164.0,268.0,78.0,370.0,14.0,586.0,82.0,93.0,40.0,42.0,36.0,0.0,1.0,40.0,320.0,48.0,7.0,4.0,106.0,61.0,558.0,44.0,0.0,740.0,56.0,72.0,128.0,214.0
eno_3_219_C,212.0,68.0,148.0,112.0,199.0,144.0,34.0,12.0,180.0,6.0,5.0,191.0,259.0,16.0,116.0,126.0,13.0,26.0,0.0,2.0,1.0,0.0,1.0,16.0,181.0,61.0,20.0,1.0,113.0,1.0,277.0,106.0,358.0,349.0,165.0,0.0,86.0,2.0,65.0,33.0,4.0,326.0,1.0,8.0,4.0,2.0,43.0,1.0,1.0,0.0,0.0,83.0,139.0,141.0,103.0,34.0,186.0,42.0,210.0,300.0,138.0,3.0,107.0,31.0,0.0,69.0,26.0,1.0,18.0,0.0,1.0,15.0,79.0,3.0,37.0,115.0,166.0,169.0,8.0,46.0,0.0,234.0,17.0,2.0,56.0,10.0
fake_negC_rand_42,5210.0,4092.0,10449.0,532.0,6747.0,3157.0,1552.0,2703.0,1701.0,9918.0,1077.0,1497.0,2514.0,1130.0,5128.0,3070.0,2351.0,11827.0,30.0,113.0,261.0,211.0,45.0,651.0,2939.0,764.0,157.0,4.0,13972.0,0.0,354.0,101.0,422.0,20.0,11785.0,66.0,1322.0,2018.0,74.0,1631.0,1052.0,1242.0,182.0,7283.0,111.0,1203.0,179.0,49.0,439.0,1124.0,45.0,4573.0,7090.0,1238.0,431.0,2052.0,17914.0,1956.0,309.0,897.0,4467.0,1751.0,931.0,2227.0,5.0,11090.0,111.0,135.0,173.0,5.0,6.0,194.0,167.0,99.0,96.0,1148.0,1868.0,25.0,1835.0,2227.0,0.0,5392.0,84.0,248.0,832.0,496.0
fbaA_1_28_B_MM5,52.0,41.0,28.0,4.0,45.0,120.0,34.0,118.0,3.0,5.0,3.0,62.0,60.0,0.0,10.0,55.0,20.0,28.0,3.0,0.0,1.0,17.0,0.0,0.0,4.0,48.0,15.0,1.0,158.0,0.0,38.0,1.0,17.0,1.0,266.0,323.0,6.0,90.0,1.0,1.0,2.0,5.0,0.0,17.0,7.0,2.0,0.0,18.0,0.0,0.0,0.0,3.0,44.0,31.0,33.0,167.0,506.0,139.0,165.0,39.0,14.0,54.0,1.0,394.0,0.0,10.0,39.0,1.0,31.0,1.0,0.0,19.0,2.0,2.0,1.0,2.0,242.0,0.0,63.0,2.0,0.0,67.0,0.0,34.0,3.0,99.0
fbaA_1_28_B_MM7,977.0,1516.0,697.0,95.0,2273.0,1350.0,283.0,2684.0,355.0,4128.0,106.0,708.0,1462.0,550.0,966.0,1011.0,2661.0,3884.0,136.0,16.0,68.0,86.0,3.0,174.0,675.0,242.0,10.0,2.0,1790.0,2.0,180.0,354.0,374.0,170.0,1697.0,0.0,5556.0,2891.0,5.0,786.0,348.0,758.0,144.0,461.0,44.0,360.0,28.0,2.0,87.0,99.0,3.0,539.0,946.0,606.0,550.0,419.0,6934.0,872.0,286.0,1126.0,1309.0,1010.0,77.0,896.0,4.0,1504.0,290.0,61.0,46.0,1.0,29.0,81.0,396.0,37.0,85.0,570.0,2078.0,37.0,1321.0,3003.0,0.0,2073.0,234.0,47.0,172.0,257.0
fbaA_1_28_B_MM9,3943.0,1433.0,1335.0,317.0,1682.0,2779.0,367.0,3250.0,509.0,3893.0,255.0,377.0,616.0,1086.0,2248.0,2304.0,5004.0,7092.0,31.0,82.0,97.0,101.0,32.0,300.0,761.0,283.0,45.0,69.0,3384.0,8.0,438.0,20.0,141.0,17.0,2429.0,56.0,961.0,12625.0,30.0,950.0,208.0,624.0,754.0,2138.0,119.0,983.0,19.0,16.0,6.0,120.0,66.0,389.0,1236.0,572.0,211.0,691.0,11845.0,1250.0,722.0,1537.0,1800.0,849.0,89.0,1465.0,209.0,2431.0,15.0,69.0,18.0,13.0,13.0,98.0,183.0,73.0,72.0,1841.0,1227.0,100.0,1650.0,5551.0,0.0,2894.0,354.0,235.0,816.0,204.0
fbaA_1_28_C,27.0,48.0,143.0,40.0,12.0,43.0,4.0,84.0,164.0,65.0,9.0,48.0,128.0,115.0,10.0,12.0,32.0,82.0,0.0,2.0,2.0,7.0,0.0,49.0,197.0,3.0,640.0,2.0,6.0,0.0,0.0,1.0,44.0,12.0,376.0,0.0,73.0,140.0,306.0,20.0,15.0,0.0,146.0,69.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,4.0,65.0,83.0,19.0,177.0,191.0,1047.0,145.0,181.0,46.0,76.0,24.0,44.0,2.0,19.0,119.0,2.0,23.0,0.0,0.0,90.0,39.0,15.0,0.0,89.0,43.0,27.0,255.0,4.0,0.0,124.0,11.0,87.0,10.0,4.0
gapA_1_33_B_MM10,2356.0,1588.0,2717.0,353.0,3524.0,1348.0,676.0,883.0,725.0,4392.0,668.0,376.0,833.0,232.0,3025.0,1260.0,7466.0,8758.0,6.0,89.0,356.0,3.0,61.0,161.0,1209.0,314.0,1.0,2.0,1611.0,0.0,342.0,23.0,319.0,112.0,1014.0,33.0,492.0,2303.0,29.0,5809.0,655.0,1010.0,92.0,1605.0,34.0,776.0,17.0,26.0,16.0,503.0,41.0,781.0,1369.0,691.0,348.0,782.0,10187.0,1094.0,1284.0,245.0,592.0,298.0,818.0,1092.0,2.0,6051.0,96.0,350.0,30.0,3.0,3.0,133.0,112.0,41.0,68.0,974.0,509.0,4.0,4936.0,2456.0,0.0,4509.0,364.0,656.0,255.0,104.0
gapA_1_33_B_MM5,1423.0,1281.0,1355.0,209.0,2626.0,1800.0,367.0,1677.0,629.0,733.0,240.0,153.0,1932.0,528.0,446.0,677.0,532.0,1291.0,39.0,39.0,89.0,2.0,134.0,388.0,347.0,271.0,14.0,0.0,691.0,1.0,157.0,44.0,712.0,44.0,471.0,3.0,170.0,1604.0,5.0,1258.0,2568.0,839.0,111.0,421.0,157.0,457.0,0.0,159.0,26.0,182.0,2.0,379.0,547.0,281.0,374.0,103.0,4011.0,491.0,538.0,421.0,607.0,1115.0,145.0,406.0,1.0,1243.0,108.0,173.0,32.0,30.0,7.0,30.0,37.0,38.0,5.0,697.0,1993.0,83.0,490.0,534.0,0.0,3091.0,123.0,333.0,476.0,318.0
gapA_1_33_B_MM8,1690.0,1012.0,2813.0,551.0,3201.0,2260.0,1369.0,3341.0,681.0,4858.0,1635.0,785.0,1422.0,176.0,2083.0,2114.0,824.0,3006.0,0.0,3.0,80.0,22.0,130.0,381.0,775.0,142.0,2.0,130.0,937.0,0.0,14.0,71.0,262.0,29.0,1373.0,71.0,1102.0,1556.0,37.0,319.0,515.0,6164.0,92.0,563.0,31.0,781.0,1.0,86.0,280.0,180.0,39.0,311.0,871.0,559.0,675.0,262.0,10737.0,572.0,171.0,342.0,1966.0,763.0,423.0,387.0,9.0,870.0,87.0,83.0,31.0,48.0,1.0,60.0,329.0,37.0,84.0,687.0,1066.0,76.0,784.0,1916.0,0.0,1588.0,21.0,352.0,614.0,430.0
gapA_1_33_C,1199.0,820.0,256.0,49.0,265.0,58.0,423.0,242.0,204.0,114.0,237.0,145.0,317.0,173.0,155.0,337.0,175.0,339.0,2.0,0.0,1.0,75.0,18.0,80.0,213.0,3.0,0.0,1.0,174.0,1.0,7.0,0.0,156.0,0.0,22.0,11.0,72.0,61.0,1.0,30.0,55.0,11.0,702.0,415.0,49.0,43.0,0.0,48.0,2.0,3.0,0.0,82.0,342.0,153.0,55.0,36.0,1102.0,373.0,5.0,72.0,132.0,279.0,248.0,551.0,1.0,396.0,92.0,10.0,2.0,5.0,0.0,18.0,3.0,8.0,106.0,355.0,165.0,0.0,376.0,204.0,0.0,471.0,22.0,7.0,226.0,50.0
holB_3_220_B_MM10,3789.0,3950.0,9002.0,524.0,6351.0,886.0,1600.0,1001.0,503.0,8576.0,320.0,1165.0,1302.0,304.0,4479.0,5672.0,4118.0,10877.0,29.0,233.0,301.0,53.0,7.0,302.0,1378.0,323.0,8.0,16.0,9220.0,4.0,270.0,18.0,177.0,22.0,3707.0,73.0,1092.0,1294.0,67.0,3034.0,313.0,1725.0,133.0,17962.0,31.0,614.0,38.0,67.0,272.0,492.0,9.0,7997.0,10320.0,1497.0,679.0,352.0,16324.0,1256.0,1656.0,1139.0,5672.0,1857.0,311.0,1975.0,2.0,7113.0,103.0,113.0,53.0,0.0,47.0,172.0,103.0,60.0,41.0,463.0,1814.0,8.0,1547.0,3041.0,0.0,5163.0,666.0,665.0,568.0,1034.0
holB_3_220_B_MM5,133.0,55.0,203.0,57.0,129.0,99.0,292.0,355.0,23.0,61.0,35.0,38.0,44.0,151.0,112.0,24.0,102.0,121.0,1.0,0.0,2.0,36.0,44.0,2.0,43.0,47.0,1.0,16.0,5.0,1.0,6.0,1.0,2.0,4.0,74.0,47.0,60.0,38.0,29.0,3.0,1.0,210.0,16.0,185.0,467.0,250.0,6.0,10.0,1.0,0.0,44.0,10.0,291.0,52.0,122.0,58.0,334.0,126.0,3.0,18.0,106.0,7.0,28.0,27.0,1.0,29.0,0.0,7.0,4.0,1.0,1.0,2.0,3.0,52.0,1.0,4.0,93.0,0.0,54.0,96.0,0.0,446.0,37.0,109.0,68.0,71.0
holB_3_220_B_MM9,1166.0,783.0,2205.0,56.0,2243.0,977.0,636.0,874.0,307.0,1417.0,125.0,925.0,645.0,235.0,683.0,675.0,800.0,1945.0,0.0,16.0,97.0,2.0,182.0,47.0,580.0,351.0,19.0,11.0,269.0,0.0,235.0,57.0,160.0,64.0,1486.0,144.0,934.0,527.0,50.0,357.0,502.0,402.0,245.0,3857.0,281.0,3424.0,5.0,0.0,9.0,45.0,54.0,430.0,2647.0,302.0,105.0,217.0,2237.0,678.0,652.0,799.0,1784.0,697.0,47.0,460.0,2.0,314.0,101.0,42.0,36.0,22.0,0.0,45.0,166.0,44.0,64.0,219.0,967.0,14.0,413.0,780.0,0.0,2802.0,241.0,774.0,515.0,670.0
holB_3_220_C,80.0,36.0,94.0,42.0,3.0,2.0,0.0,38.0,86.0,10.0,1.0,2.0,29.0,126.0,71.0,208.0,51.0,136.0,1.0,24.0,27.0,0.0,1.0,16.0,66.0,3.0,24.0,5.0,89.0,0.0,16.0,1.0,0.0,0.0,66.0,0.0,2.0,1.0,0.0,87.0,23.0,60.0,38.0,120.0,0.0,14.0,243.0,0.0,0.0,0.0,0.0,7.0,293.0,1.0,232.0,15.0,157.0,5.0,34.0,87.0,53.0,40.0,53.0,60.0,2.0,42.0,9.0,39.0,22.0,0.0,0.0,0.0,2.0,19.0,44.0,1.0,32.0,0.0,15.0,52.0,0.0,188.0,3.0,125.0,92.0,9.0
ligA_1_82_B_MM5,234.0,202.0,177.0,84.0,341.0,77.0,71.0,36.0,27.0,66.0,0.0,3.0,5.0,179.0,3.0,106.0,38.0,98.0,0.0,1.0,33.0,2.0,1.0,20.0,117.0,10.0,0.0,1.0,233.0,0.0,29.0,0.0,2.0,0.0,139.0,0.0,108.0,32.0,0.0,130.0,10.0,55.0,1.0,26.0,0.0,2.0,6.0,410.0,1.0,45.0,0.0,300.0,29.0,3.0,2.0,1.0,386.0,52.0,31.0,24.0,242.0,4.0,1.0,73.0,1.0,218.0,127.0,54.0,4.0,0.0,0.0,1.0,75.0,0.0,0.0,1.0,79.0,0.0,205.0,55.0,0.0,171.0,4.0,3.0,160.0,2.0
ligA_1_82_B_MM7,350.0,544.0,352.0,116.0,534.0,61.0,29.0,135.0,82.0,118.0,22.0,40.0,123.0,34.0,138.0,288.0,438.0,409.0,12.0,127.0,1.0,8.0,4.0,310.0,140.0,22.0,2.0,0.0,120.0,0.0,80.0,38.0,195.0,0.0,679.0,1.0,244.0,130.0,1.0,71.0,124.0,246.0,22.0,856.0,1.0,290.0,0.0,1.0,875.0,76.0,90.0,289.0,153.0,247.0,2.0,39.0,813.0,695.0,218.0,115.0,640.0,118.0,0.0,38.0,3.0,340.0,3.0,64.0,1.0,0.0,1.0,19.0,69.0,0.0,143.0,73.0,279.0,48.0,375.0,179.0,0.0,875.0,1.0,378.0,154.0,2.0
ligA_1_82_B_MM9,939.0,373.0,1558.0,78.0,1128.0,292.0,439.0,436.0,38.0,1930.0,34.0,172.0,135.0,998.0,435.0,728.0,422.0,711.0,15.0,23.0,33.0,2.0,3.0,151.0,219.0,16.0,3.0,48.0,697.0,0.0,206.0,6.0,5.0,1.0,426.0,3.0,407.0,240.0,16.0,426.0,119.0,462.0,18.0,610.0,1.0,86.0,15.0,0.0,188.0,1408.0,65.0,416.0,300.0,87.0,72.0,36.0,738.0,1318.0,62.0,122.0,83.0,130.0,27.0,25.0,1.0,1523.0,0.0,0.0,130.0,25.0,0.0,4.0,19.0,121.0,2.0,75.0,211.0,1.0,523.0,96.0,0.0,515.0,20.0,147.0,148.0,133.0
ligA_1_82_C,167.0,74.0,217.0,209.0,214.0,28.0,33.0,4.0,128.0,4.0,53.0,20.0,75.0,123.0,208.0,41.0,33.0,140.0,0.0,16.0,16.0,0.0,0.0,46.0,137.0,39.0,5.0,0.0,17.0,0.0,113.0,99.0,16.0,0.0,29.0,0.0,130.0,13.0,1.0,30.0,2.0,62.0,32.0,67.0,0.0,335.0,0.0,0.0,142.0,1.0,413.0,7.0,210.0,196.0,24.0,57.0,147.0,121.0,22.0,137.0,115.0,50.0,4.0,2.0,0.0,305.0,18.0,13.0,28.0,0.0,0.0,57.0,1.0,19.0,39.0,4.0,388.0,46.0,24.0,149.0,0.0,273.0,165.0,96.0,42.0,24.0
negC_rand_42,1043.0,823.0,2425.0,276.0,4120.0,458.0,752.0,397.0,142.0,2212.0,349.0,226.0,413.0,187.0,5103.0,859.0,1772.0,6707.0,3.0,56.0,102.0,27.0,10.0,116.0,828.0,439.0,1.0,2.0,2868.0,0.0,424.0,4.0,53.0,4.0,871.0,27.0,529.0,1296.0,42.0,45.0,72.0,591.0,60.0,469.0,11.0,82.0,2.0,2.0,238.0,8.0,3.0,71319.0,2507.0,160.0,167.0,323.0,4919.0,466.0,413.0,220.0,4455.0,832.0,8.0,445.0,3.0,3336.0,35.0,63.0,15.0,26.0,46.0,90.0,5.0,400.0,2.0,268.0,335.0,2.0,5142.0,2356.0,0.0,1122.0,175.0,211.0,527.0,389.0
parE_1_26_B_MM10,8122.0,8062.0,10098.0,465.0,8681.0,11091.0,3902.0,2827.0,1170.0,20672.0,1269.0,4329.0,6004.0,1550.0,4141.0,7634.0,12406.0,17279.0,78.0,151.0,400.0,76.0,401.0,1342.0,4952.0,1158.0,234.0,102.0,8573.0,0.0,1143.0,5913.0,848.0,14.0,9949.0,14.0,2055.0,6431.0,9.0,1651.0,1099.0,1851.0,688.0,16904.0,40.0,2159.0,163.0,96.0,35.0,306.0,185.0,3016.0,21137.0,2967.0,589.0,716.0,30550.0,3246.0,1135.0,1689.0,9717.0,1820.0,69.0,1318.0,60.0,10857.0,144.0,110.0,232.0,61.0,108.0,549.0,375.0,152.0,298.0,236.0,4191.0,252.0,8510.0,6919.0,0.0,6580.0,540.0,1483.0,2385.0,1157.0
parE_1_26_B_MM5,3336.0,1823.0,1284.0,315.0,1481.0,955.0,1160.0,1600.0,1392.0,1001.0,1140.0,655.0,5170.0,1311.0,1631.0,3963.0,1845.0,1944.0,70.0,125.0,121.0,7.0,61.0,1484.0,2463.0,944.0,134.0,207.0,1026.0,41.0,143.0,95.0,595.0,171.0,1686.0,35.0,1087.0,1421.0,183.0,1592.0,190.0,533.0,189.0,1444.0,405.0,930.0,126.0,0.0,128.0,3.0,207.0,384.0,2739.0,7282.0,873.0,3091.0,7261.0,2228.0,765.0,776.0,1034.0,2024.0,214.0,1551.0,143.0,2033.0,226.0,299.0,185.0,2.0,84.0,201.0,242.0,224.0,203.0,1935.0,2192.0,67.0,554.0,2045.0,0.0,3500.0,498.0,555.0,1270.0,233.0
parE_1_26_B_MM8,3386.0,396.0,1340.0,330.0,1148.0,636.0,662.0,1022.0,225.0,223.0,151.0,91.0,664.0,685.0,250.0,1074.0,910.0,1032.0,1.0,93.0,49.0,2.0,41.0,412.0,1214.0,858.0,25.0,49.0,916.0,17.0,41.0,76.0,25.0,38.0,489.0,18.0,372.0,555.0,3.0,247.0,93.0,698.0,6.0,68.0,16.0,291.0,90.0,1.0,74.0,29.0,263.0,171.0,336.0,794.0,3988.0,662.0,1911.0,1302.0,90.0,348.0,814.0,460.0,66.0,135.0,1.0,113.0,58.0,200.0,22.0,0.0,1.0,94.0,231.0,12.0,78.0,1355.0,1294.0,164.0,1338.0,756.0,0.0,498.0,76.0,148.0,305.0,110.0
parE_1_26_C,493.0,1347.0,1138.0,91.0,1540.0,772.0,193.0,855.0,199.0,659.0,351.0,897.0,908.0,750.0,798.0,1579.0,1340.0,905.0,174.0,0.0,53.0,1.0,20.0,357.0,988.0,279.0,0.0,0.0,567.0,8.0,250.0,74.0,43.0,34.0,403.0,1.0,352.0,601.0,176.0,295.0,495.0,477.0,19.0,510.0,101.0,212.0,44.0,44.0,26.0,12.0,34.0,254.0,1072.0,1706.0,312.0,3200.0,2114.0,640.0,197.0,258.0,656.0,528.0,156.0,195.0,7.0,852.0,16.0,21.0,117.0,0.0,11.0,216.0,217.0,261.0,210.0,588.0,1270.0,130.0,151.0,882.0,0.0,941.0,8.0,226.0,718.0,161.0
pfkA_1_43_B_MM10,15989.0,14729.0,49223.0,3006.0,15725.0,12793.0,4897.0,8982.0,3091.0,22376.0,3286.0,3996.0,12392.0,3732.0,23585.0,12384.0,31353.0,53822.0,249.0,523.0,3631.0,221.0,1530.0,3477.0,7446.0,2568.0,108.0,203.0,19161.0,258.0,4023.0,428.0,979.0,269.0,19641.0,542.0,15184.0,16487.0,342.0,8305.0,7313.0,9296.0,1138.0,16359.0,195.0,5367.0,90.0,408.0,1096.0,2929.0,157.0,7298.0,29657.0,5613.0,2455.0,2843.0,191619.0,4900.0,4244.0,8960.0,25464.0,6887.0,3698.0,6165.0,290.0,30368.0,748.0,306.0,507.0,46.0,114.0,311.0,583.0,217.0,239.0,4058.0,12420.0,26.0,25350.0,17149.0,0.0,29663.0,2974.0,1458.0,7290.0,3103.0
pfkA_1_43_B_MM5,2307.0,2216.0,2851.0,624.0,4338.0,1900.0,2422.0,3065.0,1158.0,2296.0,1926.0,391.0,1901.0,1748.0,953.0,1929.0,3083.0,3301.0,132.0,162.0,541.0,11.0,586.0,462.0,1595.0,359.0,37.0,1.0,1612.0,27.0,139.0,728.0,1218.0,133.0,1314.0,195.0,1296.0,1296.0,912.0,651.0,668.0,715.0,312.0,1104.0,242.0,1402.0,37.0,22.0,44.0,287.0,169.0,254.0,1625.0,1200.0,691.0,462.0,6503.0,9219.0,1463.0,1026.0,3922.0,449.0,560.0,1560.0,119.0,3314.0,272.0,114.0,363.0,208.0,40.0,241.0,372.0,175.0,351.0,436.0,3802.0,167.0,1466.0,2309.0,0.0,5430.0,464.0,405.0,1337.0,352.0
pfkA_1_43_B_MM9,1134.0,453.0,425.0,425.0,543.0,1844.0,945.0,1554.0,290.0,1434.0,449.0,293.0,1735.0,646.0,355.0,1255.0,2761.0,1665.0,7.0,85.0,232.0,46.0,162.0,161.0,764.0,145.0,6.0,3.0,820.0,1.0,257.0,8.0,246.0,74.0,736.0,36.0,198.0,904.0,68.0,297.0,385.0,296.0,8.0,791.0,51.0,1046.0,0.0,63.0,29.0,18.0,96.0,102.0,1025.0,172.0,139.0,419.0,2240.0,1634.0,2598.0,180.0,833.0,595.0,11.0,541.0,109.0,1148.0,25.0,87.0,667.0,1.0,162.0,26.0,18.0,16.0,2.0,466.0,576.0,0.0,387.0,657.0,0.0,2065.0,48.0,206.0,1108.0,203.0
pfkA_1_43_C,1589.0,1411.0,1317.0,476.0,2197.0,1417.0,1449.0,1130.0,625.0,473.0,882.0,514.0,862.0,492.0,657.0,1215.0,817.0,866.0,32.0,110.0,272.0,68.0,321.0,74.0,880.0,192.0,1.0,12.0,718.0,0.0,485.0,201.0,781.0,23.0,1428.0,197.0,691.0,435.0,573.0,273.0,6003.0,801.0,235.0,516.0,122.0,702.0,0.0,137.0,68.0,24.0,97.0,104.0,1321.0,703.0,96.0,482.0,3615.0,2357.0,563.0,4410.0,740.0,961.0,17.0,1067.0,17.0,790.0,232.0,3626.0,83.0,32.0,2.0,142.0,457.0,132.0,168.0,126.0,1195.0,86.0,1476.0,1419.0,0.0,2826.0,122.0,281.0,687.0,595.0
pgi_3_279_B_MM10,4149.0,6056.0,14892.0,1002.0,4364.0,2634.0,1993.0,3089.0,1296.0,12102.0,510.0,986.0,2351.0,1703.0,4116.0,2397.0,5890.0,17744.0,33.0,103.0,766.0,28.0,323.0,1243.0,3049.0,1438.0,32.0,50.0,5500.0,87.0,1158.0,706.0,1006.0,43.0,1934.0,4.0,2543.0,2739.0,132.0,2180.0,312.0,1440.0,170.0,9185.0,93.0,2099.0,202.0,23.0,184.0,304.0,66.0,3931.0,9230.0,3233.0,1333.0,2206.0,14612.0,2785.0,876.0,1149.0,24278.0,1357.0,324.0,1587.0,83.0,12970.0,1121.0,35.0,75.0,7.0,27.0,232.0,462.0,423.0,233.0,885.0,1817.0,340.0,3026.0,8251.0,0.0,8310.0,61.0,491.0,5119.0,670.0
pgi_3_279_B_MM5,2798.0,3864.0,5558.0,920.0,3628.0,2341.0,1790.0,1842.0,721.0,8111.0,346.0,664.0,1144.0,715.0,3242.0,1994.0,6614.0,9928.0,60.0,121.0,331.0,88.0,344.0,496.0,1419.0,280.0,139.0,30.0,2671.0,1.0,582.0,199.0,289.0,125.0,1300.0,190.0,2357.0,2987.0,162.0,1595.0,994.0,1232.0,277.0,2691.0,87.0,873.0,4.0,96.0,97.0,387.0,11.0,1267.0,10435.0,625.0,187.0,619.0,10558.0,1583.0,507.0,717.0,3570.0,7740.0,181.0,701.0,93.0,3697.0,97.0,98.0,28.0,139.0,19.0,253.0,384.0,125.0,43.0,914.0,1850.0,11.0,1634.0,3823.0,0.0,2543.0,594.0,364.0,1647.0,391.0
pgi_3_279_B_MM8,1031.0,200.0,1854.0,194.0,1565.0,695.0,150.0,22.0,367.0,1034.0,323.0,90.0,611.0,404.0,702.0,396.0,3986.0,2653.0,24.0,4.0,310.0,0.0,180.0,97.0,264.0,84.0,1.0,0.0,491.0,19.0,224.0,2.0,4.0,33.0,164.0,118.0,935.0,253.0,37.0,300.0,332.0,190.0,95.0,1290.0,58.0,399.0,0.0,25.0,170.0,350.0,126.0,857.0,710.0,564.0,47.0,14.0,4563.0,678.0,30.0,100.0,1617.0,221.0,2055.0,470.0,0.0,2596.0,48.0,64.0,3.0,1.0,0.0,63.0,78.0,38.0,371.0,257.0,760.0,1.0,360.0,32.0,0.0,320.0,40.0,89.0,398.0,427.0
pgi_3_279_C,3105.0,2297.0,3541.0,127.0,3913.0,2834.0,973.0,2275.0,833.0,2759.0,892.0,1094.0,879.0,624.0,308.0,1203.0,1390.0,4158.0,65.0,216.0,413.0,14.0,113.0,419.0,1258.0,151.0,1.0,45.0,487.0,0.0,15.0,160.0,550.0,158.0,579.0,73.0,2827.0,1953.0,42.0,998.0,499.0,509.0,243.0,2293.0,89.0,478.0,9.0,38.0,60.0,126.0,64.0,812.0,1216.0,1296.0,121.0,372.0,9145.0,961.0,655.0,528.0,2139.0,936.0,1090.0,6627.0,36.0,4431.0,242.0,145.0,81.0,1.0,2.0,641.0,287.0,91.0,160.0,430.0,2967.0,483.0,392.0,3340.0,0.0,3716.0,38.0,533.0,1257.0,286.0
purD_1_47_C,84.0,3.0,134.0,2.0,125.0,43.0,11.0,65.0,69.0,58.0,16.0,8.0,4.0,64.0,30.0,7.0,39.0,33.0,1.0,92.0,16.0,2.0,26.0,0.0,4.0,14.0,12.0,0.0,5.0,18.0,3.0,0.0,40.0,66.0,117.0,0.0,43.0,15.0,0.0,79.0,31.0,56.0,24.0,104.0,27.0,5.0,7.0,0.0,1.0,0.0,2.0,2.0,40.0,58.0,40.0,93.0,148.0,132.0,13.0,141.0,19.0,14.0,28.0,32.0,265.0,59.0,113.0,61.0,230.0,1.0,0.0,57.0,54.0,3.0,1.0,1.0,133.0,7.0,20.0,33.0,0.0,140.0,39.0,28.0,123.0,76.0
