,dapA_1_98_B_MM3,dapA_1_98_B_MM7,dapA_1_98_B_MM9,dapA_1_98_C,dapB_3_239_B_MM10,dapB_3_239_B_MM6,dapB_3_239_B_MM9,dapB_3_239_C,dapD_1_42_C,dapD_1_42_MM10,dapD_1_42_MM4,dapD_1_42_MM6,dapD_1_42_MM8,dapF_1_79_C,dapF_1_79_MM10,dapF_1_79_MM4,dapF_1_79_MM6,dapF_1_79_MM8,dnaB_1_16_B_MM4,dnaB_1_16_B_MM6,dnaB_1_16_B_MM8,dnaB_1_16_C,dnaE_1_10_B_MM10,dnaE_1_10_B_MM5,dnaE_1_10_B_MM8,dnaE_1_10_C,dnaX_1_33_B_MM3,dnaX_1_33_B_MM6,dnaX_1_33_B_MM9,dnaX_1_33_C,eno_3_219_B_MM10,eno_3_219_B_MM5,eno_3_219_B_MM8,eno_3_219_C,fake_negC_rand_42,fbaA_1_28_B_MM5,fbaA_1_28_B_MM7,fbaA_1_28_B_MM9,fbaA_1_28_C,gapA_1_33_B_MM10,gapA_1_33_B_MM5,gapA_1_33_B_MM8,gapA_1_33_C,holB_3_220_B_MM10,holB_3_220_B_MM5,holB_3_220_B_MM9,holB_3_220_C,ligA_1_82_B_MM5,ligA_1_82_B_MM7,ligA_1_82_B_MM9,ligA_1_82_C,negC_rand_42,parE_1_26_B_MM10,parE_1_26_B_MM5,parE_1_26_B_MM8,parE_1_26_C,pfkA_1_43_B_MM10,pfkA_1_43_B_MM5,pfkA_1_43_B_MM9,pfkA_1_43_C,pgi_3_279_B_MM10,pgi_3_279_B_MM5,pgi_3_279_B_MM8,pgi_3_279_C,purD_1_47_C,purD_1_47_MM10,purD_1_47_MM4,purD_1_47_MM6,purD_1_47_MM8,purF_1_23_C,purF_1_23_MM10,purF_1_23_MM4,purF_1_23_MM6,purF_1_23_MM8,purL_1_25_B_MM3,purL_1_25_B_MM8,purL_1_25_B_MM9,purL_1_25_C,purN_3_238_B_MM10,purN_3_238_B_MM5,purN_3_238_B_MM8,purN_3_238_C,tpiA_1_45_B_MM10,tpiA_1_45_B_MM4,tpiA_1_45_B_MM7,tpiA_1_45_C
eno_3_219_C,9.0,3.0,5.0,5.0,18.0,9.0,11.0,19.0,22.0,2.0,4.0,3.0,4.0,13.0,2.0,6.0,1.0,16.0,1.0,0.0,0.0,1.0,0.0,2.0,3.0,8.0,1.0,2.0,4.0,0.0,13.0,1.0,21.0,42.0,14.0,1.0,3.0,5.0,1.0,3.0,3.0,9.0,0.0,8.0,6.0,4.0,0.0,0.0,0.0,1.0,0.0,2.0,6.0,3.0,4.0,2.0,32.0,20.0,9.0,26.0,8.0,7.0,1.0,1.0,3.0,3.0,2.0,4.0,3.0,0.0,8.0,0.0,7.0,0.0,1.0,5.0,12.0,3.0,20.0,11.0,0.0,29.0,0.0,3.0,33.0,0.0
fake_negC_rand_42,215.0,337.0,289.0,59.0,199.0,213.0,124.0,156.0,54.0,467.0,64.0,134.0,157.0,47.0,123.0,222.0,158.0,441.0,7.0,13.0,18.0,0.0,8.0,38.0,160.0,34.0,1.0,1.0,280.0,0.0,14.0,9.0,19.0,3.0,1061.0,3.0,98.0,72.0,17.0,99.0,48.0,95.0,8.0,137.0,13.0,56.0,4.0,9.0,10.0,11.0,2.0,67.0,217.0,120.0,50.0,51.0,733.0,88.0,52.0,78.0,140.0,87.0,16.0,82.0,4.0,522.0,9.0,6.0,13.0,2.0,1.0,10.0,26.0,13.0,21.0,109.0,169.0,6.0,163.0,193.0,0.0,365.0,12.0,13.0,106.0,29.0
fbaA_1_28_B_MM5,2.0,7.0,9.0,4.0,9.0,4.0,0.0,13.0,1.0,4.0,2.0,1.0,9.0,0.0,0.0,17.0,3.0,8.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,5.0,0.0,5.0,25.0,10.0,3.0,1.0,1.0,9.0,5.0,0.0,4.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,2.0,0.0,30.0,10.0,8.0,11.0,5.0,5.0,0.0,6.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,8.0,0.0,2.0,4.0,0.0,10.0,0.0,1.0,5.0,0.0
fbaA_1_28_B_MM7,131.0,78.0,86.0,31.0,98.0,43.0,30.0,62.0,24.0,85.0,29.0,48.0,81.0,25.0,38.0,80.0,99.0,204.0,4.0,3.0,4.0,3.0,1.0,8.0,61.0,7.0,9.0,1.0,61.0,0.0,21.0,13.0,17.0,5.0,112.0,1.0,594.0,113.0,7.0,35.0,19.0,30.0,12.0,23.0,3.0,32.0,1.0,4.0,2.0,6.0,1.0,44.0,69.0,31.0,3.0,25.0,348.0,38.0,17.0,69.0,75.0,41.0,16.0,34.0,0.0,148.0,11.0,14.0,4.0,0.0,0.0,4.0,11.0,5.0,0.0,24.0,106.0,2.0,122.0,99.0,0.0,63.0,34.0,9.0,45.0,14.0
fbaA_1_28_B_MM9,156.0,114.0,92.0,34.0,75.0,89.0,48.0,117.0,30.0,73.0,10.0,25.0,55.0,43.0,102.0,90.0,174.0,235.0,1.0,2.0,2.0,4.0,10.0,13.0,36.0,12.0,0.0,7.0,129.0,1.0,18.0,11.0,15.0,4.0,111.0,4.0,103.0,697.0,3.0,75.0,17.0,32.0,11.0,103.0,5.0,56.0,3.0,3.0,6.0,6.0,13.0,57.0,84.0,64.0,20.0,46.0,496.0,79.0,22.0,38.0,110.0,47.0,22.0,76.0,5.0,155.0,23.0,8.0,18.0,0.0,7.0,17.0,16.0,16.0,3.0,57.0,101.0,3.0,127.0,162.0,0.0,111.0,24.0,49.0,64.0,14.0
fbaA_1_28_C,17.0,5.0,4.0,2.0,5.0,7.0,8.0,2.0,5.0,1.0,1.0,3.0,6.0,1.0,1.0,15.0,1.0,13.0,1.0,2.0,3.0,0.0,0.0,1.0,3.0,2.0,2.0,2.0,8.0,0.0,0.0,1.0,10.0,0.0,23.0,0.0,3.0,6.0,42.0,7.0,0.0,1.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,1.0,2.0,0.0,5.0,2.0,2.0,1.0,17.0,15.0,11.0,22.0,4.0,6.0,0.0,1.0,3.0,6.0,3.0,5.0,3.0,0.0,0.0,3.0,4.0,2.0,0.0,2.0,14.0,2.0,5.0,5.0,0.0,13.0,1.0,7.0,13.0,3.0
gapA_1_33_B_MM10,130.0,99.0,212.0,34.0,187.0,81.0,38.0,48.0,46.0,151.0,48.0,23.0,56.0,12.0,95.0,93.0,223.0,260.0,0.0,5.0,13.0,2.0,16.0,3.0,65.0,9.0,0.0,1.0,39.0,1.0,26.0,3.0,9.0,1.0,97.0,4.0,36.0,81.0,0.0,429.0,28.0,15.0,20.0,58.0,3.0,39.0,0.0,4.0,17.0,11.0,1.0,33.0,44.0,23.0,17.0,22.0,335.0,41.0,42.0,21.0,63.0,26.0,7.0,14.0,2.0,149.0,9.0,3.0,5.0,0.0,2.0,10.0,14.0,5.0,4.0,37.0,57.0,3.0,90.0,51.0,0.0,158.0,38.0,10.0,28.0,39.0
gapA_1_33_B_MM5,66.0,36.0,79.0,17.0,133.0,108.0,39.0,56.0,23.0,36.0,69.0,12.0,56.0,16.0,43.0,70.0,51.0,78.0,2.0,1.0,3.0,1.0,7.0,11.0,18.0,11.0,0.0,0.0,30.0,0.0,1.0,2.0,35.0,2.0,111.0,2.0,19.0,37.0,12.0,47.0,253.0,50.0,11.0,29.0,2.0,17.0,0.0,4.0,7.0,1.0,2.0,20.0,46.0,18.0,7.0,5.0,184.0,52.0,19.0,32.0,47.0,42.0,4.0,12.0,0.0,91.0,5.0,4.0,53.0,0.0,0.0,5.0,13.0,6.0,2.0,27.0,113.0,2.0,61.0,34.0,0.0,124.0,9.0,27.0,35.0,51.0
gapA_1_33_B_MM8,85.0,40.0,97.0,31.0,131.0,67.0,76.0,131.0,29.0,67.0,23.0,33.0,63.0,6.0,57.0,66.0,55.0,87.0,2.0,4.0,0.0,0.0,2.0,17.0,38.0,16.0,0.0,5.0,35.0,2.0,9.0,21.0,11.0,5.0,85.0,0.0,15.0,63.0,2.0,22.0,11.0,335.0,13.0,48.0,3.0,21.0,1.0,1.0,7.0,7.0,1.0,33.0,55.0,31.0,14.0,22.0,261.0,17.0,22.0,17.0,75.0,39.0,27.0,26.0,5.0,59.0,4.0,5.0,6.0,5.0,4.0,3.0,10.0,3.0,5.0,65.0,139.0,0.0,27.0,83.0,0.0,102.0,2.0,23.0,36.0,12.0
gapA_1_33_C,18.0,19.0,25.0,5.0,13.0,13.0,14.0,36.0,5.0,4.0,5.0,5.0,11.0,22.0,14.0,27.0,20.0,34.0,0.0,1.0,0.0,0.0,4.0,2.0,12.0,5.0,0.0,12.0,19.0,0.0,1.0,2.0,6.0,1.0,16.0,0.0,10.0,13.0,4.0,14.0,4.0,3.0,95.0,10.0,0.0,6.0,0.0,0.0,0.0,2.0,3.0,4.0,13.0,13.0,4.0,5.0,75.0,30.0,4.0,12.0,8.0,8.0,2.0,4.0,1.0,14.0,3.0,1.0,4.0,1.0,0.0,7.0,2.0,1.0,7.0,8.0,34.0,0.0,18.0,16.0,0.0,41.0,0.0,7.0,18.0,7.0
holB_3_220_B_MM10,176.0,171.0,288.0,19.0,201.0,77.0,47.0,59.0,23.0,144.0,44.0,38.0,68.0,24.0,247.0,134.0,168.0,249.0,1.0,3.0,12.0,1.0,9.0,17.0,47.0,20.0,2.0,1.0,256.0,1.0,14.0,1.0,17.0,8.0,140.0,3.0,43.0,101.0,3.0,61.0,42.0,93.0,7.0,924.0,10.0,58.0,1.0,3.0,12.0,25.0,11.0,111.0,252.0,79.0,13.0,24.0,720.0,47.0,44.0,38.0,111.0,74.0,39.0,42.0,6.0,193.0,12.0,4.0,11.0,1.0,5.0,4.0,12.0,8.0,4.0,31.0,103.0,0.0,31.0,109.0,0.0,210.0,34.0,14.0,27.0,45.0
holB_3_220_B_MM5,8.0,5.0,6.0,3.0,7.0,8.0,19.0,10.0,2.0,4.0,0.0,5.0,1.0,1.0,5.0,11.0,5.0,14.0,5.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,2.0,0.0,6.0,0.0,6.0,4.0,0.0,4.0,0.0,5.0,3.0,10.0,32.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,1.0,2.0,2.0,36.0,14.0,1.0,6.0,8.0,7.0,0.0,3.0,0.0,9.0,4.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,2.0,9.0,6.0,0.0,2.0,3.0,0.0,39.0,0.0,1.0,4.0,2.0
holB_3_220_B_MM9,73.0,41.0,90.0,15.0,85.0,55.0,32.0,42.0,21.0,38.0,26.0,37.0,37.0,7.0,43.0,32.0,63.0,59.0,0.0,0.0,2.0,0.0,4.0,6.0,9.0,6.0,0.0,1.0,14.0,0.0,23.0,2.0,10.0,1.0,68.0,3.0,19.0,63.0,5.0,21.0,22.0,15.0,10.0,107.0,19.0,310.0,0.0,1.0,0.0,3.0,0.0,33.0,98.0,43.0,13.0,15.0,147.0,68.0,39.0,29.0,56.0,13.0,4.0,22.0,0.0,38.0,2.0,6.0,5.0,3.0,0.0,6.0,13.0,5.0,0.0,10.0,39.0,5.0,38.0,44.0,0.0,114.0,6.0,19.0,58.0,25.0
holB_3_220_C,2.0,1.0,5.0,0.0,0.0,4.0,3.0,2.0,3.0,7.0,3.0,3.0,1.0,4.0,3.0,1.0,0.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,6.0,0.0,4.0,0.0,0.0,4.0,0.0,3.0,1.0,1.0,0.0,6.0,0.0,2.0,21.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,6.0,2.0,11.0,1.0,0.0,9.0,1.0,2.0,0.0,4.0,1.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,4.0,3.0,6.0,4.0,1.0
ligA_1_82_B_MM5,7.0,11.0,8.0,7.0,5.0,1.0,4.0,6.0,5.0,1.0,2.0,5.0,6.0,3.0,6.0,3.0,11.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,8.0,0.0,7.0,3.0,2.0,1.0,4.0,0.0,7.0,6.0,0.0,4.0,1.0,1.0,1.0,9.0,0.0,0.0,0.0,31.0,2.0,0.0,0.0,4.0,3.0,4.0,2.0,2.0,24.0,9.0,3.0,3.0,5.0,2.0,2.0,2.0,5.0,11.0,1.0,8.0,1.0,0.0,0.0,0.0,6.0,4.0,0.0,4.0,5.0,1.0,18.0,8.0,0.0,19.0,0.0,3.0,4.0,1.0
ligA_1_82_B_MM7,26.0,26.0,31.0,6.0,40.0,16.0,29.0,23.0,5.0,19.0,5.0,2.0,20.0,3.0,8.0,11.0,10.0,22.0,1.0,1.0,1.0,0.0,1.0,15.0,6.0,3.0,1.0,0.0,20.0,0.0,6.0,0.0,5.0,1.0,51.0,0.0,7.0,10.0,1.0,8.0,19.0,1.0,3.0,31.0,1.0,23.0,0.0,0.0,66.0,4.0,5.0,24.0,12.0,12.0,1.0,16.0,73.0,14.0,3.0,5.0,28.0,1.0,0.0,13.0,6.0,22.0,1.0,2.0,1.0,0.0,0.0,7.0,5.0,4.0,1.0,16.0,25.0,0.0,21.0,17.0,0.0,37.0,0.0,10.0,10.0,15.0
ligA_1_82_B_MM9,33.0,28.0,81.0,9.0,63.0,23.0,14.0,7.0,11.0,41.0,26.0,3.0,33.0,15.0,6.0,18.0,62.0,32.0,0.0,0.0,5.0,0.0,3.0,4.0,13.0,3.0,0.0,0.0,10.0,0.0,3.0,3.0,15.0,1.0,74.0,1.0,17.0,19.0,1.0,10.0,22.0,37.0,6.0,46.0,1.0,7.0,0.0,1.0,3.0,111.0,0.0,14.0,18.0,20.0,11.0,2.0,108.0,13.0,5.0,12.0,9.0,9.0,0.0,16.0,0.0,37.0,0.0,0.0,2.0,2.0,0.0,2.0,4.0,0.0,1.0,4.0,6.0,1.0,55.0,26.0,0.0,27.0,3.0,5.0,14.0,3.0
ligA_1_82_C,2.0,3.0,5.0,2.0,17.0,5.0,0.0,6.0,19.0,0.0,1.0,2.0,7.0,4.0,7.0,1.0,2.0,12.0,0.0,3.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,5.0,3.0,0.0,15.0,0.0,4.0,6.0,1.0,2.0,2.0,12.0,1.0,6.0,0.0,7.0,0.0,0.0,1.0,0.0,34.0,2.0,17.0,11.0,3.0,4.0,19.0,4.0,7.0,9.0,12.0,1.0,1.0,0.0,0.0,7.0,3.0,1.0,6.0,0.0,0.0,4.0,1.0,1.0,0.0,1.0,13.0,0.0,7.0,6.0,0.0,6.0,0.0,1.0,2.0,0.0
negC_rand_42,40.0,73.0,221.0,12.0,71.0,55.0,32.0,18.0,14.0,24.0,13.0,34.0,29.0,6.0,67.0,25.0,54.0,155.0,1.0,4.0,5.0,1.0,1.0,6.0,25.0,9.0,1.0,0.0,53.0,0.0,3.0,0.0,3.0,0.0,47.0,4.0,17.0,27.0,1.0,35.0,18.0,26.0,3.0,47.0,0.0,7.0,1.0,2.0,6.0,0.0,0.0,1634.0,53.0,18.0,4.0,8.0,231.0,31.0,18.0,14.0,62.0,13.0,1.0,9.0,0.0,52.0,2.0,0.0,1.0,0.0,2.0,3.0,19.0,2.0,0.0,5.0,34.0,1.0,98.0,72.0,0.0,68.0,7.0,16.0,34.0,22.0
parE_1_26_B_MM10,547.0,301.0,532.0,85.0,361.0,285.0,208.0,228.0,91.0,564.0,110.0,107.0,242.0,53.0,468.0,345.0,375.0,671.0,5.0,25.0,21.0,7.0,22.0,38.0,204.0,57.0,6.0,2.0,388.0,0.0,98.0,31.0,64.0,12.0,411.0,7.0,148.0,385.0,12.0,138.0,74.0,114.0,21.0,631.0,10.0,147.0,3.0,8.0,32.0,31.0,17.0,146.0,1622.0,320.0,86.0,100.0,1283.0,135.0,90.0,105.0,643.0,156.0,57.0,106.0,10.0,440.0,18.0,10.0,17.0,3.0,5.0,28.0,23.0,20.0,25.0,89.0,303.0,19.0,266.0,259.0,0.0,371.0,136.0,109.0,153.0,66.0
parE_1_26_B_MM5,210.0,103.0,254.0,43.0,136.0,107.0,89.0,78.0,82.0,85.0,91.0,58.0,144.0,27.0,112.0,127.0,154.0,134.0,6.0,2.0,25.0,2.0,8.0,63.0,92.0,33.0,3.0,1.0,93.0,0.0,15.0,24.0,53.0,11.0,130.0,11.0,43.0,50.0,5.0,50.0,40.0,93.0,20.0,82.0,22.0,54.0,5.0,1.0,19.0,4.0,9.0,17.0,74.0,671.0,45.0,67.0,424.0,52.0,48.0,80.0,142.0,80.0,27.0,134.0,6.0,92.0,7.0,12.0,6.0,2.0,6.0,24.0,26.0,20.0,11.0,60.0,111.0,8.0,108.0,211.0,0.0,182.0,22.0,32.0,71.0,21.0
parE_1_26_B_MM8,68.0,31.0,84.0,15.0,45.0,68.0,24.0,86.0,43.0,20.0,17.0,19.0,55.0,21.0,178.0,58.0,46.0,107.0,1.0,5.0,3.0,2.0,12.0,27.0,49.0,6.0,0.0,1.0,42.0,0.0,4.0,6.0,10.0,10.0,45.0,0.0,15.0,26.0,6.0,60.0,12.0,38.0,2.0,24.0,3.0,21.0,2.0,0.0,1.0,2.0,3.0,11.0,25.0,65.0,289.0,12.0,210.0,33.0,7.0,21.0,67.0,54.0,6.0,10.0,2.0,47.0,2.0,6.0,3.0,0.0,1.0,5.0,12.0,4.0,9.0,47.0,39.0,0.0,35.0,72.0,0.0,60.0,25.0,24.0,30.0,11.0
parE_1_26_C,80.0,29.0,58.0,33.0,69.0,27.0,29.0,74.0,35.0,62.0,7.0,33.0,58.0,43.0,117.0,62.0,85.0,66.0,0.0,1.0,5.0,4.0,6.0,17.0,53.0,5.0,0.0,1.0,40.0,1.0,5.0,4.0,16.0,5.0,49.0,0.0,16.0,31.0,4.0,24.0,16.0,49.0,2.0,78.0,3.0,24.0,2.0,0.0,3.0,4.0,12.0,20.0,138.0,82.0,14.0,266.0,201.0,28.0,41.0,33.0,40.0,33.0,13.0,26.0,2.0,44.0,6.0,5.0,2.0,1.0,1.0,14.0,14.0,7.0,16.0,25.0,55.0,2.0,24.0,63.0,0.0,93.0,27.0,20.0,43.0,19.0
pfkA_1_43_B_MM10,889.0,770.0,1984.0,161.0,676.0,448.0,358.0,421.0,203.0,693.0,224.0,248.0,731.0,206.0,943.0,657.0,1117.0,1709.0,12.0,37.0,104.0,7.0,41.0,125.0,336.0,88.0,6.0,10.0,790.0,1.0,202.0,53.0,126.0,19.0,766.0,18.0,569.0,570.0,42.0,358.0,278.0,417.0,76.0,696.0,31.0,206.0,10.0,56.0,54.0,63.0,20.0,278.0,1003.0,288.0,184.0,196.0,7994.0,298.0,268.0,204.0,848.0,313.0,158.0,354.0,13.0,946.0,61.0,28.0,45.0,2.0,6.0,32.0,53.0,33.0,35.0,267.0,484.0,29.0,1244.0,610.0,0.0,1179.0,233.0,185.0,392.0,126.0
pfkA_1_43_B_MM5,194.0,98.0,127.0,26.0,151.0,149.0,59.0,150.0,82.0,69.0,65.0,59.0,61.0,93.0,115.0,63.0,71.0,128.0,3.0,8.0,41.0,4.0,17.0,19.0,53.0,23.0,2.0,0.0,98.0,1.0,13.0,26.0,53.0,15.0,80.0,24.0,63.0,72.0,18.0,35.0,17.0,38.0,37.0,137.0,24.0,55.0,7.0,6.0,7.0,9.0,3.0,29.0,141.0,47.0,22.0,40.0,345.0,694.0,73.0,30.0,82.0,27.0,11.0,55.0,1.0,157.0,19.0,23.0,19.0,5.0,2.0,11.0,33.0,25.0,19.0,60.0,188.0,10.0,115.0,100.0,0.0,245.0,16.0,23.0,60.0,19.0
pfkA_1_43_B_MM9,66.0,11.0,94.0,25.0,61.0,32.0,28.0,34.0,13.0,51.0,11.0,8.0,80.0,32.0,45.0,94.0,56.0,57.0,0.0,0.0,4.0,3.0,4.0,13.0,22.0,7.0,0.0,3.0,23.0,0.0,2.0,7.0,24.0,2.0,31.0,10.0,10.0,18.0,30.0,39.0,25.0,15.0,4.0,24.0,2.0,28.0,8.0,5.0,0.0,8.0,0.0,19.0,53.0,32.0,13.0,21.0,126.0,24.0,270.0,21.0,40.0,44.0,5.0,27.0,2.0,56.0,5.0,3.0,14.0,0.0,2.0,11.0,6.0,5.0,3.0,17.0,31.0,2.0,43.0,46.0,0.0,82.0,8.0,23.0,18.0,3.0
pfkA_1_43_C,77.0,36.0,69.0,17.0,66.0,75.0,135.0,55.0,40.0,44.0,40.0,23.0,62.0,53.0,35.0,51.0,32.0,75.0,3.0,5.0,26.0,4.0,6.0,17.0,47.0,12.0,3.0,2.0,37.0,4.0,20.0,5.0,30.0,6.0,78.0,2.0,44.0,51.0,26.0,56.0,56.0,29.0,7.0,65.0,8.0,38.0,8.0,1.0,5.0,7.0,3.0,29.0,48.0,33.0,17.0,56.0,187.0,111.0,49.0,428.0,52.0,45.0,15.0,31.0,2.0,45.0,9.0,10.0,5.0,6.0,6.0,23.0,23.0,4.0,12.0,16.0,81.0,4.0,57.0,31.0,0.0,139.0,8.0,9.0,16.0,13.0
pgi_3_279_B_MM10,249.0,160.0,502.0,46.0,209.0,242.0,124.0,161.0,109.0,368.0,36.0,45.0,105.0,60.0,176.0,123.0,159.0,563.0,1.0,5.0,18.0,4.0,43.0,36.0,90.0,36.0,0.0,1.0,120.0,0.0,32.0,18.0,42.0,17.0,285.0,6.0,202.0,300.0,7.0,98.0,50.0,59.0,12.0,279.0,16.0,72.0,8.0,3.0,18.0,10.0,10.0,117.0,488.0,147.0,62.0,53.0,717.0,164.0,109.0,71.0,1345.0,55.0,18.0,51.0,2.0,480.0,22.0,17.0,15.0,3.0,8.0,11.0,24.0,12.0,7.0,69.0,164.0,26.0,193.0,221.0,0.0,384.0,26.0,22.0,111.0,34.0
pgi_3_279_B_MM5,145.0,133.0,366.0,31.0,143.0,159.0,34.0,71.0,33.0,277.0,22.0,48.0,84.0,25.0,110.0,78.0,151.0,244.0,3.0,2.0,23.0,1.0,22.0,15.0,76.0,13.0,1.0,0.0,71.0,0.0,34.0,22.0,34.0,7.0,95.0,0.0,77.0,61.0,7.0,70.0,26.0,49.0,20.0,85.0,8.0,42.0,2.0,0.0,7.0,5.0,1.0,15.0,256.0,107.0,32.0,28.0,423.0,115.0,59.0,46.0,155.0,593.0,17.0,25.0,4.0,182.0,6.0,8.0,18.0,3.0,3.0,9.0,8.0,17.0,10.0,39.0,74.0,2.0,117.0,139.0,0.0,228.0,31.0,26.0,125.0,106.0
pgi_3_279_B_MM8,62.0,29.0,70.0,9.0,30.0,28.0,10.0,18.0,13.0,48.0,4.0,38.0,7.0,5.0,59.0,21.0,65.0,42.0,2.0,2.0,6.0,0.0,7.0,3.0,23.0,20.0,0.0,0.0,43.0,0.0,2.0,2.0,2.0,1.0,28.0,4.0,32.0,62.0,0.0,10.0,10.0,11.0,3.0,84.0,1.0,13.0,0.0,0.0,7.0,1.0,0.0,10.0,46.0,22.0,6.0,7.0,147.0,24.0,1.0,28.0,70.0,3.0,148.0,8.0,0.0,90.0,5.0,1.0,2.0,0.0,2.0,2.0,8.0,1.0,7.0,11.0,20.0,2.0,8.0,23.0,0.0,82.0,19.0,7.0,18.0,17.0
pgi_3_279_C,184.0,124.0,176.0,12.0,101.0,156.0,103.0,111.0,42.0,130.0,40.0,90.0,61.0,42.0,92.0,91.0,142.0,213.0,3.0,3.0,18.0,3.0,4.0,19.0,40.0,11.0,1.0,0.0,24.0,0.0,13.0,19.0,31.0,5.0,83.0,3.0,49.0,154.0,6.0,49.0,33.0,40.0,9.0,103.0,6.0,44.0,0.0,7.0,4.0,13.0,0.0,21.0,35.0,99.0,29.0,41.0,405.0,68.0,21.0,32.0,114.0,30.0,65.0,469.0,10.0,255.0,10.0,7.0,7.0,0.0,1.0,10.0,34.0,5.0,5.0,37.0,74.0,2.0,90.0,66.0,0.0,188.0,17.0,48.0,56.0,18.0
purD_1_47_C,11.0,1.0,4.0,6.0,4.0,3.0,2.0,7.0,11.0,4.0,5.0,0.0,2.0,0.0,12.0,2.0,3.0,3.0,0.0,2.0,0.0,0.0,7.0,4.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,15.0,1.0,0.0,6.0,0.0,2.0,8.0,3.0,0.0,2.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,8.0,0.0,12.0,2.0,5.0,8.0,6.0,0.0,1.0,2.0,1.0,1.0,1.0,30.0,40.0,8.0,10.0,4.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,10.0,0.0,0.0,10.0,3.0
purD_1_47_MM10,312.0,255.0,868.0,31.0,301.0,161.0,110.0,95.0,54.0,567.0,72.0,99.0,103.0,50.0,343.0,148.0,405.0,600.0,4.0,6.0,32.0,4.0,13.0,21.0,66.0,22.0,6.0,2.0,360.0,1.0,53.0,22.0,32.0,10.0,390.0,2.0,170.0,207.0,7.0,91.0,76.0,56.0,35.0,322.0,3.0,57.0,0.0,4.0,4.0,6.0,10.0,209.0,338.0,99.0,50.0,24.0,1304.0,100.0,36.0,66.0,379.0,188.0,22.0,106.0,5.0,1742.0,10.0,10.0,3.0,4.0,2.0,8.0,15.0,8.0,6.0,86.0,91.0,7.0,303.0,212.0,0.0,232.0,142.0,92.0,149.0,56.0
purD_1_47_MM4,12.0,12.0,17.0,7.0,16.0,10.0,3.0,10.0,11.0,24.0,1.0,10.0,7.0,7.0,2.0,3.0,10.0,9.0,5.0,0.0,1.0,1.0,2.0,4.0,7.0,4.0,1.0,0.0,2.0,0.0,2.0,8.0,9.0,1.0,33.0,5.0,1.0,2.0,0.0,9.0,3.0,9.0,8.0,4.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,14.0,5.0,1.0,4.0,22.0,13.0,0.0,2.0,14.0,4.0,0.0,2.0,5.0,3.0,62.0,10.0,9.0,0.0,1.0,1.0,3.0,5.0,4.0,6.0,10.0,0.0,5.0,6.0,0.0,7.0,10.0,9.0,20.0,6.0
purD_1_47_MM6,11.0,7.0,23.0,7.0,15.0,10.0,8.0,9.0,3.0,10.0,5.0,2.0,9.0,4.0,26.0,9.0,8.0,10.0,1.0,4.0,1.0,1.0,3.0,5.0,5.0,8.0,0.0,1.0,6.0,0.0,1.0,16.0,3.0,1.0,35.0,2.0,0.0,2.0,3.0,6.0,2.0,9.0,3.0,10.0,5.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,14.0,14.0,5.0,7.0,25.0,13.0,10.0,8.0,14.0,5.0,2.0,11.0,9.0,20.0,3.0,77.0,10.0,0.0,0.0,5.0,2.0,2.0,0.0,5.0,11.0,4.0,7.0,7.0,0.0,16.0,5.0,12.0,15.0,20.0
purD_1_47_MM8,10.0,6.0,13.0,6.0,16.0,11.0,10.0,8.0,12.0,3.0,6.0,2.0,7.0,0.0,9.0,1.0,7.0,17.0,0.0,5.0,0.0,4.0,5.0,3.0,9.0,2.0,2.0,0.0,3.0,1.0,1.0,1.0,4.0,5.0,26.0,0.0,5.0,7.0,0.0,3.0,2.0,3.0,3.0,6.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,6.0,12.0,9.0,3.0,4.0,21.0,9.0,3.0,6.0,23.0,11.0,1.0,2.0,2.0,14.0,3.0,10.0,58.0,1.0,0.0,4.0,13.0,2.0,3.0,0.0,9.0,2.0,4.0,5.0,0.0,24.0,17.0,21.0,11.0,8.0
