,dapA_1_98_B_MM3,dapA_1_98_B_MM7,dapA_1_98_B_MM9,dapA_1_98_C,dapB_3_239_B_MM10,dapB_3_239_B_MM6,dapB_3_239_B_MM9,dapB_3_239_C,dapD_1_42_C,dapD_1_42_MM10,dapD_1_42_MM4,dapD_1_42_MM6,dapD_1_42_MM8,dapF_1_79_C,dapF_1_79_MM10,dapF_1_79_MM4,dapF_1_79_MM6,dapF_1_79_MM8,dnaB_1_16_B_MM4,dnaB_1_16_B_MM6,dnaB_1_16_B_MM8,dnaB_1_16_C,dnaE_1_10_B_MM10,dnaE_1_10_B_MM5,dnaE_1_10_B_MM8,dnaE_1_10_C,dnaX_1_33_B_MM3,dnaX_1_33_B_MM6,dnaX_1_33_B_MM9,dnaX_1_33_C,eno_3_219_B_MM10,eno_3_219_B_MM5,eno_3_219_B_MM8,eno_3_219_C,fake_negC_rand_42,fbaA_1_28_B_MM5,fbaA_1_28_B_MM7,fbaA_1_28_B_MM9,fbaA_1_28_C,gapA_1_33_B_MM10,gapA_1_33_B_MM5,gapA_1_33_B_MM8,gapA_1_33_C,holB_3_220_B_MM10,holB_3_220_B_MM5,holB_3_220_B_MM9,holB_3_220_C,ligA_1_82_B_MM5,ligA_1_82_B_MM7,ligA_1_82_B_MM9,ligA_1_82_C,negC_rand_42,parE_1_26_B_MM10,parE_1_26_B_MM5,parE_1_26_B_MM8,parE_1_26_C,pfkA_1_43_B_MM10,pfkA_1_43_B_MM5,pfkA_1_43_B_MM9,pfkA_1_43_C,pgi_3_279_B_MM10,pgi_3_279_B_MM5,pgi_3_279_B_MM8,pgi_3_279_C,purD_1_47_C,purD_1_47_MM10,purD_1_47_MM4,purD_1_47_MM6,purD_1_47_MM8,purF_1_23_C,purF_1_23_MM10,purF_1_23_MM4,purF_1_23_MM6,purF_1_23_MM8,purL_1_25_B_MM3,purL_1_25_B_MM8,purL_1_25_B_MM9,purL_1_25_C,purN_3_238_B_MM10,purN_3_238_B_MM5,purN_3_238_B_MM8,purN_3_238_C,tpiA_1_45_B_MM10,tpiA_1_45_B_MM4,tpiA_1_45_B_MM7,tpiA_1_45_C
eno_3_219_C,1.0,3.0,10.0,7.0,6.0,6.0,0.0,13.0,10.0,0.0,3.0,3.0,16.0,0.0,6.0,13.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,1.0,1.0,8.0,19.0,8.0,1.0,12.0,0.0,1.0,7.0,9.0,8.0,2.0,5.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,14.0,11.0,8.0,20.0,8.0,14.0,12.0,6.0,2.0,2.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,2.0,5.0,3.0,3.0,2.0,0.0,15.0,0.0,0.0,8.0,0.0
fake_negC_rand_42,209.0,352.0,351.0,23.0,217.0,183.0,159.0,72.0,31.0,818.0,16.0,67.0,143.0,72.0,156.0,289.0,117.0,683.0,3.0,7.0,27.0,8.0,4.0,26.0,169.0,33.0,4.0,0.0,438.0,2.0,18.0,8.0,26.0,3.0,786.0,0.0,71.0,111.0,5.0,53.0,43.0,77.0,5.0,239.0,7.0,60.0,5.0,0.0,2.0,27.0,8.0,63.0,241.0,92.0,32.0,60.0,899.0,59.0,36.0,51.0,196.0,77.0,27.0,72.0,1.0,905.0,16.0,4.0,7.0,4.0,1.0,9.0,13.0,5.0,22.0,64.0,146.0,1.0,149.0,171.0,0.0,384.0,6.0,9.0,68.0,21.0
fbaA_1_28_B_MM5,1.0,0.0,0.0,0.0,2.0,4.0,1.0,7.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,2.0,2.0,17.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,1.0,7.0,14.0,2.0,1.0,5.0,1.0,3.0,6.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,4.0,41.0,22.0,1.0,5.0,9.0,4.0,0.0,11.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,7.0,0.0,0.0,3.0,0.0,3.0,3.0,1.0,3.0,1.0
fbaA_1_28_B_MM7,81.0,75.0,73.0,8.0,70.0,53.0,25.0,56.0,14.0,137.0,5.0,49.0,77.0,30.0,44.0,98.0,119.0,223.0,23.0,5.0,3.0,0.0,0.0,17.0,39.0,1.0,0.0,0.0,63.0,2.0,8.0,9.0,19.0,4.0,80.0,0.0,435.0,167.0,5.0,57.0,20.0,34.0,8.0,40.0,1.0,20.0,1.0,0.0,6.0,10.0,0.0,76.0,60.0,35.0,7.0,17.0,548.0,41.0,14.0,43.0,57.0,22.0,20.0,29.0,0.0,175.0,3.0,5.0,5.0,0.0,0.0,4.0,8.0,3.0,0.0,3.0,112.0,1.0,186.0,92.0,0.0,118.0,58.0,7.0,30.0,9.0
fbaA_1_28_B_MM9,84.0,107.0,146.0,9.0,70.0,136.0,36.0,120.0,15.0,105.0,3.0,11.0,48.0,38.0,117.0,90.0,205.0,270.0,0.0,10.0,11.0,2.0,2.0,22.0,46.0,14.0,0.0,2.0,125.0,2.0,1.0,14.0,4.0,3.0,88.0,1.0,126.0,556.0,1.0,53.0,18.0,69.0,36.0,122.0,10.0,55.0,0.0,2.0,3.0,5.0,10.0,70.0,65.0,26.0,3.0,49.0,604.0,117.0,39.0,35.0,144.0,97.0,34.0,72.0,7.0,205.0,19.0,4.0,5.0,1.0,0.0,10.0,23.0,6.0,1.0,50.0,98.0,2.0,111.0,155.0,0.0,124.0,22.0,58.0,84.0,5.0
fbaA_1_28_C,8.0,3.0,2.0,0.0,3.0,5.0,5.0,3.0,13.0,6.0,0.0,2.0,3.0,0.0,2.0,15.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,5.0,8.0,23.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,3.0,29.0,25.0,9.0,20.0,1.0,4.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,2.0,24.0,0.0,9.0,0.0,0.0,16.0,0.0,2.0,2.0,1.0
gapA_1_33_B_MM10,108.0,86.0,285.0,30.0,289.0,100.0,44.0,56.0,8.0,282.0,16.0,13.0,34.0,20.0,141.0,168.0,281.0,391.0,1.0,0.0,8.0,0.0,5.0,13.0,72.0,35.0,0.0,0.0,86.0,0.0,21.0,3.0,12.0,6.0,62.0,3.0,19.0,68.0,5.0,351.0,33.0,27.0,2.0,108.0,0.0,62.0,11.0,0.0,36.0,19.0,4.0,59.0,75.0,39.0,20.0,35.0,446.0,20.0,39.0,17.0,78.0,55.0,6.0,20.0,0.0,189.0,3.0,8.0,1.0,0.0,3.0,2.0,0.0,2.0,6.0,6.0,71.0,1.0,144.0,94.0,0.0,222.0,81.0,14.0,41.0,19.0
gapA_1_33_B_MM5,60.0,53.0,93.0,14.0,143.0,111.0,38.0,84.0,17.0,68.0,88.0,16.0,67.0,27.0,14.0,63.0,12.0,98.0,1.0,0.0,0.0,4.0,1.0,10.0,23.0,2.0,0.0,0.0,26.0,0.0,1.0,1.0,16.0,0.0,59.0,0.0,19.0,21.0,5.0,66.0,153.0,68.0,4.0,19.0,16.0,19.0,0.0,1.0,3.0,2.0,0.0,7.0,15.0,20.0,8.0,3.0,203.0,50.0,40.0,26.0,27.0,34.0,10.0,9.0,0.0,61.0,15.0,2.0,8.0,0.0,1.0,2.0,15.0,1.0,1.0,20.0,77.0,1.0,38.0,25.0,0.0,58.0,2.0,6.0,15.0,8.0
gapA_1_33_B_MM8,76.0,60.0,71.0,23.0,168.0,105.0,80.0,148.0,18.0,140.0,41.0,12.0,51.0,27.0,71.0,58.0,55.0,74.0,0.0,5.0,6.0,2.0,2.0,10.0,35.0,22.0,1.0,0.0,38.0,0.0,6.0,12.0,13.0,0.0,38.0,5.0,25.0,32.0,11.0,35.0,31.0,280.0,11.0,26.0,12.0,29.0,7.0,1.0,4.0,11.0,4.0,81.0,34.0,34.0,7.0,29.0,320.0,22.0,14.0,55.0,94.0,48.0,20.0,34.0,0.0,62.0,4.0,0.0,16.0,0.0,0.0,8.0,12.0,3.0,4.0,22.0,121.0,2.0,22.0,75.0,0.0,79.0,6.0,16.0,32.0,19.0
gapA_1_33_C,26.0,25.0,13.0,0.0,12.0,11.0,29.0,14.0,4.0,5.0,30.0,3.0,20.0,21.0,7.0,26.0,11.0,33.0,0.0,9.0,0.0,0.0,0.0,1.0,6.0,3.0,1.0,0.0,1.0,0.0,6.0,0.0,4.0,0.0,6.0,0.0,4.0,2.0,0.0,10.0,2.0,15.0,41.0,3.0,1.0,6.0,0.0,1.0,0.0,1.0,0.0,1.0,27.0,1.0,6.0,1.0,59.0,33.0,8.0,7.0,10.0,10.0,5.0,12.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,29.0,1.0,3.0,9.0,0.0,25.0,2.0,3.0,12.0,6.0
holB_3_220_B_MM10,211.0,268.0,410.0,29.0,315.0,86.0,54.0,81.0,39.0,217.0,17.0,19.0,51.0,22.0,440.0,187.0,242.0,440.0,0.0,2.0,6.0,5.0,5.0,5.0,71.0,17.0,0.0,2.0,433.0,0.0,10.0,3.0,6.0,2.0,157.0,3.0,40.0,203.0,3.0,124.0,25.0,57.0,6.0,1068.0,2.0,57.0,0.0,2.0,18.0,47.0,8.0,269.0,325.0,41.0,9.0,34.0,985.0,43.0,63.0,25.0,212.0,103.0,68.0,71.0,1.0,323.0,8.0,6.0,1.0,0.0,0.0,4.0,11.0,2.0,3.0,30.0,76.0,2.0,55.0,106.0,0.0,201.0,48.0,41.0,13.0,39.0
holB_3_220_B_MM5,15.0,0.0,4.0,7.0,9.0,6.0,10.0,8.0,0.0,7.0,1.0,0.0,1.0,1.0,17.0,0.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,2.0,8.0,3.0,0.0,4.0,0.0,4.0,1.0,6.0,21.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,2.0,0.0,22.0,9.0,3.0,4.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,3.0,0.0,7.0,6.0,0.0,30.0,1.0,10.0,2.0,5.0
holB_3_220_B_MM9,89.0,40.0,88.0,5.0,84.0,65.0,21.0,41.0,12.0,26.0,10.0,59.0,28.0,21.0,34.0,32.0,87.0,91.0,0.0,1.0,0.0,2.0,3.0,8.0,15.0,5.0,1.0,0.0,16.0,0.0,14.0,8.0,4.0,0.0,80.0,2.0,13.0,76.0,6.0,6.0,32.0,20.0,11.0,138.0,7.0,259.0,2.0,1.0,1.0,3.0,4.0,20.0,134.0,37.0,16.0,11.0,135.0,33.0,43.0,42.0,53.0,23.0,8.0,25.0,4.0,34.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,11.0,45.0,2.0,22.0,65.0,0.0,149.0,10.0,38.0,28.0,29.0
holB_3_220_C,1.0,2.0,2.0,0.0,0.0,4.0,1.0,0.0,3.0,0.0,2.0,3.0,0.0,2.0,1.0,6.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,7.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,4.0,2.0,22.0,5.0,0.0,4.0,2.0,1.0,2.0,2.0,0.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,7.0,0.0,6.0,2.0,0.0
ligA_1_82_B_MM5,1.0,6.0,10.0,2.0,4.0,4.0,5.0,0.0,1.0,8.0,3.0,1.0,0.0,9.0,3.0,2.0,3.0,3.0,0.0,6.0,0.0,3.0,0.0,1.0,4.0,0.0,0.0,0.0,9.0,0.0,2.0,0.0,5.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,0.0,5.0,1.0,3.0,6.0,0.0,17.0,5.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,11.0,0.0,3.0,7.0,0.0,13.0,0.0,3.0,3.0,0.0
ligA_1_82_B_MM7,13.0,33.0,40.0,3.0,25.0,18.0,6.0,23.0,4.0,5.0,8.0,2.0,26.0,3.0,16.0,6.0,24.0,30.0,1.0,2.0,3.0,0.0,0.0,9.0,5.0,1.0,0.0,0.0,19.0,0.0,8.0,5.0,6.0,0.0,68.0,0.0,15.0,4.0,7.0,0.0,5.0,8.0,5.0,30.0,2.0,4.0,0.0,0.0,39.0,4.0,2.0,10.0,10.0,11.0,0.0,0.0,37.0,15.0,3.0,7.0,32.0,3.0,0.0,2.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,9.0,2.0,32.0,0.0,20.0,10.0,0.0,16.0,0.0,6.0,8.0,1.0
ligA_1_82_B_MM9,42.0,19.0,132.0,1.0,56.0,11.0,26.0,12.0,2.0,54.0,12.0,7.0,11.0,28.0,6.0,40.0,36.0,28.0,0.0,1.0,1.0,0.0,1.0,7.0,19.0,0.0,2.0,0.0,20.0,0.0,10.0,10.0,1.0,0.0,87.0,0.0,18.0,12.0,0.0,10.0,8.0,31.0,1.0,74.0,0.0,10.0,1.0,0.0,3.0,83.0,1.0,21.0,22.0,14.0,9.0,9.0,153.0,26.0,9.0,5.0,6.0,12.0,0.0,7.0,0.0,39.0,0.0,0.0,2.0,0.0,0.0,1.0,6.0,0.0,5.0,7.0,8.0,0.0,45.0,40.0,0.0,50.0,1.0,7.0,6.0,6.0
ligA_1_82_C,1.0,7.0,3.0,3.0,2.0,0.0,3.0,6.0,1.0,4.0,0.0,1.0,9.0,1.0,3.0,1.0,6.0,11.0,0.0,0.0,11.0,0.0,0.0,9.0,8.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,15.0,0.0,7.0,13.0,2.0,1.0,4.0,0.0,0.0,5.0,0.0,12.0,0.0,0.0,6.0,1.0,30.0,0.0,3.0,4.0,11.0,4.0,6.0,1.0,1.0,5.0,0.0,0.0,2.0,0.0,0.0,15.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,8.0,1.0,0.0,5.0,4.0,0.0,0.0,4.0
negC_rand_42,37.0,86.0,390.0,9.0,78.0,39.0,28.0,19.0,5.0,40.0,13.0,20.0,13.0,10.0,164.0,44.0,69.0,230.0,0.0,0.0,3.0,1.0,0.0,5.0,20.0,20.0,0.0,0.0,120.0,0.0,5.0,1.0,3.0,0.0,58.0,0.0,34.0,35.0,2.0,33.0,25.0,18.0,4.0,52.0,0.0,11.0,2.0,0.0,0.0,0.0,0.0,3037.0,37.0,10.0,1.0,18.0,264.0,9.0,13.0,16.0,114.0,25.0,5.0,11.0,0.0,75.0,0.0,1.0,0.0,0.0,4.0,0.0,2.0,3.0,0.0,20.0,32.0,0.0,179.0,156.0,0.0,99.0,8.0,5.0,18.0,9.0
parE_1_26_B_MM10,509.0,268.0,742.0,56.0,392.0,337.0,184.0,163.0,64.0,952.0,55.0,91.0,251.0,47.0,709.0,393.0,541.0,884.0,6.0,20.0,16.0,7.0,4.0,68.0,133.0,57.0,12.0,2.0,668.0,0.0,81.0,70.0,29.0,18.0,454.0,1.0,113.0,406.0,15.0,129.0,57.0,93.0,6.0,873.0,9.0,166.0,2.0,3.0,9.0,31.0,10.0,140.0,1267.0,206.0,49.0,67.0,1480.0,132.0,77.0,97.0,944.0,162.0,39.0,58.0,4.0,530.0,2.0,8.0,16.0,1.0,6.0,15.0,15.0,3.0,16.0,47.0,272.0,12.0,295.0,266.0,0.0,428.0,47.0,37.0,117.0,84.0
parE_1_26_B_MM5,195.0,79.0,108.0,35.0,142.0,77.0,74.0,56.0,62.0,84.0,45.0,38.0,174.0,61.0,80.0,162.0,93.0,111.0,4.0,12.0,9.0,19.0,4.0,72.0,93.0,40.0,21.0,7.0,58.0,1.0,28.0,8.0,37.0,11.0,55.0,3.0,29.0,50.0,15.0,46.0,26.0,46.0,25.0,63.0,28.0,35.0,3.0,0.0,5.0,0.0,12.0,12.0,82.0,449.0,34.0,71.0,511.0,77.0,43.0,45.0,145.0,74.0,37.0,56.0,4.0,77.0,9.0,0.0,16.0,0.0,10.0,11.0,10.0,5.0,4.0,90.0,126.0,0.0,67.0,113.0,0.0,169.0,16.0,27.0,66.0,25.0
parE_1_26_B_MM8,108.0,52.0,95.0,13.0,30.0,28.0,19.0,88.0,36.0,11.0,18.0,15.0,53.0,30.0,158.0,73.0,53.0,93.0,0.0,2.0,1.0,2.0,6.0,32.0,62.0,13.0,5.0,0.0,42.0,0.0,5.0,0.0,4.0,3.0,31.0,0.0,12.0,22.0,4.0,45.0,2.0,32.0,0.0,14.0,1.0,2.0,3.0,5.0,0.0,1.0,1.0,4.0,18.0,35.0,225.0,20.0,182.0,41.0,14.0,13.0,41.0,26.0,2.0,9.0,2.0,16.0,4.0,2.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,64.0,46.0,0.0,28.0,89.0,0.0,48.0,6.0,17.0,11.0,5.0
parE_1_26_C,33.0,68.0,63.0,15.0,77.0,44.0,12.0,42.0,33.0,43.0,15.0,18.0,48.0,55.0,52.0,71.0,60.0,79.0,6.0,5.0,3.0,1.0,9.0,20.0,60.0,25.0,0.0,7.0,29.0,0.0,16.0,2.0,14.0,0.0,141.0,1.0,5.0,34.0,8.0,26.0,13.0,23.0,5.0,55.0,7.0,6.0,0.0,1.0,6.0,4.0,11.0,23.0,51.0,75.0,19.0,153.0,108.0,31.0,13.0,20.0,58.0,22.0,5.0,14.0,2.0,39.0,2.0,0.0,3.0,0.0,1.0,5.0,13.0,5.0,11.0,23.0,52.0,5.0,8.0,38.0,0.0,55.0,2.0,9.0,35.0,23.0
pfkA_1_43_B_MM10,707.0,810.0,2667.0,180.0,641.0,421.0,333.0,326.0,124.0,1059.0,170.0,156.0,700.0,236.0,1312.0,692.0,1550.0,2613.0,12.0,27.0,165.0,5.0,32.0,135.0,407.0,112.0,4.0,3.0,1157.0,4.0,291.0,27.0,53.0,27.0,737.0,25.0,699.0,712.0,23.0,359.0,298.0,516.0,86.0,926.0,21.0,278.0,10.0,13.0,21.0,111.0,15.0,402.0,1216.0,238.0,130.0,153.0,9570.0,222.0,234.0,207.0,941.0,328.0,165.0,370.0,15.0,1387.0,36.0,12.0,29.0,10.0,8.0,5.0,49.0,18.0,20.0,190.0,489.0,18.0,1674.0,637.0,0.0,1310.0,177.0,138.0,349.0,124.0
pfkA_1_43_B_MM5,104.0,107.0,107.0,42.0,170.0,141.0,94.0,202.0,51.0,58.0,81.0,35.0,106.0,81.0,73.0,97.0,104.0,137.0,0.0,11.0,33.0,2.0,32.0,36.0,56.0,12.0,19.0,2.0,42.0,0.0,13.0,27.0,94.0,9.0,58.0,12.0,47.0,122.0,24.0,26.0,26.0,21.0,26.0,167.0,12.0,69.0,6.0,0.0,6.0,6.0,1.0,29.0,83.0,19.0,16.0,49.0,319.0,553.0,83.0,43.0,83.0,29.0,16.0,66.0,6.0,169.0,4.0,4.0,7.0,14.0,21.0,10.0,16.0,36.0,17.0,75.0,149.0,6.0,129.0,102.0,0.0,219.0,8.0,32.0,41.0,12.0
pfkA_1_43_B_MM9,60.0,13.0,94.0,17.0,52.0,34.0,68.0,50.0,14.0,55.0,15.0,2.0,79.0,28.0,65.0,115.0,76.0,61.0,1.0,2.0,3.0,2.0,1.0,8.0,38.0,6.0,3.0,8.0,24.0,0.0,5.0,7.0,17.0,1.0,25.0,7.0,21.0,18.0,4.0,118.0,5.0,16.0,7.0,29.0,6.0,10.0,0.0,0.0,0.0,3.0,0.0,21.0,31.0,23.0,5.0,11.0,194.0,25.0,189.0,32.0,50.0,56.0,0.0,11.0,0.0,110.0,7.0,3.0,16.0,0.0,1.0,3.0,5.0,2.0,0.0,16.0,16.0,2.0,36.0,37.0,0.0,77.0,1.0,6.0,51.0,4.0
pfkA_1_43_C,119.0,88.0,70.0,11.0,85.0,114.0,84.0,114.0,15.0,28.0,27.0,12.0,54.0,32.0,28.0,44.0,58.0,62.0,1.0,2.0,13.0,3.0,5.0,15.0,48.0,11.0,1.0,1.0,34.0,0.0,21.0,11.0,19.0,16.0,62.0,9.0,45.0,46.0,24.0,6.0,82.0,34.0,8.0,72.0,2.0,81.0,2.0,0.0,6.0,7.0,2.0,56.0,27.0,39.0,10.0,29.0,182.0,119.0,51.0,267.0,26.0,37.0,33.0,19.0,3.0,45.0,18.0,57.0,3.0,0.0,5.0,4.0,10.0,2.0,8.0,12.0,80.0,5.0,33.0,34.0,0.0,159.0,28.0,40.0,20.0,23.0
pgi_3_279_B_MM10,363.0,159.0,732.0,65.0,176.0,160.0,110.0,123.0,78.0,673.0,52.0,64.0,100.0,40.0,339.0,98.0,208.0,838.0,2.0,1.0,31.0,2.0,25.0,48.0,99.0,52.0,0.0,3.0,245.0,1.0,29.0,18.0,31.0,3.0,367.0,4.0,180.0,464.0,4.0,148.0,25.0,69.0,14.0,431.0,17.0,125.0,19.0,7.0,10.0,10.0,38.0,171.0,743.0,101.0,69.0,60.0,907.0,149.0,38.0,38.0,1303.0,52.0,17.0,76.0,0.0,814.0,35.0,4.0,14.0,0.0,5.0,11.0,12.0,9.0,12.0,87.0,146.0,12.0,305.0,334.0,0.0,452.0,47.0,26.0,123.0,39.0
pgi_3_279_B_MM5,126.0,101.0,537.0,45.0,134.0,137.0,25.0,76.0,22.0,445.0,11.0,44.0,64.0,50.0,150.0,55.0,206.0,439.0,1.0,1.0,44.0,2.0,22.0,22.0,77.0,10.0,3.0,2.0,73.0,0.0,24.0,11.0,29.0,3.0,101.0,8.0,53.0,56.0,2.0,64.0,12.0,70.0,27.0,121.0,7.0,47.0,0.0,2.0,8.0,10.0,0.0,20.0,302.0,73.0,31.0,39.0,484.0,85.0,57.0,34.0,245.0,448.0,16.0,29.0,1.0,226.0,6.0,6.0,3.0,2.0,1.0,9.0,15.0,10.0,9.0,10.0,104.0,0.0,146.0,149.0,0.0,236.0,19.0,41.0,90.0,17.0
pgi_3_279_B_MM8,57.0,40.0,123.0,2.0,59.0,28.0,0.0,4.0,8.0,57.0,5.0,24.0,11.0,1.0,36.0,24.0,65.0,76.0,0.0,5.0,6.0,0.0,7.0,4.0,10.0,2.0,0.0,0.0,57.0,0.0,5.0,0.0,0.0,0.0,53.0,3.0,45.0,115.0,0.0,5.0,16.0,16.0,10.0,91.0,0.0,10.0,0.0,0.0,3.0,14.0,0.0,31.0,60.0,27.0,6.0,3.0,242.0,50.0,0.0,17.0,130.0,3.0,116.0,8.0,0.0,101.0,0.0,4.0,2.0,0.0,0.0,1.0,3.0,0.0,9.0,15.0,11.0,0.0,3.0,4.0,0.0,80.0,8.0,3.0,13.0,16.0
pgi_3_279_C,112.0,196.0,138.0,16.0,162.0,153.0,90.0,135.0,42.0,148.0,40.0,59.0,53.0,45.0,43.0,101.0,124.0,264.0,1.0,4.0,10.0,0.0,6.0,37.0,46.0,3.0,3.0,0.0,29.0,0.0,10.0,14.0,9.0,2.0,49.0,2.0,58.0,161.0,10.0,30.0,34.0,37.0,14.0,133.0,1.0,37.0,0.0,1.0,9.0,8.0,0.0,16.0,22.0,57.0,11.0,16.0,365.0,60.0,25.0,47.0,109.0,25.0,42.0,327.0,0.0,153.0,8.0,2.0,5.0,0.0,0.0,12.0,13.0,2.0,4.0,12.0,55.0,12.0,97.0,99.0,0.0,149.0,14.0,29.0,58.0,30.0
purD_1_47_C,3.0,0.0,4.0,1.0,1.0,1.0,1.0,3.0,6.0,1.0,0.0,0.0,0.0,2.0,11.0,4.0,0.0,2.0,0.0,8.0,0.0,0.0,13.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0,2.0,0.0,11.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,2.0,3.0,6.0,1.0,2.0,18.0,6.0,4.0,0.0,2.0,14.0,66.0,0.0,2.0,6.0,0.0,0.0,2.0,3.0,0.0,2.0,0.0,1.0,2.0,0.0,5.0,0.0,6.0,2.0,0.0,7.0,1.0
purD_1_47_MM10,256.0,377.0,1462.0,11.0,379.0,163.0,112.0,41.0,35.0,1153.0,34.0,53.0,93.0,40.0,676.0,112.0,621.0,955.0,4.0,17.0,35.0,5.0,12.0,37.0,52.0,13.0,8.0,4.0,701.0,0.0,43.0,16.0,21.0,1.0,577.0,2.0,267.0,267.0,4.0,122.0,69.0,77.0,31.0,602.0,14.0,61.0,15.0,3.0,10.0,8.0,4.0,466.0,336.0,100.0,35.0,8.0,1865.0,124.0,64.0,53.0,586.0,204.0,25.0,101.0,0.0,1709.0,9.0,4.0,6.0,2.0,0.0,6.0,18.0,2.0,5.0,76.0,121.0,2.0,402.0,208.0,0.0,172.0,253.0,73.0,58.0,56.0
purD_1_47_MM4,13.0,3.0,3.0,0.0,1.0,13.0,0.0,3.0,3.0,32.0,0.0,1.0,1.0,3.0,0.0,2.0,10.0,3.0,1.0,1.0,0.0,0.0,0.0,7.0,2.0,1.0,3.0,0.0,0.0,0.0,2.0,4.0,0.0,2.0,1.0,2.0,1.0,3.0,0.0,4.0,1.0,7.0,6.0,3.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,7.0,13.0,1.0,0.0,12.0,2.0,0.0,6.0,10.0,9.0,0.0,1.0,0.0,6.0,32.0,1.0,6.0,0.0,8.0,3.0,0.0,1.0,6.0,1.0,4.0,0.0,1.0,2.0,0.0,4.0,1.0,0.0,12.0,3.0
purD_1_47_MM6,12.0,0.0,15.0,0.0,6.0,15.0,0.0,6.0,1.0,2.0,2.0,3.0,22.0,5.0,8.0,13.0,4.0,4.0,0.0,1.0,0.0,0.0,7.0,4.0,13.0,1.0,1.0,0.0,4.0,1.0,0.0,3.0,5.0,2.0,28.0,0.0,2.0,2.0,2.0,1.0,2.0,5.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,14.0,3.0,1.0,10.0,19.0,9.0,7.0,21.0,7.0,0.0,6.0,0.0,4.0,7.0,42.0,8.0,0.0,0.0,1.0,0.0,1.0,1.0,13.0,6.0,0.0,2.0,4.0,0.0,4.0,1.0,8.0,17.0,26.0
purD_1_47_MM8,0.0,8.0,4.0,4.0,3.0,4.0,5.0,7.0,3.0,9.0,2.0,1.0,0.0,5.0,2.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,8.0,0.0,1.0,3.0,1.0,0.0,2.0,0.0,1.0,1.0,3.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,15.0,0.0,1.0,24.0,4.0,0.0,1.0,19.0,2.0,0.0,0.0,0.0,2.0,11.0,1.0,36.0,0.0,0.0,2.0,5.0,6.0,1.0,1.0,1.0,0.0,4.0,8.0,0.0,17.0,0.0,19.0,19.0,4.0
