,dapA_1_98_B_MM3,dapA_1_98_B_MM7,dapA_1_98_B_MM9,dapA_1_98_C,dapB_3_239_B_MM10,dapB_3_239_B_MM6,dapB_3_239_B_MM9,dapB_3_239_C,dapD_1_42_C,dapD_1_42_MM10,dapD_1_42_MM4,dapD_1_42_MM6,dapD_1_42_MM8,dapF_1_79_C,dapF_1_79_MM10,dapF_1_79_MM4,dapF_1_79_MM6,dapF_1_79_MM8,dnaB_1_16_B_MM4,dnaB_1_16_B_MM6,dnaB_1_16_B_MM8,dnaB_1_16_C,dnaE_1_10_B_MM10,dnaE_1_10_B_MM5,dnaE_1_10_B_MM8,dnaE_1_10_C,dnaX_1_33_B_MM3,dnaX_1_33_B_MM6,dnaX_1_33_B_MM9,dnaX_1_33_C,eno_3_219_B_MM10,eno_3_219_B_MM5,eno_3_219_B_MM8,eno_3_219_C,fake_negC_rand_42,fbaA_1_28_B_MM5,fbaA_1_28_B_MM7,fbaA_1_28_B_MM9,fbaA_1_28_C,gapA_1_33_B_MM10,gapA_1_33_B_MM5,gapA_1_33_B_MM8,gapA_1_33_C,holB_3_220_B_MM10,holB_3_220_B_MM5,holB_3_220_B_MM9,holB_3_220_C,ligA_1_82_B_MM5,ligA_1_82_B_MM7,ligA_1_82_B_MM9,ligA_1_82_C,negC_rand_42,parE_1_26_B_MM10,parE_1_26_B_MM5,parE_1_26_B_MM8,parE_1_26_C,pfkA_1_43_B_MM10,pfkA_1_43_B_MM5,pfkA_1_43_B_MM9,pfkA_1_43_C,pgi_3_279_B_MM10,pgi_3_279_B_MM5,pgi_3_279_B_MM8,pgi_3_279_C,purD_1_47_C,purD_1_47_MM10,purD_1_47_MM4,purD_1_47_MM6,purD_1_47_MM8,purF_1_23_C,purF_1_23_MM10,purF_1_23_MM4,purF_1_23_MM6,purF_1_23_MM8,purL_1_25_B_MM3,purL_1_25_B_MM8,purL_1_25_B_MM9,purL_1_25_C,purN_3_238_B_MM10,purN_3_238_B_MM5,purN_3_238_B_MM8,purN_3_238_C,tpiA_1_45_B_MM10,tpiA_1_45_B_MM4,tpiA_1_45_B_MM7,tpiA_1_45_C
eno_3_219_B_MM10,1243.0,289.0,3417.0,26.0,222.0,4322.0,254.0,2826.0,345.0,2835.0,260.0,260.0,425.0,29.0,978.0,100.0,967.0,713.0,48.0,118.0,38.0,15.0,124.0,206.0,405.0,127.0,65.0,41.0,1609.0,0.0,2425.0,43.0,345.0,53.0,531.0,109.0,202.0,592.0,0.0,87.0,107.0,268.0,196.0,433.0,212.0,566.0,63.0,36.0,3.0,72.0,7.0,32.0,939.0,736.0,7.0,383.0,12172.0,1180.0,83.0,247.0,163.0,263.0,587.0,513.0,0.0,2071.0,66.0,62.0,36.0,1.0,2.0,3.0,1.0,67.0,6.0,165.0,795.0,50.0,510.0,2140.0,0.0,951.0,20.0,54.0,1675.0,7.0
eno_3_219_B_MM5,309.0,409.0,790.0,354.0,366.0,404.0,118.0,861.0,212.0,308.0,17.0,240.0,25.0,150.0,338.0,271.0,396.0,181.0,0.0,42.0,52.0,23.0,1.0,18.0,343.0,2.0,31.0,11.0,214.0,0.0,492.0,1107.0,430.0,78.0,442.0,1.0,89.0,329.0,81.0,264.0,35.0,513.0,382.0,57.0,68.0,82.0,16.0,3.0,0.0,0.0,5.0,9.0,156.0,8.0,219.0,559.0,512.0,1004.0,489.0,307.0,82.0,46.0,4.0,3.0,0.0,167.0,249.0,4.0,0.0,0.0,0.0,0.0,49.0,109.0,351.0,206.0,719.0,7.0,128.0,200.0,0.0,375.0,41.0,24.0,396.0,136.0
eno_3_219_B_MM8,314.0,268.0,1011.0,146.0,805.0,592.0,224.0,645.0,477.0,476.0,256.0,370.0,891.0,308.0,146.0,367.0,149.0,237.0,92.0,2.0,4.0,93.0,3.0,120.0,85.0,106.0,16.0,0.0,57.0,4.0,35.0,60.0,2229.0,191.0,19.0,0.0,703.0,133.0,155.0,341.0,293.0,121.0,150.0,50.0,62.0,647.0,29.0,6.0,3.0,49.0,2.0,51.0,246.0,249.0,161.0,185.0,1483.0,1127.0,1400.0,778.0,968.0,7.0,18.0,60.0,24.0,75.0,31.0,180.0,109.0,69.0,54.0,76.0,615.0,7.0,282.0,24.0,721.0,99.0,239.0,316.0,0.0,504.0,116.0,143.0,570.0,240.0
eno_3_219_C,84.0,46.0,510.0,14.0,267.0,97.0,2.0,576.0,229.0,12.0,157.0,36.0,158.0,103.0,87.0,321.0,6.0,40.0,0.0,39.0,1.0,3.0,1.0,48.0,49.0,719.0,0.0,48.0,39.0,14.0,4.0,2.0,236.0,717.0,139.0,89.0,64.0,40.0,0.0,95.0,137.0,363.0,0.0,5.0,120.0,97.0,1.0,1.0,0.0,0.0,0.0,7.0,808.0,10.0,614.0,287.0,565.0,851.0,173.0,208.0,313.0,45.0,4.0,115.0,0.0,277.0,66.0,43.0,54.0,0.0,0.0,0.0,160.0,0.0,8.0,152.0,71.0,0.0,282.0,87.0,0.0,456.0,3.0,9.0,183.0,2.0
fake_negC_rand_42,5872.0,11323.0,6343.0,1580.0,3894.0,5054.0,5745.0,1241.0,534.0,24161.0,585.0,2428.0,4551.0,1084.0,2181.0,7513.0,6104.0,22973.0,294.0,270.0,542.0,62.0,103.0,354.0,4473.0,1152.0,6.0,29.0,9219.0,11.0,177.0,366.0,153.0,82.0,22822.0,47.0,4207.0,2329.0,40.0,2081.0,650.0,3270.0,41.0,7198.0,96.0,2668.0,144.0,5.0,231.0,341.0,66.0,1069.0,7607.0,3775.0,1780.0,754.0,28707.0,1499.0,1345.0,2022.0,5887.0,1598.0,174.0,1378.0,8.0,30325.0,695.0,171.0,204.0,10.0,190.0,328.0,416.0,436.0,108.0,790.0,4135.0,228.0,3980.0,7232.0,0.0,10267.0,395.0,171.0,2084.0,806.0
fbaA_1_28_B_MM5,54.0,11.0,67.0,45.0,37.0,111.0,66.0,353.0,0.0,37.0,36.0,116.0,208.0,3.0,5.0,7.0,8.0,78.0,0.0,0.0,1.0,0.0,1.0,1.0,63.0,16.0,0.0,0.0,3.0,0.0,2.0,1.0,8.0,175.0,28.0,378.0,112.0,10.0,22.0,28.0,363.0,627.0,66.0,7.0,0.0,167.0,0.0,0.0,1.0,1.0,0.0,64.0,47.0,2.0,41.0,54.0,1223.0,399.0,1.0,111.0,295.0,394.0,0.0,57.0,0.0,71.0,1.0,0.0,21.0,0.0,0.0,0.0,55.0,41.0,0.0,123.0,160.0,0.0,7.0,32.0,0.0,583.0,139.0,21.0,6.0,29.0
fbaA_1_28_B_MM7,1535.0,1691.0,2598.0,302.0,874.0,658.0,467.0,458.0,344.0,1276.0,482.0,921.0,1694.0,683.0,825.0,3313.0,4768.0,6524.0,3.0,135.0,184.0,138.0,3.0,288.0,954.0,70.0,87.0,0.0,1260.0,18.0,288.0,175.0,913.0,84.0,3010.0,1.0,14663.0,4423.0,127.0,2590.0,565.0,1377.0,96.0,2165.0,122.0,698.0,56.0,3.0,155.0,536.0,0.0,1364.0,3015.0,537.0,219.0,1021.0,5393.0,716.0,175.0,1227.0,1744.0,356.0,1012.0,1273.0,4.0,7114.0,91.0,75.0,184.0,1.0,3.0,131.0,285.0,3.0,5.0,13.0,3635.0,35.0,1474.0,1292.0,0.0,3325.0,1879.0,127.0,1446.0,74.0
fbaA_1_28_B_MM9,1521.0,2831.0,5003.0,606.0,2655.0,4519.0,1825.0,2612.0,328.0,1532.0,18.0,618.0,2407.0,891.0,2660.0,1027.0,7950.0,10076.0,27.0,82.0,177.0,7.0,151.0,550.0,1060.0,396.0,22.0,160.0,2215.0,22.0,92.0,439.0,331.0,97.0,3112.0,12.0,2947.0,9704.0,133.0,1881.0,884.0,1882.0,611.0,2588.0,259.0,2104.0,5.0,257.0,346.0,116.0,116.0,2401.0,3018.0,1058.0,229.0,2064.0,13559.0,1377.0,278.0,1175.0,3471.0,2410.0,2673.0,1657.0,3.0,8039.0,292.0,181.0,212.0,24.0,65.0,66.0,572.0,107.0,7.0,1608.0,5655.0,96.0,5311.0,2916.0,0.0,1723.0,896.0,2677.0,2978.0,145.0
fbaA_1_28_C,40.0,50.0,49.0,13.0,92.0,165.0,119.0,80.0,204.0,13.0,3.0,9.0,126.0,22.0,12.0,1229.0,9.0,230.0,19.0,20.0,2.0,76.0,52.0,20.0,49.0,18.0,160.0,6.0,115.0,0.0,0.0,82.0,174.0,1.0,479.0,13.0,267.0,29.0,758.0,23.0,3.0,6.0,1.0,10.0,18.0,71.0,0.0,1.0,45.0,1.0,1.0,5.0,116.0,282.0,0.0,101.0,827.0,226.0,127.0,568.0,214.0,72.0,13.0,9.0,3.0,8.0,18.0,32.0,39.0,0.0,1.0,101.0,168.0,115.0,11.0,57.0,928.0,1.0,12.0,107.0,0.0,1206.0,2.0,86.0,184.0,160.0
gapA_1_33_B_MM10,3850.0,833.0,10610.0,1638.0,8022.0,2616.0,1195.0,1750.0,186.0,7049.0,834.0,396.0,735.0,428.0,1877.0,6279.0,13170.0,6414.0,78.0,2.0,265.0,0.0,129.0,476.0,3225.0,601.0,36.0,2.0,1489.0,15.0,634.0,63.0,326.0,313.0,856.0,85.0,975.0,2143.0,50.0,9712.0,991.0,1182.0,30.0,5211.0,23.0,1646.0,2.0,15.0,529.0,553.0,76.0,491.0,2459.0,1258.0,1330.0,1158.0,12385.0,1034.0,1152.0,865.0,3940.0,2672.0,25.0,96.0,13.0,5947.0,155.0,40.0,178.0,3.0,2.0,91.0,62.0,37.0,334.0,71.0,2504.0,91.0,2734.0,2901.0,0.0,3471.0,3433.0,571.0,744.0,461.0
gapA_1_33_B_MM5,1027.0,853.0,1754.0,591.0,3787.0,2556.0,916.0,1696.0,210.0,3493.0,3948.0,416.0,1174.0,668.0,337.0,2543.0,577.0,1535.0,12.0,4.0,27.0,94.0,1.0,354.0,712.0,245.0,2.0,2.0,221.0,97.0,13.0,4.0,222.0,26.0,2636.0,2.0,430.0,604.0,99.0,2120.0,4730.0,1202.0,296.0,1042.0,124.0,408.0,0.0,28.0,156.0,5.0,4.0,184.0,576.0,597.0,230.0,558.0,4418.0,2537.0,353.0,748.0,1851.0,1046.0,226.0,377.0,5.0,1423.0,224.0,47.0,142.0,1.0,24.0,212.0,179.0,41.0,96.0,308.0,2441.0,3.0,979.0,1442.0,0.0,1776.0,25.0,107.0,581.0,218.0
gapA_1_33_B_MM8,3645.0,1363.0,689.0,934.0,6905.0,2488.0,2590.0,5357.0,246.0,2188.0,187.0,503.0,934.0,626.0,1855.0,977.0,1893.0,3114.0,39.0,117.0,153.0,124.0,101.0,189.0,721.0,392.0,151.0,3.0,704.0,26.0,115.0,170.0,487.0,58.0,907.0,4.0,605.0,603.0,790.0,530.0,791.0,5278.0,684.0,721.0,58.0,913.0,24.0,55.0,37.0,348.0,171.0,2239.0,1916.0,1729.0,107.0,886.0,8210.0,789.0,803.0,494.0,2540.0,2287.0,488.0,453.0,88.0,2797.0,177.0,19.0,136.0,2.0,3.0,190.0,251.0,66.0,70.0,1185.0,2657.0,1.0,695.0,2675.0,0.0,3115.0,18.0,431.0,1461.0,384.0
gapA_1_33_C,444.0,534.0,759.0,107.0,328.0,585.0,1172.0,504.0,71.0,198.0,7.0,411.0,169.0,597.0,198.0,278.0,188.0,829.0,1.0,4.0,2.0,34.0,3.0,15.0,174.0,241.0,127.0,57.0,36.0,50.0,1.0,0.0,74.0,2.0,695.0,0.0,7.0,331.0,76.0,13.0,56.0,336.0,1198.0,216.0,7.0,336.0,3.0,35.0,30.0,108.0,0.0,7.0,1334.0,81.0,186.0,31.0,2064.0,876.0,329.0,333.0,254.0,88.0,5.0,14.0,2.0,301.0,144.0,4.0,2.0,12.0,1.0,2.0,14.0,26.0,72.0,7.0,429.0,38.0,382.0,543.0,0.0,762.0,76.0,5.0,139.0,224.0
holB_3_220_B_MM10,8834.0,6353.0,12847.0,773.0,6332.0,2368.0,1114.0,515.0,937.0,4766.0,1088.0,266.0,2045.0,801.0,3719.0,2286.0,7912.0,14044.0,2.0,88.0,126.0,84.0,24.0,528.0,1324.0,988.0,30.0,114.0,16165.0,5.0,584.0,170.0,268.0,143.0,5714.0,81.0,784.0,8664.0,8.0,3256.0,543.0,362.0,162.0,30854.0,166.0,1965.0,36.0,132.0,476.0,3176.0,295.0,6585.0,8161.0,1099.0,154.0,171.0,21673.0,1173.0,361.0,220.0,3531.0,1874.0,4932.0,1053.0,38.0,5601.0,62.0,86.0,48.0,1.0,6.0,311.0,385.0,91.0,197.0,599.0,3438.0,5.0,468.0,2196.0,0.0,4573.0,1073.0,783.0,372.0,882.0
holB_3_220_B_MM5,196.0,11.0,132.0,47.0,160.0,242.0,231.0,115.0,13.0,69.0,8.0,26.0,125.0,25.0,81.0,91.0,67.0,312.0,55.0,0.0,38.0,0.0,2.0,40.0,3.0,42.0,15.0,1.0,116.0,1.0,133.0,0.0,0.0,59.0,14.0,0.0,190.0,100.0,2.0,139.0,10.0,140.0,17.0,382.0,680.0,112.0,0.0,0.0,0.0,0.0,0.0,5.0,372.0,54.0,74.0,16.0,440.0,435.0,208.0,127.0,547.0,34.0,23.0,22.0,63.0,28.0,18.0,37.0,0.0,0.0,0.0,39.0,16.0,19.0,4.0,173.0,96.0,0.0,7.0,265.0,0.0,535.0,6.0,141.0,50.0,184.0
holB_3_220_B_MM9,2424.0,401.0,1768.0,316.0,3406.0,2656.0,1287.0,1485.0,271.0,420.0,344.0,664.0,830.0,319.0,841.0,1370.0,1439.0,3627.0,2.0,23.0,93.0,4.0,132.0,124.0,408.0,51.0,3.0,9.0,553.0,12.0,158.0,66.0,231.0,76.0,3155.0,7.0,571.0,569.0,1.0,586.0,343.0,115.0,352.0,3528.0,224.0,6461.0,198.0,19.0,1.0,127.0,26.0,679.0,3670.0,686.0,125.0,429.0,3773.0,1905.0,2022.0,669.0,1142.0,508.0,255.0,456.0,40.0,1020.0,39.0,36.0,316.0,5.0,12.0,19.0,42.0,6.0,34.0,189.0,713.0,68.0,1001.0,2686.0,0.0,2689.0,104.0,198.0,849.0,974.0
holB_3_220_C,37.0,51.0,120.0,0.0,64.0,98.0,80.0,127.0,61.0,86.0,26.0,81.0,24.0,13.0,15.0,254.0,9.0,207.0,0.0,1.0,0.0,0.0,0.0,13.0,8.0,148.0,3.0,18.0,7.0,0.0,1.0,1.0,58.0,0.0,266.0,0.0,5.0,175.0,1.0,46.0,2.0,68.0,1.0,108.0,39.0,147.0,330.0,1.0,0.0,0.0,0.0,1.0,40.0,101.0,50.0,68.0,638.0,284.0,0.0,55.0,9.0,52.0,0.0,2.0,8.0,82.0,25.0,62.0,5.0,0.0,0.0,2.0,91.0,42.0,1.0,57.0,106.0,22.0,35.0,5.0,0.0,166.0,101.0,149.0,194.0,17.0
ligA_1_82_B_MM5,337.0,170.0,112.0,63.0,342.0,148.0,149.0,5.0,14.0,30.0,166.0,142.0,5.0,209.0,36.0,334.0,68.0,61.0,35.0,0.0,4.0,2.0,38.0,5.0,79.0,3.0,0.0,1.0,5.0,0.0,115.0,0.0,135.0,19.0,251.0,0.0,8.0,133.0,0.0,96.0,166.0,34.0,0.0,255.0,39.0,2.0,0.0,329.0,52.0,10.0,0.0,28.0,102.0,158.0,115.0,69.0,45.0,133.0,39.0,75.0,7.0,4.0,16.0,2.0,0.0,233.0,2.0,3.0,0.0,1.0,0.0,23.0,93.0,62.0,1.0,61.0,213.0,0.0,236.0,309.0,0.0,310.0,123.0,95.0,3.0,1.0
ligA_1_82_B_MM7,529.0,1367.0,1640.0,67.0,619.0,475.0,267.0,385.0,361.0,582.0,227.0,72.0,288.0,114.0,189.0,312.0,925.0,721.0,30.0,1.0,26.0,1.0,28.0,194.0,549.0,273.0,0.0,1.0,462.0,0.0,6.0,2.0,113.0,1.0,2963.0,42.0,67.0,331.0,145.0,5.0,426.0,6.0,43.0,1328.0,85.0,330.0,0.0,17.0,1137.0,411.0,58.0,11.0,323.0,190.0,115.0,161.0,1861.0,624.0,51.0,185.0,1425.0,99.0,2.0,244.0,453.0,452.0,24.0,61.0,22.0,0.0,0.0,47.0,38.0,26.0,73.0,35.0,712.0,1.0,552.0,368.0,0.0,815.0,4.0,225.0,399.0,3.0
ligA_1_82_B_MM9,348.0,719.0,4995.0,8.0,718.0,1260.0,138.0,151.0,171.0,1211.0,648.0,101.0,512.0,456.0,27.0,1333.0,675.0,1264.0,32.0,19.0,72.0,0.0,2.0,14.0,650.0,39.0,39.0,1.0,127.0,0.0,6.0,119.0,123.0,18.0,129.0,0.0,154.0,604.0,1.0,67.0,402.0,1113.0,1.0,1672.0,0.0,344.0,1.0,37.0,101.0,1672.0,1.0,860.0,1257.0,667.0,478.0,6.0,3104.0,393.0,10.0,185.0,36.0,76.0,6.0,66.0,0.0,708.0,2.0,0.0,93.0,23.0,13.0,200.0,177.0,15.0,80.0,136.0,229.0,0.0,2464.0,1313.0,0.0,1499.0,25.0,228.0,216.0,91.0
ligA_1_82_C,40.0,70.0,194.0,152.0,55.0,19.0,3.0,32.0,343.0,7.0,3.0,29.0,199.0,3.0,35.0,16.0,4.0,384.0,0.0,20.0,1.0,0.0,95.0,76.0,32.0,57.0,0.0,0.0,105.0,0.0,3.0,48.0,135.0,0.0,537.0,0.0,313.0,219.0,37.0,15.0,89.0,2.0,4.0,249.0,16.0,293.0,0.0,0.0,1.0,94.0,699.0,3.0,14.0,155.0,227.0,7.0,218.0,24.0,4.0,122.0,13.0,13.0,0.0,34.0,32.0,267.0,1.0,54.0,1.0,0.0,0.0,15.0,39.0,12.0,1.0,2.0,675.0,1.0,143.0,30.0,0.0,268.0,6.0,29.0,163.0,1.0
negC_rand_42,738.0,3928.0,21925.0,421.0,2181.0,2269.0,317.0,222.0,21.0,1124.0,168.0,504.0,255.0,22.0,3547.0,321.0,512.0,1928.0,1.0,12.0,277.0,2.0,7.0,21.0,948.0,95.0,2.0,0.0,5115.0,0.0,10.0,192.0,45.0,2.0,3118.0,125.0,155.0,293.0,1.0,2636.0,829.0,343.0,13.0,845.0,9.0,962.0,2.0,13.0,7.0,10.0,3.0,61270.0,117.0,838.0,24.0,379.0,6082.0,275.0,389.0,799.0,1120.0,1036.0,406.0,69.0,15.0,977.0,29.0,39.0,26.0,1.0,41.0,105.0,44.0,18.0,4.0,162.0,110.0,35.0,7051.0,5323.0,0.0,2402.0,380.0,62.0,169.0,237.0
parE_1_26_B_MM10,15396.0,4586.0,26082.0,1805.0,13111.0,4561.0,6186.0,5081.0,2567.0,35841.0,1711.0,1189.0,4399.0,1818.0,33167.0,8078.0,16906.0,21684.0,137.0,360.0,144.0,204.0,510.0,2291.0,5095.0,1685.0,162.0,35.0,22286.0,27.0,2964.0,93.0,754.0,533.0,14398.0,186.0,4304.0,11190.0,262.0,4729.0,1750.0,2360.0,116.0,18525.0,607.0,6471.0,167.0,19.0,556.0,505.0,140.0,6285.0,38586.0,6339.0,2881.0,3562.0,37152.0,2469.0,3049.0,2491.0,39615.0,6606.0,641.0,3844.0,237.0,14211.0,122.0,150.0,322.0,8.0,18.0,305.0,453.0,376.0,528.0,2178.0,5092.0,197.0,5293.0,9568.0,0.0,11569.0,4295.0,1626.0,3424.0,2229.0
parE_1_26_B_MM5,5524.0,2285.0,5766.0,2101.0,4131.0,1922.0,2182.0,1511.0,2110.0,4503.0,1782.0,1695.0,2343.0,1902.0,2074.0,6575.0,3439.0,2757.0,105.0,141.0,92.0,88.0,378.0,2493.0,2798.0,1372.0,248.0,275.0,1564.0,1.0,222.0,906.0,1172.0,101.0,3184.0,40.0,662.0,904.0,174.0,1581.0,815.0,2295.0,1175.0,2613.0,569.0,551.0,150.0,59.0,174.0,15.0,372.0,741.0,2595.0,11945.0,2263.0,1698.0,19091.0,1458.0,1524.0,2135.0,3241.0,1662.0,1484.0,1578.0,133.0,2679.0,69.0,201.0,146.0,58.0,285.0,289.0,415.0,64.0,72.0,1596.0,4258.0,118.0,2611.0,3333.0,0.0,5614.0,114.0,761.0,2954.0,802.0
parE_1_26_B_MM8,1948.0,1181.0,2604.0,429.0,983.0,924.0,293.0,2882.0,1183.0,902.0,284.0,520.0,1308.0,925.0,1615.0,2654.0,729.0,3897.0,79.0,60.0,4.0,2.0,208.0,762.0,2319.0,377.0,74.0,4.0,911.0,1.0,189.0,3.0,267.0,1.0,1769.0,1.0,548.0,662.0,39.0,1111.0,43.0,1269.0,8.0,850.0,7.0,520.0,20.0,6.0,73.0,47.0,8.0,175.0,847.0,773.0,4132.0,84.0,5354.0,101.0,656.0,285.0,1845.0,1156.0,8.0,40.0,71.0,555.0,6.0,13.0,5.0,0.0,1.0,26.0,57.0,135.0,88.0,1533.0,824.0,2.0,883.0,912.0,0.0,2227.0,133.0,407.0,505.0,340.0
parE_1_26_C,1215.0,1099.0,2684.0,1346.0,1143.0,400.0,528.0,1371.0,865.0,1018.0,178.0,257.0,1057.0,1062.0,688.0,2550.0,2829.0,2684.0,47.0,1.0,21.0,49.0,553.0,842.0,1515.0,662.0,9.0,190.0,133.0,20.0,121.0,77.0,361.0,91.0,8804.0,45.0,501.0,481.0,135.0,884.0,176.0,332.0,165.0,2035.0,85.0,395.0,49.0,10.0,278.0,269.0,211.0,744.0,2974.0,2436.0,1221.0,3619.0,1522.0,678.0,533.0,467.0,880.0,224.0,134.0,952.0,33.0,500.0,114.0,2.0,4.0,0.0,1.0,323.0,195.0,389.0,363.0,314.0,1654.0,5.0,350.0,966.0,0.0,2461.0,148.0,562.0,1627.0,803.0
pfkA_1_43_B_MM10,21260.0,21808.0,80998.0,4521.0,19414.0,10485.0,8985.0,6922.0,4447.0,34075.0,8119.0,4439.0,22089.0,6004.0,28388.0,21867.0,47063.0,79263.0,176.0,951.0,2370.0,241.0,546.0,3107.0,11459.0,3614.0,337.0,242.0,33508.0,77.0,10359.0,740.0,2266.0,530.0,25509.0,408.0,23370.0,11029.0,688.0,8430.0,7960.0,13000.0,2815.0,27748.0,487.0,5104.0,277.0,534.0,483.0,2547.0,635.0,6737.0,31727.0,8103.0,4076.0,3847.0,201952.0,8118.0,6605.0,4459.0,23735.0,5583.0,3687.0,13959.0,561.0,43546.0,1570.0,453.0,727.0,240.0,236.0,250.0,1656.0,764.0,954.0,4204.0,12021.0,244.0,59469.0,19194.0,0.0,44704.0,5224.0,6460.0,7842.0,3782.0
pfkA_1_43_B_MM5,2276.0,1794.0,3022.0,811.0,4697.0,6217.0,1699.0,4212.0,998.0,1669.0,1409.0,1178.0,2411.0,4159.0,3931.0,3332.0,2226.0,4555.0,158.0,282.0,766.0,54.0,108.0,1164.0,2365.0,147.0,1101.0,22.0,1545.0,1.0,549.0,641.0,1225.0,631.0,1895.0,221.0,2816.0,3139.0,913.0,631.0,579.0,1174.0,1066.0,5948.0,416.0,1711.0,340.0,1.0,6.0,55.0,6.0,1042.0,1886.0,1112.0,181.0,1920.0,9041.0,12472.0,1442.0,1307.0,975.0,479.0,79.0,1208.0,36.0,3802.0,104.0,203.0,481.0,113.0,139.0,181.0,490.0,478.0,222.0,2712.0,3074.0,388.0,3608.0,3159.0,0.0,6229.0,26.0,820.0,1318.0,826.0
pfkA_1_43_B_MM9,2179.0,149.0,2955.0,151.0,1020.0,247.0,926.0,456.0,446.0,2790.0,51.0,29.0,1510.0,747.0,136.0,3274.0,1675.0,1513.0,14.0,1.0,6.0,73.0,101.0,553.0,683.0,211.0,19.0,59.0,1246.0,1.0,9.0,638.0,747.0,4.0,1188.0,54.0,39.0,111.0,276.0,8024.0,50.0,114.0,386.0,685.0,12.0,105.0,10.0,66.0,37.0,315.0,2.0,918.0,901.0,805.0,9.0,462.0,6540.0,1500.0,6415.0,254.0,718.0,2037.0,8.0,164.0,31.0,3551.0,41.0,21.0,79.0,0.0,36.0,12.0,147.0,80.0,65.0,67.0,490.0,28.0,2747.0,1175.0,0.0,1388.0,97.0,463.0,520.0,152.0
pfkA_1_43_C,3007.0,1370.0,2255.0,516.0,1900.0,3187.0,2243.0,2527.0,339.0,1145.0,993.0,632.0,1974.0,1143.0,1020.0,1010.0,1897.0,1316.0,27.0,329.0,706.0,27.0,357.0,450.0,746.0,278.0,0.0,17.0,151.0,1.0,260.0,728.0,868.0,140.0,2701.0,80.0,1312.0,1415.0,974.0,323.0,854.0,1531.0,532.0,1667.0,201.0,960.0,82.0,41.0,81.0,257.0,87.0,1567.0,1315.0,881.0,484.0,604.0,5055.0,2049.0,922.0,7659.0,926.0,656.0,925.0,380.0,5.0,1046.0,89.0,92.0,50.0,32.0,150.0,278.0,84.0,151.0,257.0,301.0,2293.0,100.0,1853.0,839.0,0.0,3792.0,359.0,266.0,743.0,424.0
pgi_3_279_B_MM10,9281.0,2797.0,24046.0,1610.0,8938.0,4549.0,5572.0,1462.0,1462.0,20003.0,83.0,725.0,633.0,1545.0,7463.0,4994.0,3132.0,23986.0,138.0,65.0,317.0,7.0,747.0,1269.0,2812.0,1031.0,54.0,6.0,7354.0,1.0,1064.0,391.0,627.0,162.0,8991.0,264.0,4260.0,18900.0,37.0,6250.0,893.0,1117.0,281.0,9761.0,224.0,2756.0,305.0,25.0,299.0,480.0,573.0,1003.0,36243.0,3097.0,4261.0,506.0,25697.0,6473.0,1207.0,1593.0,34742.0,2936.0,635.0,1502.0,71.0,24862.0,102.0,632.0,357.0,5.0,177.0,565.0,593.0,142.0,177.0,2087.0,5775.0,105.0,2512.0,9919.0,0.0,15544.0,2624.0,146.0,1992.0,520.0
pgi_3_279_B_MM5,2358.0,3264.0,20272.0,49.0,4071.0,5621.0,295.0,1126.0,449.0,12285.0,90.0,1084.0,1674.0,2722.0,4465.0,940.0,4616.0,17790.0,96.0,42.0,1972.0,27.0,1195.0,514.0,1781.0,299.0,52.0,98.0,2249.0,0.0,819.0,531.0,554.0,9.0,3797.0,53.0,2883.0,1113.0,49.0,3268.0,72.0,834.0,1099.0,2654.0,206.0,1489.0,31.0,16.0,128.0,65.0,32.0,98.0,9908.0,3491.0,385.0,134.0,13464.0,1576.0,2110.0,849.0,7076.0,11184.0,481.0,1369.0,10.0,6343.0,209.0,88.0,156.0,6.0,11.0,260.0,305.0,769.0,166.0,980.0,4827.0,63.0,3145.0,6172.0,0.0,7986.0,121.0,2271.0,2944.0,1170.0
pgi_3_279_B_MM8,238.0,2778.0,4705.0,177.0,851.0,380.0,20.0,94.0,68.0,4771.0,11.0,1730.0,20.0,9.0,2728.0,394.0,1343.0,439.0,0.0,80.0,335.0,4.0,77.0,201.0,1525.0,617.0,0.0,2.0,2770.0,4.0,313.0,5.0,3.0,3.0,878.0,5.0,1049.0,5778.0,1.0,19.0,10.0,151.0,286.0,1826.0,18.0,11.0,39.0,1.0,248.0,31.0,2.0,978.0,1226.0,56.0,76.0,400.0,7639.0,886.0,9.0,1550.0,3553.0,14.0,3130.0,22.0,41.0,3976.0,21.0,17.0,51.0,0.0,38.0,47.0,94.0,39.0,8.0,382.0,52.0,0.0,483.0,38.0,0.0,4338.0,10.0,393.0,153.0,754.0
pgi_3_279_C,3285.0,4925.0,3866.0,273.0,1718.0,4629.0,1051.0,1841.0,354.0,4895.0,999.0,1852.0,931.0,1474.0,1691.0,2702.0,3932.0,5746.0,37.0,87.0,83.0,19.0,7.0,856.0,1762.0,82.0,33.0,23.0,1050.0,0.0,637.0,317.0,84.0,20.0,3299.0,37.0,1912.0,4030.0,624.0,1131.0,820.0,1806.0,9.0,4497.0,173.0,2180.0,29.0,26.0,367.0,351.0,1.0,947.0,458.0,3111.0,471.0,204.0,7016.0,2710.0,621.0,426.0,2301.0,1123.0,3294.0,7013.0,37.0,4761.0,271.0,162.0,284.0,108.0,2.0,6.0,578.0,275.0,176.0,505.0,669.0,7.0,4084.0,1486.0,0.0,4805.0,383.0,1309.0,492.0,398.0
