,dapA_1_98_B_MM14,dapA_1_98_B_MM3,dapA_1_98_B_MM7,dapA_1_98_B_MM9,dapA_1_98_C,dapA_1_98_W_MM1,dapA_3_214_B_MM14,dapA_3_214_B_MM6,dapA_3_214_B_MM9,dapA_3_214_C,dapA_3_214_W_MM1,dapB_1_18_B_MM11,dapB_1_18_B_MM13,dapB_1_18_B_MM14,dapB_1_18_B_MM5,dapB_1_18_C,dapB_3_239_B_MM14,dapB_3_239_B_MM9,dapB_3_239_C,dapB_3_239_W_MM1,fake_negC_rand_18,fake_negC_rand_28,fake_negC_rand_31,fake_negC_rand_42,fake_negC_rand_43,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,gdhA_1_42_B_MM10,gdhA_1_42_B_MM14,gdhA_1_42_B_MM4,gdhA_1_42_B_MM6,gdhA_1_42_B_MM8,gdhA_1_42_C,gdhA_3_216_B_MM10,gdhA_3_216_B_MM14,gdhA_3_216_B_MM4,gdhA_3_216_B_MM6,gdhA_3_216_B_MM8,gdhA_3_216_C,gltB_1_17_B_MM10,gltB_1_17_B_MM14,gltB_1_17_B_MM4,gltB_1_17_B_MM6,gltB_1_17_B_MM8,gltB_1_17_C,gltB_3_284_B_MM10,gltB_3_284_B_MM14,gltB_3_284_B_MM4,gltB_3_284_B_MM6,gltB_3_284_B_MM8,gltB_3_284_C,glyA_1_26_B_MM11,glyA_1_26_B_MM12,glyA_1_26_B_MM4,glyA_1_26_B_MM8,glyA_1_26_B_MM9,glyA_1_26_C,glyA_3_279_B_MM14,glyA_3_279_B_MM3,glyA_3_279_B_MM6,glyA_3_279_C,negC_rand_42,purL_1_25_B_MM14,purL_1_25_B_MM3,purL_1_25_B_MM8,purL_1_25_B_MM9,purL_1_25_C,purL_3_201_B_MM11,purL_3_201_B_MM14,purL_3_201_B_MM5,purL_3_201_B_MM9,purL_3_201_C,purL_3_201_W_MM1,purN_1_86_B_MM12,purN_1_86_B_MM2,purN_1_86_B_MM4,purN_1_86_C,purN_3_238_B_MM10,purN_3_238_B_MM11,purN_3_238_B_MM14,purN_3_238_B_MM4,purN_3_238_B_MM5,purN_3_238_C,purN_3_238_W_MM1,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM14,543.0,38.0,168.0,439.0,14.0,7.0,1555.0,37.0,48.0,44.0,9.0,73.0,273.0,289.0,22.0,3.0,352.0,7.0,19.0,6.0,631.0,1603.0,142.0,468.0,170.0,2092.0,1874.0,6720.0,0.0,2.0,5.0,9.0,1.0,155.0,8.0,201.0,0.0,438.0,219.0,303.0,712.0,252.0,525.0,269.0,155.0,63.0,176.0,164.0,346.0,100.0,109.0,54.0,118.0,702.0,569.0,319.0,309.0,295.0,126.0,318.0,107.0,5.0,2.0,4.0,0.0,1563.0,37.0,479.0,98.0,649.0,547.0,3.0,17.0,71.0,0.0,212.0,214.0,402.0,82.0,1.0,1.0,475.0,0.0,5.0,0.0,744.0,1310.0,1056.0,97.0,237.0,11.0,9.0,154.0,409.0,8.0,19.0,552.0,2245.0,2558.0,1365.0,3.0
folA_1_56_B_MM2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,0.0
folA_1_56_B_MM3,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
folA_1_56_B_MM6,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,1.0,4.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,10.0,1.0
folA_1_56_B_MM9,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,34.0,11.0,9.0,4.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,5.0,2.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,10.0,6.0,25.0,30.0,0.0
folA_1_56_C,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
folA_3_242_B_MM3,222.0,14.0,64.0,143.0,2.0,5.0,685.0,22.0,48.0,5.0,7.0,29.0,65.0,91.0,29.0,15.0,85.0,2.0,7.0,1.0,192.0,355.0,60.0,15.0,149.0,80.0,366.0,1029.0,0.0,0.0,0.0,4.0,0.0,891.0,20.0,85.0,0.0,57.0,57.0,79.0,134.0,55.0,147.0,32.0,31.0,3.0,40.0,56.0,79.0,40.0,17.0,29.0,39.0,25.0,20.0,18.0,6.0,21.0,4.0,93.0,55.0,4.0,3.0,9.0,1.0,559.0,41.0,218.0,29.0,144.0,181.0,0.0,8.0,32.0,0.0,79.0,70.0,127.0,25.0,0.0,4.0,252.0,3.0,7.0,0.0,153.0,327.0,308.0,14.0,57.0,8.0,10.0,134.0,304.0,0.0,1.0,9.0,124.0,2611.0,1834.0,3.0
folA_3_242_C,21.0,1.0,2.0,1.0,1.0,1.0,2.0,9.0,1.0,2.0,1.0,0.0,7.0,1.0,6.0,0.0,4.0,0.0,1.0,1.0,0.0,4.0,1.0,0.0,16.0,1.0,5.0,24.0,0.0,0.0,0.0,0.0,0.0,22.0,27.0,9.0,1.0,18.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,5.0,1.0,1.0,0.0,3.0,0.0,0.0,2.0,13.0,1.0,1.0,0.0,0.0,0.0,1.0,7.0,2.0,0.0,1.0,0.0,38.0,0.0,0.0,2.0,2.0,2.0,0.0,6.0,9.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,32.0,2.0,0.0,0.0,12.0,6.0,2.0,3.0,2.0,1.0,9.0,11.0,48.0,0.0,0.0,2.0,44.0,115.0,109.0,0.0
gdhA_1_42_B_MM10,72.0,8.0,12.0,41.0,1.0,6.0,194.0,0.0,14.0,1.0,0.0,5.0,15.0,21.0,3.0,9.0,67.0,1.0,0.0,1.0,49.0,144.0,12.0,43.0,15.0,318.0,175.0,261.0,0.0,0.0,0.0,0.0,0.0,21.0,9.0,166.0,1.0,44.0,16.0,53.0,39.0,11.0,29.0,32.0,18.0,0.0,13.0,0.0,29.0,6.0,0.0,1.0,2.0,64.0,35.0,19.0,21.0,20.0,25.0,25.0,3.0,0.0,1.0,0.0,0.0,103.0,3.0,36.0,2.0,18.0,47.0,0.0,1.0,1.0,0.0,22.0,36.0,46.0,15.0,2.0,0.0,28.0,2.0,0.0,1.0,20.0,77.0,70.0,7.0,27.0,0.0,1.0,20.0,13.0,0.0,1.0,12.0,35.0,200.0,256.0,0.0
gdhA_1_42_B_MM14,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,8.0,1.0,3.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0
gdhA_1_42_B_MM4,124.0,9.0,45.0,113.0,5.0,1.0,263.0,1.0,7.0,10.0,0.0,17.0,12.0,43.0,2.0,0.0,102.0,2.0,3.0,2.0,164.0,193.0,53.0,54.0,14.0,396.0,390.0,570.0,0.0,6.0,0.0,0.0,0.0,46.0,1.0,52.0,0.0,806.0,28.0,48.0,60.0,21.0,87.0,25.0,29.0,1.0,10.0,2.0,44.0,1.0,1.0,0.0,0.0,7.0,82.0,5.0,2.0,10.0,4.0,33.0,10.0,0.0,0.0,0.0,0.0,249.0,13.0,64.0,12.0,148.0,141.0,0.0,3.0,3.0,0.0,75.0,67.0,59.0,24.0,9.0,1.0,96.0,0.0,0.0,1.0,78.0,232.0,148.0,2.0,21.0,8.0,0.0,29.0,122.0,0.0,0.0,2.0,32.0,492.0,307.0,0.0
gdhA_1_42_B_MM6,44.0,3.0,10.0,65.0,0.0,0.0,211.0,7.0,6.0,7.0,37.0,2.0,24.0,14.0,9.0,2.0,59.0,2.0,3.0,2.0,121.0,148.0,17.0,52.0,7.0,247.0,339.0,347.0,0.0,0.0,0.0,1.0,0.0,29.0,0.0,24.0,0.0,60.0,239.0,15.0,38.0,8.0,57.0,3.0,7.0,0.0,17.0,1.0,36.0,0.0,0.0,0.0,1.0,11.0,111.0,5.0,5.0,11.0,0.0,31.0,24.0,0.0,0.0,0.0,0.0,142.0,4.0,46.0,4.0,31.0,60.0,1.0,5.0,10.0,0.0,39.0,12.0,23.0,7.0,0.0,0.0,31.0,2.0,0.0,0.0,21.0,59.0,75.0,1.0,5.0,1.0,6.0,26.0,108.0,0.0,0.0,0.0,15.0,308.0,177.0,0.0
gdhA_1_42_B_MM8,112.0,19.0,10.0,91.0,0.0,2.0,151.0,3.0,6.0,2.0,1.0,14.0,37.0,66.0,14.0,1.0,80.0,0.0,0.0,0.0,123.0,230.0,18.0,58.0,30.0,280.0,214.0,415.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,24.0,0.0,38.0,24.0,377.0,75.0,14.0,80.0,38.0,16.0,2.0,17.0,8.0,18.0,0.0,0.0,0.0,1.0,32.0,50.0,2.0,7.0,1.0,0.0,38.0,21.0,0.0,0.0,0.0,0.0,187.0,6.0,57.0,16.0,88.0,52.0,0.0,0.0,4.0,0.0,37.0,56.0,29.0,7.0,0.0,0.0,104.0,0.0,2.0,0.0,41.0,133.0,158.0,7.0,44.0,3.0,1.0,43.0,118.0,0.0,1.0,2.0,31.0,585.0,193.0,1.0
gdhA_1_42_C,61.0,3.0,25.0,59.0,0.0,18.0,389.0,7.0,5.0,4.0,3.0,5.0,21.0,28.0,0.0,0.0,42.0,0.0,1.0,1.0,70.0,238.0,26.0,116.0,15.0,419.0,302.0,636.0,0.0,0.0,0.0,1.0,0.0,63.0,0.0,23.0,0.0,44.0,28.0,26.0,419.0,11.0,56.0,7.0,20.0,1.0,2.0,0.0,27.0,1.0,0.0,0.0,1.0,7.0,78.0,1.0,3.0,2.0,3.0,13.0,6.0,0.0,0.0,0.0,0.0,296.0,10.0,91.0,11.0,63.0,132.0,0.0,1.0,6.0,0.0,27.0,91.0,26.0,10.0,0.0,0.0,86.0,0.0,2.0,0.0,38.0,117.0,197.0,7.0,21.0,0.0,0.0,23.0,123.0,0.0,0.0,1.0,28.0,943.0,542.0,0.0
gdhA_3_216_B_MM10,35.0,2.0,6.0,14.0,0.0,0.0,214.0,5.0,12.0,9.0,0.0,3.0,22.0,26.0,3.0,1.0,44.0,5.0,0.0,3.0,55.0,122.0,14.0,39.0,18.0,291.0,193.0,302.0,0.0,0.0,1.0,0.0,0.0,34.0,1.0,21.0,0.0,66.0,14.0,42.0,30.0,101.0,19.0,5.0,0.0,1.0,7.0,1.0,5.0,1.0,0.0,0.0,1.0,9.0,63.0,2.0,1.0,5.0,4.0,16.0,14.0,0.0,0.0,0.0,0.0,109.0,0.0,20.0,0.0,25.0,62.0,2.0,0.0,1.0,1.0,26.0,30.0,41.0,3.0,0.0,0.0,28.0,0.0,0.0,0.0,14.0,53.0,87.0,2.0,3.0,4.0,0.0,29.0,96.0,0.0,0.0,11.0,53.0,293.0,167.0,0.0
gdhA_3_216_B_MM14,110.0,10.0,16.0,105.0,0.0,1.0,519.0,4.0,11.0,0.0,1.0,23.0,43.0,73.0,14.0,1.0,75.0,9.0,8.0,6.0,135.0,211.0,31.0,57.0,27.0,505.0,520.0,652.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,35.0,0.0,65.0,25.0,31.0,115.0,28.0,694.0,24.0,22.0,0.0,23.0,5.0,22.0,2.0,2.0,4.0,2.0,116.0,107.0,64.0,76.0,34.0,54.0,44.0,64.0,6.0,1.0,0.0,1.0,314.0,5.0,89.0,2.0,111.0,215.0,3.0,3.0,10.0,0.0,23.0,56.0,86.0,21.0,2.0,1.0,114.0,4.0,1.0,2.0,62.0,187.0,181.0,7.0,27.0,2.0,4.0,67.0,162.0,1.0,0.0,2.0,37.0,713.0,411.0,0.0
gdhA_3_216_B_MM4,72.0,4.0,19.0,45.0,2.0,3.0,272.0,1.0,46.0,2.0,2.0,9.0,27.0,37.0,2.0,5.0,57.0,7.0,2.0,3.0,86.0,80.0,16.0,42.0,10.0,313.0,364.0,466.0,0.0,0.0,0.0,4.0,0.0,72.0,0.0,16.0,1.0,71.0,20.0,39.0,20.0,7.0,27.0,138.0,11.0,3.0,20.0,2.0,22.0,1.0,0.0,3.0,1.0,3.0,51.0,1.0,1.0,2.0,0.0,30.0,20.0,5.0,0.0,0.0,0.0,114.0,2.0,15.0,3.0,39.0,54.0,0.0,5.0,22.0,0.0,12.0,29.0,63.0,11.0,0.0,0.0,31.0,1.0,4.0,0.0,13.0,42.0,71.0,5.0,35.0,2.0,10.0,61.0,78.0,0.0,0.0,11.0,70.0,265.0,219.0,0.0
gdhA_3_216_B_MM6,49.0,14.0,21.0,43.0,1.0,0.0,238.0,4.0,4.0,5.0,3.0,7.0,31.0,19.0,1.0,2.0,57.0,0.0,3.0,0.0,107.0,117.0,10.0,28.0,21.0,287.0,340.0,283.0,0.0,0.0,0.0,0.0,0.0,34.0,1.0,31.0,0.0,43.0,9.0,32.0,26.0,15.0,39.0,25.0,109.0,1.0,16.0,1.0,34.0,0.0,0.0,0.0,0.0,9.0,43.0,4.0,1.0,3.0,0.0,23.0,14.0,0.0,0.0,0.0,0.0,135.0,2.0,50.0,2.0,26.0,79.0,0.0,1.0,12.0,0.0,6.0,23.0,40.0,3.0,0.0,0.0,33.0,0.0,0.0,0.0,10.0,50.0,75.0,1.0,17.0,4.0,0.0,32.0,70.0,2.0,0.0,1.0,49.0,358.0,192.0,0.0
gdhA_3_216_B_MM8,1.0,1.0,2.0,2.0,0.0,1.0,37.0,4.0,1.0,2.0,6.0,15.0,2.0,2.0,2.0,0.0,8.0,1.0,0.0,9.0,2.0,23.0,13.0,2.0,3.0,77.0,43.0,57.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0,0.0,1.0,6.0,6.0,3.0,6.0,7.0,4.0,3.0,13.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,15.0,11.0,1.0,2.0,0.0,1.0,7.0,0.0,3.0,0.0,0.0,0.0,12.0,0.0,4.0,2.0,1.0,1.0,0.0,7.0,7.0,0.0,1.0,2.0,12.0,2.0,0.0,0.0,10.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,8.0,8.0,1.0,37.0,12.0,0.0,0.0,1.0,8.0,45.0,9.0,0.0
gdhA_3_216_C,86.0,17.0,13.0,18.0,1.0,8.0,295.0,9.0,3.0,0.0,7.0,7.0,18.0,40.0,7.0,1.0,37.0,1.0,1.0,0.0,70.0,147.0,19.0,27.0,18.0,300.0,297.0,336.0,0.0,0.0,0.0,2.0,0.0,26.0,0.0,15.0,1.0,38.0,7.0,32.0,44.0,13.0,31.0,26.0,10.0,0.0,193.0,1.0,10.0,2.0,0.0,0.0,3.0,7.0,38.0,3.0,1.0,4.0,0.0,22.0,18.0,1.0,2.0,0.0,0.0,81.0,11.0,28.0,3.0,57.0,58.0,3.0,0.0,7.0,0.0,10.0,18.0,21.0,8.0,0.0,0.0,51.0,1.0,0.0,0.0,30.0,63.0,133.0,4.0,15.0,4.0,2.0,39.0,82.0,0.0,0.0,12.0,50.0,489.0,360.0,0.0
gltB_1_17_B_MM10,53.0,13.0,42.0,18.0,2.0,3.0,139.0,19.0,1.0,5.0,4.0,8.0,37.0,48.0,2.0,7.0,20.0,3.0,0.0,8.0,73.0,71.0,38.0,30.0,11.0,273.0,326.0,252.0,0.0,0.0,0.0,3.0,0.0,32.0,1.0,12.0,0.0,7.0,0.0,0.0,6.0,0.0,27.0,0.0,1.0,0.0,1.0,106.0,30.0,5.0,8.0,0.0,1.0,135.0,52.0,46.0,26.0,41.0,17.0,8.0,7.0,6.0,0.0,1.0,0.0,62.0,17.0,34.0,3.0,31.0,28.0,0.0,0.0,4.0,0.0,4.0,13.0,31.0,7.0,0.0,1.0,57.0,2.0,1.0,0.0,9.0,43.0,62.0,4.0,2.0,2.0,0.0,28.0,118.0,0.0,0.0,0.0,12.0,345.0,262.0,0.0
gltB_1_17_B_MM14,73.0,1.0,3.0,5.0,0.0,2.0,293.0,2.0,6.0,5.0,1.0,10.0,38.0,54.0,1.0,3.0,80.0,0.0,0.0,0.0,133.0,153.0,29.0,35.0,19.0,281.0,262.0,438.0,0.0,0.0,0.0,0.0,0.0,25.0,7.0,55.0,0.0,50.0,19.0,20.0,44.0,22.0,38.0,2.0,8.0,0.0,11.0,20.0,195.0,16.0,14.0,4.0,22.0,86.0,87.0,65.0,28.0,39.0,9.0,19.0,17.0,0.0,0.0,0.0,0.0,260.0,5.0,50.0,7.0,58.0,118.0,0.0,0.0,8.0,0.0,21.0,33.0,47.0,0.0,0.0,0.0,73.0,0.0,0.0,1.0,23.0,121.0,121.0,6.0,33.0,0.0,0.0,9.0,112.0,0.0,0.0,4.0,29.0,531.0,291.0,0.0
gltB_1_17_B_MM4,36.0,2.0,16.0,20.0,2.0,0.0,120.0,8.0,4.0,4.0,4.0,2.0,39.0,39.0,17.0,0.0,33.0,4.0,2.0,12.0,77.0,71.0,29.0,42.0,26.0,219.0,240.0,246.0,0.0,4.0,0.0,1.0,0.0,18.0,1.0,2.0,0.0,1.0,0.0,3.0,2.0,0.0,20.0,0.0,1.0,0.0,0.0,3.0,7.0,84.0,13.0,5.0,22.0,76.0,77.0,62.0,45.0,44.0,33.0,7.0,9.0,0.0,4.0,0.0,0.0,85.0,2.0,27.0,3.0,20.0,20.0,0.0,5.0,4.0,0.0,3.0,20.0,41.0,12.0,0.0,0.0,33.0,2.0,2.0,0.0,10.0,74.0,37.0,2.0,4.0,0.0,5.0,45.0,123.0,0.0,0.0,1.0,7.0,379.0,303.0,1.0
gltB_1_17_B_MM6,19.0,2.0,10.0,12.0,3.0,2.0,71.0,2.0,2.0,4.0,4.0,13.0,32.0,55.0,8.0,1.0,12.0,4.0,0.0,0.0,51.0,38.0,44.0,17.0,11.0,171.0,164.0,200.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,2.0,18.0,1.0,0.0,0.0,0.0,11.0,5.0,17.0,75.0,4.0,14.0,48.0,48.0,26.0,11.0,72.0,5.0,6.0,5.0,1.0,1.0,0.0,0.0,46.0,3.0,8.0,2.0,14.0,30.0,0.0,1.0,3.0,0.0,5.0,9.0,12.0,6.0,0.0,1.0,40.0,0.0,0.0,0.0,13.0,29.0,18.0,3.0,5.0,2.0,2.0,35.0,36.0,0.0,0.0,2.0,7.0,131.0,90.0,0.0
gltB_1_17_B_MM8,4.0,1.0,2.0,8.0,0.0,2.0,17.0,0.0,2.0,4.0,4.0,1.0,12.0,15.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,10.0,4.0,1.0,6.0,87.0,41.0,45.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,14.0,1.0,22.0,5.0,6.0,12.0,9.0,2.0,8.0,20.0,0.0,4.0,0.0,0.0,0.0,0.0,14.0,0.0,2.0,0.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,29.0,0.0,1.0,0.0,4.0,0.0,2.0,0.0,1.0,26.0,24.0,0.0,1.0,0.0,0.0,7.0,11.0,0.0,0.0,1.0,2.0,68.0,20.0,0.0
gltB_1_17_C,20.0,16.0,39.0,8.0,3.0,5.0,116.0,9.0,11.0,1.0,0.0,5.0,32.0,66.0,3.0,5.0,24.0,1.0,1.0,5.0,45.0,46.0,41.0,30.0,20.0,283.0,160.0,215.0,1.0,0.0,0.0,0.0,0.0,46.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,17.0,2.0,1.0,4.0,5.0,5.0,8.0,22.0,6.0,11.0,71.0,103.0,37.0,100.0,26.0,51.0,22.0,10.0,4.0,0.0,0.0,0.0,0.0,62.0,0.0,20.0,1.0,40.0,19.0,0.0,0.0,11.0,0.0,1.0,19.0,29.0,3.0,0.0,1.0,43.0,0.0,0.0,0.0,24.0,45.0,51.0,13.0,15.0,6.0,0.0,23.0,135.0,0.0,0.0,2.0,0.0,232.0,96.0,0.0
gltB_3_284_B_MM10,119.0,19.0,63.0,105.0,3.0,4.0,336.0,12.0,10.0,5.0,1.0,15.0,105.0,115.0,32.0,0.0,102.0,16.0,0.0,0.0,169.0,183.0,75.0,86.0,59.0,444.0,497.0,774.0,0.0,1.0,2.0,0.0,0.0,29.0,0.0,12.0,0.0,8.0,3.0,11.0,7.0,9.0,76.0,5.0,2.0,0.0,1.0,31.0,41.0,14.0,4.0,7.0,15.0,912.0,116.0,228.0,145.0,106.0,52.0,52.0,22.0,5.0,2.0,0.0,1.0,258.0,16.0,102.0,6.0,98.0,51.0,1.0,1.0,3.0,0.0,52.0,86.0,64.0,7.0,13.0,1.0,109.0,2.0,5.0,1.0,50.0,163.0,153.0,18.0,32.0,9.0,3.0,72.0,176.0,0.0,0.0,5.0,43.0,977.0,468.0,0.0
gltB_3_284_B_MM14,157.0,23.0,32.0,102.0,4.0,6.0,325.0,8.0,12.0,4.0,8.0,32.0,26.0,78.0,12.0,3.0,83.0,0.0,1.0,2.0,170.0,248.0,12.0,137.0,5.0,559.0,540.0,1147.0,0.0,0.0,0.0,0.0,2.0,25.0,2.0,81.0,0.0,95.0,20.0,50.0,70.0,40.0,56.0,23.0,21.0,11.0,40.0,30.0,52.0,55.0,11.0,12.0,33.0,179.0,541.0,89.0,75.0,95.0,44.0,47.0,33.0,1.0,6.0,3.0,0.0,370.0,26.0,162.0,15.0,114.0,123.0,0.0,16.0,7.0,0.0,96.0,84.0,148.0,21.0,0.0,0.0,54.0,2.0,4.0,2.0,120.0,252.0,280.0,20.0,40.0,6.0,13.0,83.0,73.0,1.0,0.0,8.0,64.0,652.0,413.0,1.0
gltB_3_284_B_MM4,56.0,4.0,36.0,48.0,1.0,2.0,167.0,10.0,8.0,3.0,5.0,25.0,52.0,132.0,9.0,0.0,51.0,8.0,1.0,4.0,67.0,170.0,37.0,27.0,23.0,282.0,303.0,385.0,0.0,0.0,1.0,0.0,0.0,22.0,1.0,6.0,1.0,5.0,0.0,1.0,4.0,2.0,42.0,1.0,5.0,0.0,0.0,37.0,30.0,27.0,1.0,9.0,10.0,222.0,73.0,521.0,131.0,139.0,78.0,36.0,9.0,1.0,0.0,2.0,1.0,125.0,15.0,99.0,12.0,55.0,29.0,0.0,0.0,6.0,0.0,23.0,44.0,14.0,2.0,0.0,2.0,49.0,1.0,2.0,0.0,16.0,144.0,84.0,5.0,31.0,17.0,2.0,18.0,59.0,0.0,0.0,1.0,19.0,389.0,275.0,0.0
gltB_3_284_B_MM6,84.0,21.0,29.0,66.0,1.0,7.0,147.0,12.0,31.0,7.0,5.0,34.0,67.0,115.0,20.0,5.0,40.0,20.0,1.0,0.0,110.0,146.0,39.0,54.0,34.0,239.0,187.0,379.0,0.0,0.0,0.0,2.0,4.0,26.0,6.0,12.0,9.0,4.0,5.0,3.0,8.0,2.0,45.0,1.0,0.0,0.0,2.0,18.0,33.0,16.0,6.0,8.0,9.0,196.0,64.0,108.0,409.0,154.0,68.0,23.0,10.0,3.0,0.0,7.0,0.0,116.0,6.0,64.0,15.0,52.0,32.0,1.0,1.0,1.0,0.0,7.0,27.0,31.0,0.0,0.0,0.0,79.0,4.0,2.0,6.0,60.0,96.0,73.0,12.0,21.0,2.0,1.0,52.0,95.0,0.0,0.0,3.0,28.0,490.0,170.0,0.0
