,dapA_1_98_B_MM14,dapA_1_98_B_MM3,dapA_1_98_B_MM7,dapA_1_98_B_MM9,dapA_1_98_C,dapA_1_98_W_MM1,dapA_3_214_B_MM14,dapA_3_214_B_MM6,dapA_3_214_B_MM9,dapA_3_214_C,dapA_3_214_W_MM1,dapB_1_18_B_MM11,dapB_1_18_B_MM13,dapB_1_18_B_MM14,dapB_1_18_B_MM5,dapB_1_18_C,dapB_3_239_B_MM14,dapB_3_239_B_MM9,dapB_3_239_C,dapB_3_239_W_MM1,fake_negC_rand_18,fake_negC_rand_28,fake_negC_rand_31,fake_negC_rand_42,fake_negC_rand_43,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,gdhA_1_42_B_MM10,gdhA_1_42_B_MM14,gdhA_1_42_B_MM4,gdhA_1_42_B_MM6,gdhA_1_42_B_MM8,gdhA_1_42_C,gdhA_3_216_B_MM10,gdhA_3_216_B_MM14,gdhA_3_216_B_MM4,gdhA_3_216_B_MM6,gdhA_3_216_B_MM8,gdhA_3_216_C,gltB_1_17_B_MM10,gltB_1_17_B_MM14,gltB_1_17_B_MM4,gltB_1_17_B_MM6,gltB_1_17_B_MM8,gltB_1_17_C,gltB_3_284_B_MM10,gltB_3_284_B_MM14,gltB_3_284_B_MM4,gltB_3_284_B_MM6,gltB_3_284_B_MM8,gltB_3_284_C,glyA_1_26_B_MM11,glyA_1_26_B_MM12,glyA_1_26_B_MM4,glyA_1_26_B_MM8,glyA_1_26_B_MM9,glyA_1_26_C,glyA_3_279_B_MM14,glyA_3_279_B_MM3,glyA_3_279_B_MM6,glyA_3_279_C,negC_rand_42,purL_1_25_B_MM14,purL_1_25_B_MM3,purL_1_25_B_MM8,purL_1_25_B_MM9,purL_1_25_C,purL_3_201_B_MM11,purL_3_201_B_MM14,purL_3_201_B_MM5,purL_3_201_B_MM9,purL_3_201_C,purL_3_201_W_MM1,purN_1_86_B_MM12,purN_1_86_B_MM2,purN_1_86_B_MM4,purN_1_86_C,purN_3_238_B_MM10,purN_3_238_B_MM11,purN_3_238_B_MM14,purN_3_238_B_MM4,purN_3_238_B_MM5,purN_3_238_C,purN_3_238_W_MM1,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
dapA_3_214_W_MM1,483.0,1216.0,2874.0,1709.0,1421.0,6109.0,1367.0,2089.0,2020.0,1739.0,2598.0,1342.0,2134.0,1516.0,1904.0,319.0,515.0,646.0,1582.0,1617.0,390.0,1674.0,757.0,730.0,1145.0,4305.0,2190.0,3049.0,1965.0,1206.0,1486.0,1267.0,259.0,962.0,1555.0,1135.0,188.0,396.0,280.0,198.0,703.0,609.0,592.0,1188.0,748.0,565.0,499.0,1176.0,780.0,2702.0,432.0,272.0,491.0,1027.0,1945.0,2503.0,1703.0,703.0,371.0,555.0,1617.0,647.0,231.0,910.0,314.0,3118.0,885.0,1407.0,1059.0,938.0,971.0,583.0,1208.0,876.0,193.0,1161.0,588.0,2873.0,433.0,230.0,620.0,623.0,285.0,783.0,712.0,3021.0,1829.0,2218.0,1759.0,3824.0,1952.0,2038.0,1146.0,1718.0,2039.0,133.0,2358.0,2290.0,2426.0,1251.0,1922.0
dapB_1_18_B_MM11,883.0,938.0,755.0,688.0,417.0,1666.0,583.0,1851.0,666.0,1509.0,448.0,3139.0,485.0,290.0,238.0,79.0,210.0,198.0,921.0,187.0,251.0,1210.0,134.0,534.0,938.0,1740.0,1289.0,1564.0,856.0,490.0,903.0,1077.0,386.0,632.0,786.0,143.0,34.0,111.0,181.0,230.0,375.0,312.0,551.0,461.0,341.0,381.0,81.0,450.0,606.0,714.0,428.0,94.0,382.0,1180.0,1154.0,446.0,1060.0,536.0,471.0,182.0,299.0,86.0,21.0,171.0,151.0,2067.0,850.0,1037.0,119.0,532.0,246.0,256.0,535.0,563.0,126.0,531.0,212.0,936.0,358.0,613.0,80.0,350.0,94.0,451.0,155.0,1192.0,847.0,1568.0,792.0,1703.0,1207.0,1015.0,1170.0,316.0,768.0,310.0,2173.0,1077.0,1411.0,947.0,1354.0
dapB_1_18_B_MM13,832.0,1124.0,1553.0,2215.0,887.0,1102.0,1651.0,3078.0,735.0,1548.0,1957.0,994.0,3641.0,1123.0,333.0,131.0,762.0,537.0,1149.0,772.0,611.0,1857.0,819.0,204.0,1151.0,2198.0,1616.0,2067.0,901.0,865.0,1032.0,1159.0,584.0,1140.0,1697.0,250.0,177.0,451.0,146.0,279.0,634.0,409.0,329.0,907.0,780.0,698.0,262.0,657.0,258.0,406.0,761.0,337.0,297.0,1680.0,1345.0,1383.0,1073.0,1260.0,245.0,294.0,506.0,138.0,143.0,80.0,106.0,2264.0,824.0,829.0,611.0,610.0,790.0,333.0,395.0,1201.0,135.0,1212.0,205.0,691.0,587.0,373.0,367.0,898.0,327.0,234.0,135.0,2724.0,1618.0,2257.0,1326.0,2492.0,1368.0,1201.0,1665.0,554.0,1986.0,500.0,1634.0,1765.0,1677.0,767.0,2577.0
dapB_1_18_B_MM14,1069.0,1254.0,1134.0,1048.0,604.0,475.0,1265.0,577.0,1169.0,1407.0,721.0,626.0,701.0,2602.0,636.0,274.0,141.0,342.0,1124.0,349.0,463.0,857.0,179.0,431.0,760.0,1761.0,1180.0,1546.0,450.0,708.0,1278.0,991.0,1093.0,1455.0,1513.0,235.0,46.0,403.0,11.0,219.0,74.0,210.0,242.0,408.0,612.0,318.0,86.0,894.0,528.0,599.0,252.0,195.0,77.0,1082.0,1210.0,1067.0,1176.0,1200.0,446.0,186.0,367.0,970.0,218.0,176.0,52.0,1277.0,1058.0,952.0,224.0,572.0,344.0,304.0,534.0,742.0,465.0,755.0,490.0,658.0,356.0,219.0,345.0,424.0,9.0,146.0,606.0,1536.0,1339.0,2283.0,1049.0,2243.0,1255.0,1257.0,1546.0,749.0,1310.0,437.0,2910.0,1306.0,1101.0,938.0,1528.0
dapB_1_18_B_MM5,107.0,67.0,193.0,397.0,851.0,322.0,430.0,101.0,248.0,144.0,255.0,76.0,120.0,519.0,1278.0,3.0,135.0,116.0,29.0,291.0,0.0,272.0,0.0,11.0,54.0,569.0,129.0,307.0,276.0,143.0,167.0,257.0,216.0,76.0,85.0,0.0,174.0,2.0,19.0,3.0,88.0,47.0,13.0,238.0,71.0,6.0,29.0,126.0,65.0,25.0,140.0,37.0,148.0,110.0,161.0,251.0,127.0,101.0,12.0,18.0,37.0,10.0,1.0,22.0,0.0,250.0,117.0,103.0,132.0,104.0,23.0,3.0,112.0,45.0,19.0,72.0,140.0,75.0,5.0,82.0,89.0,51.0,3.0,26.0,11.0,380.0,265.0,195.0,69.0,511.0,396.0,117.0,250.0,48.0,199.0,141.0,350.0,919.0,62.0,251.0,668.0
dapB_1_18_C,42.0,45.0,246.0,14.0,7.0,239.0,1.0,190.0,69.0,111.0,36.0,119.0,1.0,155.0,2.0,654.0,2.0,2.0,0.0,22.0,0.0,224.0,60.0,17.0,51.0,135.0,42.0,154.0,0.0,20.0,3.0,2.0,1.0,15.0,16.0,45.0,0.0,27.0,0.0,0.0,1.0,0.0,2.0,184.0,5.0,45.0,85.0,163.0,130.0,15.0,42.0,10.0,57.0,42.0,33.0,51.0,55.0,84.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,2.0,42.0,87.0,17.0,75.0,0.0,1.0,3.0,11.0,0.0,1.0,213.0,23.0,62.0,2.0,0.0,0.0,15.0,0.0,0.0,13.0,47.0,170.0,43.0,157.0,117.0,162.0,36.0,17.0,84.0,1.0,199.0,135.0,172.0,3.0,83.0
dapB_3_239_B_MM14,623.0,501.0,1235.0,634.0,632.0,1053.0,860.0,1572.0,802.0,822.0,418.0,799.0,1050.0,985.0,1750.0,516.0,1433.0,705.0,1201.0,1315.0,981.0,2430.0,456.0,205.0,458.0,1686.0,1522.0,923.0,1254.0,840.0,1592.0,1081.0,777.0,1049.0,845.0,93.0,90.0,342.0,264.0,81.0,139.0,944.0,703.0,315.0,426.0,500.0,148.0,558.0,287.0,287.0,274.0,6.0,615.0,875.0,505.0,1411.0,633.0,905.0,535.0,380.0,413.0,385.0,352.0,453.0,204.0,1120.0,754.0,1020.0,1054.0,548.0,765.0,516.0,322.0,1455.0,409.0,602.0,576.0,766.0,590.0,257.0,480.0,814.0,168.0,134.0,165.0,994.0,1122.0,2642.0,395.0,1194.0,1646.0,1104.0,1983.0,282.0,1820.0,276.0,2002.0,2457.0,1066.0,464.0,1913.0
dapB_3_239_B_MM9,756.0,617.0,2382.0,753.0,684.0,1025.0,482.0,1293.0,979.0,1285.0,831.0,834.0,1279.0,1002.0,1147.0,282.0,678.0,1529.0,683.0,1163.0,854.0,2613.0,560.0,197.0,1937.0,2450.0,866.0,2956.0,663.0,988.0,881.0,1466.0,426.0,1038.0,1149.0,425.0,19.0,1077.0,563.0,601.0,57.0,727.0,904.0,1152.0,54.0,622.0,262.0,542.0,53.0,769.0,563.0,168.0,337.0,891.0,1254.0,625.0,448.0,586.0,481.0,1974.0,434.0,685.0,107.0,826.0,62.0,2099.0,566.0,1159.0,734.0,536.0,1071.0,283.0,882.0,1124.0,24.0,391.0,390.0,854.0,1064.0,204.0,480.0,388.0,200.0,904.0,337.0,1496.0,1247.0,2835.0,483.0,2073.0,903.0,774.0,381.0,617.0,851.0,415.0,1471.0,455.0,1220.0,881.0,1026.0
dapB_3_239_C,889.0,916.0,1549.0,1314.0,505.0,814.0,2330.0,2105.0,2194.0,2438.0,1013.0,1491.0,1685.0,1029.0,2093.0,842.0,880.0,579.0,4347.0,2412.0,397.0,2183.0,345.0,1127.0,778.0,2695.0,3471.0,2562.0,1703.0,2066.0,2884.0,1258.0,825.0,1330.0,2083.0,192.0,634.0,555.0,521.0,419.0,370.0,864.0,1079.0,2892.0,828.0,1146.0,396.0,1082.0,1067.0,1310.0,646.0,76.0,1511.0,2143.0,1126.0,1877.0,2339.0,1731.0,299.0,1407.0,1374.0,1325.0,371.0,859.0,457.0,1371.0,940.0,1075.0,1125.0,547.0,826.0,613.0,1067.0,2576.0,569.0,1388.0,796.0,2320.0,1330.0,638.0,183.0,774.0,298.0,865.0,390.0,3511.0,1058.0,2325.0,1764.0,2622.0,3050.0,2235.0,2106.0,650.0,2617.0,546.0,3050.0,1864.0,3045.0,1645.0,1008.0
dapB_3_239_W_MM1,651.0,1816.0,2325.0,1180.0,864.0,2329.0,1039.0,2012.0,1521.0,2297.0,810.0,2161.0,1625.0,713.0,599.0,749.0,1791.0,398.0,3046.0,4411.0,561.0,2714.0,886.0,919.0,981.0,5235.0,2890.0,2804.0,1256.0,810.0,2298.0,1252.0,1180.0,1299.0,2036.0,372.0,302.0,831.0,394.0,276.0,1032.0,709.0,2396.0,2208.0,886.0,1362.0,320.0,1556.0,1528.0,350.0,569.0,263.0,1232.0,2318.0,1979.0,2038.0,2265.0,980.0,654.0,1341.0,1987.0,545.0,348.0,531.0,183.0,1751.0,736.0,3027.0,1493.0,770.0,1233.0,660.0,1618.0,3698.0,508.0,1004.0,1261.0,3548.0,1742.0,786.0,623.0,406.0,437.0,307.0,1239.0,3230.0,2539.0,2947.0,1055.0,1718.0,2277.0,1085.0,2333.0,1486.0,3184.0,368.0,3082.0,1885.0,4051.0,2043.0,3507.0
fake_negC_rand_18,1157.0,1390.0,1919.0,2227.0,1524.0,2443.0,1231.0,1737.0,1165.0,1720.0,1274.0,2454.0,1427.0,1734.0,1303.0,1097.0,842.0,1370.0,884.0,2127.0,3304.0,917.0,352.0,997.0,1430.0,3381.0,1740.0,2505.0,1386.0,1093.0,764.0,2054.0,309.0,1334.0,3184.0,278.0,298.0,750.0,136.0,543.0,306.0,352.0,1204.0,1683.0,865.0,1071.0,189.0,765.0,899.0,938.0,960.0,460.0,722.0,1557.0,1366.0,1881.0,1349.0,812.0,798.0,1441.0,970.0,1359.0,363.0,498.0,316.0,2447.0,411.0,2040.0,507.0,1733.0,1154.0,734.0,1070.0,2444.0,179.0,1007.0,621.0,1216.0,554.0,1163.0,759.0,631.0,210.0,702.0,310.0,2713.0,1373.0,3108.0,794.0,1652.0,1709.0,1579.0,1559.0,2004.0,1975.0,242.0,2486.0,2306.0,930.0,1640.0,1978.0
fake_negC_rand_28,1835.0,2511.0,4165.0,2069.0,1751.0,2475.0,2606.0,3444.0,3680.0,3590.0,2803.0,2817.0,2406.0,2065.0,1890.0,869.0,1212.0,1168.0,1814.0,3120.0,1509.0,8807.0,589.0,1255.0,2419.0,6576.0,5259.0,4884.0,2183.0,1356.0,3376.0,3770.0,1481.0,1959.0,3467.0,650.0,205.0,806.0,445.0,559.0,629.0,719.0,2225.0,1474.0,1296.0,1274.0,926.0,842.0,418.0,1303.0,740.0,553.0,1614.0,2338.0,2573.0,3986.0,2072.0,1912.0,1268.0,1829.0,960.0,664.0,242.0,577.0,233.0,2503.0,2323.0,2653.0,1153.0,966.0,2179.0,1276.0,2481.0,3885.0,397.0,1707.0,1066.0,3862.0,1019.0,2090.0,1146.0,2457.0,692.0,420.0,975.0,2875.0,3973.0,3764.0,1825.0,2984.0,3482.0,4940.0,3863.0,1390.0,2353.0,789.0,7520.0,3176.0,3589.0,4437.0,3239.0
fake_negC_rand_31,492.0,489.0,1053.0,700.0,617.0,946.0,231.0,634.0,546.0,829.0,618.0,552.0,321.0,556.0,724.0,137.0,551.0,182.0,973.0,1378.0,506.0,710.0,995.0,327.0,559.0,1664.0,1592.0,1257.0,530.0,1045.0,1007.0,1011.0,414.0,397.0,1579.0,191.0,3.0,237.0,188.0,234.0,6.0,727.0,117.0,853.0,354.0,236.0,121.0,707.0,475.0,667.0,256.0,145.0,247.0,1180.0,362.0,411.0,519.0,626.0,287.0,372.0,242.0,187.0,17.0,423.0,464.0,442.0,273.0,379.0,56.0,536.0,533.0,135.0,441.0,853.0,202.0,838.0,185.0,106.0,513.0,161.0,125.0,134.0,118.0,90.0,231.0,507.0,645.0,770.0,550.0,879.0,1502.0,875.0,1025.0,523.0,1134.0,22.0,2517.0,2409.0,531.0,1057.0,1365.0
fake_negC_rand_42,576.0,1123.0,1033.0,1794.0,862.0,943.0,1424.0,706.0,1439.0,1661.0,2054.0,982.0,1124.0,1114.0,1057.0,504.0,270.0,512.0,1012.0,923.0,1516.0,1615.0,464.0,1622.0,928.0,3388.0,2117.0,2211.0,1171.0,593.0,997.0,1239.0,317.0,1312.0,1088.0,600.0,3.0,504.0,731.0,943.0,915.0,694.0,816.0,2163.0,864.0,620.0,145.0,317.0,305.0,512.0,380.0,115.0,737.0,1136.0,1906.0,687.0,818.0,1231.0,650.0,775.0,1263.0,646.0,82.0,442.0,79.0,1349.0,462.0,694.0,151.0,572.0,570.0,244.0,542.0,1256.0,230.0,500.0,397.0,1210.0,776.0,671.0,90.0,900.0,396.0,285.0,153.0,2335.0,1326.0,1496.0,1147.0,2106.0,1336.0,1078.0,1717.0,599.0,1830.0,631.0,1653.0,1181.0,634.0,514.0,2093.0
