,dapA_1_98_B_MM14,dapA_1_98_B_MM3,dapA_1_98_B_MM7,dapA_1_98_B_MM9,dapA_1_98_C,dapA_1_98_W_MM1,dapA_3_214_B_MM14,dapA_3_214_B_MM6,dapA_3_214_B_MM9,dapA_3_214_C,dapA_3_214_W_MM1,dapB_1_18_B_MM11,dapB_1_18_B_MM13,dapB_1_18_B_MM14,dapB_1_18_B_MM5,dapB_1_18_C,dapB_3_239_B_MM14,dapB_3_239_B_MM9,dapB_3_239_C,dapB_3_239_W_MM1,fake_negC_rand_18,fake_negC_rand_28,fake_negC_rand_31,fake_negC_rand_42,fake_negC_rand_43,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,gdhA_1_42_B_MM10,gdhA_1_42_B_MM14,gdhA_1_42_B_MM4,gdhA_1_42_B_MM6,gdhA_1_42_B_MM8,gdhA_1_42_C,gdhA_3_216_B_MM10,gdhA_3_216_B_MM14,gdhA_3_216_B_MM4,gdhA_3_216_B_MM6,gdhA_3_216_B_MM8,gdhA_3_216_C,gltB_1_17_B_MM10,gltB_1_17_B_MM14,gltB_1_17_B_MM4,gltB_1_17_B_MM6,gltB_1_17_B_MM8,gltB_1_17_C,gltB_3_284_B_MM10,gltB_3_284_B_MM14,gltB_3_284_B_MM4,gltB_3_284_B_MM6,gltB_3_284_B_MM8,gltB_3_284_C,glyA_1_26_B_MM11,glyA_1_26_B_MM12,glyA_1_26_B_MM4,glyA_1_26_B_MM8,glyA_1_26_B_MM9,glyA_1_26_C,glyA_3_279_B_MM14,glyA_3_279_B_MM3,glyA_3_279_B_MM6,glyA_3_279_C,negC_rand_42,purL_1_25_B_MM14,purL_1_25_B_MM3,purL_1_25_B_MM8,purL_1_25_B_MM9,purL_1_25_C,purL_3_201_B_MM11,purL_3_201_B_MM14,purL_3_201_B_MM5,purL_3_201_B_MM9,purL_3_201_C,purL_3_201_W_MM1,purN_1_86_B_MM12,purN_1_86_B_MM2,purN_1_86_B_MM4,purN_1_86_C,purN_3_238_B_MM10,purN_3_238_B_MM11,purN_3_238_B_MM14,purN_3_238_B_MM4,purN_3_238_B_MM5,purN_3_238_C,purN_3_238_W_MM1,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
dapA_3_214_W_MM1,241.0,258.0,542.0,504.0,386.0,1410.0,361.0,909.0,598.0,904.0,1232.0,590.0,931.0,327.0,699.0,187.0,112.0,361.0,442.0,441.0,190.0,378.0,163.0,165.0,505.0,1222.0,443.0,1078.0,12.0,25.0,6.0,14.0,1.0,547.0,251.0,233.0,37.0,139.0,43.0,42.0,177.0,156.0,129.0,370.0,206.0,92.0,160.0,177.0,289.0,506.0,97.0,197.0,101.0,380.0,476.0,732.0,381.0,522.0,135.0,635.0,984.0,103.0,5.0,122.0,27.0,863.0,303.0,278.0,301.0,328.0,237.0,69.0,380.0,236.0,17.0,575.0,211.0,921.0,310.0,30.0,5.0,150.0,69.0,130.0,68.0,1020.0,768.0,890.0,586.0,1321.0,274.0,378.0,469.0,461.0,52.0,5.0,311.0,243.0,732.0,625.0,50.0
dapB_1_18_B_MM11,904.0,407.0,695.0,762.0,89.0,462.0,709.0,927.0,792.0,558.0,268.0,1933.0,237.0,149.0,246.0,11.0,477.0,122.0,139.0,78.0,729.0,1701.0,233.0,388.0,799.0,1896.0,1526.0,1886.0,37.0,24.0,45.0,28.0,0.0,481.0,158.0,259.0,1.0,221.0,89.0,175.0,187.0,490.0,427.0,400.0,273.0,14.0,153.0,217.0,299.0,235.0,223.0,84.0,237.0,1550.0,1094.0,1081.0,1054.0,691.0,576.0,194.0,536.0,95.0,0.0,8.0,12.0,3181.0,268.0,614.0,89.0,263.0,291.0,57.0,93.0,242.0,2.0,531.0,376.0,504.0,287.0,153.0,65.0,504.0,47.0,49.0,2.0,905.0,1448.0,2101.0,413.0,805.0,273.0,338.0,529.0,690.0,34.0,2.0,256.0,1158.0,1877.0,1018.0,84.0
dapB_1_18_B_MM13,1347.0,597.0,1421.0,2152.0,189.0,240.0,2192.0,1519.0,468.0,805.0,836.0,206.0,3365.0,759.0,279.0,63.0,593.0,194.0,264.0,203.0,1406.0,3028.0,661.0,694.0,1054.0,2468.0,3152.0,3759.0,47.0,20.0,2.0,74.0,4.0,781.0,148.0,391.0,8.0,305.0,143.0,737.0,337.0,558.0,707.0,1040.0,720.0,65.0,231.0,460.0,359.0,548.0,404.0,75.0,469.0,2156.0,2562.0,1257.0,1480.0,1937.0,1041.0,357.0,826.0,47.0,9.0,49.0,3.0,2817.0,560.0,937.0,374.0,561.0,1723.0,35.0,47.0,444.0,0.0,1233.0,464.0,360.0,208.0,59.0,9.0,1381.0,47.0,105.0,28.0,2162.0,1729.0,2493.0,484.0,1090.0,386.0,424.0,1139.0,1704.0,67.0,33.0,353.0,1011.0,2484.0,901.0,266.0
dapB_1_18_B_MM14,1691.0,620.0,1462.0,726.0,117.0,211.0,2179.0,647.0,392.0,810.0,292.0,371.0,574.0,3208.0,316.0,154.0,510.0,32.0,213.0,65.0,950.0,2043.0,440.0,898.0,1167.0,3443.0,3037.0,3211.0,27.0,2.0,36.0,11.0,19.0,485.0,90.0,100.0,0.0,515.0,94.0,380.0,39.0,240.0,631.0,327.0,364.0,43.0,131.0,797.0,222.0,458.0,210.0,155.0,117.0,1668.0,1449.0,2798.0,1023.0,767.0,814.0,329.0,173.0,67.0,9.0,2.0,0.0,3079.0,618.0,710.0,120.0,786.0,1424.0,35.0,92.0,193.0,2.0,692.0,762.0,547.0,142.0,20.0,2.0,1391.0,1.0,81.0,10.0,1055.0,1473.0,3512.0,189.0,928.0,133.0,165.0,911.0,1574.0,16.0,68.0,180.0,649.0,2384.0,2342.0,60.0
dapB_1_18_B_MM5,49.0,74.0,53.0,162.0,249.0,37.0,74.0,228.0,41.0,76.0,69.0,7.0,31.0,344.0,862.0,47.0,3.0,35.0,49.0,46.0,41.0,129.0,2.0,17.0,60.0,575.0,33.0,224.0,16.0,20.0,1.0,35.0,1.0,15.0,25.0,1.0,0.0,122.0,35.0,11.0,4.0,7.0,4.0,47.0,2.0,2.0,24.0,0.0,27.0,48.0,0.0,44.0,7.0,223.0,107.0,35.0,1.0,66.0,16.0,1.0,1.0,0.0,0.0,0.0,0.0,87.0,13.0,145.0,10.0,14.0,0.0,0.0,69.0,42.0,0.0,39.0,30.0,21.0,32.0,1.0,0.0,2.0,8.0,0.0,27.0,319.0,89.0,144.0,1.0,134.0,186.0,17.0,106.0,172.0,5.0,17.0,106.0,295.0,139.0,29.0,77.0
dapB_1_18_C,37.0,34.0,1.0,9.0,0.0,89.0,18.0,29.0,10.0,53.0,57.0,0.0,0.0,3.0,0.0,450.0,62.0,0.0,0.0,0.0,4.0,19.0,0.0,7.0,32.0,61.0,34.0,49.0,0.0,0.0,0.0,4.0,0.0,40.0,2.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,17.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,9.0,32.0,0.0,12.0,38.0,83.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,14.0,78.0,2.0,9.0,63.0,1.0,0.0,0.0,0.0,0.0,45.0,350.0,18.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,49.0,64.0,5.0,11.0,24.0,28.0,6.0,2.0,0.0,0.0,11.0,62.0,10.0,1.0,1.0
dapB_3_239_B_MM14,1563.0,349.0,869.0,1324.0,78.0,332.0,1648.0,771.0,513.0,301.0,350.0,570.0,1463.0,716.0,805.0,416.0,3628.0,197.0,225.0,148.0,1157.0,4097.0,426.0,205.0,1053.0,3429.0,3472.0,2540.0,3.0,32.0,54.0,65.0,0.0,677.0,22.0,255.0,74.0,275.0,653.0,860.0,300.0,320.0,1006.0,437.0,308.0,292.0,147.0,794.0,433.0,225.0,47.0,6.0,777.0,1229.0,663.0,1006.0,575.0,1318.0,334.0,346.0,378.0,6.0,40.0,49.0,11.0,2038.0,332.0,1106.0,326.0,1706.0,2070.0,47.0,298.0,424.0,2.0,627.0,842.0,782.0,445.0,2.0,44.0,1761.0,7.0,41.0,1.0,897.0,1704.0,4092.0,186.0,566.0,177.0,129.0,1313.0,607.0,7.0,2.0,437.0,1555.0,3875.0,1580.0,193.0
dapB_3_239_B_MM9,433.0,449.0,950.0,776.0,236.0,511.0,361.0,639.0,733.0,457.0,204.0,531.0,793.0,402.0,469.0,192.0,139.0,630.0,237.0,127.0,338.0,293.0,127.0,150.0,686.0,461.0,413.0,775.0,74.0,0.0,45.0,136.0,0.0,189.0,127.0,5.0,0.0,125.0,63.0,228.0,4.0,52.0,163.0,217.0,71.0,329.0,74.0,236.0,82.0,275.0,265.0,24.0,205.0,432.0,152.0,165.0,503.0,257.0,118.0,348.0,168.0,69.0,55.0,28.0,29.0,482.0,220.0,401.0,188.0,621.0,461.0,91.0,82.0,328.0,0.0,118.0,253.0,581.0,81.0,10.0,4.0,178.0,27.0,328.0,75.0,481.0,551.0,439.0,173.0,853.0,63.0,49.0,426.0,550.0,30.0,21.0,246.0,90.0,283.0,530.0,54.0
dapB_3_239_C,94.0,571.0,957.0,372.0,261.0,227.0,772.0,839.0,1136.0,835.0,178.0,711.0,1140.0,1019.0,991.0,377.0,178.0,192.0,995.0,297.0,130.0,341.0,55.0,356.0,211.0,446.0,456.0,441.0,7.0,65.0,12.0,12.0,18.0,264.0,155.0,36.0,2.0,83.0,184.0,83.0,100.0,203.0,103.0,537.0,105.0,213.0,290.0,169.0,196.0,255.0,178.0,5.0,287.0,387.0,258.0,323.0,440.0,261.0,107.0,342.0,420.0,70.0,11.0,47.0,86.0,323.0,177.0,190.0,102.0,247.0,425.0,174.0,145.0,545.0,19.0,278.0,279.0,454.0,271.0,88.0,8.0,237.0,91.0,129.0,13.0,1295.0,294.0,592.0,263.0,494.0,479.0,265.0,838.0,356.0,56.0,37.0,367.0,266.0,473.0,495.0,84.0
dapB_3_239_W_MM1,114.0,951.0,855.0,272.0,408.0,818.0,386.0,774.0,552.0,842.0,490.0,928.0,1098.0,152.0,381.0,395.0,763.0,217.0,399.0,971.0,103.0,550.0,176.0,306.0,215.0,983.0,284.0,664.0,33.0,57.0,89.0,14.0,0.0,325.0,291.0,102.0,4.0,49.0,15.0,12.0,172.0,127.0,313.0,200.0,106.0,264.0,74.0,201.0,114.0,84.0,150.0,134.0,172.0,446.0,251.0,368.0,614.0,264.0,159.0,125.0,853.0,108.0,15.0,106.0,25.0,616.0,105.0,464.0,211.0,167.0,307.0,234.0,535.0,789.0,22.0,415.0,348.0,510.0,591.0,67.0,25.0,198.0,126.0,222.0,118.0,1320.0,1279.0,704.0,256.0,447.0,319.0,293.0,1155.0,804.0,160.0,8.0,275.0,416.0,532.0,625.0,456.0
fake_negC_rand_18,3370.0,1165.0,1378.0,2628.0,479.0,347.0,4155.0,981.0,684.0,706.0,721.0,2292.0,2721.0,2629.0,1184.0,642.0,1495.0,390.0,251.0,642.0,8988.0,4030.0,740.0,2148.0,2245.0,6168.0,3797.0,6511.0,148.0,56.0,1.0,85.0,29.0,1356.0,137.0,497.0,1.0,1214.0,346.0,998.0,1273.0,882.0,1674.0,2148.0,896.0,333.0,711.0,678.0,844.0,1118.0,714.0,270.0,868.0,2479.0,2505.0,1961.0,2095.0,1578.0,951.0,2250.0,1942.0,78.0,24.0,16.0,12.0,6667.0,271.0,2711.0,572.0,3021.0,2117.0,341.0,282.0,499.0,42.0,1724.0,1497.0,1571.0,410.0,47.0,82.0,1707.0,62.0,80.0,52.0,3957.0,3408.0,5458.0,342.0,1243.0,212.0,253.0,2540.0,3242.0,36.0,1.0,544.0,2071.0,4466.0,4195.0,147.0
fake_negC_rand_28,4768.0,1155.0,2383.0,3005.0,696.0,512.0,12889.0,1704.0,2128.0,1356.0,612.0,1413.0,2507.0,2566.0,850.0,938.0,3181.0,365.0,458.0,585.0,4874.0,23641.0,1062.0,2104.0,2804.0,13524.0,13911.0,15689.0,19.0,11.0,104.0,22.0,159.0,1987.0,290.0,1653.0,24.0,2097.0,1382.0,1540.0,1310.0,1165.0,2815.0,1329.0,1242.0,430.0,876.0,986.0,1141.0,809.0,1029.0,450.0,779.0,4296.0,3495.0,4430.0,2433.0,2862.0,1636.0,2443.0,1113.0,46.0,97.0,96.0,24.0,6822.0,1075.0,2803.0,683.0,1279.0,5720.0,154.0,529.0,1258.0,55.0,3032.0,2651.0,2709.0,487.0,83.0,74.0,6675.0,87.0,79.0,230.0,2551.0,6624.0,8277.0,914.0,2384.0,651.0,1130.0,2834.0,5273.0,290.0,3.0,952.0,1434.0,13111.0,12430.0,254.0
fake_negC_rand_31,621.0,107.0,632.0,842.0,9.0,143.0,1034.0,461.0,504.0,334.0,245.0,372.0,214.0,449.0,276.0,154.0,442.0,168.0,111.0,308.0,588.0,1858.0,1755.0,461.0,578.0,2843.0,1880.0,2518.0,5.0,6.0,34.0,35.0,11.0,496.0,297.0,332.0,0.0,566.0,146.0,263.0,181.0,485.0,233.0,859.0,213.0,85.0,58.0,654.0,267.0,932.0,209.0,202.0,189.0,1269.0,422.0,332.0,411.0,895.0,279.0,538.0,353.0,22.0,2.0,26.0,79.0,1069.0,302.0,289.0,51.0,489.0,1366.0,2.0,123.0,260.0,24.0,311.0,223.0,148.0,78.0,2.0,16.0,731.0,42.0,17.0,37.0,272.0,882.0,839.0,94.0,436.0,142.0,165.0,662.0,1814.0,57.0,11.0,228.0,923.0,1613.0,2694.0,69.0
fake_negC_rand_42,1638.0,432.0,482.0,1561.0,312.0,285.0,5211.0,377.0,554.0,372.0,451.0,387.0,1204.0,1587.0,514.0,184.0,711.0,132.0,111.0,220.0,3793.0,3616.0,635.0,3992.0,585.0,3476.0,4118.0,5365.0,1.0,13.0,2.0,26.0,1.0,835.0,112.0,770.0,2.0,961.0,917.0,1398.0,2587.0,875.0,1506.0,1322.0,655.0,128.0,222.0,222.0,458.0,432.0,247.0,65.0,453.0,1691.0,2047.0,1528.0,1177.0,1501.0,602.0,1315.0,791.0,18.0,21.0,14.0,11.0,3064.0,355.0,1079.0,88.0,1269.0,1604.0,20.0,159.0,283.0,12.0,499.0,598.0,1188.0,178.0,8.0,1.0,1671.0,76.0,76.0,89.0,1890.0,2296.0,1780.0,495.0,1643.0,371.0,297.0,2196.0,2938.0,9.0,38.0,247.0,772.0,3481.0,1823.0,138.0
fake_negC_rand_43,2481.0,1117.0,3021.0,2727.0,802.0,702.0,7107.0,1855.0,2252.0,854.0,719.0,1040.0,2036.0,2232.0,1075.0,425.0,1190.0,262.0,416.0,318.0,4080.0,6047.0,732.0,1665.0,5528.0,9713.0,6769.0,6984.0,3.0,36.0,1.0,44.0,14.0,2596.0,553.0,628.0,74.0,941.0,607.0,962.0,1589.0,599.0,1828.0,1957.0,1038.0,135.0,886.0,653.0,757.0,630.0,742.0,185.0,1402.0,3834.0,1543.0,2950.0,2276.0,1937.0,1663.0,944.0,918.0,363.0,141.0,205.0,17.0,5261.0,673.0,2813.0,896.0,1288.0,1939.0,41.0,625.0,951.0,37.0,1144.0,1318.0,1845.0,1063.0,130.0,8.0,1808.0,159.0,151.0,188.0,2312.0,2675.0,5855.0,924.0,2595.0,832.0,330.0,963.0,1468.0,53.0,28.0,428.0,964.0,5726.0,6221.0,330.0
