,dapA_1_98_B_MM14,dapA_1_98_B_MM3,dapA_1_98_B_MM7,dapA_1_98_B_MM9,dapA_1_98_C,dapA_1_98_W_MM1,dapA_3_214_B_MM14,dapA_3_214_B_MM6,dapA_3_214_B_MM9,dapA_3_214_C,dapA_3_214_W_MM1,dapB_1_18_B_MM11,dapB_1_18_B_MM13,dapB_1_18_B_MM14,dapB_1_18_B_MM5,dapB_1_18_C,dapB_3_239_B_MM14,dapB_3_239_B_MM9,dapB_3_239_C,dapB_3_239_W_MM1,fake_negC_rand_18,fake_negC_rand_28,fake_negC_rand_31,fake_negC_rand_42,fake_negC_rand_43,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,gdhA_1_42_B_MM10,gdhA_1_42_B_MM14,gdhA_1_42_B_MM4,gdhA_1_42_B_MM6,gdhA_1_42_B_MM8,gdhA_1_42_C,gdhA_3_216_B_MM10,gdhA_3_216_B_MM14,gdhA_3_216_B_MM4,gdhA_3_216_B_MM6,gdhA_3_216_B_MM8,gdhA_3_216_C,gltB_1_17_B_MM10,gltB_1_17_B_MM14,gltB_1_17_B_MM4,gltB_1_17_B_MM6,gltB_1_17_B_MM8,gltB_1_17_C,gltB_3_284_B_MM10,gltB_3_284_B_MM14,gltB_3_284_B_MM4,gltB_3_284_B_MM6,gltB_3_284_B_MM8,gltB_3_284_C,glyA_1_26_B_MM11,glyA_1_26_B_MM12,glyA_1_26_B_MM4,glyA_1_26_B_MM8,glyA_1_26_B_MM9,glyA_1_26_C,glyA_3_279_B_MM14,glyA_3_279_B_MM3,glyA_3_279_B_MM6,glyA_3_279_C,negC_rand_42,purL_1_25_B_MM14,purL_1_25_B_MM3,purL_1_25_B_MM8,purL_1_25_B_MM9,purL_1_25_C,purL_3_201_B_MM11,purL_3_201_B_MM14,purL_3_201_B_MM5,purL_3_201_B_MM9,purL_3_201_C,purL_3_201_W_MM1,purN_1_86_B_MM12,purN_1_86_B_MM2,purN_1_86_B_MM4,purN_1_86_C,purN_3_238_B_MM10,purN_3_238_B_MM11,purN_3_238_B_MM14,purN_3_238_B_MM4,purN_3_238_B_MM5,purN_3_238_C,purN_3_238_W_MM1,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
dapA_3_214_W_MM1,389.0,213.0,304.0,220.0,160.0,204.0,711.0,937.0,880.0,321.0,1999.0,386.0,648.0,400.0,371.0,125.0,434.0,174.0,576.0,776.0,334.0,1014.0,138.0,241.0,353.0,1114.0,449.0,860.0,30.0,26.0,42.0,15.0,24.0,117.0,153.0,60.0,2.0,174.0,75.0,108.0,242.0,13.0,158.0,143.0,58.0,111.0,174.0,518.0,257.0,204.0,152.0,71.0,147.0,578.0,283.0,264.0,514.0,247.0,157.0,374.0,503.0,72.0,47.0,76.0,28.0,557.0,175.0,491.0,213.0,178.0,331.0,37.0,222.0,597.0,1.0,163.0,244.0,534.0,291.0,59.0,16.0,393.0,160.0,47.0,71.0,1668.0,974.0,661.0,232.0,608.0,526.0,166.0,645.0,299.0,11.0,95.0,163.0,181.0,815.0,666.0,3.0
dapB_1_18_B_MM11,932.0,365.0,743.0,716.0,119.0,141.0,1232.0,481.0,636.0,891.0,281.0,1727.0,327.0,291.0,242.0,24.0,353.0,129.0,243.0,131.0,527.0,1573.0,265.0,472.0,656.0,2205.0,1851.0,2653.0,30.0,9.0,38.0,27.0,15.0,456.0,159.0,316.0,32.0,154.0,162.0,217.0,180.0,376.0,533.0,410.0,362.0,69.0,177.0,380.0,232.0,218.0,404.0,150.0,560.0,2324.0,934.0,1519.0,420.0,796.0,490.0,342.0,221.0,3.0,6.0,3.0,23.0,1324.0,254.0,736.0,85.0,647.0,364.0,6.0,191.0,251.0,0.0,288.0,318.0,545.0,196.0,19.0,17.0,464.0,30.0,102.0,65.0,740.0,1637.0,1914.0,544.0,926.0,256.0,432.0,888.0,528.0,34.0,1.0,359.0,721.0,1829.0,644.0,121.0
dapB_1_18_B_MM13,1242.0,492.0,1581.0,766.0,138.0,405.0,3020.0,939.0,582.0,950.0,500.0,227.0,2700.0,403.0,355.0,55.0,500.0,133.0,398.0,54.0,1367.0,2578.0,358.0,1278.0,759.0,3000.0,2672.0,3549.0,35.0,4.0,38.0,23.0,1.0,798.0,122.0,211.0,26.0,363.0,172.0,634.0,272.0,540.0,568.0,482.0,420.0,67.0,238.0,571.0,761.0,438.0,439.0,165.0,430.0,3504.0,1422.0,1352.0,1638.0,1637.0,1167.0,338.0,559.0,61.0,1.0,3.0,61.0,3612.0,215.0,767.0,150.0,475.0,899.0,14.0,109.0,344.0,17.0,504.0,913.0,1006.0,263.0,27.0,0.0,541.0,60.0,153.0,51.0,908.0,2353.0,2939.0,514.0,1452.0,374.0,568.0,1009.0,1524.0,82.0,6.0,420.0,1050.0,2629.0,2241.0,343.0
dapB_1_18_B_MM14,1387.0,346.0,925.0,865.0,168.0,144.0,2025.0,912.0,695.0,544.0,208.0,184.0,300.0,3770.0,374.0,28.0,892.0,254.0,142.0,64.0,818.0,2561.0,362.0,720.0,1083.0,3161.0,3837.0,5038.0,1.0,1.0,3.0,19.0,60.0,583.0,456.0,216.0,8.0,312.0,89.0,114.0,181.0,516.0,518.0,824.0,431.0,73.0,446.0,434.0,528.0,484.0,155.0,135.0,268.0,1471.0,1049.0,1350.0,1126.0,1604.0,400.0,322.0,288.0,33.0,4.0,15.0,3.0,2026.0,589.0,1227.0,326.0,753.0,898.0,0.0,76.0,164.0,27.0,711.0,475.0,558.0,316.0,1.0,6.0,1053.0,56.0,68.0,42.0,1354.0,1328.0,2367.0,310.0,818.0,147.0,337.0,777.0,1195.0,47.0,4.0,142.0,1027.0,2604.0,1298.0,131.0
dapB_1_18_B_MM5,38.0,27.0,161.0,30.0,50.0,45.0,41.0,61.0,8.0,121.0,50.0,35.0,23.0,18.0,729.0,23.0,32.0,0.0,35.0,43.0,35.0,87.0,3.0,17.0,13.0,325.0,41.0,187.0,29.0,5.0,39.0,1.0,5.0,53.0,110.0,2.0,0.0,5.0,2.0,13.0,15.0,27.0,3.0,136.0,57.0,41.0,1.0,107.0,0.0,37.0,5.0,12.0,32.0,126.0,76.0,34.0,51.0,55.0,22.0,15.0,3.0,0.0,0.0,0.0,0.0,50.0,6.0,13.0,1.0,25.0,19.0,1.0,18.0,139.0,0.0,16.0,31.0,25.0,41.0,74.0,9.0,7.0,2.0,83.0,2.0,208.0,150.0,255.0,33.0,301.0,131.0,62.0,141.0,119.0,0.0,0.0,87.0,117.0,87.0,294.0,22.0
dapB_1_18_C,0.0,16.0,61.0,55.0,0.0,3.0,21.0,17.0,6.0,50.0,0.0,0.0,2.0,30.0,1.0,339.0,1.0,0.0,0.0,0.0,2.0,17.0,1.0,14.0,212.0,18.0,31.0,56.0,0.0,0.0,0.0,7.0,0.0,15.0,12.0,1.0,71.0,1.0,0.0,1.0,1.0,0.0,23.0,4.0,1.0,17.0,0.0,2.0,15.0,39.0,85.0,3.0,0.0,32.0,5.0,49.0,26.0,1.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,1.0,0.0,10.0,0.0,0.0,35.0,32.0,0.0,23.0,38.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,23.0,4.0,107.0,27.0,17.0,43.0,62.0,38.0,0.0,7.0,0.0,0.0,69.0,71.0,4.0,8.0,12.0
dapB_3_239_B_MM14,630.0,267.0,1295.0,1705.0,192.0,545.0,2216.0,543.0,420.0,381.0,144.0,449.0,340.0,516.0,504.0,378.0,3893.0,269.0,152.0,78.0,842.0,2311.0,137.0,264.0,718.0,2916.0,3001.0,2799.0,2.0,4.0,51.0,16.0,1.0,485.0,63.0,248.0,1.0,306.0,298.0,332.0,603.0,721.0,1350.0,315.0,551.0,104.0,315.0,116.0,1154.0,322.0,232.0,39.0,109.0,1034.0,944.0,972.0,710.0,777.0,843.0,716.0,371.0,124.0,73.0,4.0,0.0,2034.0,244.0,285.0,164.0,607.0,1570.0,52.0,168.0,273.0,1.0,545.0,655.0,974.0,311.0,4.0,28.0,720.0,27.0,129.0,9.0,945.0,784.0,2294.0,255.0,547.0,206.0,130.0,494.0,2347.0,74.0,1.0,206.0,234.0,2722.0,1735.0,37.0
dapB_3_239_B_MM9,308.0,414.0,316.0,562.0,23.0,153.0,650.0,352.0,723.0,304.0,19.0,142.0,560.0,214.0,447.0,216.0,102.0,738.0,42.0,114.0,258.0,236.0,16.0,106.0,271.0,565.0,555.0,507.0,0.0,3.0,1.0,23.0,0.0,55.0,61.0,15.0,24.0,71.0,148.0,127.0,44.0,127.0,120.0,291.0,15.0,10.0,123.0,128.0,105.0,196.0,210.0,5.0,52.0,111.0,144.0,104.0,108.0,179.0,119.0,394.0,122.0,2.0,4.0,33.0,46.0,338.0,67.0,181.0,350.0,67.0,85.0,10.0,204.0,184.0,0.0,145.0,61.0,123.0,176.0,38.0,56.0,65.0,69.0,13.0,64.0,492.0,465.0,271.0,180.0,181.0,315.0,25.0,309.0,377.0,70.0,0.0,56.0,163.0,121.0,402.0,143.0
dapB_3_239_C,127.0,732.0,461.0,574.0,303.0,434.0,680.0,1037.0,1478.0,729.0,167.0,331.0,638.0,800.0,830.0,240.0,109.0,314.0,851.0,353.0,193.0,541.0,16.0,157.0,382.0,601.0,509.0,570.0,21.0,9.0,41.0,48.0,0.0,303.0,62.0,72.0,88.0,157.0,196.0,19.0,159.0,140.0,200.0,165.0,98.0,150.0,209.0,145.0,182.0,127.0,195.0,56.0,248.0,509.0,92.0,138.0,186.0,189.0,62.0,100.0,421.0,27.0,74.0,133.0,41.0,367.0,142.0,360.0,82.0,29.0,165.0,55.0,181.0,463.0,3.0,300.0,160.0,829.0,274.0,32.0,39.0,374.0,190.0,95.0,33.0,954.0,1123.0,648.0,347.0,916.0,425.0,521.0,807.0,485.0,7.0,8.0,292.0,187.0,182.0,629.0,178.0
dapB_3_239_W_MM1,166.0,854.0,657.0,812.0,525.0,710.0,668.0,569.0,382.0,836.0,350.0,477.0,597.0,341.0,504.0,341.0,205.0,36.0,331.0,1221.0,731.0,253.0,172.0,244.0,273.0,655.0,572.0,650.0,75.0,63.0,15.0,116.0,0.0,354.0,253.0,41.0,1.0,179.0,321.0,42.0,342.0,128.0,204.0,279.0,171.0,446.0,65.0,86.0,100.0,179.0,144.0,81.0,103.0,388.0,279.0,241.0,420.0,392.0,147.0,57.0,411.0,264.0,17.0,18.0,33.0,807.0,13.0,307.0,150.0,112.0,523.0,62.0,427.0,521.0,118.0,295.0,379.0,460.0,108.0,43.0,94.0,365.0,157.0,95.0,110.0,650.0,846.0,528.0,415.0,629.0,540.0,372.0,716.0,475.0,62.0,2.0,262.0,111.0,508.0,194.0,87.0
fake_negC_rand_18,1554.0,772.0,1245.0,1651.0,234.0,352.0,4257.0,508.0,1019.0,858.0,647.0,714.0,1516.0,1222.0,1254.0,394.0,2996.0,330.0,278.0,282.0,9478.0,7521.0,453.0,1714.0,2022.0,5085.0,3970.0,8112.0,48.0,26.0,59.0,60.0,26.0,1181.0,82.0,627.0,4.0,1440.0,848.0,874.0,1006.0,712.0,2532.0,1388.0,900.0,373.0,1138.0,2008.0,1914.0,1120.0,371.0,216.0,729.0,2826.0,3740.0,866.0,1779.0,1437.0,912.0,1253.0,1031.0,154.0,25.0,78.0,23.0,4218.0,375.0,1567.0,423.0,1186.0,3215.0,52.0,269.0,438.0,39.0,634.0,568.0,1569.0,805.0,17.0,58.0,1562.0,50.0,29.0,39.0,2616.0,2766.0,4362.0,294.0,1022.0,355.0,447.0,1593.0,1532.0,41.0,10.0,520.0,742.0,5898.0,3229.0,379.0
fake_negC_rand_28,4775.0,1504.0,2599.0,3143.0,405.0,772.0,12939.0,2152.0,2161.0,1205.0,655.0,1725.0,2562.0,2203.0,1095.0,386.0,2789.0,334.0,471.0,305.0,4754.0,19736.0,1753.0,2938.0,2536.0,15491.0,14482.0,14100.0,118.0,103.0,182.0,58.0,24.0,2439.0,444.0,1043.0,74.0,2297.0,855.0,2605.0,2165.0,1204.0,3538.0,1050.0,1092.0,409.0,1373.0,1838.0,1087.0,1330.0,349.0,370.0,429.0,5744.0,3365.0,2508.0,3753.0,2597.0,1357.0,3077.0,2049.0,215.0,138.0,35.0,12.0,6514.0,779.0,4764.0,913.0,1969.0,3090.0,27.0,623.0,1107.0,50.0,1771.0,2067.0,2644.0,1021.0,104.0,79.0,2880.0,131.0,227.0,117.0,2327.0,5909.0,8919.0,1484.0,2962.0,778.0,678.0,3442.0,3454.0,104.0,35.0,613.0,1771.0,25448.0,12590.0,409.0
fake_negC_rand_31,421.0,375.0,419.0,155.0,50.0,227.0,891.0,267.0,317.0,443.0,200.0,114.0,304.0,370.0,72.0,168.0,428.0,42.0,217.0,142.0,587.0,1267.0,2718.0,245.0,213.0,3229.0,2878.0,2242.0,29.0,22.0,97.0,36.0,21.0,364.0,31.0,86.0,30.0,546.0,37.0,544.0,164.0,333.0,544.0,339.0,311.0,121.0,202.0,530.0,424.0,291.0,127.0,180.0,683.0,824.0,1271.0,569.0,456.0,479.0,360.0,605.0,349.0,119.0,22.0,0.0,4.0,1377.0,238.0,391.0,85.0,517.0,1446.0,2.0,133.0,342.0,12.0,85.0,248.0,976.0,229.0,12.0,44.0,677.0,55.0,2.0,9.0,606.0,1280.0,899.0,48.0,284.0,88.0,94.0,1100.0,264.0,14.0,12.0,157.0,569.0,5106.0,3316.0,47.0
fake_negC_rand_42,2371.0,261.0,840.0,925.0,85.0,378.0,4280.0,449.0,930.0,684.0,305.0,514.0,1108.0,1007.0,491.0,426.0,1837.0,144.0,302.0,142.0,2449.0,3272.0,407.0,3195.0,550.0,5521.0,4642.0,8514.0,0.0,12.0,12.0,18.0,116.0,526.0,56.0,484.0,7.0,603.0,758.0,669.0,1086.0,625.0,1190.0,384.0,354.0,79.0,146.0,312.0,835.0,187.0,189.0,282.0,361.0,2192.0,1194.0,986.0,758.0,1020.0,428.0,818.0,581.0,15.0,70.0,4.0,19.0,4734.0,208.0,1337.0,208.0,861.0,1761.0,3.0,162.0,374.0,2.0,635.0,1062.0,1657.0,327.0,49.0,5.0,1182.0,145.0,32.0,20.0,1223.0,1221.0,3340.0,406.0,998.0,227.0,155.0,1452.0,2987.0,78.0,1.0,104.0,1044.0,4032.0,3513.0,77.0
fake_negC_rand_43,3908.0,925.0,2289.0,1896.0,182.0,371.0,3674.0,1165.0,789.0,1358.0,380.0,941.0,2120.0,1986.0,1787.0,558.0,2298.0,145.0,410.0,311.0,3246.0,3932.0,802.0,2421.0,5834.0,6070.0,7876.0,7620.0,74.0,20.0,33.0,52.0,32.0,2557.0,319.0,636.0,20.0,1101.0,196.0,502.0,859.0,423.0,2791.0,1638.0,1313.0,276.0,1041.0,710.0,1000.0,900.0,532.0,169.0,874.0,2455.0,1279.0,2183.0,2011.0,1497.0,1071.0,2531.0,363.0,636.0,75.0,116.0,48.0,5170.0,623.0,1122.0,297.0,1295.0,2032.0,30.0,391.0,1068.0,20.0,924.0,1601.0,1993.0,533.0,131.0,59.0,1507.0,114.0,146.0,113.0,1892.0,5107.0,6759.0,714.0,2357.0,602.0,485.0,1272.0,2366.0,20.0,67.0,510.0,1120.0,6925.0,5789.0,316.0
