,dapA_1_98_B_MM14,dapA_1_98_B_MM3,dapA_1_98_B_MM7,dapA_1_98_B_MM9,dapA_1_98_C,dapA_1_98_W_MM1,dapA_3_214_B_MM14,dapA_3_214_B_MM6,dapA_3_214_B_MM9,dapA_3_214_C,dapA_3_214_W_MM1,dapB_1_18_B_MM11,dapB_1_18_B_MM13,dapB_1_18_B_MM14,dapB_1_18_B_MM5,dapB_1_18_C,dapB_3_239_B_MM14,dapB_3_239_B_MM9,dapB_3_239_C,dapB_3_239_W_MM1,fake_negC_rand_18,fake_negC_rand_28,fake_negC_rand_31,fake_negC_rand_42,fake_negC_rand_43,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,gdhA_1_42_B_MM10,gdhA_1_42_B_MM14,gdhA_1_42_B_MM4,gdhA_1_42_B_MM6,gdhA_1_42_B_MM8,gdhA_1_42_C,gdhA_3_216_B_MM10,gdhA_3_216_B_MM14,gdhA_3_216_B_MM4,gdhA_3_216_B_MM6,gdhA_3_216_B_MM8,gdhA_3_216_C,gltB_1_17_B_MM10,gltB_1_17_B_MM14,gltB_1_17_B_MM4,gltB_1_17_B_MM6,gltB_1_17_B_MM8,gltB_1_17_C,gltB_3_284_B_MM10,gltB_3_284_B_MM14,gltB_3_284_B_MM4,gltB_3_284_B_MM6,gltB_3_284_B_MM8,gltB_3_284_C,glyA_1_26_B_MM11,glyA_1_26_B_MM12,glyA_1_26_B_MM4,glyA_1_26_B_MM8,glyA_1_26_B_MM9,glyA_1_26_C,glyA_3_279_B_MM14,glyA_3_279_B_MM3,glyA_3_279_B_MM6,glyA_3_279_C,negC_rand_42,purL_1_25_B_MM14,purL_1_25_B_MM3,purL_1_25_B_MM8,purL_1_25_B_MM9,purL_1_25_C,purL_3_201_B_MM11,purL_3_201_B_MM14,purL_3_201_B_MM5,purL_3_201_B_MM9,purL_3_201_C,purL_3_201_W_MM1,purN_1_86_B_MM12,purN_1_86_B_MM2,purN_1_86_B_MM4,purN_1_86_C,purN_3_238_B_MM10,purN_3_238_B_MM11,purN_3_238_B_MM14,purN_3_238_B_MM4,purN_3_238_B_MM5,purN_3_238_C,purN_3_238_W_MM1,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
dapA_3_214_W_MM1,297.0,58.0,192.0,154.0,115.0,667.0,104.0,540.0,454.0,354.0,383.0,631.0,410.0,240.0,278.0,61.0,0.0,16.0,212.0,456.0,40.0,140.0,2.0,33.0,77.0,404.0,250.0,902.0,0.0,0.0,0.0,0.0,0.0,294.0,1.0,15.0,0.0,25.0,17.0,35.0,21.0,0.0,110.0,339.0,39.0,0.0,140.0,66.0,106.0,424.0,63.0,21.0,0.0,48.0,41.0,325.0,8.0,143.0,40.0,318.0,713.0,56.0,5.0,487.0,5.0,229.0,159.0,103.0,9.0,171.0,396.0,59.0,133.0,113.0,0.0,165.0,124.0,304.0,10.0,38.0,38.0,0.0,0.0,67.0,0.0,921.0,550.0,446.0,166.0,123.0,302.0,61.0,416.0,199.0,0.0,1.0,220.0,2.0,95.0,215.0,0.0
dapB_1_18_B_MM11,302.0,177.0,782.0,468.0,193.0,62.0,477.0,175.0,251.0,183.0,22.0,740.0,187.0,212.0,2.0,0.0,268.0,85.0,11.0,2.0,819.0,1886.0,302.0,388.0,868.0,1837.0,1676.0,2447.0,0.0,0.0,26.0,3.0,0.0,769.0,1.0,130.0,0.0,753.0,49.0,72.0,344.0,222.0,559.0,420.0,234.0,51.0,111.0,696.0,126.0,314.0,52.0,103.0,133.0,1333.0,1879.0,929.0,582.0,886.0,526.0,128.0,132.0,46.0,0.0,0.0,0.0,3677.0,196.0,514.0,136.0,668.0,354.0,0.0,116.0,408.0,0.0,478.0,516.0,697.0,269.0,1.0,0.0,567.0,12.0,16.0,10.0,705.0,1136.0,1809.0,132.0,699.0,47.0,108.0,617.0,466.0,78.0,1.0,363.0,1322.0,2673.0,1029.0,0.0
dapB_1_18_B_MM13,1663.0,87.0,922.0,1607.0,92.0,155.0,3526.0,891.0,128.0,635.0,421.0,191.0,1067.0,389.0,151.0,1.0,426.0,346.0,207.0,142.0,917.0,3367.0,982.0,419.0,1109.0,1931.0,3566.0,4646.0,0.0,0.0,0.0,17.0,0.0,459.0,67.0,453.0,0.0,48.0,4.0,1043.0,432.0,434.0,782.0,881.0,942.0,58.0,104.0,814.0,273.0,202.0,303.0,267.0,368.0,2183.0,1955.0,1016.0,1651.0,1570.0,717.0,629.0,444.0,0.0,0.0,3.0,20.0,2375.0,613.0,1416.0,269.0,571.0,929.0,0.0,198.0,107.0,1.0,893.0,638.0,767.0,126.0,1.0,0.0,963.0,79.0,0.0,12.0,1722.0,2095.0,2767.0,637.0,973.0,133.0,164.0,870.0,2005.0,34.0,0.0,453.0,1651.0,2446.0,934.0,359.0
dapB_1_18_B_MM14,2127.0,231.0,1389.0,1368.0,44.0,31.0,3054.0,121.0,199.0,158.0,149.0,224.0,60.0,2103.0,2.0,63.0,416.0,8.0,27.0,36.0,1093.0,1509.0,558.0,1231.0,741.0,4289.0,2869.0,4263.0,0.0,0.0,0.0,97.0,1.0,290.0,24.0,173.0,100.0,104.0,42.0,502.0,53.0,141.0,491.0,310.0,556.0,21.0,165.0,261.0,651.0,40.0,201.0,73.0,111.0,1932.0,1847.0,2670.0,1426.0,845.0,415.0,344.0,119.0,1.0,0.0,0.0,0.0,3571.0,208.0,626.0,63.0,1289.0,1046.0,3.0,0.0,30.0,0.0,629.0,995.0,371.0,53.0,0.0,0.0,1216.0,2.0,0.0,0.0,1012.0,1900.0,3351.0,397.0,394.0,366.0,118.0,925.0,1142.0,0.0,0.0,92.0,747.0,3058.0,2908.0,185.0
dapB_1_18_B_MM5,1.0,28.0,311.0,86.0,98.0,88.0,5.0,28.0,52.0,0.0,97.0,0.0,0.0,133.0,144.0,0.0,0.0,34.0,0.0,0.0,0.0,5.0,0.0,0.0,73.0,392.0,139.0,13.0,0.0,0.0,0.0,25.0,0.0,10.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,91.0,0.0,0.0,2.0,0.0,37.0,0.0,0.0,0.0,0.0,23.0,60.0,118.0,0.0,0.0,1.0,0.0,2.0,111.0,0.0,0.0,0.0,5.0,63.0,30.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,358.0,432.0,204.0,1.0,292.0,41.0,0.0,29.0,0.0,0.0,22.0,162.0,46.0,93.0,3.0,67.0
dapB_1_18_C,0.0,0.0,0.0,26.0,0.0,58.0,0.0,0.0,0.0,237.0,71.0,0.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,39.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,31.0,0.0,3.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,358.0,0.0,127.0,0.0,0.0,0.0,0.0,37.0,0.0,1.0,0.0,45.0,128.0,1.0,14.0,85.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,1.0,1.0
dapB_3_239_B_MM14,929.0,3.0,1275.0,1076.0,0.0,4.0,2568.0,531.0,432.0,115.0,55.0,486.0,1514.0,534.0,270.0,58.0,1806.0,234.0,2.0,54.0,446.0,4360.0,554.0,112.0,129.0,3583.0,3888.0,2162.0,0.0,0.0,1.0,0.0,0.0,517.0,35.0,452.0,0.0,690.0,761.0,612.0,312.0,314.0,674.0,598.0,148.0,229.0,409.0,227.0,68.0,126.0,283.0,0.0,121.0,862.0,418.0,838.0,271.0,943.0,122.0,233.0,396.0,0.0,56.0,33.0,0.0,2523.0,0.0,840.0,171.0,1089.0,2624.0,47.0,0.0,68.0,0.0,289.0,649.0,863.0,602.0,0.0,8.0,1884.0,15.0,1.0,0.0,593.0,2050.0,3399.0,72.0,233.0,65.0,17.0,1229.0,307.0,71.0,0.0,86.0,1349.0,4815.0,1010.0,2.0
dapB_3_239_B_MM9,915.0,255.0,569.0,642.0,151.0,137.0,420.0,378.0,490.0,127.0,32.0,229.0,534.0,613.0,115.0,80.0,71.0,432.0,14.0,79.0,150.0,335.0,58.0,256.0,245.0,371.0,456.0,313.0,13.0,14.0,25.0,0.0,0.0,42.0,53.0,10.0,0.0,1.0,1.0,9.0,2.0,4.0,79.0,47.0,0.0,295.0,40.0,76.0,2.0,9.0,10.0,0.0,276.0,623.0,136.0,229.0,87.0,18.0,67.0,226.0,73.0,55.0,1.0,0.0,64.0,465.0,46.0,56.0,1.0,89.0,537.0,23.0,145.0,458.0,0.0,149.0,334.0,89.0,55.0,17.0,181.0,64.0,0.0,432.0,0.0,150.0,354.0,329.0,3.0,407.0,24.0,130.0,334.0,434.0,1.0,0.0,207.0,80.0,389.0,685.0,24.0
dapB_3_239_C,200.0,224.0,176.0,510.0,2.0,99.0,531.0,805.0,390.0,95.0,102.0,342.0,582.0,437.0,614.0,356.0,54.0,163.0,220.0,110.0,336.0,178.0,0.0,324.0,7.0,370.0,21.0,113.0,0.0,11.0,0.0,15.0,0.0,377.0,189.0,0.0,0.0,49.0,2.0,1.0,40.0,44.0,145.0,558.0,54.0,173.0,0.0,2.0,88.0,164.0,93.0,0.0,142.0,197.0,15.0,22.0,179.0,165.0,119.0,91.0,197.0,215.0,0.0,147.0,11.0,27.0,0.0,86.0,43.0,219.0,243.0,28.0,1.0,123.0,56.0,65.0,57.0,133.0,1.0,0.0,0.0,4.0,14.0,24.0,0.0,620.0,105.0,55.0,354.0,303.0,129.0,198.0,418.0,202.0,0.0,0.0,27.0,1.0,105.0,38.0,0.0
dapB_3_239_W_MM1,0.0,569.0,254.0,85.0,104.0,37.0,222.0,367.0,325.0,78.0,82.0,1457.0,618.0,233.0,116.0,75.0,262.0,175.0,109.0,220.0,13.0,219.0,5.0,368.0,269.0,537.0,108.0,325.0,0.0,18.0,56.0,89.0,0.0,222.0,33.0,111.0,0.0,47.0,128.0,1.0,23.0,56.0,40.0,14.0,85.0,42.0,0.0,284.0,1.0,0.0,41.0,1.0,162.0,49.0,110.0,119.0,468.0,93.0,10.0,11.0,127.0,135.0,0.0,0.0,20.0,163.0,28.0,268.0,104.0,1.0,23.0,36.0,137.0,377.0,0.0,231.0,220.0,523.0,222.0,3.0,34.0,0.0,0.0,74.0,0.0,711.0,538.0,527.0,310.0,103.0,191.0,120.0,976.0,252.0,37.0,0.0,216.0,426.0,289.0,82.0,4.0
fake_negC_rand_18,2240.0,882.0,1230.0,2349.0,62.0,105.0,5095.0,487.0,501.0,60.0,205.0,1991.0,3598.0,2742.0,472.0,157.0,1526.0,176.0,108.0,133.0,5580.0,2806.0,713.0,2176.0,1342.0,6889.0,4442.0,6059.0,32.0,0.0,0.0,4.0,0.0,847.0,122.0,350.0,0.0,1153.0,126.0,771.0,1969.0,484.0,2134.0,1465.0,369.0,666.0,788.0,667.0,569.0,814.0,1174.0,235.0,759.0,2523.0,2055.0,2391.0,1747.0,820.0,440.0,1757.0,1682.0,120.0,0.0,60.0,57.0,5931.0,34.0,2955.0,299.0,2097.0,2198.0,190.0,28.0,143.0,0.0,1381.0,1208.0,1679.0,140.0,0.0,0.0,1420.0,1.0,211.0,0.0,3566.0,4631.0,5261.0,34.0,1175.0,220.0,214.0,2203.0,2349.0,1.0,1.0,136.0,2294.0,4810.0,3353.0,67.0
fake_negC_rand_28,4688.0,432.0,2346.0,2510.0,222.0,454.0,15080.0,196.0,719.0,486.0,247.0,776.0,2935.0,2285.0,784.0,164.0,3901.0,140.0,664.0,313.0,6012.0,16658.0,823.0,2528.0,2286.0,13368.0,17215.0,18685.0,96.0,0.0,0.0,2.0,0.0,1722.0,214.0,1208.0,0.0,2419.0,1147.0,2210.0,1078.0,524.0,2344.0,494.0,1007.0,66.0,610.0,338.0,397.0,390.0,254.0,186.0,219.0,3336.0,3257.0,3336.0,2526.0,2759.0,1004.0,2463.0,615.0,38.0,30.0,17.0,4.0,7434.0,739.0,2655.0,534.0,1089.0,5433.0,26.0,582.0,558.0,88.0,3069.0,2157.0,2333.0,186.0,0.0,132.0,4628.0,1.0,140.0,44.0,1774.0,6725.0,7758.0,57.0,1808.0,110.0,644.0,2299.0,4987.0,12.0,0.0,920.0,1319.0,15990.0,16422.0,82.0
fake_negC_rand_31,560.0,262.0,509.0,460.0,0.0,308.0,1124.0,186.0,60.0,30.0,100.0,501.0,162.0,591.0,281.0,21.0,496.0,14.0,158.0,98.0,310.0,1337.0,924.0,407.0,466.0,2441.0,1250.0,3368.0,0.0,1.0,21.0,25.0,0.0,194.0,1.0,469.0,0.0,305.0,101.0,396.0,24.0,265.0,163.0,247.0,223.0,0.0,2.0,747.0,259.0,445.0,62.0,82.0,198.0,1124.0,119.0,349.0,334.0,829.0,933.0,565.0,271.0,24.0,19.0,69.0,88.0,508.0,68.0,360.0,155.0,192.0,1410.0,0.0,0.0,284.0,0.0,35.0,373.0,149.0,432.0,0.0,48.0,709.0,28.0,0.0,35.0,185.0,1585.0,532.0,183.0,181.0,182.0,1.0,479.0,1102.0,43.0,0.0,212.0,821.0,1978.0,2507.0,14.0
fake_negC_rand_42,1469.0,223.0,742.0,1593.0,164.0,143.0,4993.0,69.0,197.0,1.0,36.0,500.0,395.0,1533.0,345.0,93.0,777.0,35.0,63.0,0.0,3656.0,3628.0,460.0,2331.0,554.0,3949.0,4942.0,7977.0,1.0,0.0,5.0,1.0,0.0,904.0,3.0,175.0,0.0,608.0,597.0,1811.0,1937.0,1079.0,1206.0,569.0,659.0,84.0,522.0,92.0,225.0,354.0,130.0,39.0,180.0,1438.0,2222.0,1934.0,880.0,1170.0,757.0,1162.0,735.0,0.0,0.0,20.0,0.0,3812.0,75.0,387.0,64.0,1455.0,1722.0,0.0,60.0,136.0,3.0,517.0,644.0,970.0,23.0,0.0,0.0,1747.0,25.0,75.0,0.0,2085.0,2846.0,2055.0,96.0,683.0,32.0,46.0,823.0,2218.0,5.0,0.0,172.0,701.0,3961.0,2401.0,2.0
fake_negC_rand_43,2747.0,508.0,2630.0,2421.0,118.0,95.0,5914.0,811.0,1492.0,283.0,366.0,822.0,2047.0,1911.0,258.0,156.0,1399.0,37.0,21.0,135.0,2723.0,5627.0,478.0,864.0,2113.0,9102.0,7492.0,5811.0,19.0,0.0,86.0,54.0,0.0,2129.0,211.0,708.0,1.0,755.0,533.0,671.0,1207.0,105.0,1054.0,1454.0,1241.0,39.0,683.0,425.0,781.0,397.0,549.0,286.0,1882.0,3667.0,763.0,2857.0,2342.0,2155.0,1171.0,550.0,1090.0,211.0,71.0,495.0,0.0,4804.0,518.0,1901.0,142.0,675.0,1500.0,134.0,181.0,528.0,1.0,352.0,1266.0,1811.0,385.0,0.0,0.0,2002.0,21.0,112.0,15.0,2001.0,2221.0,3546.0,663.0,1532.0,716.0,348.0,406.0,949.0,28.0,0.0,150.0,695.0,6208.0,6601.0,3.0
folA_1_56_B_MM10,2650.0,1093.0,1830.0,2611.0,411.0,295.0,6669.0,611.0,2682.0,1059.0,508.0,1543.0,3047.0,3427.0,1038.0,420.0,4176.0,985.0,101.0,786.0,4640.0,10151.0,1938.0,707.0,2507.0,33370.0,19001.0,18893.0,249.0,0.0,1.0,228.0,81.0,64.0,489.0,1144.0,79.0,2143.0,613.0,1590.0,2746.0,1063.0,3870.0,3069.0,979.0,332.0,1140.0,1447.0,1800.0,1474.0,1729.0,957.0,776.0,3026.0,7454.0,1741.0,1546.0,2152.0,504.0,2054.0,1447.0,34.0,103.0,34.0,223.0,11709.0,1511.0,3911.0,657.0,4164.0,3271.0,16.0,513.0,1278.0,0.0,4109.0,3270.0,4261.0,1108.0,321.0,25.0,3025.0,1.0,74.0,2.0,3111.0,6870.0,5675.0,993.0,1997.0,737.0,449.0,3730.0,3937.0,22.0,0.0,1940.0,7606.0,24377.0,15714.0,290.0
