,dapA_1_98_B_MM14,dapA_1_98_B_MM3,dapA_1_98_B_MM7,dapA_1_98_B_MM9,dapA_1_98_C,dapA_1_98_W_MM1,dapA_3_214_B_MM14,dapA_3_214_B_MM6,dapA_3_214_B_MM9,dapA_3_214_C,dapA_3_214_W_MM1,dapB_1_18_B_MM11,dapB_1_18_B_MM13,dapB_1_18_B_MM14,dapB_1_18_B_MM5,dapB_1_18_C,dapB_3_239_B_MM14,dapB_3_239_B_MM9,dapB_3_239_C,dapB_3_239_W_MM1,fake_negC_rand_18,fake_negC_rand_28,fake_negC_rand_31,fake_negC_rand_42,fake_negC_rand_43,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,gdhA_1_42_B_MM10,gdhA_1_42_B_MM14,gdhA_1_42_B_MM4,gdhA_1_42_B_MM6,gdhA_1_42_B_MM8,gdhA_1_42_C,gdhA_3_216_B_MM10,gdhA_3_216_B_MM14,gdhA_3_216_B_MM4,gdhA_3_216_B_MM6,gdhA_3_216_B_MM8,gdhA_3_216_C,gltB_1_17_B_MM10,gltB_1_17_B_MM14,gltB_1_17_B_MM4,gltB_1_17_B_MM6,gltB_1_17_B_MM8,gltB_1_17_C,gltB_3_284_B_MM10,gltB_3_284_B_MM14,gltB_3_284_B_MM4,gltB_3_284_B_MM6,gltB_3_284_B_MM8,gltB_3_284_C,glyA_1_26_B_MM11,glyA_1_26_B_MM12,glyA_1_26_B_MM4,glyA_1_26_B_MM8,glyA_1_26_B_MM9,glyA_1_26_C,glyA_3_279_B_MM14,glyA_3_279_B_MM3,glyA_3_279_B_MM6,glyA_3_279_C,negC_rand_42,purL_1_25_B_MM14,purL_1_25_B_MM3,purL_1_25_B_MM8,purL_1_25_B_MM9,purL_1_25_C,purL_3_201_B_MM11,purL_3_201_B_MM14,purL_3_201_B_MM5,purL_3_201_B_MM9,purL_3_201_C,purL_3_201_W_MM1,purN_1_86_B_MM12,purN_1_86_B_MM2,purN_1_86_B_MM4,purN_1_86_C,purN_3_238_B_MM10,purN_3_238_B_MM11,purN_3_238_B_MM14,purN_3_238_B_MM4,purN_3_238_B_MM5,purN_3_238_C,purN_3_238_W_MM1,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM14,492.0,67.0,139.0,454.0,13.0,25.0,985.0,33.0,60.0,25.0,21.0,53.0,203.0,249.0,15.0,15.0,334.0,7.0,11.0,3.0,481.0,1349.0,169.0,309.0,216.0,1708.0,1578.0,3621.0,0.0,7.0,0.0,4.0,1.0,114.0,5.0,212.0,2.0,385.0,133.0,228.0,497.0,160.0,441.0,217.0,116.0,51.0,155.0,156.0,195.0,78.0,115.0,21.0,104.0,630.0,518.0,294.0,224.0,201.0,128.0,242.0,152.0,12.0,4.0,3.0,0.0,1200.0,45.0,359.0,47.0,492.0,507.0,0.0,10.0,101.0,0.0,183.0,205.0,310.0,41.0,0.0,0.0,416.0,1.0,8.0,3.0,638.0,1165.0,885.0,97.0,249.0,25.0,29.0,164.0,275.0,2.0,11.0,509.0,1626.0,2105.0,891.0,5.0
folA_1_56_B_MM2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,1.0
folA_1_56_B_MM3,0.0,1.0,6.0,0.0,1.0,1.0,2.0,0.0,0.0,8.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0
folA_1_56_B_MM6,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,14.0,0.0
folA_1_56_B_MM9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,3.0,0.0,0.0,1.0,23.0,9.0,5.0,2.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,13.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,5.0,1.0,1.0,0.0,0.0,3.0,4.0,20.0,41.0,0.0
folA_1_56_C,1.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
folA_3_242_B_MM3,182.0,35.0,112.0,166.0,2.0,26.0,683.0,56.0,58.0,13.0,18.0,36.0,80.0,72.0,35.0,15.0,116.0,8.0,14.0,21.0,268.0,380.0,53.0,8.0,224.0,52.0,290.0,960.0,0.0,0.0,0.0,0.0,0.0,499.0,45.0,65.0,0.0,71.0,57.0,75.0,104.0,37.0,147.0,42.0,23.0,13.0,36.0,61.0,85.0,45.0,61.0,29.0,51.0,19.0,19.0,30.0,26.0,19.0,2.0,140.0,54.0,23.0,10.0,4.0,4.0,525.0,38.0,246.0,54.0,121.0,172.0,2.0,7.0,77.0,0.0,83.0,56.0,135.0,4.0,9.0,1.0,201.0,2.0,26.0,2.0,117.0,376.0,378.0,15.0,115.0,19.0,6.0,123.0,324.0,5.0,0.0,3.0,111.0,2148.0,1641.0,0.0
folA_3_242_C,2.0,6.0,1.0,6.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,11.0,0.0,6.0,6.0,9.0,4.0,0.0,8.0,1.0,2.0,27.0,0.0,0.0,0.0,0.0,0.0,26.0,14.0,17.0,0.0,27.0,6.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,5.0,2.0,0.0,3.0,6.0,7.0,2.0,0.0,37.0,0.0,1.0,2.0,11.0,4.0,0.0,1.0,43.0,0.0,1.0,2.0,11.0,0.0,2.0,1.0,31.0,0.0,0.0,0.0,28.0,8.0,11.0,18.0,1.0,1.0,1.0,16.0,29.0,0.0,0.0,0.0,29.0,140.0,66.0,2.0
gdhA_1_42_B_MM10,75.0,9.0,29.0,31.0,0.0,1.0,161.0,1.0,16.0,2.0,19.0,11.0,7.0,22.0,8.0,1.0,71.0,1.0,0.0,0.0,58.0,134.0,2.0,31.0,11.0,304.0,194.0,276.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,147.0,0.0,50.0,20.0,29.0,12.0,7.0,36.0,17.0,3.0,2.0,21.0,3.0,54.0,26.0,0.0,0.0,3.0,33.0,57.0,21.0,8.0,17.0,17.0,24.0,3.0,0.0,0.0,1.0,2.0,99.0,0.0,20.0,4.0,7.0,38.0,0.0,0.0,15.0,0.0,14.0,21.0,63.0,13.0,0.0,1.0,37.0,1.0,1.0,0.0,21.0,83.0,67.0,5.0,10.0,12.0,3.0,12.0,13.0,1.0,0.0,3.0,41.0,280.0,155.0,0.0
gdhA_1_42_B_MM14,0.0,0.0,0.0,0.0,1.0,0.0,16.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,7.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
gdhA_1_42_B_MM4,152.0,14.0,25.0,79.0,17.0,0.0,204.0,8.0,20.0,22.0,8.0,7.0,36.0,44.0,16.0,13.0,96.0,3.0,0.0,2.0,122.0,147.0,27.0,58.0,14.0,246.0,282.0,469.0,0.0,1.0,2.0,2.0,0.0,169.0,4.0,22.0,0.0,445.0,30.0,45.0,75.0,9.0,51.0,37.0,38.0,4.0,4.0,0.0,45.0,0.0,0.0,0.0,0.0,17.0,65.0,1.0,1.0,0.0,0.0,32.0,11.0,4.0,0.0,0.0,0.0,223.0,13.0,66.0,4.0,64.0,135.0,0.0,0.0,1.0,0.0,52.0,77.0,54.0,19.0,0.0,0.0,101.0,0.0,0.0,0.0,32.0,154.0,179.0,2.0,28.0,0.0,1.0,39.0,124.0,0.0,0.0,0.0,15.0,459.0,218.0,0.0
gdhA_1_42_B_MM6,29.0,5.0,22.0,48.0,1.0,0.0,157.0,1.0,6.0,1.0,32.0,7.0,21.0,17.0,10.0,13.0,44.0,12.0,0.0,2.0,85.0,107.0,22.0,47.0,1.0,237.0,211.0,325.0,0.0,0.0,0.0,1.0,0.0,18.0,0.0,21.0,1.0,27.0,86.0,14.0,25.0,6.0,60.0,26.0,3.0,2.0,6.0,4.0,11.0,0.0,0.0,0.0,1.0,6.0,57.0,0.0,1.0,1.0,0.0,20.0,25.0,0.0,0.0,0.0,0.0,91.0,3.0,50.0,10.0,27.0,55.0,1.0,0.0,5.0,0.0,41.0,27.0,28.0,3.0,1.0,0.0,21.0,1.0,0.0,0.0,44.0,32.0,65.0,2.0,28.0,11.0,17.0,23.0,46.0,0.0,0.0,10.0,5.0,287.0,112.0,0.0
gdhA_1_42_B_MM8,144.0,4.0,32.0,75.0,0.0,0.0,118.0,1.0,3.0,0.0,0.0,10.0,48.0,65.0,3.0,18.0,64.0,3.0,1.0,1.0,90.0,164.0,28.0,20.0,20.0,268.0,137.0,328.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,18.0,0.0,43.0,21.0,203.0,39.0,21.0,56.0,38.0,21.0,9.0,24.0,7.0,21.0,1.0,1.0,0.0,1.0,23.0,68.0,1.0,6.0,1.0,0.0,24.0,22.0,1.0,1.0,0.0,0.0,146.0,3.0,46.0,8.0,121.0,57.0,0.0,1.0,3.0,0.0,43.0,48.0,22.0,4.0,0.0,0.0,92.0,0.0,0.0,0.0,59.0,116.0,146.0,8.0,15.0,1.0,1.0,45.0,106.0,1.0,0.0,2.0,16.0,522.0,114.0,0.0
gdhA_1_42_C,56.0,23.0,53.0,45.0,2.0,8.0,257.0,21.0,13.0,3.0,6.0,1.0,18.0,17.0,4.0,0.0,54.0,1.0,1.0,0.0,53.0,184.0,7.0,68.0,10.0,370.0,220.0,411.0,0.0,0.0,0.0,1.0,0.0,22.0,1.0,33.0,0.0,62.0,12.0,26.0,290.0,5.0,76.0,12.0,24.0,8.0,4.0,0.0,30.0,0.0,1.0,0.0,4.0,2.0,46.0,2.0,1.0,0.0,0.0,13.0,5.0,0.0,0.0,0.0,0.0,303.0,4.0,82.0,3.0,64.0,107.0,0.0,4.0,3.0,0.0,30.0,88.0,34.0,15.0,1.0,0.0,32.0,1.0,0.0,0.0,64.0,131.0,132.0,11.0,15.0,10.0,0.0,9.0,97.0,0.0,0.0,1.0,20.0,609.0,320.0,0.0
gdhA_3_216_B_MM10,48.0,2.0,30.0,41.0,5.0,0.0,172.0,17.0,5.0,25.0,4.0,11.0,25.0,16.0,13.0,0.0,36.0,3.0,1.0,0.0,46.0,76.0,11.0,15.0,9.0,214.0,191.0,221.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,25.0,0.0,66.0,22.0,28.0,33.0,76.0,18.0,23.0,9.0,0.0,4.0,0.0,6.0,1.0,1.0,1.0,4.0,27.0,36.0,5.0,17.0,3.0,1.0,12.0,5.0,0.0,0.0,0.0,0.0,119.0,10.0,10.0,5.0,62.0,52.0,0.0,0.0,9.0,0.0,5.0,18.0,23.0,4.0,0.0,0.0,23.0,0.0,0.0,0.0,14.0,87.0,87.0,18.0,11.0,14.0,3.0,57.0,94.0,0.0,0.0,4.0,45.0,206.0,159.0,2.0
gdhA_3_216_B_MM14,132.0,19.0,45.0,119.0,3.0,0.0,417.0,11.0,27.0,2.0,0.0,14.0,14.0,67.0,14.0,5.0,51.0,2.0,0.0,2.0,113.0,214.0,92.0,71.0,30.0,391.0,435.0,520.0,0.0,0.0,2.0,2.0,0.0,103.0,4.0,35.0,0.0,40.0,22.0,13.0,48.0,13.0,390.0,23.0,17.0,30.0,28.0,8.0,17.0,11.0,6.0,1.0,5.0,124.0,67.0,44.0,64.0,37.0,28.0,108.0,74.0,1.0,3.0,0.0,0.0,279.0,2.0,49.0,2.0,128.0,160.0,1.0,17.0,10.0,0.0,21.0,26.0,125.0,20.0,1.0,1.0,116.0,5.0,3.0,2.0,43.0,137.0,135.0,41.0,33.0,9.0,2.0,71.0,118.0,1.0,0.0,4.0,28.0,571.0,350.0,0.0
gdhA_3_216_B_MM4,58.0,14.0,40.0,59.0,2.0,4.0,216.0,9.0,45.0,3.0,3.0,5.0,23.0,46.0,9.0,2.0,35.0,1.0,0.0,18.0,45.0,87.0,8.0,23.0,22.0,336.0,294.0,362.0,0.0,2.0,0.0,9.0,0.0,15.0,0.0,24.0,0.0,78.0,27.0,32.0,47.0,9.0,20.0,104.0,12.0,1.0,36.0,0.0,49.0,0.0,3.0,0.0,0.0,4.0,47.0,0.0,1.0,0.0,0.0,23.0,60.0,6.0,0.0,0.0,0.0,92.0,5.0,16.0,9.0,48.0,69.0,2.0,3.0,17.0,3.0,11.0,7.0,52.0,13.0,1.0,2.0,28.0,1.0,0.0,2.0,10.0,36.0,111.0,3.0,27.0,8.0,13.0,114.0,47.0,0.0,0.0,21.0,47.0,269.0,132.0,0.0
gdhA_3_216_B_MM6,56.0,33.0,10.0,23.0,0.0,7.0,227.0,7.0,18.0,5.0,2.0,9.0,9.0,19.0,8.0,0.0,43.0,0.0,0.0,0.0,83.0,95.0,10.0,16.0,34.0,252.0,307.0,311.0,0.0,0.0,0.0,1.0,0.0,16.0,0.0,2.0,1.0,74.0,4.0,40.0,16.0,18.0,57.0,33.0,68.0,2.0,38.0,0.0,33.0,0.0,0.0,0.0,0.0,13.0,38.0,0.0,0.0,0.0,0.0,34.0,20.0,0.0,0.0,0.0,2.0,95.0,5.0,92.0,5.0,33.0,85.0,0.0,17.0,5.0,0.0,13.0,18.0,37.0,10.0,14.0,0.0,68.0,1.0,0.0,0.0,24.0,74.0,68.0,9.0,13.0,28.0,5.0,22.0,62.0,0.0,0.0,1.0,89.0,337.0,223.0,1.0
gdhA_3_216_B_MM8,11.0,14.0,12.0,6.0,0.0,3.0,65.0,3.0,22.0,1.0,6.0,0.0,5.0,10.0,8.0,5.0,14.0,4.0,11.0,1.0,6.0,26.0,12.0,5.0,14.0,67.0,28.0,72.0,0.0,0.0,0.0,1.0,0.0,8.0,3.0,1.0,0.0,5.0,13.0,9.0,1.0,1.0,27.0,7.0,5.0,13.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,2.0,1.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,13.0,1.0,3.0,0.0,14.0,3.0,0.0,1.0,2.0,0.0,1.0,5.0,8.0,3.0,0.0,1.0,10.0,0.0,0.0,0.0,12.0,4.0,18.0,26.0,8.0,10.0,1.0,37.0,32.0,0.0,0.0,1.0,4.0,21.0,29.0,0.0
gdhA_3_216_C,68.0,4.0,22.0,23.0,2.0,1.0,183.0,8.0,20.0,0.0,0.0,4.0,46.0,38.0,37.0,5.0,40.0,1.0,3.0,6.0,119.0,110.0,74.0,35.0,69.0,341.0,255.0,241.0,0.0,0.0,0.0,1.0,0.0,38.0,0.0,5.0,0.0,41.0,11.0,18.0,74.0,20.0,20.0,21.0,33.0,4.0,136.0,0.0,8.0,1.0,0.0,0.0,0.0,19.0,12.0,0.0,0.0,0.0,0.0,50.0,23.0,0.0,1.0,0.0,0.0,65.0,10.0,53.0,1.0,87.0,45.0,0.0,2.0,24.0,0.0,15.0,32.0,36.0,21.0,0.0,1.0,27.0,0.0,8.0,1.0,31.0,104.0,202.0,8.0,8.0,12.0,3.0,58.0,47.0,2.0,2.0,6.0,72.0,397.0,346.0,0.0
gltB_1_17_B_MM10,36.0,9.0,55.0,28.0,0.0,3.0,112.0,5.0,15.0,17.0,0.0,7.0,19.0,83.0,18.0,1.0,45.0,2.0,8.0,5.0,85.0,143.0,32.0,22.0,19.0,219.0,379.0,183.0,0.0,0.0,0.0,0.0,0.0,19.0,5.0,2.0,2.0,10.0,0.0,0.0,1.0,5.0,43.0,0.0,0.0,0.0,0.0,71.0,10.0,20.0,22.0,3.0,9.0,74.0,82.0,49.0,28.0,32.0,28.0,12.0,4.0,1.0,2.0,1.0,0.0,148.0,5.0,26.0,6.0,43.0,28.0,0.0,2.0,32.0,0.0,24.0,9.0,43.0,26.0,1.0,1.0,65.0,0.0,5.0,0.0,4.0,38.0,79.0,5.0,11.0,1.0,7.0,18.0,169.0,0.0,0.0,0.0,16.0,378.0,166.0,2.0
gltB_1_17_B_MM14,68.0,0.0,6.0,21.0,5.0,0.0,322.0,10.0,6.0,15.0,2.0,3.0,26.0,84.0,11.0,3.0,147.0,1.0,4.0,0.0,83.0,187.0,16.0,45.0,18.0,322.0,209.0,311.0,0.0,0.0,0.0,0.0,0.0,29.0,2.0,30.0,0.0,46.0,17.0,32.0,43.0,29.0,64.0,4.0,15.0,0.0,24.0,6.0,145.0,34.0,22.0,13.0,10.0,67.0,131.0,39.0,21.0,46.0,39.0,21.0,34.0,1.0,0.0,0.0,0.0,194.0,19.0,59.0,1.0,32.0,126.0,0.0,3.0,16.0,0.0,7.0,51.0,20.0,5.0,0.0,0.0,80.0,0.0,6.0,0.0,52.0,126.0,103.0,1.0,30.0,4.0,16.0,29.0,102.0,0.0,0.0,1.0,28.0,543.0,212.0,0.0
gltB_1_17_B_MM4,53.0,7.0,44.0,27.0,1.0,3.0,133.0,2.0,6.0,0.0,2.0,16.0,55.0,77.0,39.0,1.0,24.0,14.0,1.0,3.0,82.0,136.0,31.0,32.0,65.0,245.0,197.0,250.0,0.0,0.0,1.0,0.0,0.0,26.0,5.0,3.0,0.0,1.0,3.0,2.0,2.0,0.0,31.0,5.0,0.0,2.0,0.0,25.0,15.0,68.0,18.0,1.0,48.0,98.0,83.0,99.0,54.0,45.0,50.0,14.0,32.0,3.0,0.0,0.0,1.0,144.0,6.0,23.0,3.0,35.0,23.0,1.0,7.0,5.0,2.0,5.0,34.0,55.0,8.0,0.0,0.0,79.0,1.0,2.0,10.0,16.0,72.0,54.0,3.0,7.0,4.0,2.0,68.0,137.0,0.0,3.0,12.0,3.0,251.0,255.0,1.0
gltB_1_17_B_MM6,52.0,10.0,13.0,33.0,0.0,2.0,72.0,10.0,3.0,8.0,9.0,7.0,9.0,59.0,12.0,3.0,13.0,4.0,1.0,0.0,68.0,62.0,14.0,10.0,19.0,128.0,178.0,176.0,0.0,0.0,0.0,1.0,0.0,12.0,9.0,26.0,0.0,0.0,0.0,2.0,0.0,4.0,19.0,0.0,1.0,0.0,0.0,2.0,6.0,24.0,70.0,7.0,7.0,82.0,104.0,96.0,13.0,42.0,23.0,24.0,16.0,1.0,0.0,0.0,1.0,32.0,3.0,35.0,2.0,7.0,30.0,0.0,11.0,4.0,0.0,5.0,1.0,48.0,9.0,6.0,0.0,27.0,0.0,0.0,0.0,9.0,45.0,40.0,4.0,5.0,1.0,1.0,20.0,55.0,0.0,0.0,17.0,0.0,115.0,118.0,1.0
gltB_1_17_B_MM8,7.0,9.0,6.0,2.0,1.0,2.0,28.0,18.0,18.0,2.0,22.0,2.0,18.0,25.0,0.0,1.0,8.0,0.0,0.0,0.0,3.0,20.0,12.0,2.0,2.0,69.0,64.0,26.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,0.0,11.0,4.0,28.0,16.0,2.0,6.0,6.0,35.0,2.0,2.0,1.0,0.0,0.0,0.0,14.0,2.0,11.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,3.0,30.0,2.0,1.0,0.0,12.0,0.0,0.0,0.0,10.0,49.0,32.0,3.0,1.0,4.0,2.0,8.0,15.0,0.0,0.0,2.0,2.0,40.0,16.0,0.0
gltB_1_17_C,39.0,6.0,30.0,29.0,2.0,3.0,112.0,27.0,13.0,3.0,16.0,2.0,35.0,89.0,13.0,0.0,47.0,3.0,2.0,1.0,44.0,87.0,49.0,47.0,29.0,225.0,183.0,147.0,0.0,0.0,0.0,0.0,0.0,35.0,5.0,21.0,2.0,1.0,0.0,1.0,0.0,4.0,15.0,3.0,0.0,0.0,0.0,9.0,25.0,20.0,16.0,10.0,82.0,57.0,48.0,100.0,58.0,101.0,31.0,20.0,7.0,0.0,0.0,1.0,0.0,55.0,0.0,21.0,4.0,26.0,32.0,0.0,5.0,9.0,0.0,20.0,21.0,29.0,5.0,0.0,0.0,39.0,0.0,1.0,0.0,19.0,82.0,36.0,1.0,10.0,2.0,2.0,19.0,89.0,11.0,0.0,5.0,3.0,162.0,153.0,1.0
gltB_3_284_B_MM10,96.0,9.0,41.0,86.0,2.0,4.0,326.0,9.0,15.0,2.0,3.0,34.0,85.0,162.0,23.0,9.0,96.0,6.0,0.0,13.0,128.0,220.0,46.0,71.0,57.0,344.0,453.0,619.0,0.0,0.0,1.0,0.0,0.0,41.0,1.0,27.0,0.0,9.0,4.0,9.0,3.0,8.0,81.0,19.0,1.0,0.0,4.0,45.0,73.0,25.0,8.0,8.0,32.0,592.0,135.0,179.0,137.0,120.0,60.0,41.0,30.0,4.0,1.0,7.0,1.0,318.0,31.0,127.0,33.0,99.0,96.0,1.0,11.0,25.0,0.0,43.0,78.0,117.0,4.0,0.0,1.0,61.0,0.0,1.0,1.0,73.0,224.0,192.0,7.0,45.0,5.0,0.0,63.0,169.0,0.0,0.0,3.0,45.0,778.0,387.0,3.0
gltB_3_284_B_MM14,74.0,26.0,36.0,93.0,4.0,5.0,236.0,25.0,22.0,4.0,5.0,21.0,61.0,60.0,25.0,4.0,40.0,0.0,7.0,1.0,132.0,228.0,16.0,100.0,32.0,499.0,441.0,862.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,70.0,0.0,61.0,16.0,33.0,84.0,68.0,93.0,18.0,20.0,13.0,42.0,31.0,25.0,40.0,17.0,11.0,29.0,163.0,288.0,60.0,76.0,50.0,67.0,49.0,30.0,4.0,1.0,0.0,0.0,246.0,27.0,224.0,23.0,80.0,129.0,1.0,4.0,11.0,1.0,92.0,65.0,110.0,13.0,8.0,1.0,55.0,1.0,1.0,8.0,161.0,201.0,216.0,13.0,43.0,7.0,5.0,70.0,88.0,6.0,0.0,5.0,59.0,561.0,258.0,1.0
gltB_3_284_B_MM4,35.0,6.0,69.0,50.0,2.0,3.0,158.0,29.0,18.0,26.0,11.0,37.0,64.0,98.0,7.0,8.0,31.0,1.0,1.0,6.0,56.0,143.0,15.0,40.0,48.0,318.0,223.0,316.0,0.0,2.0,0.0,0.0,0.0,25.0,1.0,10.0,0.0,0.0,0.0,1.0,0.0,1.0,51.0,0.0,0.0,5.0,0.0,33.0,9.0,14.0,4.0,8.0,22.0,208.0,50.0,354.0,106.0,113.0,59.0,28.0,10.0,0.0,0.0,2.0,0.0,156.0,23.0,64.0,8.0,72.0,36.0,0.0,17.0,9.0,0.0,33.0,39.0,32.0,5.0,0.0,0.0,33.0,12.0,4.0,5.0,37.0,118.0,98.0,19.0,19.0,11.0,5.0,26.0,44.0,0.0,0.0,9.0,12.0,377.0,288.0,1.0
gltB_3_284_B_MM6,76.0,9.0,61.0,61.0,2.0,2.0,127.0,26.0,13.0,25.0,0.0,49.0,71.0,143.0,30.0,7.0,38.0,9.0,3.0,12.0,64.0,111.0,29.0,40.0,54.0,209.0,222.0,312.0,0.0,0.0,0.0,3.0,0.0,14.0,3.0,4.0,1.0,1.0,2.0,1.0,0.0,3.0,58.0,2.0,0.0,13.0,2.0,21.0,14.0,13.0,19.0,29.0,72.0,247.0,58.0,76.0,231.0,75.0,42.0,40.0,11.0,1.0,0.0,0.0,0.0,90.0,9.0,58.0,6.0,41.0,67.0,1.0,4.0,15.0,0.0,15.0,39.0,14.0,4.0,0.0,1.0,51.0,1.0,2.0,0.0,34.0,133.0,145.0,14.0,10.0,1.0,20.0,52.0,93.0,2.0,0.0,4.0,25.0,352.0,197.0,2.0
