,dapA_1_98_B_MM14,dapA_1_98_B_MM3,dapA_1_98_B_MM7,dapA_1_98_B_MM9,dapA_1_98_C,dapA_1_98_W_MM1,dapA_3_214_B_MM14,dapA_3_214_B_MM6,dapA_3_214_B_MM9,dapA_3_214_C,dapA_3_214_W_MM1,dapB_1_18_B_MM11,dapB_1_18_B_MM13,dapB_1_18_B_MM14,dapB_1_18_B_MM5,dapB_1_18_C,dapB_3_239_B_MM14,dapB_3_239_B_MM9,dapB_3_239_C,dapB_3_239_W_MM1,fake_negC_rand_18,fake_negC_rand_28,fake_negC_rand_31,fake_negC_rand_42,fake_negC_rand_43,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,gdhA_1_42_B_MM10,gdhA_1_42_B_MM14,gdhA_1_42_B_MM4,gdhA_1_42_B_MM6,gdhA_1_42_B_MM8,gdhA_1_42_C,gdhA_3_216_B_MM10,gdhA_3_216_B_MM14,gdhA_3_216_B_MM4,gdhA_3_216_B_MM6,gdhA_3_216_B_MM8,gdhA_3_216_C,gltB_1_17_B_MM10,gltB_1_17_B_MM14,gltB_1_17_B_MM4,gltB_1_17_B_MM6,gltB_1_17_B_MM8,gltB_1_17_C,gltB_3_284_B_MM10,gltB_3_284_B_MM14,gltB_3_284_B_MM4,gltB_3_284_B_MM6,gltB_3_284_B_MM8,gltB_3_284_C,glyA_1_26_B_MM11,glyA_1_26_B_MM12,glyA_1_26_B_MM4,glyA_1_26_B_MM8,glyA_1_26_B_MM9,glyA_1_26_C,glyA_3_279_B_MM14,glyA_3_279_B_MM3,glyA_3_279_B_MM6,glyA_3_279_C,negC_rand_42,purL_1_25_B_MM14,purL_1_25_B_MM3,purL_1_25_B_MM8,purL_1_25_B_MM9,purL_1_25_C,purL_3_201_B_MM11,purL_3_201_B_MM14,purL_3_201_B_MM5,purL_3_201_B_MM9,purL_3_201_C,purL_3_201_W_MM1,purN_1_86_B_MM12,purN_1_86_B_MM2,purN_1_86_B_MM4,purN_1_86_C,purN_3_238_B_MM10,purN_3_238_B_MM11,purN_3_238_B_MM14,purN_3_238_B_MM4,purN_3_238_B_MM5,purN_3_238_C,purN_3_238_W_MM1,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM14,333.0,92.0,155.0,351.0,28.0,21.0,612.0,89.0,81.0,136.0,78.0,66.0,239.0,145.0,71.0,39.0,184.0,30.0,23.0,16.0,273.0,634.0,158.0,132.0,156.0,1011.0,738.0,2578.0,0.0,2.0,1.0,1.0,1.0,115.0,13.0,108.0,0.0,153.0,86.0,116.0,292.0,121.0,277.0,182.0,144.0,62.0,110.0,136.0,160.0,103.0,58.0,15.0,113.0,381.0,317.0,222.0,225.0,225.0,92.0,220.0,98.0,11.0,9.0,4.0,7.0,727.0,65.0,347.0,55.0,301.0,298.0,1.0,28.0,93.0,1.0,189.0,148.0,246.0,48.0,6.0,0.0,224.0,6.0,12.0,11.0,451.0,660.0,745.0,93.0,202.0,34.0,45.0,197.0,180.0,17.0,6.0,316.0,661.0,845.0,533.0,25.0
folA_1_56_B_MM2,0.0,0.0,2.0,0.0,0.0,9.0,1.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,4.0,4.0,0.0,0.0,1.0,2.0,1.0,0.0,5.0,0.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,31.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,4.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,16.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,3.0,12.0,6.0
folA_1_56_B_MM3,0.0,1.0,0.0,0.0,7.0,0.0,4.0,1.0,0.0,3.0,0.0,7.0,0.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,5.0,1.0,1.0,9.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,9.0,2.0,3.0,7.0,1.0,1.0,7.0,0.0,1.0,5.0,0.0,6.0,2.0,7.0,0.0,4.0
folA_1_56_B_MM6,4.0,10.0,2.0,2.0,0.0,3.0,3.0,2.0,4.0,3.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,16.0,2.0,5.0,1.0,2.0,14.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,4.0,0.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,18.0,1.0,1.0,4.0,0.0,5.0,4.0,3.0,1.0,1.0,1.0,2.0,2.0,7.0,4.0,5.0
folA_1_56_B_MM9,2.0,3.0,5.0,0.0,5.0,0.0,6.0,4.0,3.0,11.0,4.0,4.0,2.0,0.0,1.0,1.0,12.0,1.0,2.0,1.0,4.0,0.0,0.0,0.0,1.0,27.0,7.0,8.0,0.0,2.0,17.0,8.0,12.0,3.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,2.0,4.0,0.0,2.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,1.0,3.0,0.0,1.0,1.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,2.0,16.0,0.0,0.0,1.0,7.0,0.0,0.0,3.0,2.0,5.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,10.0,1.0,2.0,10.0,0.0,12.0,4.0,0.0,4.0,0.0,23.0,9.0,9.0,13.0,4.0
folA_1_56_C,2.0,2.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,8.0,1.0,0.0,2.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,17.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
folA_3_242_B_MM3,210.0,69.0,180.0,159.0,11.0,45.0,462.0,78.0,113.0,82.0,34.0,121.0,109.0,143.0,133.0,96.0,115.0,28.0,39.0,30.0,117.0,368.0,50.0,16.0,238.0,59.0,339.0,556.0,1.0,2.0,1.0,2.0,0.0,813.0,36.0,46.0,3.0,81.0,47.0,48.0,105.0,55.0,143.0,51.0,54.0,37.0,50.0,95.0,117.0,82.0,37.0,20.0,76.0,47.0,56.0,50.0,52.0,25.0,18.0,112.0,144.0,20.0,7.0,5.0,1.0,451.0,75.0,237.0,85.0,118.0,192.0,5.0,48.0,88.0,1.0,104.0,58.0,158.0,54.0,5.0,8.0,149.0,0.0,8.0,16.0,202.0,289.0,340.0,62.0,168.0,66.0,22.0,167.0,167.0,21.0,0.0,46.0,109.0,868.0,660.0,15.0
folA_3_242_C,21.0,5.0,30.0,7.0,3.0,9.0,37.0,21.0,14.0,15.0,10.0,34.0,9.0,7.0,22.0,14.0,15.0,6.0,5.0,20.0,15.0,21.0,4.0,1.0,33.0,6.0,17.0,35.0,1.0,16.0,7.0,7.0,0.0,29.0,54.0,6.0,1.0,10.0,14.0,1.0,2.0,11.0,4.0,4.0,5.0,5.0,7.0,16.0,3.0,22.0,0.0,2.0,13.0,9.0,8.0,1.0,9.0,4.0,1.0,7.0,12.0,3.0,0.0,0.0,3.0,39.0,3.0,13.0,13.0,13.0,5.0,1.0,15.0,12.0,4.0,14.0,1.0,10.0,15.0,6.0,3.0,39.0,2.0,0.0,0.0,36.0,11.0,22.0,14.0,12.0,4.0,12.0,16.0,36.0,9.0,12.0,20.0,40.0,104.0,33.0,16.0
gdhA_1_42_B_MM10,33.0,28.0,12.0,10.0,5.0,3.0,95.0,19.0,16.0,12.0,6.0,8.0,24.0,20.0,16.0,7.0,30.0,4.0,3.0,7.0,20.0,64.0,16.0,10.0,29.0,166.0,100.0,137.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,120.0,0.0,39.0,12.0,29.0,20.0,6.0,41.0,20.0,18.0,1.0,8.0,9.0,27.0,9.0,4.0,2.0,25.0,41.0,38.0,11.0,30.0,16.0,12.0,22.0,5.0,0.0,0.0,0.0,1.0,84.0,2.0,37.0,9.0,10.0,20.0,0.0,2.0,3.0,0.0,7.0,24.0,21.0,11.0,0.0,0.0,15.0,0.0,1.0,0.0,19.0,53.0,41.0,4.0,36.0,4.0,4.0,33.0,20.0,0.0,0.0,5.0,26.0,94.0,68.0,1.0
gdhA_1_42_B_MM14,2.0,0.0,1.0,0.0,8.0,0.0,1.0,2.0,1.0,5.0,0.0,3.0,1.0,1.0,2.0,0.0,3.0,1.0,2.0,5.0,0.0,1.0,0.0,0.0,1.0,6.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,4.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,3.0,2.0,0.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,5.0,0.0,4.0,2.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,0.0,0.0,5.0,22.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
gdhA_1_42_B_MM4,89.0,22.0,38.0,82.0,4.0,10.0,118.0,19.0,25.0,14.0,11.0,23.0,45.0,54.0,20.0,15.0,59.0,1.0,16.0,12.0,80.0,91.0,8.0,56.0,37.0,117.0,194.0,241.0,1.0,0.0,0.0,5.0,0.0,45.0,2.0,29.0,1.0,396.0,26.0,24.0,45.0,14.0,51.0,52.0,43.0,1.0,9.0,0.0,43.0,2.0,0.0,1.0,0.0,20.0,82.0,13.0,1.0,3.0,1.0,65.0,10.0,0.0,2.0,2.0,7.0,118.0,9.0,70.0,10.0,56.0,100.0,0.0,17.0,17.0,0.0,45.0,49.0,47.0,19.0,4.0,2.0,65.0,6.0,4.0,2.0,40.0,122.0,92.0,7.0,45.0,6.0,20.0,31.0,91.0,0.0,0.0,8.0,15.0,202.0,85.0,3.0
gdhA_1_42_B_MM6,27.0,9.0,25.0,39.0,0.0,3.0,62.0,34.0,3.0,16.0,19.0,10.0,12.0,17.0,6.0,11.0,17.0,8.0,5.0,7.0,59.0,83.0,10.0,13.0,17.0,151.0,83.0,193.0,0.0,0.0,0.0,1.0,0.0,27.0,0.0,14.0,3.0,48.0,131.0,20.0,21.0,13.0,55.0,14.0,7.0,3.0,28.0,5.0,26.0,0.0,0.0,0.0,0.0,13.0,47.0,3.0,2.0,1.0,0.0,22.0,20.0,0.0,1.0,5.0,1.0,85.0,6.0,35.0,4.0,26.0,27.0,10.0,3.0,38.0,0.0,24.0,19.0,17.0,25.0,0.0,0.0,17.0,2.0,3.0,3.0,22.0,36.0,52.0,3.0,28.0,25.0,1.0,12.0,27.0,1.0,0.0,31.0,16.0,88.0,40.0,3.0
gdhA_1_42_B_MM8,64.0,34.0,38.0,67.0,19.0,3.0,86.0,28.0,33.0,17.0,6.0,13.0,49.0,49.0,38.0,12.0,41.0,4.0,7.0,4.0,65.0,113.0,25.0,33.0,29.0,110.0,93.0,136.0,0.0,0.0,0.0,4.0,0.0,32.0,17.0,12.0,0.0,46.0,24.0,215.0,36.0,14.0,21.0,34.0,24.0,8.0,13.0,8.0,24.0,0.0,0.0,0.0,4.0,26.0,49.0,2.0,16.0,5.0,3.0,16.0,11.0,2.0,6.0,0.0,0.0,129.0,2.0,59.0,17.0,24.0,24.0,0.0,3.0,5.0,2.0,22.0,39.0,25.0,10.0,1.0,4.0,62.0,0.0,2.0,0.0,37.0,82.0,143.0,14.0,57.0,16.0,12.0,33.0,78.0,2.0,0.0,18.0,28.0,201.0,48.0,1.0
gdhA_1_42_C,46.0,26.0,45.0,46.0,2.0,2.0,151.0,17.0,17.0,26.0,11.0,29.0,23.0,45.0,13.0,13.0,53.0,1.0,16.0,10.0,37.0,106.0,7.0,40.0,16.0,189.0,110.0,247.0,0.0,0.0,0.0,0.0,0.0,57.0,2.0,17.0,0.0,38.0,11.0,20.0,228.0,16.0,51.0,29.0,32.0,7.0,21.0,0.0,13.0,1.0,0.0,0.0,1.0,12.0,43.0,2.0,2.0,1.0,0.0,22.0,18.0,3.0,1.0,3.0,1.0,171.0,19.0,29.0,13.0,39.0,67.0,1.0,5.0,15.0,0.0,27.0,44.0,37.0,2.0,2.0,1.0,29.0,2.0,4.0,0.0,36.0,91.0,81.0,24.0,38.0,6.0,8.0,63.0,61.0,1.0,0.0,6.0,25.0,288.0,211.0,7.0
gdhA_3_216_B_MM10,32.0,15.0,21.0,37.0,18.0,5.0,103.0,16.0,19.0,28.0,4.0,2.0,35.0,32.0,19.0,26.0,52.0,17.0,5.0,5.0,38.0,71.0,22.0,9.0,20.0,155.0,127.0,169.0,1.0,0.0,0.0,1.0,2.0,25.0,7.0,8.0,0.0,26.0,5.0,25.0,13.0,82.0,37.0,27.0,16.0,7.0,9.0,12.0,2.0,2.0,2.0,7.0,5.0,19.0,51.0,5.0,2.0,10.0,5.0,22.0,8.0,8.0,0.0,0.0,2.0,77.0,5.0,20.0,7.0,22.0,22.0,2.0,2.0,11.0,0.0,34.0,35.0,33.0,13.0,0.0,0.0,15.0,0.0,0.0,0.0,18.0,33.0,111.0,12.0,15.0,4.0,7.0,52.0,79.0,0.0,0.0,13.0,38.0,138.0,50.0,2.0
gdhA_3_216_B_MM14,90.0,32.0,68.0,83.0,38.0,24.0,198.0,27.0,23.0,20.0,17.0,39.0,51.0,39.0,45.0,24.0,39.0,19.0,15.0,6.0,116.0,119.0,32.0,44.0,32.0,234.0,208.0,296.0,0.0,5.0,16.0,1.0,7.0,70.0,9.0,29.0,0.0,38.0,14.0,19.0,77.0,30.0,476.0,45.0,26.0,8.0,12.0,18.0,24.0,17.0,8.0,22.0,13.0,93.0,72.0,48.0,45.0,26.0,27.0,45.0,35.0,12.0,2.0,0.0,0.0,167.0,7.0,69.0,10.0,75.0,108.0,7.0,27.0,33.0,4.0,17.0,35.0,86.0,20.0,1.0,0.0,74.0,3.0,6.0,0.0,60.0,73.0,145.0,14.0,79.0,15.0,11.0,76.0,101.0,5.0,0.0,21.0,83.0,249.0,186.0,17.0
gdhA_3_216_B_MM4,54.0,28.0,19.0,69.0,7.0,7.0,117.0,33.0,50.0,18.0,6.0,28.0,29.0,29.0,29.0,20.0,54.0,12.0,10.0,30.0,72.0,54.0,21.0,34.0,64.0,210.0,185.0,203.0,0.0,1.0,0.0,5.0,0.0,72.0,3.0,16.0,1.0,52.0,24.0,28.0,24.0,16.0,69.0,179.0,24.0,6.0,44.0,1.0,20.0,2.0,0.0,0.0,2.0,6.0,43.0,2.0,9.0,3.0,0.0,56.0,48.0,5.0,0.0,0.0,0.0,101.0,6.0,45.0,4.0,48.0,82.0,1.0,14.0,27.0,1.0,43.0,37.0,34.0,22.0,6.0,5.0,18.0,9.0,3.0,0.0,71.0,37.0,106.0,35.0,60.0,30.0,28.0,55.0,107.0,8.0,0.0,20.0,45.0,201.0,86.0,5.0
gdhA_3_216_B_MM6,60.0,32.0,38.0,67.0,13.0,24.0,198.0,42.0,72.0,41.0,14.0,24.0,13.0,22.0,16.0,4.0,24.0,2.0,5.0,5.0,70.0,66.0,17.0,16.0,40.0,160.0,133.0,204.0,0.0,0.0,0.0,5.0,0.0,29.0,4.0,4.0,0.0,27.0,7.0,25.0,11.0,21.0,63.0,41.0,149.0,10.0,28.0,1.0,21.0,3.0,0.0,2.0,2.0,19.0,33.0,4.0,2.0,4.0,6.0,40.0,10.0,1.0,1.0,1.0,0.0,97.0,7.0,68.0,9.0,37.0,29.0,1.0,15.0,7.0,3.0,32.0,26.0,31.0,7.0,0.0,2.0,21.0,3.0,7.0,3.0,13.0,62.0,78.0,9.0,24.0,12.0,5.0,46.0,73.0,0.0,0.0,21.0,51.0,118.0,75.0,9.0
gdhA_3_216_B_MM8,4.0,11.0,7.0,13.0,0.0,17.0,48.0,23.0,16.0,18.0,7.0,0.0,7.0,3.0,10.0,8.0,10.0,19.0,8.0,21.0,11.0,25.0,9.0,0.0,11.0,57.0,41.0,31.0,0.0,0.0,1.0,0.0,0.0,11.0,4.0,8.0,2.0,0.0,1.0,0.0,10.0,4.0,10.0,20.0,8.0,31.0,2.0,3.0,3.0,0.0,1.0,3.0,1.0,4.0,8.0,0.0,2.0,7.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,24.0,3.0,3.0,0.0,1.0,14.0,1.0,7.0,3.0,1.0,16.0,6.0,36.0,3.0,1.0,0.0,8.0,0.0,7.0,0.0,13.0,3.0,16.0,2.0,9.0,13.0,9.0,36.0,58.0,1.0,0.0,3.0,4.0,30.0,9.0,8.0
gdhA_3_216_C,66.0,27.0,32.0,35.0,9.0,11.0,123.0,52.0,23.0,25.0,23.0,27.0,38.0,45.0,43.0,7.0,31.0,2.0,17.0,1.0,44.0,116.0,41.0,19.0,34.0,183.0,178.0,205.0,1.0,1.0,0.0,0.0,0.0,48.0,9.0,17.0,2.0,21.0,10.0,14.0,13.0,17.0,31.0,61.0,49.0,3.0,263.0,2.0,6.0,2.0,1.0,1.0,5.0,17.0,18.0,4.0,3.0,12.0,1.0,26.0,44.0,4.0,4.0,0.0,0.0,56.0,4.0,57.0,2.0,37.0,65.0,2.0,4.0,27.0,1.0,10.0,59.0,28.0,10.0,2.0,0.0,32.0,0.0,9.0,0.0,46.0,61.0,195.0,18.0,19.0,12.0,21.0,67.0,39.0,4.0,5.0,18.0,37.0,178.0,151.0,7.0
gltB_1_17_B_MM10,41.0,36.0,42.0,50.0,12.0,7.0,126.0,30.0,43.0,35.0,16.0,21.0,28.0,69.0,40.0,7.0,36.0,16.0,15.0,6.0,76.0,62.0,24.0,12.0,33.0,235.0,235.0,158.0,1.0,0.0,0.0,8.0,1.0,54.0,0.0,6.0,0.0,13.0,3.0,0.0,10.0,5.0,35.0,6.0,5.0,2.0,0.0,153.0,12.0,19.0,16.0,1.0,21.0,111.0,68.0,44.0,55.0,39.0,16.0,31.0,31.0,2.0,2.0,2.0,1.0,124.0,10.0,33.0,10.0,13.0,57.0,1.0,30.0,14.0,1.0,27.0,22.0,31.0,10.0,8.0,0.0,53.0,0.0,2.0,4.0,15.0,53.0,88.0,29.0,31.0,13.0,14.0,49.0,82.0,0.0,0.0,31.0,18.0,223.0,185.0,5.0
gltB_1_17_B_MM14,63.0,0.0,36.0,25.0,6.0,2.0,156.0,21.0,28.0,15.0,7.0,15.0,76.0,43.0,20.0,4.0,39.0,0.0,24.0,11.0,71.0,103.0,21.0,24.0,21.0,192.0,136.0,234.0,0.0,0.0,0.0,3.0,2.0,45.0,5.0,34.0,10.0,49.0,13.0,10.0,42.0,22.0,52.0,19.0,22.0,1.0,26.0,36.0,153.0,13.0,17.0,8.0,14.0,86.0,79.0,40.0,31.0,36.0,11.0,20.0,30.0,0.0,0.0,3.0,0.0,155.0,19.0,46.0,10.0,48.0,81.0,0.0,1.0,15.0,0.0,27.0,29.0,51.0,19.0,0.0,2.0,36.0,5.0,6.0,2.0,46.0,62.0,131.0,12.0,35.0,4.0,3.0,33.0,91.0,3.0,0.0,9.0,35.0,179.0,100.0,1.0
gltB_1_17_B_MM4,75.0,57.0,40.0,35.0,4.0,21.0,96.0,33.0,26.0,28.0,20.0,23.0,61.0,45.0,36.0,10.0,71.0,2.0,9.0,27.0,102.0,71.0,23.0,43.0,45.0,177.0,138.0,155.0,0.0,0.0,0.0,2.0,0.0,27.0,7.0,5.0,2.0,6.0,1.0,2.0,11.0,1.0,56.0,14.0,2.0,7.0,3.0,27.0,9.0,120.0,18.0,25.0,27.0,110.0,67.0,41.0,63.0,65.0,27.0,40.0,32.0,8.0,2.0,1.0,1.0,110.0,19.0,57.0,25.0,26.0,47.0,2.0,36.0,30.0,0.0,37.0,21.0,67.0,17.0,0.0,2.0,29.0,10.0,5.0,10.0,36.0,57.0,67.0,17.0,36.0,20.0,8.0,76.0,72.0,4.0,0.0,14.0,16.0,264.0,216.0,10.0
gltB_1_17_B_MM6,35.0,33.0,30.0,17.0,8.0,6.0,83.0,69.0,26.0,31.0,5.0,17.0,32.0,51.0,18.0,15.0,22.0,9.0,7.0,8.0,59.0,99.0,13.0,17.0,37.0,144.0,106.0,131.0,2.0,3.0,0.0,0.0,0.0,5.0,8.0,6.0,0.0,4.0,3.0,0.0,0.0,2.0,21.0,10.0,1.0,2.0,10.0,28.0,29.0,31.0,102.0,16.0,22.0,46.0,83.0,47.0,26.0,63.0,22.0,16.0,18.0,5.0,0.0,4.0,1.0,51.0,9.0,27.0,3.0,32.0,32.0,1.0,7.0,15.0,1.0,18.0,14.0,40.0,9.0,2.0,2.0,44.0,0.0,2.0,0.0,39.0,50.0,57.0,6.0,14.0,13.0,9.0,61.0,53.0,2.0,0.0,18.0,23.0,76.0,53.0,5.0
gltB_1_17_B_MM8,6.0,11.0,4.0,4.0,11.0,6.0,40.0,12.0,14.0,3.0,0.0,18.0,14.0,13.0,5.0,3.0,2.0,0.0,0.0,4.0,5.0,16.0,6.0,9.0,10.0,79.0,53.0,35.0,0.0,0.0,0.0,3.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,12.0,0.0,18.0,4.0,35.0,5.0,20.0,5.0,12.0,11.0,8.0,17.0,2.0,7.0,2.0,0.0,0.0,0.0,19.0,2.0,17.0,1.0,2.0,8.0,0.0,3.0,8.0,4.0,2.0,10.0,28.0,3.0,0.0,0.0,11.0,5.0,0.0,4.0,14.0,6.0,37.0,2.0,7.0,3.0,1.0,14.0,16.0,1.0,0.0,7.0,1.0,42.0,23.0,0.0
gltB_1_17_C,47.0,29.0,64.0,20.0,22.0,12.0,90.0,37.0,32.0,29.0,8.0,14.0,25.0,66.0,26.0,26.0,18.0,12.0,12.0,7.0,35.0,74.0,37.0,26.0,32.0,184.0,164.0,157.0,1.0,1.0,1.0,16.0,0.0,38.0,5.0,27.0,2.0,4.0,2.0,4.0,2.0,5.0,23.0,7.0,16.0,1.0,0.0,30.0,36.0,47.0,13.0,3.0,114.0,93.0,63.0,79.0,50.0,64.0,25.0,21.0,31.0,0.0,1.0,2.0,1.0,99.0,14.0,42.0,3.0,20.0,43.0,1.0,36.0,26.0,0.0,26.0,44.0,58.0,32.0,1.0,1.0,38.0,1.0,7.0,6.0,34.0,59.0,113.0,26.0,65.0,14.0,9.0,20.0,81.0,9.0,1.0,10.0,19.0,180.0,131.0,7.0
gltB_3_284_B_MM10,126.0,54.0,81.0,92.0,13.0,22.0,245.0,60.0,51.0,46.0,59.0,45.0,83.0,125.0,53.0,19.0,41.0,34.0,14.0,26.0,108.0,193.0,41.0,72.0,104.0,331.0,342.0,377.0,5.0,0.0,0.0,4.0,3.0,69.0,10.0,22.0,1.0,9.0,1.0,8.0,15.0,7.0,58.0,12.0,4.0,1.0,28.0,51.0,55.0,33.0,24.0,6.0,28.0,606.0,101.0,122.0,121.0,147.0,54.0,53.0,48.0,6.0,0.0,10.0,6.0,228.0,25.0,145.0,24.0,69.0,63.0,1.0,12.0,27.0,0.0,45.0,88.0,104.0,12.0,11.0,1.0,96.0,3.0,7.0,7.0,73.0,137.0,211.0,43.0,65.0,22.0,8.0,85.0,117.0,3.0,0.0,29.0,41.0,476.0,225.0,25.0
gltB_3_284_B_MM14,150.0,31.0,74.0,90.0,17.0,20.0,258.0,60.0,50.0,42.0,34.0,34.0,73.0,62.0,38.0,14.0,58.0,14.0,14.0,8.0,121.0,199.0,6.0,69.0,50.0,464.0,271.0,554.0,1.0,2.0,1.0,2.0,7.0,47.0,5.0,55.0,1.0,67.0,18.0,23.0,71.0,51.0,84.0,50.0,30.0,6.0,40.0,27.0,63.0,33.0,14.0,11.0,54.0,199.0,416.0,131.0,76.0,91.0,61.0,43.0,42.0,18.0,0.0,7.0,4.0,272.0,75.0,133.0,29.0,97.0,68.0,0.0,22.0,25.0,0.0,72.0,79.0,129.0,42.0,9.0,3.0,80.0,0.0,10.0,2.0,137.0,170.0,328.0,33.0,101.0,18.0,13.0,131.0,60.0,4.0,1.0,33.0,69.0,314.0,193.0,4.0
gltB_3_284_B_MM4,63.0,18.0,117.0,26.0,22.0,14.0,152.0,58.0,31.0,28.0,28.0,40.0,63.0,42.0,38.0,14.0,33.0,7.0,9.0,20.0,68.0,170.0,22.0,31.0,45.0,221.0,152.0,286.0,4.0,1.0,2.0,0.0,0.0,39.0,15.0,4.0,1.0,1.0,3.0,1.0,1.0,11.0,56.0,4.0,3.0,2.0,1.0,38.0,19.0,51.0,22.0,6.0,19.0,199.0,74.0,447.0,112.0,127.0,50.0,40.0,39.0,1.0,3.0,5.0,1.0,120.0,17.0,91.0,33.0,37.0,57.0,2.0,10.0,15.0,1.0,38.0,41.0,39.0,35.0,1.0,1.0,37.0,6.0,1.0,6.0,74.0,112.0,139.0,16.0,77.0,40.0,17.0,50.0,48.0,0.0,0.0,16.0,31.0,217.0,153.0,1.0
gltB_3_284_B_MM6,81.0,45.0,63.0,61.0,4.0,23.0,121.0,31.0,49.0,60.0,39.0,39.0,91.0,101.0,48.0,26.0,60.0,25.0,21.0,7.0,85.0,100.0,64.0,19.0,93.0,195.0,156.0,230.0,1.0,3.0,2.0,2.0,4.0,58.0,5.0,12.0,2.0,3.0,1.0,4.0,3.0,4.0,53.0,5.0,7.0,4.0,2.0,32.0,13.0,38.0,17.0,10.0,23.0,155.0,102.0,51.0,402.0,109.0,42.0,68.0,12.0,2.0,4.0,3.0,2.0,148.0,26.0,96.0,19.0,40.0,39.0,4.0,12.0,16.0,4.0,18.0,28.0,47.0,14.0,2.0,4.0,95.0,7.0,3.0,4.0,70.0,99.0,138.0,17.0,47.0,18.0,24.0,45.0,82.0,2.0,0.0,29.0,30.0,261.0,151.0,9.0
