,dapA_1_98_B_MM14,dapA_1_98_B_MM3,dapA_1_98_B_MM7,dapA_1_98_B_MM9,dapA_1_98_C,dapA_1_98_W_MM1,dapA_3_214_B_MM14,dapA_3_214_B_MM6,dapA_3_214_B_MM9,dapA_3_214_C,dapA_3_214_W_MM1,dapB_1_18_B_MM11,dapB_1_18_B_MM13,dapB_1_18_B_MM14,dapB_1_18_B_MM5,dapB_1_18_C,dapB_3_239_B_MM14,dapB_3_239_B_MM9,dapB_3_239_C,dapB_3_239_W_MM1,fake_negC_rand_18,fake_negC_rand_28,fake_negC_rand_31,fake_negC_rand_42,fake_negC_rand_43,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,gdhA_1_42_B_MM10,gdhA_1_42_B_MM14,gdhA_1_42_B_MM4,gdhA_1_42_B_MM6,gdhA_1_42_B_MM8,gdhA_1_42_C,gdhA_3_216_B_MM10,gdhA_3_216_B_MM14,gdhA_3_216_B_MM4,gdhA_3_216_B_MM6,gdhA_3_216_B_MM8,gdhA_3_216_C,gltB_1_17_B_MM10,gltB_1_17_B_MM14,gltB_1_17_B_MM4,gltB_1_17_B_MM6,gltB_1_17_B_MM8,gltB_1_17_C,gltB_3_284_B_MM10,gltB_3_284_B_MM14,gltB_3_284_B_MM4,gltB_3_284_B_MM6,gltB_3_284_B_MM8,gltB_3_284_C,glyA_1_26_B_MM11,glyA_1_26_B_MM12,glyA_1_26_B_MM4,glyA_1_26_B_MM8,glyA_1_26_B_MM9,glyA_1_26_C,glyA_3_279_B_MM14,glyA_3_279_B_MM3,glyA_3_279_B_MM6,glyA_3_279_C,negC_rand_42,purL_1_25_B_MM14,purL_1_25_B_MM3,purL_1_25_B_MM8,purL_1_25_B_MM9,purL_1_25_C,purL_3_201_B_MM11,purL_3_201_B_MM14,purL_3_201_B_MM5,purL_3_201_B_MM9,purL_3_201_C,purL_3_201_W_MM1,purN_1_86_B_MM12,purN_1_86_B_MM2,purN_1_86_B_MM4,purN_1_86_C,purN_3_238_B_MM10,purN_3_238_B_MM11,purN_3_238_B_MM14,purN_3_238_B_MM4,purN_3_238_B_MM5,purN_3_238_C,purN_3_238_W_MM1,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,2435.0,2115.0,3905.0,1958.0,648.0,868.0,6714.0,4001.0,2319.0,2602.0,992.0,1475.0,2828.0,3861.0,1956.0,1254.0,2605.0,930.0,840.0,1214.0,2260.0,6220.0,956.0,382.0,1883.0,28803.0,11496.0,12666.0,176.0,180.0,191.0,404.0,141.0,251.0,133.0,519.0,156.0,2504.0,564.0,1223.0,2494.0,518.0,3048.0,1566.0,1313.0,628.0,943.0,2600.0,1040.0,1198.0,1085.0,796.0,1900.0,2507.0,2869.0,1661.0,1096.0,1466.0,370.0,3226.0,3732.0,318.0,257.0,219.0,106.0,7114.0,1700.0,3401.0,1083.0,1699.0,2390.0,168.0,966.0,1431.0,236.0,2820.0,1808.0,4495.0,1441.0,156.0,49.0,1603.0,226.0,104.0,172.0,3387.0,5118.0,5535.0,2057.0,3219.0,1331.0,1551.0,3209.0,2722.0,525.0,82.0,1918.0,3487.0,12219.0,5825.0,1129.0
folA_1_56_B_MM11,1581.0,1650.0,2792.0,2088.0,210.0,474.0,5526.0,1474.0,1268.0,878.0,1102.0,1702.0,1505.0,3274.0,1404.0,820.0,1781.0,496.0,493.0,584.0,2281.0,6360.0,660.0,1605.0,1244.0,8752.0,13930.0,9863.0,106.0,93.0,189.0,223.0,25.0,1206.0,141.0,1062.0,78.0,1538.0,1002.0,1085.0,2299.0,780.0,2471.0,1612.0,1090.0,628.0,938.0,1984.0,1797.0,1518.0,733.0,268.0,1773.0,3463.0,3511.0,1495.0,1189.0,1597.0,619.0,2540.0,1073.0,424.0,321.0,42.0,62.0,5869.0,1158.0,3520.0,726.0,2863.0,2423.0,141.0,642.0,1001.0,85.0,2011.0,1944.0,2232.0,897.0,165.0,173.0,2280.0,160.0,170.0,58.0,3533.0,5278.0,4960.0,1053.0,2403.0,497.0,613.0,2719.0,2570.0,261.0,17.0,2308.0,4335.0,9205.0,4740.0,574.0
folA_1_56_B_MM14,4090.0,1702.0,3762.0,2499.0,383.0,1085.0,7366.0,2262.0,2090.0,1743.0,1576.0,2559.0,3874.0,3737.0,2004.0,942.0,3376.0,723.0,615.0,876.0,3536.0,9507.0,1315.0,1757.0,2442.0,13556.0,9468.0,23376.0,205.0,90.0,138.0,269.0,198.0,2406.0,537.0,1014.0,21.0,2548.0,1004.0,1468.0,2209.0,2030.0,4161.0,2244.0,1223.0,606.0,2014.0,1633.0,1409.0,1278.0,1385.0,444.0,1483.0,5297.0,3240.0,2175.0,3068.0,2111.0,660.0,1998.0,1306.0,324.0,168.0,150.0,39.0,9860.0,1299.0,4882.0,877.0,2509.0,2794.0,96.0,606.0,1274.0,70.0,1294.0,1464.0,4549.0,1015.0,143.0,54.0,2562.0,369.0,259.0,265.0,5516.0,6148.0,5853.0,1271.0,3222.0,580.0,1737.0,2639.0,2370.0,456.0,21.0,6670.0,7576.0,7608.0,6417.0,674.0
folA_1_56_B_MM2,6.0,82.0,111.0,24.0,10.0,120.0,6.0,228.0,36.0,55.0,46.0,132.0,36.0,11.0,70.0,49.0,17.0,0.0,57.0,21.0,68.0,93.0,47.0,42.0,118.0,182.0,82.0,74.0,154.0,32.0,70.0,41.0,1.0,25.0,66.0,10.0,7.0,56.0,1.0,27.0,1.0,129.0,106.0,28.0,35.0,12.0,30.0,0.0,0.0,55.0,22.0,7.0,2.0,43.0,46.0,32.0,10.0,63.0,2.0,98.0,1.0,30.0,31.0,62.0,72.0,7.0,37.0,154.0,18.0,3.0,59.0,20.0,67.0,103.0,128.0,2.0,3.0,258.0,32.0,30.0,34.0,1.0,4.0,0.0,0.0,33.0,88.0,83.0,113.0,145.0,134.0,82.0,73.0,4.0,69.0,6.0,132.0,97.0,87.0,73.0,57.0
folA_1_56_B_MM3,33.0,13.0,87.0,6.0,0.0,32.0,74.0,30.0,127.0,128.0,56.0,80.0,93.0,27.0,37.0,58.0,9.0,43.0,17.0,17.0,37.0,52.0,3.0,17.0,33.0,42.0,85.0,8.0,14.0,180.0,23.0,117.0,18.0,126.0,38.0,17.0,23.0,91.0,11.0,30.0,23.0,13.0,0.0,117.0,6.0,42.0,2.0,26.0,1.0,18.0,0.0,0.0,0.0,96.0,18.0,6.0,35.0,26.0,6.0,14.0,49.0,1.0,0.0,77.0,2.0,111.0,6.0,33.0,21.0,11.0,25.0,5.0,8.0,63.0,1.0,105.0,3.0,37.0,55.0,19.0,1.0,27.0,64.0,0.0,2.0,182.0,43.0,147.0,32.0,183.0,70.0,135.0,45.0,42.0,20.0,22.0,183.0,11.0,46.0,37.0,31.0
folA_1_56_B_MM6,36.0,92.0,173.0,102.0,55.0,80.0,106.0,112.0,17.0,315.0,56.0,214.0,155.0,2.0,114.0,74.0,29.0,43.0,21.0,86.0,72.0,97.0,21.0,30.0,52.0,623.0,164.0,90.0,115.0,84.0,296.0,196.0,3.0,79.0,116.0,139.0,4.0,28.0,86.0,68.0,27.0,22.0,99.0,184.0,35.0,34.0,198.0,269.0,1.0,9.0,15.0,1.0,7.0,106.0,49.0,41.0,2.0,0.0,16.0,73.0,128.0,23.0,0.0,27.0,58.0,224.0,10.0,35.0,8.0,28.0,18.0,75.0,13.0,108.0,0.0,146.0,58.0,165.0,44.0,0.0,59.0,1.0,4.0,80.0,56.0,226.0,207.0,192.0,76.0,107.0,193.0,141.0,159.0,87.0,35.0,39.0,260.0,27.0,130.0,242.0,204.0
folA_1_56_B_MM9,18.0,23.0,50.0,59.0,83.0,126.0,181.0,271.0,128.0,101.0,328.0,169.0,119.0,85.0,94.0,91.0,23.0,38.0,129.0,140.0,141.0,80.0,0.0,29.0,45.0,396.0,127.0,51.0,169.0,28.0,149.0,290.0,7.0,29.0,95.0,0.0,38.0,17.0,0.0,0.0,9.0,54.0,210.0,86.0,18.0,22.0,14.0,3.0,50.0,66.0,22.0,1.0,2.0,13.0,15.0,32.0,120.0,122.0,31.0,40.0,148.0,21.0,3.0,25.0,11.0,91.0,55.0,111.0,187.0,7.0,151.0,23.0,88.0,55.0,1.0,32.0,27.0,176.0,113.0,38.0,15.0,4.0,32.0,26.0,34.0,188.0,80.0,121.0,79.0,280.0,162.0,148.0,226.0,102.0,109.0,19.0,899.0,423.0,614.0,141.0,225.0
folA_1_56_C,26.0,161.0,2.0,37.0,0.0,4.0,13.0,41.0,36.0,12.0,55.0,168.0,1.0,0.0,6.0,42.0,20.0,0.0,38.0,2.0,112.0,0.0,30.0,0.0,29.0,78.0,3.0,6.0,8.0,1.0,70.0,5.0,53.0,30.0,73.0,0.0,0.0,67.0,1.0,0.0,11.0,21.0,0.0,34.0,7.0,33.0,0.0,4.0,0.0,26.0,0.0,8.0,29.0,69.0,5.0,43.0,2.0,43.0,0.0,3.0,7.0,26.0,48.0,18.0,0.0,3.0,0.0,3.0,7.0,28.0,3.0,0.0,0.0,6.0,0.0,40.0,22.0,35.0,5.0,37.0,0.0,0.0,0.0,17.0,0.0,14.0,69.0,61.0,82.0,22.0,4.0,25.0,12.0,14.0,22.0,33.0,103.0,26.0,20.0,0.0,5.0
folA_3_242_B_MM3,2394.0,1525.0,2047.0,2326.0,470.0,833.0,4553.0,2107.0,2086.0,2377.0,612.0,2832.0,3430.0,2466.0,2745.0,2045.0,1288.0,285.0,828.0,1197.0,2530.0,5903.0,755.0,135.0,2780.0,1389.0,4829.0,7043.0,158.0,111.0,134.0,32.0,50.0,6510.0,472.0,812.0,158.0,658.0,1108.0,835.0,1641.0,1928.0,1696.0,805.0,389.0,289.0,732.0,1566.0,598.0,925.0,561.0,270.0,1182.0,913.0,809.0,1132.0,983.0,783.0,370.0,962.0,1978.0,238.0,172.0,80.0,109.0,6661.0,1042.0,3380.0,738.0,2504.0,2216.0,76.0,666.0,1491.0,29.0,1566.0,1081.0,3373.0,1042.0,250.0,110.0,2662.0,143.0,395.0,233.0,3401.0,4953.0,5651.0,800.0,2341.0,1754.0,906.0,2910.0,3246.0,369.0,60.0,1608.0,2201.0,8254.0,8247.0,447.0
folA_3_242_C,295.0,260.0,343.0,183.0,82.0,219.0,453.0,721.0,557.0,259.0,363.0,407.0,472.0,314.0,585.0,777.0,209.0,141.0,355.0,349.0,81.0,491.0,97.0,52.0,326.0,264.0,435.0,618.0,130.0,121.0,46.0,182.0,68.0,753.0,1132.0,48.0,3.0,47.0,39.0,114.0,171.0,142.0,161.0,286.0,98.0,171.0,46.0,69.0,30.0,101.0,46.0,41.0,87.0,76.0,144.0,37.0,141.0,38.0,4.0,194.0,716.0,62.0,125.0,80.0,102.0,882.0,35.0,216.0,56.0,88.0,149.0,103.0,632.0,347.0,68.0,270.0,65.0,339.0,81.0,123.0,115.0,424.0,26.0,23.0,2.0,753.0,552.0,452.0,132.0,365.0,618.0,106.0,604.0,1282.0,359.0,1.0,1048.0,803.0,2660.0,815.0,414.0
gdhA_1_42_B_MM10,608.0,287.0,457.0,421.0,22.0,260.0,964.0,235.0,585.0,100.0,216.0,485.0,205.0,390.0,589.0,368.0,486.0,359.0,127.0,58.0,186.0,1635.0,220.0,79.0,532.0,2203.0,1448.0,489.0,130.0,1.0,2.0,28.0,18.0,455.0,54.0,1418.0,0.0,396.0,67.0,112.0,143.0,161.0,119.0,381.0,79.0,37.0,283.0,214.0,319.0,128.0,50.0,109.0,115.0,578.0,315.0,43.0,409.0,371.0,141.0,290.0,345.0,85.0,69.0,14.0,21.0,1216.0,43.0,559.0,182.0,138.0,311.0,1.0,60.0,91.0,3.0,138.0,238.0,444.0,174.0,13.0,4.0,164.0,45.0,19.0,17.0,302.0,425.0,861.0,68.0,691.0,208.0,119.0,744.0,285.0,9.0,19.0,391.0,324.0,636.0,1938.0,172.0
gdhA_1_42_B_MM14,39.0,2.0,2.0,12.0,33.0,0.0,47.0,38.0,116.0,51.0,130.0,74.0,20.0,25.0,81.0,122.0,6.0,21.0,99.0,191.0,12.0,322.0,22.0,3.0,3.0,111.0,129.0,41.0,0.0,12.0,1.0,38.0,21.0,19.0,41.0,0.0,99.0,1.0,7.0,0.0,1.0,17.0,81.0,44.0,7.0,171.0,12.0,8.0,1.0,1.0,32.0,0.0,0.0,31.0,7.0,14.0,56.0,4.0,1.0,49.0,2.0,8.0,0.0,0.0,21.0,43.0,0.0,36.0,28.0,1.0,5.0,12.0,1.0,32.0,11.0,0.0,2.0,0.0,2.0,3.0,10.0,2.0,0.0,0.0,0.0,248.0,158.0,4.0,11.0,167.0,58.0,159.0,53.0,0.0,0.0,0.0,65.0,35.0,151.0,2.0,0.0
gdhA_1_42_B_MM4,1401.0,337.0,697.0,654.0,68.0,385.0,2154.0,500.0,211.0,612.0,277.0,908.0,828.0,842.0,941.0,420.0,884.0,311.0,176.0,504.0,989.0,1323.0,266.0,367.0,448.0,3735.0,2229.0,2971.0,12.0,50.0,13.0,31.0,27.0,622.0,137.0,363.0,12.0,1998.0,461.0,311.0,1261.0,256.0,637.0,468.0,773.0,193.0,334.0,206.0,259.0,34.0,78.0,3.0,8.0,470.0,501.0,12.0,105.0,55.0,32.0,366.0,444.0,41.0,29.0,33.0,2.0,1502.0,274.0,851.0,259.0,492.0,1105.0,20.0,113.0,166.0,5.0,649.0,430.0,953.0,163.0,14.0,2.0,773.0,50.0,44.0,1.0,1119.0,1027.0,1634.0,159.0,1085.0,142.0,235.0,926.0,1541.0,150.0,23.0,419.0,523.0,2973.0,1027.0,176.0
gdhA_1_42_B_MM6,333.0,506.0,493.0,877.0,97.0,221.0,688.0,261.0,267.0,159.0,669.0,285.0,307.0,430.0,340.0,160.0,135.0,94.0,70.0,58.0,761.0,1154.0,41.0,138.0,345.0,1585.0,2595.0,2712.0,52.0,8.0,4.0,10.0,36.0,355.0,45.0,210.0,68.0,299.0,668.0,76.0,232.0,207.0,290.0,266.0,72.0,53.0,99.0,31.0,144.0,5.0,10.0,3.0,51.0,193.0,378.0,14.0,68.0,21.0,50.0,294.0,221.0,77.0,22.0,24.0,3.0,770.0,56.0,517.0,125.0,291.0,200.0,6.0,114.0,87.0,5.0,412.0,123.0,632.0,181.0,3.0,22.0,347.0,1.0,57.0,91.0,433.0,532.0,1027.0,90.0,228.0,60.0,96.0,342.0,400.0,16.0,5.0,282.0,503.0,1493.0,397.0,59.0
gdhA_1_42_B_MM8,906.0,233.0,574.0,263.0,65.0,101.0,1186.0,634.0,181.0,436.0,30.0,233.0,811.0,468.0,864.0,438.0,497.0,135.0,44.0,232.0,1343.0,1858.0,202.0,255.0,449.0,1741.0,620.0,1372.0,6.0,2.0,15.0,23.0,11.0,463.0,155.0,236.0,14.0,723.0,116.0,1305.0,211.0,312.0,226.0,504.0,333.0,129.0,417.0,171.0,68.0,53.0,32.0,0.0,11.0,510.0,193.0,156.0,63.0,166.0,26.0,739.0,631.0,47.0,4.0,0.0,35.0,797.0,167.0,570.0,220.0,512.0,528.0,25.0,161.0,268.0,11.0,271.0,141.0,952.0,295.0,37.0,89.0,266.0,43.0,4.0,87.0,511.0,722.0,1051.0,225.0,335.0,149.0,108.0,419.0,717.0,106.0,3.0,404.0,512.0,1939.0,339.0,20.0
gdhA_1_42_C,546.0,574.0,564.0,691.0,57.0,137.0,2270.0,444.0,834.0,776.0,107.0,319.0,701.0,596.0,603.0,223.0,496.0,129.0,150.0,277.0,314.0,1504.0,216.0,313.0,260.0,2801.0,1413.0,3331.0,26.0,42.0,47.0,122.0,14.0,621.0,158.0,3.0,0.0,672.0,276.0,259.0,2314.0,182.0,380.0,415.0,287.0,55.0,285.0,9.0,535.0,22.0,8.0,4.0,64.0,529.0,428.0,25.0,58.0,22.0,6.0,401.0,482.0,53.0,94.0,14.0,13.0,1899.0,217.0,1114.0,99.0,431.0,1219.0,1.0,293.0,332.0,21.0,766.0,910.0,754.0,245.0,14.0,3.0,333.0,19.0,98.0,71.0,1070.0,1775.0,1215.0,274.0,567.0,208.0,313.0,787.0,1292.0,94.0,42.0,350.0,691.0,3922.0,3894.0,340.0
gdhA_3_216_B_MM10,488.0,331.0,516.0,1089.0,92.0,45.0,1526.0,415.0,331.0,295.0,239.0,490.0,1045.0,482.0,1005.0,509.0,568.0,233.0,272.0,54.0,365.0,1002.0,214.0,181.0,252.0,2338.0,1261.0,1339.0,14.0,27.0,70.0,98.0,41.0,465.0,165.0,75.0,0.0,120.0,324.0,427.0,595.0,1135.0,280.0,682.0,352.0,128.0,289.0,61.0,48.0,89.0,63.0,175.0,109.0,358.0,607.0,40.0,166.0,123.0,86.0,287.0,282.0,52.0,2.0,2.0,1.0,972.0,136.0,765.0,77.0,231.0,723.0,51.0,247.0,190.0,11.0,327.0,244.0,375.0,287.0,26.0,29.0,344.0,64.0,111.0,1.0,536.0,542.0,931.0,410.0,290.0,161.0,232.0,1067.0,1424.0,100.0,14.0,521.0,660.0,1052.0,1036.0,48.0
gdhA_3_216_B_MM14,1235.0,446.0,600.0,732.0,100.0,381.0,3555.0,475.0,534.0,297.0,256.0,1096.0,1011.0,1014.0,576.0,806.0,848.0,257.0,237.0,73.0,1040.0,1962.0,559.0,293.0,362.0,2486.0,1866.0,4015.0,38.0,90.0,80.0,59.0,168.0,831.0,345.0,67.0,16.0,336.0,126.0,331.0,1085.0,219.0,3469.0,1066.0,349.0,451.0,237.0,180.0,143.0,244.0,339.0,59.0,440.0,1493.0,1247.0,629.0,860.0,420.0,584.0,485.0,774.0,5.0,11.0,20.0,4.0,3567.0,133.0,768.0,221.0,579.0,1613.0,88.0,166.0,255.0,17.0,294.0,280.0,1335.0,364.0,44.0,53.0,637.0,117.0,57.0,73.0,712.0,1180.0,1269.0,214.0,425.0,337.0,212.0,1218.0,1691.0,110.0,1.0,608.0,571.0,3595.0,1952.0,245.0
gdhA_3_216_B_MM4,995.0,744.0,521.0,688.0,102.0,185.0,1136.0,561.0,1113.0,549.0,491.0,904.0,1171.0,910.0,884.0,391.0,828.0,375.0,550.0,457.0,745.0,1026.0,400.0,398.0,704.0,3253.0,2402.0,3378.0,45.0,139.0,119.0,220.0,3.0,787.0,107.0,119.0,22.0,414.0,302.0,327.0,219.0,318.0,394.0,1948.0,351.0,235.0,413.0,131.0,236.0,32.0,30.0,24.0,10.0,294.0,913.0,56.0,46.0,138.0,56.0,883.0,1217.0,46.0,3.0,57.0,1.0,1735.0,236.0,807.0,195.0,530.0,894.0,9.0,63.0,202.0,34.0,306.0,463.0,851.0,208.0,49.0,82.0,360.0,65.0,89.0,104.0,1084.0,1093.0,1634.0,106.0,743.0,477.0,495.0,791.0,942.0,108.0,0.0,715.0,580.0,1592.0,1535.0,197.0
gdhA_3_216_B_MM6,826.0,493.0,339.0,699.0,72.0,242.0,1553.0,633.0,449.0,735.0,250.0,670.0,737.0,872.0,418.0,299.0,301.0,206.0,220.0,286.0,646.0,844.0,68.0,106.0,633.0,3428.0,2622.0,2500.0,21.0,2.0,27.0,91.0,64.0,575.0,93.0,232.0,34.0,504.0,55.0,294.0,758.0,112.0,752.0,869.0,1450.0,234.0,188.0,102.0,98.0,9.0,6.0,2.0,9.0,412.0,833.0,62.0,81.0,32.0,67.0,812.0,567.0,26.0,26.0,71.0,11.0,1421.0,260.0,761.0,165.0,412.0,555.0,26.0,219.0,124.0,2.0,200.0,432.0,758.0,187.0,40.0,18.0,561.0,98.0,25.0,0.0,1012.0,1303.0,844.0,303.0,616.0,128.0,301.0,788.0,718.0,64.0,21.0,573.0,738.0,2850.0,626.0,95.0
gdhA_3_216_B_MM8,415.0,173.0,632.0,71.0,178.0,296.0,774.0,597.0,367.0,293.0,282.0,182.0,343.0,300.0,375.0,285.0,278.0,242.0,446.0,314.0,118.0,537.0,220.0,21.0,160.0,965.0,626.0,776.0,82.0,89.0,5.0,92.0,0.0,349.0,307.0,22.0,0.0,53.0,61.0,56.0,142.0,51.0,301.0,612.0,190.0,635.0,137.0,37.0,100.0,48.0,3.0,7.0,8.0,164.0,201.0,135.0,69.0,51.0,16.0,122.0,172.0,110.0,1.0,27.0,22.0,294.0,13.0,262.0,87.0,120.0,80.0,224.0,93.0,156.0,3.0,261.0,122.0,506.0,168.0,103.0,56.0,173.0,0.0,62.0,24.0,310.0,152.0,625.0,98.0,274.0,536.0,388.0,660.0,221.0,21.0,31.0,483.0,142.0,805.0,345.0,120.0
gdhA_3_216_C,516.0,389.0,698.0,880.0,288.0,151.0,1659.0,1078.0,944.0,523.0,373.0,338.0,1042.0,425.0,1299.0,433.0,718.0,110.0,644.0,244.0,855.0,1158.0,578.0,217.0,744.0,3313.0,2889.0,2107.0,38.0,39.0,42.0,47.0,19.0,467.0,194.0,57.0,29.0,675.0,199.0,376.0,131.0,194.0,631.0,1334.0,571.0,21.0,1916.0,61.0,475.0,54.0,169.0,0.0,10.0,337.0,672.0,13.0,10.0,18.0,4.0,635.0,683.0,35.0,17.0,24.0,0.0,770.0,68.0,930.0,267.0,337.0,511.0,73.0,140.0,284.0,17.0,186.0,309.0,755.0,203.0,188.0,24.0,392.0,2.0,162.0,83.0,1251.0,1806.0,2197.0,277.0,776.0,429.0,396.0,709.0,463.0,37.0,30.0,457.0,690.0,2073.0,1760.0,172.0
gltB_1_17_B_MM10,1309.0,384.0,762.0,1053.0,171.0,361.0,1742.0,1440.0,1160.0,550.0,152.0,779.0,1004.0,1402.0,623.0,651.0,376.0,411.0,310.0,603.0,603.0,902.0,237.0,508.0,389.0,4128.0,2484.0,2179.0,17.0,25.0,7.0,172.0,214.0,991.0,182.0,163.0,26.0,61.0,82.0,116.0,117.0,188.0,278.0,56.0,4.0,94.0,81.0,1528.0,124.0,443.0,313.0,41.0,324.0,1505.0,937.0,668.0,883.0,699.0,572.0,591.0,748.0,178.0,100.0,87.0,72.0,1328.0,397.0,824.0,157.0,567.0,1218.0,16.0,243.0,365.0,1.0,185.0,619.0,1013.0,362.0,68.0,95.0,702.0,26.0,151.0,127.0,514.0,1823.0,1911.0,364.0,705.0,2429.0,314.0,424.0,1326.0,95.0,0.0,506.0,575.0,3770.0,2883.0,261.0
gltB_1_17_B_MM14,923.0,186.0,525.0,193.0,183.0,258.0,2367.0,659.0,557.0,549.0,211.0,494.0,898.0,722.0,1376.0,389.0,902.0,76.0,306.0,204.0,1002.0,1261.0,475.0,192.0,765.0,2912.0,1701.0,2986.0,1.0,17.0,64.0,65.0,61.0,501.0,307.0,266.0,2.0,416.0,92.0,301.0,336.0,148.0,324.0,395.0,442.0,114.0,170.0,344.0,1868.0,549.0,349.0,241.0,380.0,612.0,1357.0,689.0,432.0,1029.0,249.0,132.0,224.0,188.0,19.0,264.0,31.0,1865.0,246.0,1020.0,181.0,908.0,295.0,77.0,132.0,251.0,0.0,441.0,290.0,561.0,195.0,13.0,12.0,799.0,109.0,27.0,33.0,815.0,1486.0,1247.0,152.0,762.0,296.0,45.0,771.0,725.0,109.0,32.0,288.0,806.0,2569.0,1404.0,348.0
gltB_1_17_B_MM4,924.0,724.0,814.0,620.0,160.0,593.0,1182.0,614.0,824.0,182.0,781.0,620.0,1490.0,1439.0,1045.0,405.0,337.0,332.0,217.0,314.0,1033.0,1221.0,489.0,670.0,1388.0,2793.0,2327.0,3158.0,13.0,22.0,55.0,132.0,10.0,930.0,196.0,185.0,211.0,31.0,60.0,98.0,13.0,17.0,566.0,155.0,30.0,159.0,122.0,475.0,296.0,1929.0,483.0,95.0,603.0,1621.0,1267.0,1250.0,1167.0,671.0,671.0,278.0,904.0,42.0,40.0,39.0,140.0,1446.0,272.0,1099.0,106.0,342.0,1281.0,59.0,368.0,463.0,0.0,401.0,582.0,1585.0,292.0,47.0,22.0,728.0,45.0,114.0,53.0,422.0,766.0,1105.0,195.0,443.0,479.0,362.0,986.0,879.0,169.0,27.0,734.0,464.0,3054.0,2197.0,175.0
gltB_1_17_B_MM6,580.0,469.0,560.0,257.0,129.0,358.0,1342.0,605.0,608.0,480.0,163.0,721.0,816.0,595.0,1252.0,580.0,196.0,106.0,355.0,191.0,836.0,1056.0,396.0,165.0,394.0,1631.0,1798.0,2100.0,62.0,56.0,53.0,84.0,2.0,612.0,58.0,226.0,55.0,49.0,7.0,59.0,84.0,93.0,114.0,241.0,100.0,85.0,13.0,178.0,353.0,374.0,1090.0,192.0,638.0,833.0,925.0,451.0,338.0,568.0,206.0,291.0,608.0,184.0,38.0,27.0,1.0,1193.0,111.0,863.0,49.0,378.0,519.0,51.0,225.0,548.0,5.0,201.0,202.0,566.0,197.0,107.0,42.0,812.0,6.0,18.0,30.0,543.0,832.0,980.0,224.0,539.0,158.0,360.0,432.0,683.0,45.0,9.0,611.0,338.0,1346.0,1925.0,134.0
gltB_1_17_B_MM8,199.0,144.0,500.0,49.0,20.0,130.0,327.0,343.0,214.0,87.0,106.0,174.0,427.0,83.0,175.0,390.0,55.0,7.0,53.0,45.0,142.0,319.0,299.0,61.0,236.0,931.0,607.0,581.0,3.0,16.0,52.0,41.0,162.0,197.0,47.0,172.0,0.0,32.0,1.0,9.0,11.0,1.0,306.0,1.0,112.0,84.0,17.0,48.0,120.0,155.0,24.0,282.0,141.0,319.0,176.0,149.0,435.0,121.0,141.0,40.0,391.0,17.0,0.0,6.0,0.0,169.0,86.0,88.0,7.0,20.0,156.0,12.0,40.0,120.0,7.0,1.0,17.0,519.0,177.0,2.0,16.0,157.0,8.0,50.0,0.0,62.0,168.0,315.0,113.0,94.0,97.0,119.0,64.0,489.0,15.0,26.0,195.0,96.0,550.0,455.0,137.0
gltB_1_17_C,1294.0,434.0,1036.0,447.0,109.0,200.0,1064.0,711.0,697.0,530.0,517.0,348.0,964.0,1745.0,757.0,289.0,447.0,147.0,159.0,340.0,300.0,1774.0,288.0,400.0,542.0,3225.0,1401.0,2816.0,1.0,13.0,34.0,250.0,35.0,803.0,150.0,103.0,77.0,84.0,41.0,6.0,50.0,93.0,479.0,157.0,173.0,68.0,26.0,198.0,294.0,984.0,494.0,16.0,1333.0,523.0,837.0,1457.0,515.0,857.0,220.0,166.0,445.0,9.0,1.0,19.0,124.0,1102.0,72.0,1225.0,391.0,215.0,538.0,57.0,284.0,545.0,20.0,208.0,358.0,562.0,231.0,1.0,68.0,806.0,157.0,19.0,50.0,735.0,984.0,1065.0,325.0,297.0,505.0,198.0,798.0,1066.0,78.0,8.0,698.0,403.0,1833.0,1362.0,111.0
gltB_3_284_B_MM10,2169.0,1610.0,1544.0,2030.0,644.0,313.0,3327.0,1660.0,945.0,1124.0,651.0,2281.0,2341.0,2157.0,1194.0,488.0,1166.0,627.0,404.0,604.0,2839.0,2892.0,898.0,694.0,1734.0,6298.0,2789.0,4976.0,169.0,18.0,191.0,70.0,26.0,1250.0,113.0,147.0,72.0,424.0,81.0,132.0,364.0,197.0,990.0,418.0,147.0,74.0,384.0,985.0,1301.0,1139.0,432.0,263.0,738.0,7289.0,1501.0,2041.0,1434.0,1185.0,718.0,1735.0,2003.0,149.0,106.0,185.0,12.0,4460.0,1146.0,3233.0,599.0,575.0,1409.0,23.0,375.0,807.0,40.0,749.0,1259.0,2342.0,563.0,179.0,12.0,1451.0,73.0,193.0,115.0,1960.0,2727.0,3310.0,879.0,1273.0,479.0,518.0,1180.0,1865.0,162.0,36.0,927.0,2333.0,7033.0,5320.0,585.0
